subject,body,label,model_prediction,model_score,model_reason,raw_response
Re: Overdue: Customer 513628162,They're disputing the charges. Quality issue with last shipment.,0,0,2,Lack of suspicious language or formatting,"{
  ""is_phishing"": 0,
  ""reason"": ""Lack of suspicious language or formatting"",
  ""score"": 2
}"
Digital Marketing Tools Update,"I am contacting you to inquire about updating our digital marketing tools and software. Our organization is aiming for effective brand growth strategies and we think that having the most current tools is crucial. Could you provide information on the latest digital marketing tools and software available? Additionally, I would appreciate your advice on how to select the best tools for our business requirements.",0,0,2,"Legitimate email with a clear and specific subject and body, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear and specific subject and body, no suspicious links or attachments."",
  ""score"": 2
}"
Re: score,"On Fri, 2008-02-08 at 11:03 -0800, Paul Douglas Franklin of Yakima UGM wrote: > Can you point me to a good regex tutorial? Have you tried `perldoc perlretut` ? > The one I have found has > given me a lot of good starting stuff, but it doesn't mention the ?:, > and I'd like to learn more. from perlretut... Non-capturing groupings We noted in Part 1 that groupings ""()"" had two distinct functions: 1) group regexp elements together as a single unit, and 2) extract, or capture, substrings that matched the regexp in the grouping. Non-capturing groupings, denoted by ""(?:regexp)"", allow the regexp to be treated as a single unit, but don't extract substrings or set matching variables $1, etc. Both capturing and non-capturing groupings are allowed to co-exist in the same regexp. Because there is no extraction, non-capturing groupings are faster than capturing groupings.... -- Daniel J McDonald, CCIE #2495, CISSP #78281, CNX Austin Energy http://www.austinenergy.com",0,0,1,"Legitimate email with technical content, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with technical content, no suspicious links or attachments."",
  ""score"": 1
}"
Upgrade your sleep today!,"<img src=""http://162.0.228.240/track/3ihFIW6272FMmn94ljspntkigt308LNLTCPBTOQWDJVE707RLHJ2564089s13"" width=""1"" height=""1"">
<img src=""//162.0.228.240/track/3VdUGv6272BlKR94xtyeruvmmp308CQURJCWVVXJSABN707HVWQ2564089G13"" width=""1"" height=""1"">
</tr>

<center>
<a href=""https://t.co/ZoUKJUCSLX#4bAGll6272NSkb94gekjvhehpm308PMQLWPCNQQLNWHN707AOKC2564089L13"">
<h2> Your Feedback Matters: Win a iPad Pro
</h2>
<br>
<img src=""https://zupimages.net/up/24/38/vd0j.png"">
<br>
<img src=""//zupimages.net/up/24/38/vd0j.png"">
</a>
<br>
<a href=""https://t.co/bYtQKS2OYo#5HYMqD6272VMUh94xlgqbgfkye308YBBQXMGRSARXPUM707ISVJ2564089B13"">
<br>
<br>
<img src=""https://zupimages.net/up/24/38/q5cj.png"">",1,1,8,"Suspicious links and images from unknown IP addresses and domains, and a lack of sender authenticity.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious links and images from unknown IP addresses and domains, and a lack of sender authenticity."",
  ""score"": 8
}"
[JIRA] Lauren Patterson mentioned you on project RM-48526,"Lauren Patterson mentioned you on an issue Project roadmap / RM-48526 Audit [link] John 9:23 AM EDT @LaurenPatterson Please review. View issue [link] You have free access to Jira Work Management, our project management tool for marketing, operations, and other business teams. Create a project Manage notifications • Give feedback • Privacy policy",1,0,2,Legitimate JIRA notification with a clear purpose and context,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate JIRA notification with a clear purpose and context"",
  ""score"": 2
}"
"Fw: ""How I jumpstarted my weight loss!""","________________________________
De: help@n2tCcHXSS9JmKUZiDoEFcean7.net <help@n2tCcHXSS9JmKUZiDoEFcean7.net> em nome de KETO Exclusive ®Ís .
Enviado: sexta-feira, 17 de fevereiro de 2023 03:45
Para: phishing@pot <merciayanmact@hotmail.com>
Cc: phishing@pot <merciayanmact@hotmail.com>
Assunto: ""How I jumpstarted my weight loss!""

[https://zupimages.net/up/23/07/3zhm.png][X]<https://1260870584.rsc.cdn77.org/xdd.html#Q0JEZy8xZ1hEczBGemc3M0VVZ3dQdFdVMHFnUCtrRUpxWllSeEczcjFrSkEvaXFVd3JVeEdLbGUyL2JuTkFtdWxsaGhJMGdnUitJNEN1a2M3L2E2U1Jlcm5zd09yWkxmZ015VXp0NkJtb1V5c2xwWGJoZzUwQml5LzVGZnVBQmhtL3RXaFlSZy9TS2RGSzlvc1FYb1N3PT0_>

[https://zupimages.net/up/23/07/eh3y.png][X]<https://1260870584.rsc.cdn77.org/xdd.html#TXRvekxMUXltQ0lkQUIyOHl1WXp6c3g1NC8yQzFPNEdDTkdVT0FxdStCbzZPRVkwZVhPcTlUdWVHUHhqdnRMdE05RmI1MWU5aTMwVTJWUmNmenNUZENYZVJES2lKYkJQZXozazN6SHpjVi9QUFNJZ2VCOXVCaVhla3JLelF2bTd2RWhGMkxoSEMvQ2ovSG90WGY0aUJBPT0_>

[https://1260870584.rsc.cdn77.org/xdd.html#RjRKSTZDeGpJNkQ4bExrbmxhTFNTNWpVZkRkUm5FVWRGKy9iR2dBOUxoRWJrbExYckR2L2thekFoK0ZPaFVESVQvNVpnVzJOTWMwVGNFOXJ6UnNjZzVxMEJWN3Y0QXhQeCs4VmhzZzFDdFc2RHhKRE9uUG1MU3lCbGRRTVdBaS9hejY4U3N1SHEyNkZuYi8xTExMcFJBPT0_]",1,1,8,"Suspicious email with a fake sender address, unusual formatting, and embedded links to external websites.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a fake sender address, unusual formatting, and embedded links to external websites."",
  ""score"": 8
}"
Welcome to your Corporate Card Account,"CorporateNetDear Luke,We provide you and your employer with managed corporate account solutions.To register for your online Corporate Card Account, follow the steps outlined below. You should receive your corporate card in the mail 7-14 business days after registering. Starting next month, all work-related expenses will need to be made using your corporate card.Registering for your online Corporate Card Account:1. Visit CorporateNet [link] from a desktop or mobile device 2. Enter your organization's ID: USVNP0 3. Enter your date of birth (MM/DD/YY) 4. Enter your cellphone number for authentication purposes 5. Enter your user ID, which is your work email 6. Enter the password associated with your email 7. Click Sign in and follow the instructions to change your password and registerFor assistance, click Live Help at the bottom of the page.",1,1,8,"Suspicious link and request for sensitive information (date of birth, cellphone number, user ID, and password)","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link and request for sensitive information (date of birth, cellphone number, user ID, and password)"",
  ""score"": 8
}"
<Corrected contract>,"You have received a document to review and sign.

REVIEW DOCUMENT

jose@monkey.org

All concerned parties have signed the document.
Kindly review for further action.

Do Not Share This Email
This email contains a secure link to Docusign. Please do not share this email, link, or access code with others.

About Docusign
Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- Docusign provides a professional trusted solution for Digital Transaction Management.

Questions about the Document?

If you need to modify the document or have questions about the details in the document, please reach out to the sender by emailing them directly.

This message was sent to you using the Docusign Electronic Fax Service. If you would rather not receive email from this sender you may contact the sender with your request.",1,0,2,Legitimate email with a clear purpose and no suspicious links or attachments.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear purpose and no suspicious links or attachments."",
  ""score"": 2
}"
Re: Overdue: Customer 512933377,Customer claims invoice never received. Resending now.,0,0,2,"Legitimate email with a clear subject and body, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear subject and body, no suspicious links or attachments."",
  ""score"": 2
}"
Problem with Medical Data Encryption,"I am facing difficulties with medical data encryption, which has suddenly stopped working. It might be due to the outdated Kaspersky Internet Security. I have already restarted my laptop and updated the antivirus software, but the issue still continues. I would greatly appreciate your help in resolving this.",0,0,2,"Lack of urgency, specific request, and suspicious software mention","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency, specific request, and suspicious software mention"",
  ""score"": 2
}"
