stage_group,stage,source,principle_group,left_principle,right_principle,value
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5396709521290001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.16800161440000003
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999040023039999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.335505075984
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.089038979236
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5325773888409999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.681673153225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7842165136
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999638032761
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.167703354256
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.959449635225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.646235916544
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5826574224
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9815122483689999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999992000016
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.930021069376
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9965949036159999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.47719220568100007
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.997455620529
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.42076109292100006
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.788886805249
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9991781689209999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.253402498881
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.45544951689999996
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.996736666689
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6253330084000001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9986144802489999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.989177441476
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.994531496644
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.24883037124100002
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.986893230625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999274131769
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998904300304
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.17221836006400001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.821287250001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999960000040001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.864213796161
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.20651116922499999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.891938580625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9985785055209999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999960000040001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.425732760324
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5878472909439999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999890003025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5962202554089999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9998880031360001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999050225625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.788886805249
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.764110249956
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.658813058929
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7780615980840001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.872369076049
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.463131969444
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.930547693201
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.523304666404
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.22701508452100003
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9997500156249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.920693982784
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.468287019225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9459313080999999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.3688084316159999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.523747479616
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.615046494001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9883302459040001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.771670888704
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9464487967360001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5443045729
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.33495156249999997
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.641386349956
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9996320338560001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.47142093320100004
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9997820118809999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.21297302010000002
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.370034973025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9213619353759999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9669909894490001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999830007225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.992631623481
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9378992763039999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9998100090250001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998602488601
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999940000090001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.939858508369
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6699913609
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.140425570756
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9990202401
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.955557080676
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.36379474771599996
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6356793170249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5659342257960001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9975714762250001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999900000249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.43414393881600005
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998888309136
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.335505075984
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.904279276096
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999420008410002
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.612242086681
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.988721979025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.775946050884
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9954312303689999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.504425232441
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6668306604090001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9943380372249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9964451648410001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.616906568356
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6350384534489999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9628083879839999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7456909691560001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8698845209759999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.26164043406399995
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7200710449000001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.710404551025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.405076239936
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.33434993290000004
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9985445299840001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8765640625000001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.991868597476
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.490613391844
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.38835829785599996
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.884850642225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.28651825507600004
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7238589384009999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9342575649000001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.728207929201
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.785637595044
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.011289912516
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.927089751025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9983586740410001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.371737748209
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.963939094416
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.160184853361
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7888637124
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9420663012010001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9937657468840001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.41309285472900004
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.248746575025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.371155100625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9997940106090001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.975093051024
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.789135518889
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9993780967210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.542542730625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.669978264484
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.206076049936
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.15475018468899998
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.924488019009
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5539452756250001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.810520283521
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9886245356159999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.49800543302499994
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.490628801601
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.961207689744
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998816350464
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.639195453009
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.775047815424
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.541413412864
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6432665575209999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7886132655210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.988942735936
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5302359179289999
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6583472409960001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.48311674435599994
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9954152670249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.828152780841
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.929945849569
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9628083879839999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9988643226239999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.573900183844
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9742420393690001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9999420008410002
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.591162614641
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7780615980840001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.550328069281
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.477970353316
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9888910249
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7938613981210001
