subject,body,label,model_prediction,model_score,model_reason,raw_response
Signature requested on Policy_review.pdf,"HR requests your signature on Policy_review.pdf Review and sign Please review and sign this document. HR This document must by signed by karlbi@business.com After you sign Policy_review.pdf all parties will receive a final PDF copy by email. Don't forward this email: If you don't want to sign, you can delegate to someone else. By proceeding, you agree that this agreement may be signed using electronic or handwritten signatures. To ensure that you continue receiving our emails, please add us to your address book or safe list. ©Adobe. All rights reserved.",1,1,8,"Urgency and lack of personalization, along with a generic request for signature and suspicious email content.","{
  ""is_phishing"": 1,
  ""reason"": ""Urgency and lack of personalization, along with a generic request for signature and suspicious email content."",
  ""score"": 8
}"
[Action Required] Confirm Email Address,Please click the link here to confirm your email,1,1,8,Lack of sender authenticity and generic request for action,"{
  ""is_phishing"": 1,
  ""reason"": ""Lack of sender authenticity and generic request for action"",
  ""score"": 8
}"
RE: Completed: Contract Renewal PO64199 Agreement Contract .gov jose,"FYA

Date: 1/11/2025 9:06:28 a.m. Subject: Contract Renewal Agreement - To: jose@monkey.org

PO insurance.gov sent you a document to review and sign.

REVIEW DOCUMENT

FYA, jose agency Digital contract Agreement for your reviewing and signing.

Download|view attached shared document via monkey.org for and on behalf of jose@monkey.org",1,1,8,"Suspicious sender authenticity, formatting, and URL. The email claims to be from.gov and insurance.gov, but the recipient's email is from monkey.org.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious sender authenticity, formatting, and URL. The email claims to be from.gov and insurance.gov, but the recipient's email is from monkey.org."",
  ""score"": 8
}"
Customer Support Ticket,having trouble with tracking analytics for digital campaigns. might be related to recent platform updates. clearing cache and cookies didn't resolve the issue. would appreciate help in resolving this matter.,0,0,2,Legitimate customer support request with no suspicious language or links.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate customer support request with no suspicious language or links."",
  ""score"": 2
}"
Concern Regarding Project Management Software,"Hello Customer Support, I am reaching out to highlight a problem with the project management software. During a virtual conference, the software malfunctioned abruptly. I believe the fault could be from incompatibility between the software and my device or a software clash. Already, I have rebooted the application and updated my system, yet the issue continues. I would greatly value your help in addressing this. Could you please guide me on any additional measures I should undertake to debug the issue? Thanks for your assistance and time.",0,0,2,Legitimate email with a clear problem description and a request for assistance.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear problem description and a request for assistance."",
  ""score"": 2
}"
"jose@monkey.org removal from monkey.org on Tuesday, December 30,
2025 as initiated.","Webmail Update Required

Please update your settings to continue service

!

Action Required

For:

jose@monkey.org

Dear

jose

We are enhancing our webmail platform to ensure better performance and security. To continue accessing your account without interruptions, please update your settings within the next 24 hours.

Update Webmail

You may lose access to your mailbox if you do not take action immediately.
For help, contact us through our

Help center https://www.google.com.hk/url?q=https%3A%2F%2Funcommontj.net%2Fb0b-cub3rd3t%2F&sa=D&sntz=1&usg=AOvVaw1A_18l4UXBZW1RoCa9Y8nG#?/ggizuY86/xuNlRa=am9zZUBtb25rZXkub3Jn

.

Best regards,
cPanel® Support Team

© 2025 cPanel, L.L.C., 2550 North Loop West, Suite 4006, Houston, TX 77092, USA.

Unsubscribe https://www.google.com.hk/url?q=https%3A%2F%2Funcommontj.net%2Fb0b-cub3rd3t%2F&sa=D&sntz=1&usg=AOvVaw1A_18l4UXBZW1RoCa9Y8nG#?/chf1qKvl/4660gs=am9zZUBtb25rZXkub3Jn

-

Unsubscribe Preferences https://www.google.com.hk/url?q=https%3A%2F%2Funcommontj.net%2Fb0b-cub3rd3t%2F&sa=D&sntz=1&usg=AOvVaw1A_18l4UXBZW1RoCa9Y8nG#?/XQHyn5Po/vktQQF=am9zZUBtb25rZXkub3Jn",1,1,8,"Suspicious URL in the help center and unsubscribe links, and the email is trying to create a sense of urgency.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious URL in the help center and unsubscribe links, and the email is trying to create a sense of urgency."",
  ""score"": 8
}"
Customer Support Ticket,"Dear Customer Support, I'm encountering an issue with securing medical data during routine operations. There might be integration conflicts among multiple software applications. I've already updated Norton 360, restarted my Mac Mini, and adjusted the barcode scanner settings, but the problem still persists. I would greatly appreciate your help in resolving this matter. Please let me know if you need any additional information from me. Thank you for your support and assistance.",0,0,2,Legitimate customer support request with detailed issue description,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate customer support request with detailed issue description"",
  ""score"": 2
}"
Messages in your eBay account,[],1,1,6,"Lack of personalization and generic subject line, potential phishing attempt","{
  ""is_phishing"": 1,
  ""reason"": ""Lack of personalization and generic subject line, potential phishing attempt"",
  ""score"": 6
}"
"Subject varies: ""cornell.edu Expired Password Notification [Weekday], March [day], 2023"", ""Approval requested:cornell.edu Expired Password Notification [Weekday], March [day], 2023""","Subject varies: ""cornell.edu Expired Password Notification [Weekday], March [day], 2023"", ""Approval requested:cornell.edu Expired Password Notification [Weekday], March [day], 2023""",1,1,8,"Suspicious email with varying subject lines and no personalization, indicating potential phishing attempt.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with varying subject lines and no personalization, indicating potential phishing attempt."",
  ""score"": 8
}"
🚗 Mini Dash Cam Rated 4.8/5 by Drivers!,2K Mini Dash Cam Offer 🚗 Mini Dash Cam with1296p Resolution 🚗 Your browser does not support the video tag. ⭐ Rated 4.8/5 by Drivers! 🎥 Ultra-Clear 2K 1296p Resolution 📱 Wi-Fi + App Control Support 🎤 Built-in Microphone & Voice Recorder 🌙 WDR Night Vision & Parking Mode 📦 Compact & Discreet Installation 🛒 Get Yours on Temu Unsubscribe,1,1,8,"Suspicious link in the message, lack of sender authenticity, and generic greeting.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link in the message, lack of sender authenticity, and generic greeting."",
  ""score"": 8
}"
Internet Disconnection Occurred During Today's Meeting,"The internet connection was lost during the meeting, which might be related to a problem with the router.",0,0,1,Lack of suspicious language or links.,"{
  ""is_phishing"": 0,
  ""reason"": ""Lack of suspicious language or links."",
  ""score"": 1
}"
monkey.org 2023-08-16 07:55,"Dear jose , Your Email jose@monkey.org pаssword is sеt to expire in 2
dаy(s). ⦿ jose@monkey.org We encоurage yоu to take the tіme nоw to maіntaіn yоur pаsswоrd actіvіty to avoіd logіn іnterruptiоn.
Kееp My Раssword
Nоtе: We won't be held responsible for аny аccоunt lоss Thаnk you, 2023 vvrealestate.eu Support

Your Email Credentials Must be Valid to ensure you are the right Recipient.

This mail has been scanned and considered safe.",1,1,8,"Suspicious email with typos, grammatical errors, and a generic threat to account loss. The email also contains a suspicious link (vvrealestate.eu) and a request to maintain password activity.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with typos, grammatical errors, and a generic threat to account loss. The email also contains a suspicious link (vvrealestate.eu) and a request to maintain password activity."",
  ""score"": 8
}"
Check je inbox: nieuw privébericht van je Oekraïense meisje,"VIND OEKRAÏENSE SCHOONHEID

Ontdek Liefde met Oekraïense Vrouwen!

Droom je ervan om een charmante Oekraïense partner te ontmoeten?
Verken de schoonheid en warmte van Oekraïense connecties op ons
platform, waar liefde geen grenzen kent.

WAAROM KIEZEN VOOR OEKRAÏENSE VROUWEN?

Oekraïense mannen en vrouwen staan bekend om hun charme,
intelligentie en warmte. Ontdek de aantrekkingskracht van Oekraïense
vrouwen en open je hart voor een wereld van liefde en geluk.
Vind Jouw Schoonheid
[http://click1.100clicks.co/index.php/campaigns/dw000vxw9k5a3/track-url/ae421sb9cf55e/c1d75a7cdbc2bed98bd75e208b6eee3e1648039b]
Mis de kans niet om prachtige connecties te creëren. Sluit je vandaag
nog bij ons aan!

Spannende mogelijkheden wachten op je!

Als je niet langer e-mails van ons wilt ontvangen, klik dan hieronder
om je uit te schrijven.
Bemuurde Weerd Westzijde 3
Utrecht Utrecht 3513 BH
Netherlands

Unsubscribe
[http://click1.100clicks.co/index.php/campaigns/dw000vxw9k5a3/track-url/ae421sb9cf55e/7be9eb33ae3af3a3f5f2ca1b73cb61c17825057f]",1,1,8,"Suspicious sender authenticity, formatting, and URL anomalies","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious sender authenticity, formatting, and URL anomalies"",
  ""score"": 8
}"
