stage_group,stage,source,principle_group,left_principle,right_principle,value
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.796656213136
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9278139593609999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.350089955856
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.694142255104
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999954000529
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.48311674435599994
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.196904300121
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.47027774982400006
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.577563520576
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7888637124
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.23394924448899998
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999600004
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.523304666404
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9731881690090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.120848007424
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.572218115401
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.41000714112400005
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.09768937780900001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999614037249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.35169762768100005
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999984000064
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.348876872964
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7456909691560001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9599139815039999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999598040401
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.248849327104
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.909173692036
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.10512055372899999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9996320338560001
