row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,1,llm_guard_002501_002600_chunk_input,"Account Alerts From Fifth Third Bank,Take Action Now.",1,nazario,508,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,2,llm_guard_002501_002600_chunk_input,$30 Million guaranteed in our Winter OSS,1,phishing_pot,12042,True,0,,True,-0.7,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,3,llm_guard_002501_002600_chunk_input,Your Account Has Been Frozen,1,phishpuzzer,989,False,1,sensitive,True,-1.0,True,-1.0,False,0.3
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,4,llm_guard_002501_002600_chunk_input,19 Clever Uses for Leftover Yarn,1,phishpuzzer,2268,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,5,llm_guard_002501_002600_chunk_input,#rodrigofp: V2 Airdrop,1,phishing_pot,12024,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.8
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,6,llm_guard_002501_002600_chunk_input,Concern About Project Schedule,0,tobiasbuek,723,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,7,llm_guard_002501_002600_chunk_input,"Brampton shooting sends young woman to hospital, 9 schools in hold-and-secure",1,phishpuzzer,1421,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,8,llm_guard_002501_002600_chunk_input,Urgent Assistance Required for Data Encryption Issue,0,tobiasbuek,950,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,9,llm_guard_002501_002600_chunk_input,PayPal Funds Available,1,phishpuzzer,696,True,0,,True,-0.7,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002501_002600/chunk_input.csv,10,llm_guard_002501_002600_chunk_input,Re: Issue with Null Pointer Exception in Mercury Lambda Function,0,rtweera,413,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
