row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,1,phishing_email_agent_002601_002700_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,248,0,0,0,0.0,0,,4,0,23,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,2,phishing_email_agent_002601_002700_chunk_input,Trouble with Uploading Records via Scanner,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,317,0,0,0,0.0,0,,7,0,42,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,3,phishing_email_agent_002601_002700_chunk_input,[SPAM] >Question for item #250026510836 - Respond Now<,1,phishyai-phishing,legitimate,0.45005092547614967,0.5499490745238503,0,0,0,2281,0,0,0,0.00043821209465381246,1,,67,0,54,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,4,phishing_email_agent_002601_002700_chunk_input,Your mailbox size notification,1,phishpuzzer,legitimate,0.4935220877044678,0.5064779122955322,0,0,0,522,0,0,0,0.0,0,,14,0,30,0,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,5,phishing_email_agent_002601_002700_chunk_input,Customer issue: Smith Hardware - Billing entity clarification needed,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,180,0,0,0,0.0,0,,6,0,68,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,6,phishing_email_agent_002601_002700_chunk_input,Limited account access,1,phishyai-phishing,legitimate,0.4712912390402601,0.5287087609597398,0,0,0,959,0,0,0,0.0,0,,17,0,22,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,7,phishing_email_agent_002601_002700_chunk_input,I Need Your Assistance.,1,phishpuzzer,legitimate,0.44504641439478665,0.5549535856052134,0,0,10,4001,0,0,0,0.0,0,lawyer.com,77,1,23,1,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,8,phishing_email_agent_002601_002700_chunk_input,URGENT: Production Down - IAM and Cloud Resources Inaccessible,0,rtweera,phishing,0.5263577437558367,0.5263577437558367,0,0,0,247,0,0,0,0.0,0,,6,0,62,1,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,9,phishing_email_agent_002601_002700_chunk_input,WaMu corporate customer service: confirm your online account details! (mess_id: n6151477307xb),1,phishyai-phishing,legitimate,0.3527670277593224,0.6472329722406776,0,0,0,2,0,0,0,0.0,0,,2,0,94,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002601_002700/chunk_input.csv,10,phishing_email_agent_002601_002700_chunk_input,Update Your Account and Credit Card Information,1,phishyai-phishing,phishing,0.6336038525799875,0.6336038525799875,0,0,0,1757,0,0,0,0.0,0,,40,0,47,0,200,
