row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,1,Use your 10% OFF welcome coupon before it expires!,SUSPICIOUS,70.0,3,YesStyle,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Urgency in body text,"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, which could indicate a lack of proper email authentication. However, DMARC policy was found and set to reject, which adds some credibility. The body of the email contains promotional content and a sense of urgency with the expiration of a coupon, but no direct phishing indicators like suspicious links or typosquatting were detected. No attachments were found, reducing the risk of malicious content.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,2,Stay productive by staying cool â instantly,CLEAN,95.0,1,CoolEdge,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a promotional message for a product called CoolEdge. No phishing indicators were found in the body, links, or attachments. Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are noted but not inherently malicious. No suspicious elements such as urgency, mismatched domains, or typosquatting were detected.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,3,Security Concerns!,MALICIOUS,90.0,8,American Express,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | DMARC policy set to reject | Impersonation of American Express | Urgency in body text | No Reply-To address,"The email exhibits multiple suspicious indicators, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a DMARC policy set to reject. The body text impersonates American Express, urging the recipient to confirm their information via a link, which is a common phishing tactic. The absence of a Reply-To address further raises suspicion. The combination of these elements strongly suggests a phishing attempt.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,4,"THIS IS A FREE OFFER! Sender: Mary Martin <marymary1965@yahoo.com> Mime-Version: 1.0 Content-Type: text/plain; charset=""iso-8859-1"" Date: Tue, 6 Aug 2002 14:57:40 -0700 X-Mailer: QUALCOMM Windows Eudora Version 5.1 Message-Id: <20020806185744.400C42C333@smtp.easydns.com> ============================================================================================= THIS IS A FREE OFFER! THIS IS A FREE OFFER! THIS IS A FREE OFFER! THIS IS A FREE OFFER! ============================================================================================= Did you know that one of the biggest concerns of hundreds of millions of people is to maintain a youthful appearance? If you are interested in receiving a FREE SAMPLE of an amazing product that is guaranteed to deliver quick and dramatic results for people interested in looking 10-20 years younger, then please take advantage of our free offer. We so much believe in our product that we are willing to invest in the costs of letting you try them absolutely risk FREE! The reason for this is simple! We know after years of testing our product, that you will be so amazed with the quick and dramatic results that you not only will order more, but you will share your results with others, thus making our investment in you very worth while. If you would like a FREE SAMPLE and also learn how you could try this product absolutely RISK FREE, then simply send a blank email with the words ""SUBSCRIBE FOR FREE SAMPLE"" in the subject area to: freesample1818@yahoo.com Your request will be processed with in 24 hours and you will be sent the requested information. Thank you for your interest, The ""Look Younger Now"" Associates ONCE AGAIN: ============================================================================================= THIS IS A FREE OFFER! THIS IS A FREE OFFER! THIS IS A FREE OFFER! THIS IS A FREE OFFER! =============================================================================================",CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a promotional offer rather than a phishing attempt. While there are some suspicious elements such as missing standard headers and lack of SPF/DKIM authentication, the content does not exhibit typical phishing characteristics like urgency, mismatched domains, or malicious links. The email is from a Yahoo address and promotes a free sample product, which aligns with common marketing practices.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,5,PayPal account unusual sign-in activity,SUSPICIOUS,80.0,7,PayPal,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email claims to be from PayPal but lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication, raising concerns about its legitimacy. The absence of links prevents verification of domain alignment with PayPal. The email content mimics PayPal's security alerts, but the lack of authentication and missing headers suggest potential impersonation.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,6,Enhanced account security is coming,SUSPICIOUS,85.0,7,facebook.com | Capital One Investing,Mismatch From/Reply-To domains | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Link domain click-email.capitaloneinvesting.com differs from mentioned brand facebook.com | Link domain capitaloneinvesting.com differs from mentioned brand facebook.com | Link domain sipc.org differs from mentioned brand facebook.com,"The email exhibits multiple suspicious elements, including mismatched brand mentions (facebook.com) and linked domains (click-email.capitaloneinvesting.com, capitaloneinvesting.com, sipc.org), missing standard headers ('Date' and 'Message-ID'), and failed SPF and DKIM authentication checks. The email also references 'Capital One Investing' but includes links to unrelated domains, raising concerns about potential brand impersonation.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,7,Update Your cPanel Portal.,SUSPICIOUS,85.0,7,cPanel,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Link domain differs from mentioned brand cPanel,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains urgent language prompting the recipient to update their cPanel credentials, a common phishing tactic. The domain 'example.com' does not match the expected cPanel domain, raising concerns about brand impersonation.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,8,Re: Mail attachements truncated,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body contains technical log data unrelated to phishing attempts, and no suspicious links, attachments, or brand impersonation were detected. The DMARC policy is set to reject, which is a positive indicator.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,9,Re: [opensuse] How to shut down external usb disks?,CLEAN,95.0,0,,Missing 'Date' header | Missing 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be a legitimate technical discussion related to external USB disks. There are no suspicious links, attachments, or urgent language. The lack of SPF and DKIM records is noted, but the DMARC policy is set to reject, which aligns with the domain's DNS configuration. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001821_001840/chunk_input.csv,10,"Morning Distribution for Friday, May 26, 2023",CLEAN,80.0,2,FiveThirtyEight,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body content appears to be a legitimate news briefing from FiveThirtyEight, with no suspicious links, urgency, or grammatical errors. No attachments were present. The absence of phishing indicators such as mismatched domains, typosquatting, or malicious content suggests the email is likely clean.",Analysis completed successfully,,0
