row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,1,llm_guard_002001_002100_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,12043,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,2,llm_guard_002001_002100_chunk_input,Experienced Unauthorized Access Attempts to Medical Data Systems,0,tobiasbuek,335,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,3,llm_guard_002001_002100_chunk_input,Issue Detected: Problems with Incoming Email Messages,1,nazario,791,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,4,llm_guard_002001_002100_chunk_input,Find Your Best Match Today!,1,phishing_pot,1597,True,0,,True,-0.7,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,5,llm_guard_002001_002100_chunk_input,Customer Support Ticket,0,tobiasbuek,602,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,6,llm_guard_002001_002100_chunk_input,TCF Bank Security Center,1,phishyai-phishing,1163,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,7,llm_guard_002001_002100_chunk_input,Customer issue: Best Shop Inc - Cancelling remaining orders,0,uberjugaad,229,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,8,llm_guard_002001_002100_chunk_input,Boosting Brand Engagement Tactics,0,tobiasbuek,975,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,9,llm_guard_002001_002100_chunk_input,"""Achtung: Ihr Konto wird in 2 Tagen gel��scht!""",1,phishing_pot,5386,False,1,malicious_urls,False,0.2,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,10,llm_guard_002001_002100_chunk_input,Customer Support Ticket,0,tobiasbuek,537,True,0,,True,-1.0,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,11,llm_guard_002001_002100_chunk_input,Pipeline Update - February 06,0,uberjugaad,228,False,1,sensitive,True,-1.0,True,-1.0,False,0.7
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,12,llm_guard_002001_002100_chunk_input,10 Habitats You'll Want to Save,1,phishpuzzer,2148,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,13,llm_guard_002001_002100_chunk_input,Customer Support Ticket,0,tobiasbuek,397,True,0,,True,-1.0,True,-1.0,True,-1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002001_002100/chunk_input.csv,14,llm_guard_002001_002100_chunk_input,Support Request for PostgreSQL SaaS Integration Documentation,0,tobiasbuek,539,True,0,,True,-1.0,True,-1.0,True,-1.0
