row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,1,Støtteteam.,SUSPICIOUS,85.0,7,UIO-webmail,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Link domain https://shorturl.at/xcMfH is shortened and suspicious | Urgency in body text,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains a link to a shortened URL (https://shorturl.at/xcMfH), which could be masking a malicious destination. The email uses urgent language to prompt immediate action, a common phishing tactic. No attachments were found, reducing the risk of malware.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,2,Library of Congress Junior Fellows Unearth Treasures,CLEAN,80.0,2,Library of Congress | google.com,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Email mentions brand(s) (google.com) but contains links to potentially unrelated or suspicious domains: loc.gov, service.govdelivery.com","The email appears to be legitimate, primarily discussing the Library of Congress Junior Fellows program. While there are some missing headers (Date, Message-ID) and failed SPF/DKIM checks, the DMARC policy is correctly configured. The links all point to loc.gov and service.govdelivery.com, which are legitimate domains. The mention of 'google.com' without corresponding links does not indicate phishing. No attachments are present, and there are no signs of urgency, poor grammar, or brand impersonation.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,3,Email Storage Alert,SUSPICIOUS,85.0,7,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The body contains urgent language pressuring the recipient to act quickly, a common phishing tactic. However, no malicious links or attachments were found, and the DMARC policy is correctly configured.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,4,Daniel Your Business Financing Opportunity From SAB,CLEAN,85.0,2,LinkedIn | Saudi Awwal Bank (SAB),Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body text mentions LinkedIn and Saudi Awwal Bank (SAB) but contains no links or attachments to verify impersonation. No typosquatting or urgent language is detected. The absence of suspicious elements and the lack of actionable phishing indicators suggest the email is likely clean.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,5,[ILUG] VPN implementation,CLEAN,95.0,0,,SPF: not_found | DKIM: not_found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate technical discussion about VPN implementation. No phishing indicators were found. The absence of SPF and DKIM records is noted but does not necessarily indicate malicious intent. The email lacks urgency, suspicious links, or brand impersonation. The missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,6,The New Customer | Baz Luhrmann on AI | Retailers Going Bankrupt,CLEAN,90.0,1,chase.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no clear phishing indicators. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) are missing, but DMARC policy is correctly configured. The body contains no suspicious links, urgent language, or grammatical errors. No attachments are present, and the mentioned brand 'chase.com' is not linked to any suspicious activity.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,7,You have (5) Pending Mails.,MALICIOUS,95.0,8,,Links point to an IP address (62.113.238.144) instead of a legitimate domain | Missing standard 'Date' and 'Message-ID' headers | SPF and DKIM authentication checks failed | Urgency in body text ('You have pending emails left on the server'),"The email exhibits multiple red flags indicative of phishing. The body contains suspicious links pointing to an IP address (62.113.238.144) rather than a legitimate domain, which is highly unusual for legitimate communications. The email lacks standard headers such as 'Date' and 'Message-ID', and authentication checks (SPF, DKIM) are missing, failing to verify the sender's legitimacy. The email also uses urgency ('You have pending emails left on the server') to prompt immediate action, a common phishing tactic. The absence of attachments reduces risk slightly, but the overall combination of factors strongly suggests malicious intent.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,8,One (1) Notification For Pending Undelivered Mails,SUSPICIOUS,85.0,7,monkey.org,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Link domain 'monkey.org' differs from sender domain 'example.com' | Poor grammar ('error encounterred'),"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a DMARC policy set to reject. The body contains urgent language prompting immediate action, a mismatched domain ('monkey.org' vs. 'example.com'), and poor grammar ('error encounterred'). The absence of attachments reduces risk, but the overall indicators strongly suggest a phishing attempt.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,9,Your order 11066359 from BrightPath® is on its way 😎,SUSPICIOUS,75.0,6,BrightPath®,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Link domain 'track17.global' differs from mentioned brand 'BrightPath®',"The email lacks standard headers such as 'Date' and 'Message-ID', and authentication checks (SPF and DKIM) are not found, which is unusual for legitimate emails. The DMARC policy is set to reject, but the domain checked is the same as the sender's domain, which is not inherently suspicious. The email body contains a tracking URL that could not be verified via VirusTotal due to API key issues, raising concerns. The email mentions an order from 'BrightPath®', but the domain 'example.com' does not match the brand, suggesting potential brand impersonation.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002641_002660/chunk_input.csv,10,There’s a new Althia Raj column online now,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be clean with no significant indicators of phishing. The subject and body content are consistent with a legitimate news update. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is noted, but the DMARC policy is set to reject, which is a positive sign. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious.",Analysis completed successfully,,0
