row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,1,llm_guard_002301_002400_chunk_input,Assistance Required for API Integration,0,tobiasbuek,135,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,2,llm_guard_002301_002400_chunk_input,Customer issue: First Services LLC - Product specifications do not match requirements,0,uberjugaad,283,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,3,llm_guard_002301_002400_chunk_input,Query on Payment Options for Subscription Plans,0,tobiasbuek,302,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,4,llm_guard_002301_002400_chunk_input,Unforeseen Failure of the Data Analytics Tool,0,tobiasbuek,741,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,5,llm_guard_002301_002400_chunk_input,Characteristics in the Most Recent Release,0,tobiasbuek,122,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,6,llm_guard_002301_002400_chunk_input,Digital Strategy Performance Concerns,0,tobiasbuek,150,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,7,llm_guard_002301_002400_chunk_input,Reported Problem with NAS Storage,0,tobiasbuek,692,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,8,llm_guard_002301_002400_chunk_input,Pipeline Update - February 13,0,uberjugaad,226,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,9,llm_guard_002301_002400_chunk_input,Identity protection matters. Get Verified!,1,phishyai-phishing,590,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,10,llm_guard_002301_002400_chunk_input,Invitation to the 2025 World Summit!!,1,cmu-archived-phish,398,True,0,,True,-0.7,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,11,llm_guard_002301_002400_chunk_input,Secure Medical Data for Hospital Systems,0,tobiasbuek,182,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,12,llm_guard_002301_002400_chunk_input,Action Required: jose@monkey.org Password is set to expire today.,1,nazario,12067,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,13,llm_guard_002301_002400_chunk_input,"phishing@pot F P, Você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",1,phishing_pot,12115,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,14,llm_guard_002301_002400_chunk_input,Customer Support Ticket,0,tobiasbuek,279,True,0,,True,-1.0,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,15,llm_guard_002301_002400_chunk_input,"Invitación: Hey, we’ve locked confirmation for Quotation jue 6 nov 2025 12:47pm (GMT+8) (phishing@pot-f-p@hotmail.com)",1,phishing_pot,1823,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,16,llm_guard_002301_002400_chunk_input,Re: Urgent: Production Deployment Failing - Instance Type Issue?,0,rtweera,201,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,17,llm_guard_002301_002400_chunk_input,Your email has exceeded one or more size limits set by the Network Admins. Please click the link below to re-validate your email account.,1,phishyai-gmail,199,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,18,llm_guard_002301_002400_chunk_input,URGENT: Production environment down - Cloud Management,0,rtweera,299,True,0,,True,-1.0,True,-1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,19,llm_guard_002301_002400_chunk_input,😘 Vandaag kan je leven veranderen,1,phishing_pot,1617,False,2,malicious_urls | sensitive,False,0.2,True,-1.0,False,0.8
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,20,llm_guard_002301_002400_chunk_input,"[Spam]
  my subject",1,phishing_pot,241,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,21,llm_guard_002301_002400_chunk_input,[Super Bonanza] Multiply your earning and winning chance,1,phishing_pot,1762,True,0,,True,-0.7,True,-1.0,True,-1.0
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,22,llm_guard_002301_002400_chunk_input,FBI Commissioner,1,cmu-archived-phish,388,True,0,,True,-0.7,True,-1.0,True,-1.0
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002301_002400/chunk_input.csv,23,llm_guard_002301_002400_chunk_input,Claim Your $0 Out of Pocket Solar Installation,1,phishing_pot,8409,True,0,,True,-0.6,True,-1.0,True,-1.0
