row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,1,"Activate your ""Le Monde"" account before it is deleted",SUSPICIOUS,70.0,3,Le Monde,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text ('Activate your account before it is deleted'),"The email lacks standard headers ('Date' and 'Message-ID'), and SPF/DKIM authentication checks failed, raising concerns about its legitimacy. The link domain 'secure.lemonde.fr' appears legitimate but lacks VirusTotal verification. The email uses urgency ('Activate your account before it is deleted') and impersonates 'Le Monde,' a known brand, which is a common phishing tactic. However, no malicious attachments or typosquatting were detected.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,2,[ILUG] Re: Sun Solaris,CLEAN,95.0,0,Irish Linux Users' Group,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate communication related to the Irish Linux Users' Group. No phishing indicators were found. The email lacks standard headers like 'Date' and 'Message-ID', but this is not inherently suspicious. The link provided points to a legitimate domain associated with the group. No attachments were present, and no urgency or brand impersonation was detected.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,3,FNC Alert,CLEAN,80.0,2,FOX News,SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate FOX News alert based on the content and links provided. The absence of SPF and DKIM records is notable but not conclusive evidence of phishing, especially since the DMARC policy is set to reject. The links point to legitimate FOX News domains, and there are no attachments or suspicious indicators like urgency, poor grammar, or mismatched domains. The missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,4,There’s a new Vinay Menon column online now,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not found | DKIM not found,"The email appears to be clean with no significant phishing indicators. The subject and body content are consistent with a legitimate news update. No suspicious links, attachments, or brand impersonation were detected. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to 'reject', which adds some legitimacy.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,5,USAA REQUEST YOUR APPROVAL FOR AN INCOMING ACCOUNT DEPOSIT,MALICIOUS,90.0,8,USAA,Mismatch From/Reply-To domains | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Urgency in body text | Grammatical errors in body text | Impersonation of USAA brand,"The email exhibits multiple indicators of phishing: 1) The subject line and body text impersonate USAA, a known brand, with urgency and a request for account verification. 2) The 'From' domain (example.com) does not match the legitimate USAA domain, and there is no 'Reply-To' header. 3) SPF and DKIM authentication checks failed, and DMARC policy is set to reject, suggesting potential email spoofing. 4) Missing standard headers ('Date' and 'Message-ID') further raise suspicion. 5) The body contains grammatical errors ('transffered', 'Authomated') and urges immediate action, typical of phishing attempts.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,6,Re: [FoRK] Quote of the day,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate discussion thread with no signs of phishing. No suspicious links, attachments, or urgent language were detected. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured. The email content is coherent and does not impersonate any brand or request sensitive information.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,7,UNCONFIRMED CRYPTO TRANSACTION,MALICIOUS,95.0,8,Blockchain.com,"Urgency in body text | Poor grammar and typos | Missing standard headers ('Date', 'Message-ID') | SPF check failed | DKIM check failed | Link domain 'example.com' differs from mentioned brand 'Blockchain.com'","The email exhibits multiple red flags indicative of a phishing attempt. The subject line 'UNCONFIRMED CRYPTO TRANSACTION' and the body text create a sense of urgency, urging the recipient to confirm a large Bitcoin transaction. The body contains poor grammar ('Blckchain ? ..com', 'ommited') and mentions a suspiciously high amount ($7,000,000.00BTC). The email lacks standard headers ('Date', 'Message-ID'), and authentication checks (SPF, DKIM) are missing, which is unusual for legitimate emails. The domain 'example.com' does not match the brand 'Blockchain.com' mentioned in the body, suggesting brand impersonation. No attachments were found, but the overall content and structure strongly suggest a phishing attempt.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,8,People Who Lost 10 Pounds in a Month Reveal Their Best Tips,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The body content appears to be a promotional message related to weight loss, with no suspicious links, urgency, or grammatical errors. No attachments were found. The DMARC policy is set to 'reject', which is a positive indicator. Overall, the email does not exhibit clear signs of phishing.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,9,Re: [opensuse] openSUSE and faxes,CLEAN,95.0,0,openSUSE,SPF check not_found | DKIM check not_found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate discussion thread related to openSUSE and faxes. No suspicious links, attachments, or urgent language were found. Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a strong indicator of domain legitimacy. Missing 'Date' and 'Message-ID' headers are noted but do not significantly impact the email's legitimacy in this context.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001661_001680/chunk_input.csv,10,You’ve got 1 package pending for delivery,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the email body is benign, containing no suspicious links, urgent language, or grammatical errors. No attachments were present, and the DMARC policy was correctly found. Overall, the email does not exhibit clear phishing indicators.",Analysis completed successfully,,0
