row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,1,Achieve Your Goals with Our Tailored Loan Solutions,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, which could indicate a lack of proper email authentication. However, DMARC policy was found and set to reject, which adds some credibility. The body content appears generic and promotional, but there are no overt signs of phishing such as urgent language, poor grammar, or mismatched domains. No attachments were found, reducing the risk of malicious content.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,2,🤩 Best-selling products at unbeatable prices.,CLEAN,80.0,2,Temu,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The DMARC policy is set to reject, which is a positive sign. The body content appears to be a promotional email for products, with no urgent language, poor grammar, or mismatched domains. No suspicious links or attachments were found. While the missing headers and authentication checks are notable, the overall content does not indicate phishing.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,3,Update Your Security Status,SUSPICIOUS,65.0,3,chase.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. However, the DMARC policy is set to reject, which adds some credibility. The body content discusses phishing awareness and mentions 'chase.com', but no links are present to verify brand impersonation. The absence of attachments reduces immediate risk.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,4,jose@monkey.org Account De-Activation Notice!!!,SUSPICIOUS,80.0,7,,High-urgency subject line ('Account De-Activation Notice!!!') | Missing standard headers ('Date' and 'Message-ID') | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text ('cancel the request now') | Lack of clear branding or specific details,"The email exhibits several suspicious elements, including a high-urgency subject line ('Account De-Activation Notice!!!'), missing standard headers ('Date' and 'Message-ID'), and failed SPF and DKIM authentication checks. The body contains urgent language prompting immediate action ('cancel the request now') and lacks clear branding or specific details. While no malicious attachments or links are present, the combination of these factors raises significant concerns.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,5,[Crm114-announce] crm114 filters all mails to unsure ..,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion about CRM114 filters. No phishing indicators such as urgency, poor grammar, or mismatched domains were found. Links are related to technical forums and sourceforge, which align with the email's content. Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are unusual but not indicative of phishing in this context.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,6,You have 1 new order message (Via LinkedIn),SUSPICIOUS,85.0,7,LinkedIn,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Obfuscated text in body,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The body contains obfuscated text and mentions LinkedIn, but no links are present to verify brand impersonation. The absence of attachments reduces immediate risk, but the combination of failed authentication and obfuscated content suggests a phishing attempt.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,7,Re: [opensuse] Power Supply PSU Efficiency (was: Unstable system - who is the culprit?,CLEAN,95.0,0,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate discussion thread related to power supply efficiency. There are no suspicious links, attachments, or urgent language. The lack of SPF and DKIM records is noted, but the DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,8,"[Spambayes-checkins] spambayes README.txt,1.66,1.67",CLEAN,95.0,0,Spambayes,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate communication related to Spambayes project updates. The content is technical and consistent with open-source project discussions. No suspicious links, attachments, or phishing indicators were found. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which is a positive security measure.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,9,Er du klar for uimotståelig glød i vår og sommer? ⭐,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The body content appears to be promotional and does not contain suspicious links or urgent language. No attachments were found, and there is no evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,10,There’s a new Mike Wilner column online now,CLEAN,90.0,2,,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be clean with no clear phishing indicators. The subject and body content are consistent and relevant, focusing on a specific topic without urgency or suspicious requests. No links or attachments were found. While SPF and DKIM checks were not found, DMARC policy is set to reject, which adds some security. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,11,"Dear reader, start your subscription for only $1/week!",SUSPICIOUS,60.0,2,Google | PayPal,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Repetitive non-standard characters in body text,"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, indicating potential email spoofing. However, DMARC policy is set to reject, which adds some credibility. The body contains repetitive non-standard characters, which could be an attempt to obfuscate content. No links or attachments were found, reducing immediate risk. Mentioned brands like Google and PayPal do not match any link domains, but no direct impersonation evidence is present.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,12,29 new messages in 14 topics - abridged,CLEAN,95.0,1,google.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate based on the analysis. All links point to legitimate Google Groups URLs, and the domain in the links matches the mentioned brand (google.com). Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a strong security measure. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate phishing on their own. No attachments were found, and there are no signs of urgency, poor grammar, or mismatched domains.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,13,RE: Planet Sports - Golden Leagues 2008,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', but there are no other suspicious indicators. The body text appears to be a legitimate communication about a sports league, with no urgency, poor grammar, or mismatched domains. No attachments or links were found, and the email does not impersonate any known brands. The SPF and DKIM checks were not found, but the DMARC policy is set to reject, which is a positive sign.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,14,Re: Forwarding all localmail,CLEAN,95.0,0,,SPF check failed (not_found) | DKIM check failed (not_found) | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, brand impersonation, typosquatting, or malicious attachments. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured to reject, reducing risk. The email content appears to be a technical discussion about mail forwarding, with no urgency, poor grammar, or mismatched domains.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001581_001600/chunk_input.csv,15,Blouses for summer,CLEAN,80.0,2,& Other Stories | H&M Hennes & Mauritz,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate promotional message from & Other Stories, a brand associated with H&M. The body content is consistent with typical marketing emails, and there are no suspicious links or attachments. While the email lacks standard headers like 'Date' and 'Message-ID', this alone does not indicate phishing. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which adds some credibility. No brand impersonation or typosquatting was detected.",Analysis completed successfully,,0
