row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,1,llm_guard_003101_003200_chunk_input,"Holen Sie sich Spotify f��r 2 $/Jahr, bevor es weg ist!",1,phishing_pot,4450,False,2,malicious_urls | sensitive,False,0.6,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,2,llm_guard_003101_003200_chunk_input,"Introductory price: $349 PowerEdge T105 server. Plus, $499 desktop with 2GB memory.",0,phishpuzzer,2594,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,3,llm_guard_003101_003200_chunk_input,Expertise Calls for... The Best. Ready?,1,phishing_pot,3842,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,4,llm_guard_003101_003200_chunk_input,Investment Data Analytics Platform Problem,0,tobiasbuek,283,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,5,llm_guard_003101_003200_chunk_input,Your Endurance Auto Protection Offer - $300 off any new plan,1,phishing_pot,3804,False,1,malicious_urls,False,0.6,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,6,llm_guard_003101_003200_chunk_input,Secure Data Storage and Transmission,0,tobiasbuek,585,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,7,llm_guard_003101_003200_chunk_input,"Re: [spambayes-dev] FAQ 5.8 After installing SpamBayes, Outlook crashes and then asks for the plug-in to be disabled.",0,phishpuzzer,1284,False,2,malicious_urls | sensitive,False,0.4,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,8,llm_guard_003101_003200_chunk_input,"phishing@pot,���� Ihre Chance auf einen gro��en Gewinn!",1,phishing_pot,6017,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.5
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,9,llm_guard_003101_003200_chunk_input,Pipeline Update - January 31,0,uberjugaad,226,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,10,llm_guard_003101_003200_chunk_input,Re: Question about Mercury and Cloud Deployment,0,rtweera,1010,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,11,llm_guard_003101_003200_chunk_input,Welcome from The Pasta Queen,1,phishpuzzer,1049,False,1,sensitive,True,-0.7,True,-1.0,False,0.9
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,12,llm_guard_003101_003200_chunk_input,How to style the runway-approved tank top,1,phishpuzzer,1889,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,13,llm_guard_003101_003200_chunk_input,Reduced Social Media Interaction,0,tobiasbuek,633,True,0,,True,-1.0,True,-1.0,True,-1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,14,llm_guard_003101_003200_chunk_input,Seize Your XRP Share: Claiming Made Easy,1,phishing_pot,11477,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,15,llm_guard_003101_003200_chunk_input,I Await Your Response,1,phishing_pot,150,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,16,llm_guard_003101_003200_chunk_input,API Monitoring - Intermittent Latency Spikes,0,rtweera,344,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,17,llm_guard_003101_003200_chunk_input,Machen Sie Schluss mit hohen Stromrechnungen ��� Jetzt autark werden!,1,phishing_pot,12071,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,18,llm_guard_003101_003200_chunk_input,Customer Support Ticket,0,tobiasbuek,409,True,0,,True,-1.0,True,-1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,19,llm_guard_003101_003200_chunk_input,Issues with Website Loading Speeds,0,tobiasbuek,333,True,0,,True,-1.0,True,-1.0,True,-1.0
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,20,llm_guard_003101_003200_chunk_input,Re: Re: IAM Role Permission Discrepancy Causing API Monitoring Failures,0,rtweera,412,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_003101_003200/chunk_input.csv,21,llm_guard_003101_003200_chunk_input,Je hebt 1 nieuwe trackingmelding,1,phishing_pot,3594,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
