stage_group,stage,source,principle_group,left_principle,right_principle,value
S1,S1,HW,A-A,Authority,Authority,0.539581331844
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.419197977025
S1,S1,HW,A-A,Authority,Authority,0.9967446536410001
S1,S1,HW,A-A,Authority,Authority,0.634240217664
S1,S1,HW,A-A,Authority,Authority,0.920693982784
S1,S1,HW,A-A,Authority,Authority,0.604803291481
S1,S1,HW,A-A,Authority,Authority,0.39686346084099994
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.9993001225000001
S1,S1,HW,A-A,Authority,Authority,0.999694023409
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9159868131840001
S1,S1,HW,A-A,Authority,Authority,0.9671896377640001
S1,S1,HW,A-A,Authority,Authority,0.9957864478809999
S1,S1,HW,A-A,Authority,Authority,0.501135152281
S1,S1,HW,A-A,Authority,Authority,0.992484175225
S1,S1,HW,A-A,Authority,Authority,0.995040165289
S1,S1,HW,A-A,Authority,Authority,0.239957921025
S1,S1,HW,A-A,Authority,Authority,0.993339128896
S1,S1,HW,A-A,Authority,Authority,0.083756990464
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.888251585841
S1,S1,HW,A-A,Authority,Authority,0.9914025588640001
S1,S1,HW,A-A,Authority,Authority,0.6077231483559999
S1,S1,HW,A-A,Authority,Authority,0.15554978240400003
S1,S1,HW,A-A,Authority,Authority,0.44884774152100004
S1,S1,HW,A-A,Authority,Authority,0.920609546256
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.480448604736
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.206015224321
S1,S1,HW,A-A,Authority,Authority,0.407318386225
S1,S1,HW,A-A,Authority,Authority,0.5943577349160001
S1,S1,HW,A-A,Authority,Authority,0.267064669089
S1,S1,HW,A-A,Authority,Authority,0.792463161616
S1,S1,HW,A-A,Authority,Authority,0.3972150625
S1,S1,HW,A-A,Authority,Authority,0.780888575041
S1,S1,HW,A-A,Authority,Authority,0.9765155233439999
S1,S1,HW,A-A,Authority,Authority,0.984312015625
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.277145390916
S1,S1,HW,A-A,Authority,Authority,0.963004643584
S1,S1,HW,A-A,Authority,Authority,0.9999380009609999
S1,S1,HW,A-A,Authority,Authority,0.9968225281
S1,S1,HW,A-A,Authority,Authority,0.9990202401
S1,S1,HW,A-A,Authority,Authority,0.634240217664
S1,S1,HW,A-A,Authority,Authority,0.9999820000809999
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.8973393984
S1,S1,HW,A-A,Authority,Authority,0.6664844682250001
S1,S1,HW,A-A,Authority,Authority,0.232724232225
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.8587840104360001
S1,S1,HW,A-A,Authority,Authority,0.995616813636
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9957764689960001
S1,S1,HW,A-A,Authority,Authority,0.7780615980840001
S1,S1,HW,A-A,Authority,Authority,0.697722748804
S1,S1,HW,A-A,Authority,Authority,0.22914986041600002
S1,S1,HW,A-A,Authority,Authority,0.786470996224
S1,S1,HW,A-A,Authority,Authority,0.999976000144
S1,S1,HW,A-A,Authority,Authority,0.846589530609
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9582667459209999
S1,S1,HW,A-A,Authority,Authority,0.9782990281
S1,S1,HW,A-A,Authority,Authority,0.997817192464
S1,S1,HW,A-A,Authority,Authority,0.0041727724090000005
S1,S1,HW,A-A,Authority,Authority,0.27373824
S1,S1,HW,A-A,Authority,Authority,0.35104440009999993
S1,S1,HW,A-A,Authority,Authority,0.268598610225
S1,S1,HW,A-A,Authority,Authority,0.7627926244000001
S1,S1,HW,A-A,Authority,Authority,0.944546846884
S1,S1,HW,A-A,Authority,Authority,0.998772376996
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.35169762768100005
S1,S1,HW,A-A,Authority,Authority,0.999168173056
S1,S1,HW,A-A,Authority,Authority,0.945725130256
S1,S1,HW,A-A,Authority,Authority,0.662306247684
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.3578336688639999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.489100213449
S1,S1,HW,A-A,Authority,Authority,0.588988711936
S1,S1,HW,A-A,Authority,Authority,0.785637595044
S1,S1,HW,A-A,Authority,Authority,0.935195373025
S1,S1,HW,A-A,Authority,Authority,0.997335776889
S1,S1,HW,A-A,Authority,Authority,0.33375924296099996
S1,S1,HW,A-A,Authority,Authority,0.9914981475999999
S1,S1,HW,A-A,Authority,Authority,0.5478945596010001
S1,S1,HW,A-A,Authority,Authority,0.988721979025
S1,S1,HW,A-A,Authority,Authority,0.9981748335689999
S1,S1,HW,A-A,Authority,Authority,0.789306088041
S1,S1,HW,A-A,Authority,Authority,0.989810091664
S1,S1,HW,A-A,Authority,Authority,0.6107578801000001
S1,S1,HW,A-A,Authority,Authority,0.9378992763039999
S1,S1,HW,A-A,Authority,Authority,0.9999880000360001
S1,S1,HW,A-A,Authority,Authority,0.126670504464
S1,S1,HW,A-A,Authority,Authority,0.943142034025
S1,S1,HW,A-A,Authority,Authority,0.998928287296
S1,S1,HW,A-A,Authority,Authority,0.9766894521760001
S1,S1,HW,A-A,Authority,Authority,0.29210998278399997
S1,S1,HW,A-A,Authority,Authority,0.5091022281959999
S1,S1,HW,A-A,Authority,Authority,0.897409498489
S1,S1,HW,A-A,Authority,Authority,0.47124929857599995
S1,S1,HW,A-A,Authority,Authority,0.938125907761
S1,S1,HW,A-A,Authority,Authority,0.44889062004899993
S1,S1,HW,A-A,Authority,Authority,0.9964451648410001
S1,S1,HW,A-A,Authority,Authority,0.997877127844
S1,S1,HW,A-A,Authority,Authority,0.9950581206760001
S1,S1,HW,A-A,Authority,Authority,0.5917024852839999
S1,S1,HW,A-A,Authority,Authority,0.7535420526239999
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.898832932624
S1,S1,HW,A-A,Authority,Authority,0.990604174681
S1,S1,HW,A-A,Authority,Authority,0.875663621361
S1,S1,HW,A-A,Authority,Authority,0.1859161924
S1,S1,HW,A-A,Authority,Authority,0.6734828355999999
S1,S1,HW,A-A,Authority,Authority,0.987849136836
S1,S1,HW,A-A,Authority,Authority,0.568594418704
S1,S1,HW,A-A,Authority,Authority,0.48311674435599994
S1,S1,HW,A-A,Authority,Authority,0.5510879766090001
S1,S1,HW,A-A,Authority,Authority,0.9195064702810001
S1,S1,HW,A-A,Authority,Authority,0.7668032029290001
S1,S1,HW,A-A,Authority,Authority,0.7099225197610001
S1,S1,HW,A-A,Authority,Authority,0.971890364025
S1,S1,HW,A-A,Authority,Authority,0.642961818801
S1,S1,HW,A-A,Authority,Authority,0.789135518889
S1,S1,HW,A-A,Authority,Authority,0.5177924980840001
S1,S1,HW,A-A,Authority,Authority,0.7099949825440001
S1,S1,HW,A-A,Authority,Authority,0.25745374520100006
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,0.35949857472399993
S1,S1,HW,A-A,Authority,Authority,0.784030557025
S1,S1,HW,A-A,Authority,Authority,0.999886003249
S1,S1,HW,A-A,Authority,Authority,0.26982830249999995
S1,S1,HW,A-A,Authority,Authority,0.260544910096
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.564705657961
S1,S1,HW,A-A,Authority,Authority,0.35745571137599996
S1,S1,HW,A-A,Authority,Authority,0.468287019225
S1,S1,HW,A-A,Authority,Authority,0.999828007396
S1,S1,HW,A-A,Authority,Authority,0.649236285504
S1,S1,HW,A-A,Authority,Authority,0.37219150562500003
S1,S1,HW,A-A,Authority,Authority,0.999546051529
S1,S1,HW,A-A,Authority,Authority,0.9998880031360001
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.8677034280359999
S1,S1,HW,A-A,Authority,Authority,0.9609724052640001
S1,S1,HW,A-A,Authority,Authority,0.23338754240399998
S1,S1,HW,A-A,Authority,Authority,0.992916588304
S1,S1,HW,A-A,Authority,Authority,0.7780615980840001
S1,S1,HW,A-A,Authority,Authority,0.924488019009
S1,S1,HW,A-A,Authority,Authority,0.640435273984
S1,S1,HW,A-A,Authority,Authority,0.961207689744
S1,S1,HW,A-A,Authority,Authority,0.9953693731239999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.41429948292100005
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.977029448704
S1,S1,HW,A-A,Authority,Authority,0.7413261660089999
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.979529842944
S1,S1,HW,A-A,Authority,Authority,0.662306247684
S1,S1,HW,A-A,Authority,Authority,0.9999580004409999
S1,S1,HW,A-A,Authority,Authority,0.47027774982400006
S1,S1,HW,A-A,Authority,Authority,0.354601194256
S1,S1,HW,A-A,Authority,Authority,0.9710131600000002
S1,S1,HW,A-A,Authority,Authority,0.8278743353760001
S1,S1,HW,A-A,Authority,Authority,0.997899104601
S1,S1,HW,A-A,Authority,Authority,0.48580203002500005
S1,S1,HW,A-A,Authority,Authority,0.9668257925289999
S1,S1,HW,A-A,Authority,Authority,0.9996200360999999
S1,S1,HW,A-A,Authority,Authority,0.44982373472099996
S1,S1,HW,A-A,Authority,Authority,0.670574280996
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9918108346090001
S1,S1,HW,A-A,Authority,Authority,0.9977332859560001
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.728136249481
S1,S1,HW,A-A,Authority,Authority,0.834560812849
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.44363059513599995
S1,S1,HW,A-A,Authority,Authority,0.9826836204159999
S1,S1,HW,A-A,Authority,Authority,0.980072280196
S1,S1,HW,A-A,Authority,Authority,0.7307633934090001
S1,S1,HW,A-A,Authority,Authority,0.9999420008410002
S1,S1,HW,A-A,Authority,Authority,0.9995600484
S1,S1,HW,A-A,Authority,Authority,0.9994560739839999
S1,S1,HW,A-A,Authority,Authority,0.9989202916000001
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.473766526249
S1,S1,HW,A-A,Authority,Authority,0.35705524668099997
S1,S1,HW,A-A,Authority,Authority,0.9954312303689999
S1,S1,HW,A-A,Authority,Authority,0.969569100889
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.8622088167040001
S1,S1,HW,A-A,Authority,Authority,0.26998000321599996
S1,S1,HW,A-A,Authority,Authority,0.999752015376
