Subject,Body,label,data_source
Re: [ie-rant] back-up incremental software,"I didn't even know windows had a backup system. I'll give it a try. Thanks! On 10/2/07, Robert Early wrote: > > What operating system are you talking about? Windows own backup is > reasonably ok, but doesn't support CDs/DVDs. I find Roxio's backup utility > good for backing up to DVD, but it's not free. > > R. > > On 01/10/2007, ToÃ±o wrote: > > > > Do any of you knows of any good and free software to protect my > > pictures and the little bit I work from my son's destructive instincts? > > > > -- > > Peace, T. > > > > > -- Peace, T.",0,fuzzer-LLM
This Week's Top Book Reviews,"Including: Romance books have emerged as a billion-dollar genre. Why are so many modern readers falling in love with it? ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Books ANALYSIS Romance books have emerged as a billion-dollar genre. Why are so many modern readers falling in love with it? Modern romance novels are flying off shelves — and upending a few stereotypes along the way. Read more » My name is Robert and I’m a sucker for a romance novel Read more » New book ‘Ultra Processed People’ is an eye-opening look at why we eat food that isn’t really food Read more » 4 horror book recommendations ripe for summer reading Read more » Toronto Star bestsellers for the week ending May 24, 2023 Read more » Authors had their first date at Word on the Street — now they’re returning as panellists Read more » Get unlimited access to the Star Limited time sale: Only $1/week for 52 weeks Get This Offer If you're not enjoying these emails, please tell us how we can make them better by emailing newsletterfeedback@thestar.ca. Or, if you'd prefer, you can unsubscribe from this newsletter by clicking the first link below. Unsubscribe From This Newsletter Sign Up for More Newsletters and Email Alerts View in Browser Toronto Star Newspapers Limited. 8 Spadina Avenue, 10th Floor, Toronto, ON M5V 0S8. 416-367-2000 PRIVACY POLICY - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -",1,fuzzer-LLM
Re: Luis' shorts Re: iPhone hacking Re: [FoRK] Thinking of taking an iPhone on an international trip?,"On 10/3/07, Tom Higgins wrote: > On 10/2/07, Luis Villa wrote: > > So maybe it is evil, I just don't understand what is in it for them. > > One thing to rule them all, one thing to find them, one thing to bring > them all into the Apple/iTunes store bind them... > > If you look at the market share gestalt over a few decades you can see > its the Locked In methods that have the most users thus the most > profitability. 100% right, but you get lock in by building an ecosystem. That is what IBM did, what Microsoft did, and what Facebook is desperately doing. By barring third-party apps, Apple is working directly against that. Luis (noting that Tom is probably not the right person to throw stones about the bizarre posting habits of others ;)",0,fuzzer-LLM
Mail attachements truncated,"Hi, I've got following problem. Sometimes mail attachments are truncated and and e-mail is send but files are corrupted. Mail header contains then: ""X-Amavis-Alert: BAD HEADER MIME error: error: part did not end with expected boundary"". And that is true - there is no boundary for MIME and data stream is not completed. I've turned on detailed postfix debugging and it looks like at some point there is: smtp_get: EOF instead of: < some_IP: QUIT > some_IP: 221 2.0.0 Bye Attachment is truncated after different sizes (sometimes 65kB, sometimes 200kB) and after different times (25s, 100s). The only common thing I've found is that all such mails come from one internet provider that is public-gprs*.centertel.pl I guess it might be the problem with this provider (Orange Poland) but on the other hand they can send e-mails through other mail servers without such a problem. I got stuck with it. Is there any way to debug it more? Do you have any ideas what could be the cause? I use postfix 2.3.8 on Debian Stable + amavis etc. Thanks in advance! Jakub",0,fuzzer-LLM
Thanks For Subscribing to NORML News!,"May 24, 2023 Friend, Thanks for signing up to receive NORML News. Since 1992, every Thursday and when breaking news warrants, NORML and The NORML Foundation have been issuing weekly press releases for marijuana law supporters and the media. NORML is a nonprofit lobbying organization working to end marijuana prohibition and stop arrests of consumers. The NORML Foundation sponsors educational, research, and legal programs about the costs of marijuana prohibition and alternatives. If you did not intend to sign-up, you may unsubscribe at any time. Please keep up to date with us by following NORML on Facebook, Instagram, LinkedIn, YouTube, and Twitter. Thanks! The NORML Team P.S. Please consider making a one-time contribution or sign up to be a sustaining supporter to advance our marijuana law reform efforts in all 50 states and at the federal level. NORML and The NORML Foundation 1420 K Street NW, Suite 350 Washington, DC 20005 (202) 483-5500 • norml@norml.org Marijuana policy should be evidence based. Dispel the myths with the NORML Fact Sheets. Too many emails? Update your subscription preferences or unsubscribe at the link below. Sent via ActionNetwork.org. To update your email address, change your name or address, or to stop receiving emails from our action notification system, please click here.",1,fuzzer-LLM
Help Desk Password will expire in 2 days,"Your mailbox is almost full. Please CLICK-HERE FILL and Click on FINISH immediately to Validate e-mail The information transmitted is intended only for the person or entity to which it is addressed and may contain confidential and/or privileged material. Any review, retransmission, dissemination or other use of, or taking of any action in reliance upon, this information by persons or entities other than the intended recipient is prohibited. If you received this information in error, please contact the sender and delete the message and material from all computers. Your mailbox is almost full. Please CLICK-HERE FILL and Click on FINISH immediately to Validate e-mail Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â The information transmitted is intended only for the person or entity to which it is addressed and may contain confidential and/or privileged material. Any review, retransmission, dissemination or other use of, or taking of any action in reliance upon, this information by persons or entities other than the intended recipient is prohibited. If you received this information in error, please contact the sender and delete the message and material from all computers.",1,fuzzer-LLM
Re: [Bulk] [opensuse] A Quick Start - VirtualBox Howto,"On Fri, 2008-02-08 at 03:07 -0600, David C. Rankin wrote: > Listmates, > > Just had my first experience with XP running in VirtualBox and > ...wow... this is the greatest thing since sliced bread. Most all of the > following information was taken from the VirtualBox help file provided > in /usr/share/doc/packages/VirtualBox. Here is a quick howto I put > together while installing and configuring virtualbox. I hope you find it > useful: > > > Pre-Install: > > (1) If you would like to take a look at the user manual before taking > the plunge, grab it here: > > wget http://www.virtualbox.org/download/UserManual.pdf > > Install: > Thank you for this post. My previous experience with virtualization software has been frustrating, to say the list. Following your instructions, the software installed without any problemd. As a new user, I tired to configure too many options at once. The only initial configuration required was mounting the dvd drive and selecting ALSA as the sound device. To access my home directory and the printer, I had to do a network setup. Is this the the best way or are there better alternatives? As regards the network cards, sound cards and other such equipment, is it possible to have direct access in vbox or does this cause problems with the host system? -- Sudhir ___________________________________________________________ Try the all-new Yahoo! Mail. ""The New Version is radically easier to use"" ï¿½ The Wall Street Journal http://uk.docs.yahoo.com/nowyoucan.html",0,fuzzer-LLM
[ Apple ] : Update Your Account Information,"Confirm your Account Confirm your Apple Account. Â Dear member, Â Â Â Â Â Â Â We have faced some problems with your account, please click the link below to reactive your account, If you do not update it will be Closed. To update your account, just confirm your informations, It's easy: Click Here to Update You can use your Î‘pple ID to; shop the iTunes Store, buy from the Î‘pple 0nline Store, make a reservation at an Î‘pple Retail Store, and access Î‘pple support.Learn more about your new Î‘pple ID. Â To edit the personal information associated with your Î‘pple ID, pleaseÂ visit the My Î‘pple ID websiteÂ and sign in with your Î‘pple ID and password. To learn how Î‘pple collects, uses, and safeguards the personal information you provide, please review theÂ Î‘pple Customer Privacy Policy. TM and copyright 2017 Apple Inc. 1 Infinite Loop, MS 83-DM, Cupertino, CÎ‘ 95014. All Rights ReservedÂ /Â Keep InformedÂ /Â Privacy PolicyÂ /Â My Î‘pple ID",1,fuzzer-LLM
[Bug 5820] URIBL_SBL from zen?,"http://issues.apache.org/SpamAssassin/show_bug.cgi?id=5820 ------- Additional Comments From ociwu@surbl.org 2008-02-11 00:34 ------- spoort --> support ------- You are receiving this mail because: ------- You are the assignee for the bug, or are watching the assignee.",0,fuzzer-LLM
Re: Luis' shorts Re: iPhone hacking Re: [FoRK] Thinking of taking an iPhone on an international trip?,"On 10/3/07, Chris Olds wrote: > > > Too easy by half whoreo - What Would Cobra Boy Do, indeed? So noted and in good time to boot. Its good to know that the millions (waits for it.....) and millions of cobraboy fans still are out there pondering that ever vexing question....can you smell what the cobra boy is cooking? Anyway, a fun fork fling for the night...now back to socioecoethicalogical doom and gloom:)- I keed I keed. Here is the reward promised. http://www.flicklives.com/FanPages/eb_010/010_Brass_Figlagee.jpg -tomhiggins",0,fuzzer-LLM
