subject,body,label,model_prediction,model_score,model_reason,raw_response
Overdue: Customer 598074660 - 15 days,"Please contact customer immediately:

Invoice: 2242337
Amount: €286,686
Days overdue: 57
Last contact: 10 days ago

Customer threatening to switch suppliers but owes us money!

Jeffrey",0,0,4,"Legitimate email from a company, but the tone is alarming and may be an attempt to create a sense of urgency.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company, but the tone is alarming and may be an attempt to create a sense of urgency."",
  ""score"": 4
}"
phishing@pot: Dies ist Ihre letzte Chance ��� aktualisieren Sie jetzt Ihr McAfee-Abonnement ...,"<html lang=""de"">
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""></head>
<body style=""font-family: Arial, sans-serif; background-color: #f5f5f5; margin: 0; padding: 0; display: flex; justify-content: center; align-items: center; ""> <div style=""background-color: #fff; border: 1px solid #ddd; border-radius: 10px; width: 600px; padding: 0; box-shadow: 0 0 15px rgba(0,0,0,0.2);""> <div style=""text-align: center; padding: 20px; background-color: #fffff; border-bottom: 1px solid #7f0000; position: relative; overflow: hidden;""> <div style=""background:#fffffff;color:#ffffff;padding:0px;font-size:32px;font-weight:700;padding:20px;text-align: center""><a href=""https://t.co/3ra1fJYOxJ""><img src=""https://pbs.twimg.com/media/Ggaa8hfWQAAGfqp?format=png&amp;name=small"" width=""300px""><br><img src=""//pbs.twimg.com/media/Ggaa8hfWQAAGfqp?format=png&amp;name=small"" width=""300px""></div> <div style=""content: ''; position: absolute; top: 50%; left: 50%; width: 200%; height: 200%; background: radial-gradient(circle, rgba(255, 255, 255, 0.1), rgba(255, 255, 255, 0) 70%); transform: translate(-50%, -50%); z-index: 0;""></div></a> </div><marquee bgcolor=""#AF0707"" hspace=""0"" scrolldelay=""100"" width=""100%""> <div style=""text-align: center; padding: 20px; background-color: #AF0707; color: #fff; font-size: 24px; font-weight: bold; border-bottom: 1px solid #c62828;""> Ihr McAfee-Schutz ist abgelaufen Jetzt handeln! </div> </marquee> <div style=""background-color: #ffebee; color: #d32f2f; padding: 15px; text-align: center; font-weight: bold; border-bottom: 1px solid #ffcdd2; font-size: 18px;""> Dringend: Ihre Mitgliedschaft ist abgelaufen! Sie haben <span style=""color: #c62828; font-weight: bold;"">24 Stunden</span> Zeit, sie wiederherzustellen und Ihre Geräte zu schützen. </div> <div style=""padding: 20px; text-align: center;""> <p style=""margin: 15px 0; line-height: 1.6; font-size: 16px; color: #333;"">Ihr McAfee Total Protection lief am <strong>01.11.2025</strong> ab.</p> <p style=""margin: 15px 0; line-height: 1.6; font-size: 16px; color: #333;"">Ohne Verlängerung <strong>könnten Ihre Geräte Viren, Malware, Datenlecks und Identitätsdiebstahl ausgesetzt sein.</strong></p> <p style=""color: #c62828; font-weight: bold; font-size: 16px;""><strong>Sofortiges Handeln erforderlich! Ihre Geräte sind ungeschützt und gefährdet...</strong></p> <div style=""background-color: #fafafa; border: 1px solid #ddd; padding: 20px; border-radius: 10px; margin: 20px 0; text-align: left;""> <a href=""https://t.co/3ra1fJYOxJ"" style=""text-decoration:none;color:#000000""> <table style=""width: 100%; border-collapse: collapse;""> <tr> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: bold; color: #555;"">Konto-ID:</td> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: normal;""><strong>5952700_DE</strong></td> </tr> <tr> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: bold; color: #555;"">Benutzer:</td> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: normal;""><strong>phishing@pot</strong></td> </tr> <tr> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: bold; color: #555;"">Seriennummer:</td> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: normal;""> <span style=""display: inline-block; padding: 6px 12px; border: 2px solid #ddd; border-radius: 6px; margin: 0 5px; background-color: #ffe0e0; font-family: monospace; font-weight: bold; color: #c62828;"">4102</span> <span style=""display: inline-block; padding: 6px 12px; border: 2px solid #ddd; border-radius: 6px; margin: 0 5px; background-color: #ffe0e0; font-family: monospace; font-weight: bold; color: #c62828;"">7823</span> <span style=""display: inline-block; padding: 6px 12px; border: 2px solid #ddd; border-radius: 6px; margin: 0 5px; background-color: #ffe0e0; font-family: monospace; font-weight: bold; color: #c62828;"">0381</span> <span style=""display: inline-block; padding: 6px 12px; border: 2px solid #ddd; border-radius: 6px; margin: 0 5px; background-color: #ffe0e0; font-family: monospace; font-weight: bold; color: #c62828;"">1538</span> </td> </tr> <tr> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: bold; color: #555;"">Rabatt:</td> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: normal;""> <div style=""display: inline-block; padding: 4px 12px; background-color: #c62828; color: #fff; font-size: 16px; font-weight: bold; border-radius: 25px; box-shadow: 0 0 10px rgba(0,0,0,0.3); position: relative; overflow: hidden; text-align: center;""> <span style=""position: relative; z-index: 1;"">95,89% RABATT</span> <div style=""content: ''; position: absolute; top: -25px; right: -25px; width: 150%; height: 150%; background-color: #b71c1c; transform: rotate(-30deg); z-index: 0;""></div> </div> </td> </tr> <tr> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: bold; color: #555;"">Angebot gültig bis:</td> <td style=""padding: 12px; vertical-align: top; font-size: 16px; color: #333; font-weight: normal;""><strong>01.11.2025</strong></td> </tr> </table> </div> <a href=""https://t.co/3ra1fJYOxJ"" style=""display: inline-block; padding: 12px 25px; background-color: #d32f2f; color: #fff; text-decoration: none; border-radius: 5px; margin-top: 20px; font-size: 18px; font-weight: bold;"">SCHUTZ WIEDERHERSTELLEN</a></a> <div style=""font-size:18px;padding:10px;color:#000000"" align=""left""> <p style=""font-size: 16px;line-height: 1.5;margin-top: 20px;color:black""> Sehr geehrte/r phishing@pot,<br><br> Trotz mehrerer Benachrichtigungen und Warnungen haben wir keine Antwort erhalten. <strong>Ihr Schutz vor Cyber-Bedrohungen ist kritisch gefährdet.</strong><br><br> Stellen Sie Ihren Schutz jetzt wieder her, um kontinuierliche Sicherheit vor Cyber-Angriffen und Hackern zu gewährleisten. <strong>Ihre Sicherheit hat für uns oberste Priorität.</strong></p></div> </div> <div style=""font-size:13px;background-color: #b71c1c; color: #fff; padding: 15px; text-align: center; border-radius: 0 0 0px 0px;""> <span style=""font-size:10px;"">©</span> 2025 McAfee<span style=""font-size:7px;"">™</span>. Alle Rechte vorbehalten<br> <span style=""font-size:10px;"">Diese E-Mail wurde gesendet an: phishing@pot-f-p@hotmail.com</span> </div> <div align=""center"" width=""100%"" style=""font-family:Helvetica, Arial, sans-serif; font-size:10px; color:#202020; line-height:15px; padding-bottom:10px;""> </div>",1,1,9,"Suspicious email with fake McAfee renewal notice, using social engineering tactics to create a sense of urgency.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with fake McAfee renewal notice, using social engineering tactics to create a sense of urgency."",
  ""score"": 9
}"
Request for Product Listing Update,"Dear Support Team, I am contacting you to seek an update on our product listings with the inclusion of new digital content. This will aid in boosting our brand recognition and customer interaction online. I strongly believe this update is essential to maintain our competitive edge in the market and to ensure our customers have the best experience. The new digital content will consist of top-quality images, comprehensive product descriptions, and customer feedback. I kindly request your assistance in carrying out this update at the earliest. Please inform me if any further details are needed from my end to proceed with this request. Thank you for your time and cooperation. I am eagerly waiting for your response.",0,0,2,"Legitimate email with proper grammar, spelling, and formatting. No suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper grammar, spelling, and formatting. No suspicious links or attachments."",
  ""score"": 2
}"
Enhancing Data Analytics Framework,"We are reaching out for customer support to assist in optimizing our data analytics infrastructure with the aim of achieving better investment insights across our hardware and software products. We are currently facing inefficiencies in data processing and analysis, which are causing delays in decision-making. We would appreciate guidance on how to streamline our data analytics pipeline, including recommendations for hardware and software upgrades, which would help us make more informed investment decisions and improve our overall business performance.",0,0,2,Legitimate email with clear purpose and no suspicious language,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with clear purpose and no suspicious language"",
  ""score"": 2
}"
"Fw: merciayanmact, La soluzione ai tuoi problemi di traduzione
 straniera","________________________________
De: Dispositivo Traduttore <yfmubz@gkrvzn.xyz>
Enviado: quarta-feira, 6 de dezembro de 2023 21:00
Para: phishing@pot <phishing@pot>
Assunto: merciayanmact, La soluzione ai tuoi problemi di traduzione straniera

Non riesci a vedere correttamente questa email? Clicca qui per vederlo nel tuo browser<http://contact-us1.com/rd/c46943DzMvd2047037ulFh243FOm61639YXZF4578>.

Ottieni il 50% di sconto su questo dispositivo traduttore! Stock limitato!<http://contact-us1.com/rd/c46943DzMvd2047037ulFh243FOm61639YXZF4578>
[https://i.imgur.com/SonnpVf.png][X]<http://contact-us1.com/rd/c46943DzMvd2047037ulFh243FOm61639YXZF4578>

Per annullare l'iscrizione, Clicca qui <http://contact-us1.com/rd/u46943HCuYt2047037EVZo243TmL61639YIVd4578>",1,1,8,"Suspicious sender email, multiple links to unverified destination, and lack of personalization.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious sender email, multiple links to unverified destination, and lack of personalization."",
  ""score"": 8
}"
WHERE WAS I LOST FROM PAST 30 DAYS...,"<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><em>(You are receiving this email because you enrolled in my</em></strong><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fcourses.comproavi.com%2Fcourses%2Foffensive-hacking-unfolded-the-beginners-edition"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong><em> Offensive Hacking Unfolded</em></strong></a><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><em> course)</em></strong></h2><p><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">—------------------------------------------------------------------------------------------------------------------------</strong></p><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Hey pentesters,</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">This is Avinash back here!</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">As I said in my last email dated 17th April, in the upcoming days, I’ll be sending you </strong><strong style=""background-color: transparent; color: rgb(255, 153, 0);"">some really useful resources, tips and lessons</strong><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> which I wish I knew when I started my career as a penetration tester.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">In that email, I basically shared with you a special youtube video explaining</strong><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DI4fYgUwO3j8"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong> <em>how I would approach learning pentesting</em></strong></a><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> (if I forgot every single thing and had to start over)</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">And at the end of that email, I asked people to reply with YES if they want a detailed youtube video about the business skills that turns an average pentester to a professional world-class pentester.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">I literally got MULTIPLE HUNDREDS of replies below that email xD</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">BUT THEN THERE WAS NO SIGN OF ME😱</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">I was completely inactive from all social media from past 30 days.</strong></h2><h2><br></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">And here’s the reason…</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">As you probably know, I am working on creating my next course Web Hacking 360°.</strong></h2><h2><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DsN37KgqWW1A"" rel=""noopener noreferrer"" target=""_blank""><img src=""https://firebasestorage.googleapis.com/v0/b/onlinecoursehost-prod.appspot.com/o/EWCMtAhS9bQgqAhVHuI5wJwrR5r1%2FrichTextImages%2Fq7yeOuoBAGUtpzJiiwJI.jpg?alt=media&amp;token=8568f964-d68d-4488-98d2-805aa74e32c5""></a></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><u>That is the main reason I was not posting anything online from so many days.</u></strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">I have made some really bold promises with that course. And as I create it, I realize that it's the hardest course I have ever worked on creating!</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">But also the best creation of mine.</strong></h2><p><br></p><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Talking about the BUSINESS SKILLS YOUTUBE VIDEO which I promised…</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">It will come, but not right now.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><em>I think the majority audience is just not ready yet to understand those things.</em></strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">So, to clear up some basics, I have posted THIS video recently:</strong></h2><p><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DsN37KgqWW1A"" rel=""noopener noreferrer"" target=""_blank""><img src=""https://firebasestorage.googleapis.com/v0/b/onlinecoursehost-prod.appspot.com/o/EWCMtAhS9bQgqAhVHuI5wJwrR5r1%2FrichTextImages%2FGrpd50QtwJ7WiS50Tbw5.jpg?alt=media&amp;token=9f73d891-414d-4a49-9bca-59f8717df536""></a></p><h2><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DsN37KgqWW1A"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong>Click the image to view the video.</strong></a></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Here I explained the absolute basics of penetration testing within 20 minutes.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">EVERY SINGLE PENTESTER NEEDS TO UNDERSTAND THIS.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">After watching this video, you will be ready for my next video which will be about business skills in pentesting.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(230, 0, 0);"">Reply back with YES</strong><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> if you would like me to share more behind the scenes as I move forward in the process of creating Web Hacking 360° :)</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Kind Regards,</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Avinash Yadav</strong></h2><p><br></p><img style=""display: none"" src=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-open-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU""><div style=""border: 0; background-color: #ccc; margin: 10px 0; height: 1px""></div>
<strong>ComproAvi School</strong>
<div>This mail was sent to <a href=""mailto:phishing@pot-p@hotmail.com"">phishing@pot</a> | <a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-unsubscribe-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;userId=jp3wlDc9AWNf2BzzxbLcEJXgIFK2"">Unsubscribe</a></div>",1,1,8,"Suspicious email with multiple red flags: 1) Unusual sender authenticity, 2) Multiple links to suspicious URLs, 3) Request for reply with 'YES' to share more information, 4) Lack of personalization and generic greeting.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with multiple red flags: 1) Unusual sender authenticity, 2) Multiple links to suspicious URLs, 3) Request for reply with 'YES' to share more information, 4) Lack of personalization and generic greeting."",
  ""score"": 8
}"
BoA: instructions for customer,"[, ]",1,1,8,Suspicious email body with no content,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email body with no content"",
  ""score"": 8
}"
cofirm your details with Regions Bank!,[],1,1,8,Urgent language and lack of personalization,"{
  ""is_phishing"": 1,
  ""reason"": ""Urgent language and lack of personalization"",
  ""score"": 8
}"
Login Problem Emerged,The login problem arose unexpectedly. It might be due to an older browser version. Tried clearing the cache and restarting the browser.,0,0,2,"Lack of urgency and specific instructions, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific instructions, no suspicious links or attachments."",
  ""score"": 2
}"
DHL Shipment Service,"Dear Value Customer, You have a new shipment waiting for you. Your new shipment just arrived our arrival facility, Find as attach for your shipment details. We are ready to receive your comments and to serve you better every day. This email was sent by patronizing DHL Express, and subscribers of our newsletters.To ensure you receive our emails, add the e -news.com world@dh.coml your contacts list. Deutsche Post DHL - The Mail & Logistics Group.Â© 2016 DHL International GmbH. All rights reserved. Rif J-00143809-2 - With Post 10-04 Â Dear Value Customer, You have a newÂ shipment waiting for you. Your new shipment just arrived our arrival facility, Find as attach for your shipment details. We are ready to receive your comments and to serve you better every day. Â This email was sentÂ Â by patronizing DHL Express, and subscribers of our newsletters.To ensure you receive our emails, add the eÂ -news.com world@dh.comlÂ your contacts list. Â Â Â Â Deutsche Post DHLÂ - The Mail & Logistics Group.Â© 2016 DHL International GmbH.Â All rights reserved. Rif J-00143809-2 - With Post 10-04 Ã¯Â»Â¿ DHL | Tracking TRADE FILE Sign In Your Email to View Your Tracking Sign In With Your Correct Email and Password To Review Package Information (*)Â Â Â Â Â Â Denotes required field. *Â Â Â Â E-MAIL ID: Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â (example777@domain.com) *Â Â Â Â PASSWORD: Â Â Copyright Notice Ã‚Â© 1999-2014 DHL WorldWide Delivery. All rights reserved.",1,1,8,"Suspicious email with missing sender authenticity, formatting inconsistencies, and a request for login credentials.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with missing sender authenticity, formatting inconsistencies, and a request for login credentials."",
  ""score"": 8
}"
