Subject,Body,label,data_source
[Same thread ish] [ILUG] adsl router modem combo,"having great fun trying to find a dumb ADSL modem with Ethernet presentation, everybody wants to sell routers but I intend on doing pppoe from another device, something with more than one Ethernet port would be nice. anybody got any recommendations ? Uly ----- Original Message ----- From: To: Cc: Sent: Monday, October 07, 2002 10:35 AM Subject: Re: [ILUG] adsl router modem combo > It seems to only support PPPoA and not PPPoE. You need one that supports > PPPoE, if you want torun it in routed IP mode. If you are using it as a > bridge, it'll probably work, but you'd be left leaving the computer on, > which would defeat the purpose of getting a router. > > The best router I've come accross is the Zyxel 643. Eircom supply this, > but if you have alook online you can probably find it cheaper to buy > online from America or the UK. > > Hope this is useful, > Joe > > > -- > Irish Linux Users' Group: ilug@linux.ie > http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. > List maintainer: listmaster@linux.ie > -- Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie",0,fuzzer-LLM
jose@monkey.org Final Deactivation Warning,g0DRA1V68m88`6F NB2 jose@monkey.org b11NECv84Â‹B0_55Âˆ68f0E`A8g00ÂD1cD0QFAv84Â‰81l42g65Q73Â•ED`A8v84u35[50ÂAENF6 (jose@monkey.org)002ÂD9Â‰81l42b11NEC\06\3D_EBY04t06 Y82g9CÂ‹E5Â‹F7l42ÂˆABa0FY16SD6_97Ã¿0CO60g09lA1g09[83v84wE5Â‹C6Ã¿0C^FAÂ‹AE`A8sB0W28\31SD6m88Â‹E5Â‹F7l42 SD6m88P5Cu28 O46f2FÃ¿0CY82g9CN0DSD6m88ÂD9Â˜79Â‰81l42Ã¿0C`A8v84^10b37_88_EB\31O1AQ73Â•EDÃ¿0Cb40g09v84u35[50ÂAENF6e70c6E\06l38N45N22Y31002 Â•EEP19. u35[50ÂAENF6{A1t06T58 NCEu35[50ÂAENF6[89Q68g0DRA1V68f2FÂEARA8u1Fb10Â‹E5m88`6FÃ¿0C^76SD1Â01ÂF3Â‹E5u35[50ÂAENF6VDEY0DeE0lD5Â01ÂBE. k64u35[50ÂAENF6f2FN3A: jose@monkey.org æœåŠ¡å™¨æ¶ˆæ¯ äº²Â jose@monkey.orgÂ Â æˆ‘ä»¬çš„è®°å½•è¡¨æ˜Žæ‚¨æœ€è¿‘æå‡ºçš„è¦æ±‚æ¥å…³é—­æ‚¨çš„ç”µå­é‚®ä»¶ (jose@monkey.org)ã€‚è¿™è¦æ±‚æˆ‘ä»¬å°†å°½å¿«å¤„ç† å¦‚æžœè¯¥è¯·æ±‚è¢«æ„å¤–å–å¾—ï¼Œä½ æœ‰æ²¡æœ‰å®ƒçš„çŸ¥è¯†ï¼Œå»ºè®®æ‚¨çŽ°åœ¨å°±å–æ¶ˆè¯¥è¯·æ±‚ å–æ¶ˆåœç”¨ä½†æ˜¯ï¼Œå¦‚æžœä¸å–æ¶ˆè¿™é¡¹è¦æ±‚ï¼Œæ‚¨çš„å¸æˆ·å¾ˆå¿«å°±ä¼šå…³é—­ï¼Œæ‰€æœ‰çš„ç”µå­é‚®ä»¶æ•°æ®å°†æ°¸ä¹…ä¸¢å¤±ã€‚ é—®å€™.ç”µå­é‚®ä»¶ç®¡ç†å‘˜ ä»Žç”µå­é‚®ä»¶å®‰å…¨æœåŠ¡å™¨æ˜¯è‡ªåŠ¨ç”Ÿæˆè¯¥æ¶ˆæ¯ï¼Œå¹¶å‘é€è‡³è¯¥ç”µå­é‚®ä»¶å›žå¤æ— æ³•é€è¾¾.Â æ­¤ç”µå­é‚®ä»¶æ˜¯ä¸º:Â jose@monkey.org,1,fuzzer-LLM
Security Alert,"OnlineSecurityGuarantee American Express Company. Dear Customer, You Have One Unread Message In Your Online Banking Account VIEW YOUR MESSAGE 2018 American Express Company. | Fraud Information Center All users of our online services subject to Privacy Statement and agree to be bound by Terms of Service. Please review. Â© 2016 American Express Company. All rights reserved. C625861B697268A8E0440021283BC044 OnlineSecurityGuarantee American Express Company. Â Dear Customer, You Have One Unread Message In Your Online Banking Account VIEW YOUR MESSAGE 2018 American Express Company. | Fraud Information Center All users of our online services subject to Privacy Statement and agree to be bound by Terms of Service. Please review. Â© 2016 American Express Company. All rights reserved. C625861B697268A8E0440021283BC044",1,fuzzer-LLM
Password will expire in 3 days,"Please Click the link below to validate e-mail https://www.powr.io/plugins/form-builder/view?id=4126787&mode=page Thank you, IT-Service Help Desk The information in this e-mail is confidential and may be legally privileged. It is intended solely for the addressee. If you are not the intended recipient please delete and do not disclose to another person or use, copy or forward all or any of it in any form. Any views expressed in this message are those of the individual sender, except where the sender specifically states them to be views of the American Samoa Community College. Password will expire in 3 days Please Click the link below to validate e-mail https://www.powr.io/plugins/form-builder/view?id=4126787&mode=page Thank you, IT-Service Help Desk ************************************************************************** The information in this e-mail is confidential and may be legally privileged. It is intended solely for the addressee. If you are not the intended recipient please delete and do not disclose to another person or use, copy or forward all or any of it in any form. Any views expressed in this message are those of the individual sender, except where the sender specifically states them to be views of the American Samoa Community College. Â Â Â­Â­",1,fuzzer-LLM
"[Spambayes-checkins] spambayes CHANGELOG.txt,1.59,1.60",Update of /cvsroot/spambayes/spambayes In directory sc8-pr-cvs8.sourceforge.net:/tmp/cvs-serv32661 Modified Files: CHANGELOG.txt Log Message:,0,fuzzer-LLM
What to wear to a warm-weather event,"NET-A-PORTER NEWS Discover our expert-selection of occasionwear from Stella McCartney, Manolo Blahnik and more. View email in browser WHAT'S NEW DESIGNERS CLOTHING BAGS SHOES BEAUTY BEAUTY WHAT'S NEW DESIGNERS CLOTHING BAGS SHOES BEAUTY Untitled Document STELLA MCCARTNEY Cape-effect asymmetric jersey maxi dress ZIMMERMANN Wonderland embellished ruffled linen and silk-blend gauze gown CHRISTOPHER ESBERGesine gathered stretch-tulle maxi dress COSTARELLOS Katana appliquéd woven gown Shop now MANOLO BLAHNIK Mumbimu 70 suede mules GIANVITO ROSSI Jaipur 45 embellished satin mules MATEO Wave 14-karat gold, pearl and diamond hoop earrings LAUREN RUBINSKI Extra Large 14-karat gold diamond necklace JW ANDERSON Twister mirrored-leather shoulder bag BOTTEGA VENETA Loop intrecciato metallic crinkled-leather shoulder bag JW ANDERSON Asymmetric draped lace-trimmed satin skirt ERDEM Mariana embellished crepe midi skirt DIANE VON FURSTENBERG Artie printed cotton-blend midi dress SOPHIE BILLE BRAHE Promenade de Jeanne 14-karat recycled gold pearl earrings BERNADETTEZaza off-the-shoulder belted floral-print linen gown LOEWE Puffer Goya padded velvet down shoulder bag JIMMY CHOO Avenue 50 knotted leather mules STELLA MCCARTNEY Double-breasted grain de poudre blazer SPINELLI KILCOLLINCallisto set of two 18-karat gold diamond rings STELLA MCCARTNEY Grain de poudre pants Shop now POLO RALPH LAUREN Double-breasted striped cotton blazer POLO RALPH LAUREN Elery off-the-shoulder printed cotton midi dress POLO RALPH LAURENPolo ID medium leather shoulder bag POLO RALPH LAUREN Embroidered cotton-chambray shirt Shop now Untitled Document Gucci Fendi Loewe MY ACCOUNT CONTACT US 24/7 DELIVERY Discover our app for the best way to shop The people featured in this email are not associated with NET-A-PORTER and do not endorse it or the products shown. They have been selected purely for representational purposes. This email was sent to Honey Potter . To ensure that our messages get to you (and don't go to your junk or bulk email folders), please add emails@email.net-a-porter.com to your address book. If you would prefer not to receive emails from NET‑A‑PORTER.COM simply click here. Please note, at the moment, some shipping restrictions on beauty apply. View our privacy policy (recently updated). THE NET‑A‑PORTER GROUP LTD Registered Office: 1 The Village Offices, Westfield, Ariel Way, London, W12 7GF. VAT Registration Number: 243 0645 31. Company registered in London number: 3820604. © 2018 Net‑A‑Porter.com",1,fuzzer-LLM
8 Unhealthiest Frozen Foods at Trader Joe's,"Eat This, Not That To ensure your feet stay in great health, we spoke with the experts who share some daily habits that destroy your feet. If you are having trouble reading this message, view it in a browser HEALTHY EATING 8 Unhealthiest Frozen Foods at Trader Joe's Not all Trader Joe's frozen foods are created equal. Here's what dietitians say you should avoid. READ MORE HEALTHY EATING 8 Unhealthiest Frozen Foods at Trader Joe's Not all Trader Joe's frozen foods are created equal. Here's what dietitians say you should avoid. READ MORE GROCERIES I Tried 6 Store-Bought Burgers & This Is the Best for Summer Grilling The mission: to find the best-tasting, most dependable, most fool-proof burger for summer. READ MORE GROCERIES I Tried 6 Store-Bought Burgers & This Is the Best for Summer Grilling The mission: to find the best-tasting, most dependable, most fool-proof burger for summer. READ MORE PROMOTION The Secrets to Staying Lean and Healthy for Life Slim down and stay lean for life with our 7-Day Belly Melt Diet. In just one week, you can start getting that flat belly you've always wanted, while also dramatically improving your health. It's a win-win! LEARN MORE PROMOTION The Secrets to Staying Lean and Healthy for Life Slim down and stay lean for life with our 7-Day Belly Melt Diet. In just one week, you can start getting that flat belly you've always wanted, while also dramatically improving your health. It's a win-win! READ MORE RESTAURANTS 20 Restaurant Red Flags You Need to Know Before Dining Out Here's how the pros spot a restaurant that isn't worth the time or money. READ MORE RESTAURANTS 20 Restaurant Red Flags You Need to Know Before Dining Out Here's how the pros spot a restaurant that isn't worth the time or money. READ MORE WEIGHT LOSS Does the Viral StairMaster Workout Help You Lose More Weight? A fitness pro reveals if this popular routine will step up your weight loss game. READ MORE WEIGHT LOSS Does the Viral StairMaster Workout Help You Lose More Weight? A fitness pro reveals if this popular routine will step up your weight loss game. READ MORE ETNT MIND+BODY 6 Daily Habits That Are Completely Destroying Your Feet These common habits can wreak havoc on your foot health. READ MORE ETNT MIND+BODY 6 Daily Habits That Are Completely Destroying Your Feet These common habits can wreak havoc on your foot health. READ MORE About Contact Us FAQs Privacy Policy Terms & Conditions © 2023 Galvanized Media. All Rights Reserved. Update Preferences Unsubscribe",1,fuzzer-LLM
jose@monkey.org Confirm You request for Account Elimination..,"Dear jose@monkey.org, We receive an authority from you to close down your mailbox account which is in progress right now. note you will loose all your valuable mails in your inbox and sent folder, If you will like to continue using your mailbox you have this opportunity to cancel this request. click here to cancel closure request now If you fail to cancel this request before 48hrs you will not have access to you mailbox and it will be close down. Thanks for your co-operation. Request Team. This mail was sent to jose@monkey.org and can not be reply. Dear jose@monkey.org,We receive an authority from you to close down your mailbox account which is in progress right now.note you will loose all your valuable mails in your inbox and sent folder,Â If you will like to continue using your mailbox you have this opportunity to cancel this request.click here to cancel closure request nowIf you fail to cancel this request before 48hrs you will not have access to you mailbox and it will be close down.Thanks for your co-operation. Request Team.Â This mail was sent to jose@monkey.org andÂ can notÂ be reply.",1,fuzzer-LLM
"Your ""E-Mail"" Account is Almost Full:- 53 Incoming Mails Pending.","Your mailbox is almost full. Dear jose@monkey.org, 3840MB 4096MB Current size Maximum size Please increase your mailbox size to 9500GB Storage. Delete any items you don't need from your mailbox and empty your Deleted Items folder and follow the link to Upgrade 9500GB for free Click Here to Upgrade 9500GB storage space. Mail account: jose@monkey.org, Thanks, Mail System Administrator This notification was sent to jose@monkey.org; Don't want occasional updates about subscription preferences and friendly suggestions? Your mailbox is almost full. DearÂ jose@monkey.org, 3840MB Â 4096MB Current size Â Maximum size Please increase your mailbox size to 9500GB Storage.Delete any items you don't need from your mailbox and empty your Deleted Items folder andfollow the link to Upgrade 9500GB for freeÂ Click HereÂ to Upgrade 9500GB storage space.Mail account:Â Â jose@monkey.org, Thanks, Mail System Administrator Â This notification was sent toÂ Â jose@monkey.org; Don't want occasional updates about subscription preferences and friendly suggestions?",1,fuzzer-LLM
"Off the Shelf - February 8, 2008","Off the Shelf -- February 8, 2008 Special thanks to this week's sponsor: Verio Verio Is Linux with a Lineage Our Dedicated Servers deliver SAS70 Certification for critical data security and scalability, a Tier-1 Global IP network and premier data centers, and a dedicated, certified support team. From Verio, an industry leader with more than 500,000 business customers. Make the move at http://www.verio.com/ljnews2. Welcome to the February 8th edition of Off the Shelf.Â Unfortunately, this is the final edition of our beloved newsletter. We hope that you have enjoyed it, and it has been our pleasure to bring it to you. Here is what you'll find inside this edition: Products and Projects [01] Paragent 3.0 (upgrade) [02] Linspire's Custom OS Build Service (new service) [03] PostgreSQL 8.3 (upgrade) [04] Permabit Enterprise Archive Data Center Series (new product line) The Bookshelf [05] Up and Running With Joomla by Skip Matheny & R. Allen Wyke (O'Reilly) [06] C++ GUI Programming With Qt4, 2nd Ed. by Jasmin Blanchette & Mark Summerfield (Prentice-Hall) Hoping you've enjoyed Off the Shelf...over and out, James Gray and the Linux Journal Editorial Team mfgkl@linuxjournal.com PRODUCTS AND PROJECTS [01] Paragent 3.0 (upgrade) If your upstart is too small to have its own IT administrator, Paragent has a product for you. Paragent 3.0 is an open-source, SaaS-based IT management application that provides real-time, on-demand data and information about a company's networked computers. The new release adds automatic software and inventory collection, advanced search and remote desktop functionality. Paragent claims to be one of the few SaaS companies pursuing an open source strategy. http://www.paragent.com [02] Linspire's Custom OS Build Service (new service) Our friends at Linspire continue to find new niches, the latest being a custom desktop Linux OS Build Service for its partners. The new custom-build service is designed to help those partners not only to get the exact feature sets they want but also cut their time to market and reduce the expense involved in building a desktop Linux operating system. One can build a Debian or Ubuntu-based desktop Linux OS with customizable software stacks and other features. http://www.linspire.com [03] PostgreSQL 8.3 (update) The PostgreSQL team is beamingly proud of the new Version 8.3 of the popular high-performance, object-relational database management system. Version 8.3 is said to provide greater consistency of performance than previous editions, ensuring that every user can depend on the same high performance demonstrated in recent benchmarks for every transaction. Other enhancements include over 280 patches, Heap Organized Tuples, spread checkpoints, background writer autotuning and asynchronous commit option - all of which accelerate transaction processing throughput between 5-30%. Many new features are included for application developers, as well. PostgreSQL is available for download from the organization's Web site.http://www.postgresql.org [04] Permabit Enterprise Archive Data Center SeriesÂ (new product line) Heads up storage hounds, Permabit recently released Permabit Enterprise Archive Data Center Series, a line of scalable data-reduced storage solutions for enterprise archiving. Permabit's proposition is that 60-80% of data in the data center is static and sits on expensive, transaction-optimized primary storage. Their solution is to move large volumes of static data to more cost-effective tiers with the same level of assurance as primary storage. The solutions scale up to 3 PB and offer costs ranging from $0.33 to $2.33 per GB of storage, vs. $25 to 75 per GB for competing archiving solutions, claims Permabit. Permabit also says that its new RAIN-EC data protection technology is 250 times safer than RAID 6. http://www.permabit.com WHAT A SHAMELESS COMMERCIAL PLUG! Yes, the Web rocks, and LinuxJournal.com is getting better all the time. But there's nothing like sneaking away from the computer for awhile and curling up on the couch with a blanket, hot cocoa and the latest issue of Linux Journal. Experience the joy of Linux with all of your senses - turning the crisp pages and soaking up the vividly-designed layout. Go to http://www.linuxjournal.com/subscriptions to subscribe for as low as $2.07 per issue. THE BOOKSHELF [05] Up and Running With Joomla by Skip Matheny & R. Allen Wyke (O'Reilly) Up and Running With Joomla is O'Reilly's new Short Cut (brief PDF document) on getting your Web team rolling in the same direction when implementing the Joomla open-source CMS. The resource shows how to install, configure, customize, and extend a Joomla installation. Up and Running also offers a plethora of tricks and tips for managing both customers and content authors. http://www.oreilly.com [06] C++ GUI Programming With Qt4, 2nd Ed. by Jasmin Blanchette & Mark Summerfield (Prentice-Hall) Prentice-Hall says that C++ GUI Programming With Qt4 by Jasmin Blanchette & Mark Summerfield, now in its second edition, is the book that Trolltech uses to teach Qt to its own hires. Essentially two Trolltech insiders have written a start-to-finish guide to getting results with Qt 4.3 so you can build industrial-strength C++ applications that run natively on Windows, Linux/Unix, Mac OS X, and embedded Linux without source code changes. The book's approach is to use realistic examples and in-depth advice, illustrating the best Qt programming patterns for nearly every GUI development task, providing database access, integrating XML, using subclassing, composition, and more. http://www.informit.com FEATURED EVENTS Optimize and Explore the Business and Technology of Social PlatformsThe O'Reilly Graphing Social Patterns Conference (GSP) takes place March 3-6, and is collocated with the Oâ€™Reilly Emerging Technology Conference in San Diego, CA. GSP explores the components of building and distributing applications for networking platforms. Designed for business and marketing executives, as well as technical developers, GSP will give you the tools and know-how you need to make the most of your social networks. Use code gspw08ljra to save 10%! http://conferences.oreilly.com/graphingsocial. Open Source Seminars at IT360 Conference and Expo! Join us April 7 - 9, 2008 in Toronto at the leading IT event in Canada. Over three days of 90+ sessions and an immersive trade show floor, IT360 is cultivating innovation, so stay ahead of the curve and get on board today ~ save $$$ by registering early. http://www.it360.ca Attend InfoWorldâ€™s OSBC Event in San Francisco March 25-26, 2008InfoWorldâ€™s Open Source Business Conference (OSBC) brings together the top players in the venture eco-system, legal experts, CIOs, and IT professionals for two days to collaborate on emerging business models, strategies and profitability for open source software use. Seating is limited, register today at http://www.OSBC.com. -- If you do not want to receive this newsletter in the future, click this link. To update your preferences and to unsubscribe visit this link. Forward this masterpiece to a like-minded, enlightened soul by clicking this link.-- powered by phplist v 2.10.4, Â© tincan ltd",0,fuzzer-LLM
