row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,1,llm_guard_000001_000100_chunk_input,Enhancing Cloud Management Dashboard with Real-time API Usage Graph,0,S8-fill-bracket-full:llama,2210,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,2,llm_guard_000001_000100_chunk_input,Exclusive Credit Card Offer - You're Eligible!,1,S8-fill-bracket-full:llama,1353,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,3,llm_guard_000001_000100_chunk_input,Enhancing the Dashboard with Real-Time API Usage Tracking,0,S8-fill-bracket-full:llama,2136,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,4,llm_guard_000001_000100_chunk_input,,1,S8-fill-bracket-full:llama,441,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,5,llm_guard_000001_000100_chunk_input,Improvement Proposal: Real-Time API Usage Tracking on Main Dashboard,0,S8-fill-bracket-full:llama,3717,False,1,sensitive,True,-1.0,True,-1.0,False,0.8
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,6,llm_guard_000001_000100_chunk_input,Notification: Exclusive Credit Card Invitation,1,S8-fill-bracket-full:llama,1357,False,2,ban_substrings | sensitive,True,-0.7,False,1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,7,llm_guard_000001_000100_chunk_input,Dependency Resolution Issue with Package Manager,0,S8-fill-bracket-full:llama,1666,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,8,llm_guard_000001_000100_chunk_input,Installation Issue with Adobe Creative Cloud - Request for Assistance,0,S8-fill-bracket-full:llama,2497,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,9,llm_guard_000001_000100_chunk_input,Installation Issues with Unresolved Dependencies,0,S8-fill-bracket-full:llama,1282,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,10,llm_guard_000001_000100_chunk_input,"Morning Update: July 26, 2024 - Let's Crush This Week!",0,S8-fill-bracket-full:llama,1450,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,11,llm_guard_000001_000100_chunk_input,Sales Pipeline Update - July 26th,0,S8-fill-bracket-full:llama,1634,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,12,llm_guard_000001_000100_chunk_input,Sales Pipeline Status Report,0,S8-fill-bracket-full:llama,1696,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000001_000100/chunk_input.csv,13,llm_guard_000001_000100_chunk_input,Re: Urgent Alert - Service Issues,0,S8-fill-bracket-full:llama,1311,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
