row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,1,Super Easy Chocolate Fudge,CLEAN,95.0,1,TheBestDessertRecipes,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate newsletter from 'TheBestDessertRecipes'. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is noted but does not necessarily indicate malicious intent, especially given the benign content and lack of phishing indicators. The DMARC policy is correctly configured.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,2,"Limited Time Offer For A FREE Membership! X-Status: X-Keywords: Below is the result of your feedback form. It was submitted by (YourPeach21@hotmail.com) on Wednesday, July 24, 2002 at 06:30:19 --------------------------------------------------------------------------- :: For a limited time you can get a 100% FREE membership to the best sites on the internet. No telling how long this limited time offer will last <a href=""http://rd.yahoo.com/dir/?http://members.lycos.co.uk/yourselected/winner.htm"">Act Fast!</a>If You Would Like To Be Removed Then <a href=""mailto:remove_me123@hotmail.com"">remove</a> ---------------------------------------------------------------------------",SUSPICIOUS,65.0,4,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Link domain redirects through Yahoo to Lycos | Urgency in body text,"The email lacks standard headers like 'Date' and 'Message-ID', and authentication checks (SPF, DKIM) are not found, which raises concerns. The link provided redirects through Yahoo and leads to a Lycos domain, which is unusual for a promotional offer. However, no malicious attachments or overtly suspicious content were found. The email's urgency and lack of clear branding contribute to its suspicious nature.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,3,Action Required: Activate Your FourPercent Account,SUSPICIOUS,65.0,3,FourPercent,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Urgency in body text | Link domain could not be verified via VirusTotal,"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, though DMARC policy is present. The email body contains a link to 'fourpercent.com', which could not be verified via VirusTotal due to API key issues. The email appears to impersonate a brand named 'FourPercent', urging immediate action to activate an account, which is a common phishing tactic.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,4,How Taylor Swift Took on Her Haters—and Won,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no significant indicators of phishing. The subject and body content are consistent with a legitimate newsletter or article. No suspicious links, attachments, or urgent language were found. Although SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a good security measure. Missing standard headers like 'Date' and 'Message-ID' are noted but not inherently malicious.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,5,Your password will expire soon,SUSPICIOUS,60.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Generic call-to-action in body text,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The DMARC policy is set to reject, but the absence of SPF and DKIM diminishes its effectiveness. The body contains a generic call-to-action ('Click here to proceed with your Email update') without specific details, which is common in phishing attempts. However, no links, attachments, or overtly malicious content were found.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,6,Review Alert,MALICIOUS,90.0,8,Charles Schwab,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Link domain www.schwab.com differs from mentioned brand CHARLES SCHWAB,"The email exhibits multiple phishing indicators: it lacks standard headers ('Date' and 'Message-ID'), fails SPF and DKIM authentication checks, and contains urgent language urging immediate action. The body text impersonates Charles Schwab, a known brand, and includes a suspicious link. The absence of attachments reduces risk but does not negate the phishing intent.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,7,Re: flooded with jr* spam,CLEAN,95.0,1,,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, brand impersonation, or malicious attachments. The absence of SPF and DKIM records is notable but not definitive evidence of phishing, especially given the presence of a DMARC policy. The email content appears to be a technical discussion without urgency or deceptive language.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,8,Discover the benefits of the NET-A-PORTER app,SUSPICIOUS,60.0,3,NET-A-PORTER,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, though DMARC policy is set to reject. The body content promotes downloading an app for NET-A-PORTER, but no direct phishing indicators like malicious links or attachments were found. The absence of authentication and missing headers suggest potential phishing, but the lack of overtly malicious elements keeps the score moderate.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,9,(No Subject),CLEAN,80.0,2,google.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Link domain en.wikipedia.org differs from mentioned brand google.com,"The email lacks standard headers like 'Date' and 'Message-ID', and authentication checks (SPF, DKIM) are not found, which is suspicious. However, the DMARC policy is set to 'reject' for the sender's domain, which adds credibility. The email mentions 'google.com' but links to 'en.wikipedia.org', which is not inherently malicious. The content appears to be a solicitation for donations, but there are no overt phishing indicators such as urgency, poor grammar, or mismatched domains. No attachments are present, and the link to Wikipedia is not suspicious.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001981_002000/chunk_input.csv,10,Stock Traders Choice,SUSPICIOUS,70.0,3,Netflix,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Link domain wall-street-reporter.com differs from mentioned brand netflix.com | Link domain pennystocksreporter.com differs from mentioned brand netflix.com,"The email lacks standard headers ('Date' and 'Message-ID') and fails SPF and DKIM authentication checks, raising concerns about its legitimacy. While the email mentions Netflix, the links provided do not directly match the brand's domain, instead pointing to unrelated or potentially suspicious domains like wall-street-reporter.com and pennystocksreporter.com. However, no malicious attachments were found, and the content appears to be related to stock market news rather than phishing.",Analysis completed successfully,,0
