stage_group,stage,source,principle_group,left_principle,right_principle,value
S4,S4,LLM,A-A,Authority,Authority,0.38318328432399995
S4,S4,LLM,A-A,Authority,Authority,0.934820193321
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.997471600225
S4,S4,LLM,A-A,Authority,Authority,0.959892427081
S4,S4,LLM,A-A,Authority,Authority,0.9919960801000001
S4,S4,LLM,A-A,Authority,Authority,0.8511723081
S4,S4,LLM,A-A,Authority,Authority,0.9993700992250001
S4,S4,LLM,A-A,Authority,Authority,0.999954000529
S4,S4,LLM,A-A,Authority,Authority,0.8998799044
S4,S4,LLM,A-A,Authority,Authority,0.831877157329
S4,S4,LLM,A-A,Authority,Authority,0.997160019241
S4,S4,LLM,A-A,Authority,Authority,0.923995795009
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.981861010321
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.596502896896
S4,S4,LLM,A-A,Authority,Authority,0.8235816601960001
S4,S4,LLM,A-A,Authority,Authority,0.981993793936
S4,S4,LLM,A-A,Authority,Authority,0.783888890625
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.9999480006760001
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.8387445889
S4,S4,LLM,A-A,Authority,Authority,0.9999880000360001
S4,S4,LLM,A-A,Authority,Authority,0.9999960000040001
S4,S4,LLM,A-A,Authority,Authority,0.988051904064
S4,S4,LLM,A-A,Authority,Authority,0.861423440641
S4,S4,LLM,A-A,Authority,Authority,0.8778678069159999
S4,S4,LLM,A-A,Authority,Authority,0.996165682561
S4,S4,LLM,A-A,Authority,Authority,0.9999880000360001
S4,S4,LLM,A-A,Authority,Authority,0.8208849247290001
S4,S4,LLM,A-A,Authority,Authority,0.8702669601609999
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.9999600004
S4,S4,LLM,A-A,Authority,Authority,0.693144497809
S4,S4,LLM,A-A,Authority,Authority,0.8966612740840001
S4,S4,LLM,A-A,Authority,Authority,0.999970000225
S4,S4,LLM,A-A,Authority,Authority,0.9053693770810001
S4,S4,LLM,A-A,Authority,Authority,0.981633119076
S4,S4,LLM,A-A,Authority,Authority,0.784939297024
S4,S4,LLM,A-A,Authority,Authority,0.954630610704
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.9999980000009999
S4,S4,LLM,A-A,Authority,Authority,0.9999980000009999
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,1.0
S4,S4,LLM,A-A,Authority,Authority,0.7258017636
S4,S4,LLM,A-A,Authority,Authority,0.980299990201
S4,S4,LLM,A-A,Authority,Authority,0.7702695225
