row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,1,FW: Order Signed agreement,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Urgency in body text ('ASAP'),"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body text contains minor grammatical errors and urgency ('ASAP'), but no suspicious links or attachments were detected. The email appears to be a legitimate business communication, albeit with some irregularities.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,2,Server Report Your incoming mail are blocked,MALICIOUS,90.0,8,,Urgency in body text | Suspicious link prompting immediate action | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | No 'Reply-To' field | Domain 'example.com' does not match any known brand,"The email exhibits multiple phishing indicators: urgent language demanding account updates within 48 hours, a suspicious link prompting immediate action, and missing standard headers ('Date', 'Message-ID'). Additionally, SPF and DKIM checks failed, and the email lacks a 'Reply-To' field. The domain 'example.com' does not match any known brand, suggesting potential impersonation or typosquatting.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,3,Re: SASL questions,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion about SASL configuration. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the technical context. Missing 'Date' and 'Message-ID' headers are unusual but not definitive indicators of phishing. The DMARC policy is correctly configured for the domain.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,4,Alert,SUSPICIOUS,80.0,7,Chase Bank,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Mentioned Brands: chase.com without verifying links,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual and raises suspicion. The SPF and DKIM checks failed, indicating potential email spoofing. The body text mentions 'Chase Bank' but does not include any links to verify the claim, which is inconsistent with typical phishing attempts but still suspicious due to the lack of authentication and missing headers.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,5,[Python-Dev] os.rename on windows,CLEAN,95.0,0,Python,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate technical discussion related to Python development. The content is focused on a patch submission and API changes, which aligns with the subject line. No suspicious links, attachments, or urgent language were detected. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a strong indicator of domain legitimacy. Missing standard headers like 'Date' and 'Message-ID' are noted but do not significantly impact the overall assessment given the context.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,6,Earn 100 YS Points when you complete your customer profile!,CLEAN,80.0,2,YesStyle,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate promotional message from YesStyle, encouraging users to complete their customer profile for rewards. No suspicious links or attachments were found. The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, but these alone do not indicate phishing. The DMARC policy is set to reject, which is a positive sign. The content aligns with typical YesStyle communications.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,7,The Stay-at-Home Girlfriend: A Trend? A Goal? A Joke?,CLEAN,95.0,0,The Kit | Toronto Star Newspapers Limited,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be legitimate based on the provided data. There are no suspicious links, attachments, or indicators of phishing. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured and set to reject, which adds to the email's credibility. The content is consistent with a newsletter format and does not exhibit urgency, poor grammar, or brand impersonation.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,8,SAFETY NOTICE / AVIS DE SECURITE,MALICIOUS,90.0,8,,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text ('your webmail will be automatically disabled') | Suspicious links ('CLIK-HERE', 'ACCDEZ ICI')","The email exhibits multiple phishing indicators: missing standard headers ('Date', 'Message-ID'), failed SPF and DKIM authentication, urgent language threatening account suspension, and suspicious links ('CLIK-HERE', 'ACCDEZ ICI') with no clear destination. The lack of authentication and the use of urgency to pressure recipients into clicking links strongly suggest a phishing attempt.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,9,[FoRK] Personal Data,CLEAN,80.0,2,facebook.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Link domain eff.org differs from mentioned brand facebook.com,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, but DMARC policy is set to reject for the domain. The body mentions 'facebook.com' but links to 'eff.org', which is a reputable organization. No attachments were found, and the content appears to be a forwarded message discussing privacy issues without any urgent or suspicious language.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,10,Password will expire in 3 days,MALICIOUS,95.0,8,Microsoft,Mismatch From/Reply-To domains | Urgency in body text | Link domain vc12w.jimdo.com differs from mentioned brand Microsoft | SPF check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple strong indicators of phishing. It mentions the brand 'Microsoft' but directs users to a suspicious domain 'vc12w.jimdo.com', which does not match the mentioned brand. The email lacks standard headers like 'Date' and 'Message-ID', and authentication checks (SPF, DKIM) are not found, raising concerns about its legitimacy. The urgency in the subject ('Password will expire in 3 days') and body text further increases suspicion.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,11,Re: [SM-USERS] sent_confirmation - Solution,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion regarding a plugin configuration for SquirrelMail. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the technical context. The DMARC policy is correctly configured. Missing 'Date' and 'Message-ID' headers are unusual but do not indicate phishing in this context.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,12,News Summary,CLEAN,80.0,2,CBS News,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found),"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. However, missing standard headers like 'Date' and 'Message-ID' and failed SPF/DKIM checks raise minor concerns. The content appears to be a legitimate news summary from CBSNews.com.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,13,The Cheesiest Casserole Ever!,CLEAN,95.0,1,All Free Casserole Recipes,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate recipe newsletter. No suspicious links, attachments, or urgent language were found. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive sign. The absence of standard headers like 'Date' and 'Message-ID' is noted but not inherently malicious. The content aligns with typical newsletter formats.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,14,Question about Virtual Users,CLEAN,95.0,0,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate inquiry regarding a technical setup. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured to reject. Missing standard headers like 'Date' and 'Message-ID' are unusual but not indicative of phishing in this context.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001741_001760/chunk_input.csv,15,Information About your CardMember Account.,SUSPICIOUS,75.0,6,American Express,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text ('mandatory effort is required') | Reference to 'HTML Webpage Fillable Web Form' | Domain example.com differs from mentioned brand American Express,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The body contains urgent language ('mandatory effort is required') and references a 'HTML Webpage Fillable Web Form,' which is a common phishing tactic. However, no attachments were found, reducing the immediate risk. The domain 'example.com' does not match the brand 'American Express,' further suggesting impersonation.",Analysis completed successfully,,0
