row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,1,"Welcome to CryptoSlate, your go-to source for all things crypto!",CLEAN,85.0,2,Instagram | LinkedIn,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body text is generic and does not contain suspicious links or urgent language. No attachments were present. The email mentions brands like Instagram and LinkedIn but does not attempt to impersonate them or include links to suspicious domains. Overall, the email appears to be a legitimate newsletter subscription confirmation.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,2,Click to confirm your subscription,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. However, DMARC policy is set to reject, which adds some credibility. The body contains a link to confirm a subscription, but no specific brand is mentioned, reducing the risk of brand impersonation. No attachments were found, and the email does not exhibit urgent language or poor grammar.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,3,Trade Me -- New Feedback Posted. Auction: 129228288,CLEAN,80.0,2,Trade Me,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the body content aligns with legitimate Trade Me communications, including a security note about not asking for passwords and a specific auction reference. No suspicious links, attachments, or typosquatting were detected. The absence of phishing indicators and the presence of brand-specific details suggest the email is likely legitimate.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,4,Nova Mensagem de Voz WEB - [ 637887931428 ],CLEAN,70.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which raises minor concerns. However, there are no suspicious links, attachments, or brand impersonation attempts. The DMARC policy is set to 'reject', which is a positive indicator. The body content appears to be a generic message without urgency or phishing language.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,5,"[zzzzteana] ""Put this in your stereo and smoke it ... """,SUSPICIOUS,60.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Link domain 'us.click.yahoo.com' suspected typosquatting of 'ups.com',"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, raising concerns. The body contains a link ('http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM') that may be typosquatting 'ups.com' (distance: 1), which is suspicious. However, no malicious attachments were found, and the email does not exhibit urgent language or brand impersonation.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,6,Our Beauty Director's Picks for the Best Summer Body Care Products ☀️,CLEAN,80.0,2,The Kit,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the DMARC policy is set to 'reject' for the domain, indicating a legitimate attempt at email authentication. The body content appears to be a promotional newsletter for skincare products, with no urgent language, poor grammar, or suspicious links. No attachments were found, and there is no evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,7,Re: postfix in a courier proxy cluster wont deliver mails to remote hosts (loops back),CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a technical discussion regarding postfix and mail delivery issues. No phishing indicators such as suspicious links, brand impersonation, or malicious attachments were found. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate phishing in this context. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which does not suggest malicious intent.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,8,Earn 100 YS Points when you complete your customer profile!,SUSPICIOUS,65.0,3,YesStyle,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual. SPF and DKIM checks failed, indicating potential authentication issues. However, DMARC policy is set to reject, which adds some credibility. The body content promotes YesStyle, but the urgency and lack of detailed authentication raise concerns. No attachments were found, reducing immediate risk.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,9,Your free registration account expires soon - save 25% on purchase today!,SUSPICIOUS,80.0,7,DNSstuff,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text ('Act now!!') | Link domain optin.emaildirect.com differs from mentioned brand DNSstuff | VT Error for link http://optin.emaildirect.com/_p_ga4x2nwxggruzkrxrdrz6jkx7jrubuuxrjruzjqxrdvr28tsga4wkjz_p_/exclude.htm,"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a suspicious link with a VT error. The email also uses urgent language ('Act now!!') and mentions a brand ('DNSstuff') that could be impersonated. The absence of attachments reduces the risk, but the combination of these factors suggests a phishing attempt.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,10,"Special Security Notice Posted : Tue, May 1, 2018",CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', which is unusual but not definitively malicious. SPF and DKIM checks were not found, but DMARC policy is set to reject, which is a positive sign. The body contains HTML styling code, which is common in legitimate emails. No suspicious links, attachments, or urgent language were detected. Overall, the email does not exhibit clear phishing indicators.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002541_002560/chunk_input.csv,11,"[Spambayes-checkins] spambayes setup.py,1.32,1.33",CLEAN,95.0,0,Spambayes,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate update notification related to Spambayes, a known open-source project. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the context of an open-source project update. The DMARC policy is correctly configured. The email lacks phishing indicators such as brand impersonation, typosquatting, or obfuscated content.",Analysis completed successfully,,0
