subject,body,label,model_prediction,model_score,model_reason,raw_response
Notice: Verify your wallet,"Dear User,

We are writing to inform you that in order to continue using our wallet service, it is important to obtain KYC (Know Your Customer) verification. KYC verification helps us to ensure that we are providing our services to legitimate customers.

By completing KYC verification, you will be able to securely store, withdraw, and transfer funds without any interruptions. It also helps us to protect you against financial fraud and other security threats.

We urge you to complete KYC verification as soon as possible to avoid suspension of your wallet.

Verify your wallet. [ https://t.rdsv1.net/ls/click?upn=tfaNiA7ncAOBSi3-2FIZ-2FnlaQ9t6gUc5E1s7GSYqWiI1kT35u8YOb7Y-2F-2FJAfUyPhbLBndP5pkO3ebKOi36gd9BxqKzczetF9c-2BvalSk6HApLeCZJfOlhnE78bN4kOS1LCANUa48iJomoqSk4zkX-2FE98w-3D-3DeIrn_Ee7nT2ZQdJ749eAGxVv-2FHN3XNBqa48KbYVWhgkx4gPmq9lJRJyAOpJGecmhmqQ-2BOLFQuqIr-2B9B-2FDFiueTWdn2G4O90Usmcwu-2F-2BFUv-2Bt-2FMfX0RQ91cQvvRDINUnqNVmb-2FlOaRISafrhnL-2B-2BZDpD80p9PPyci1HXGJHrWLxiEIVVQCrQt8Zj6u2qJHMDRkbVCfvNr3KtKHBBcMAAvdkrTNufjXEZ7KSLUbMdneU3ElzpZU9QQHhaVhGfbyJGndMjlNzEeWXVRbLgufgOC9gJ8PN1eGCqYxEbvv6NhY5gC-2FjizprdfPOyF-2FIy8V8fF36YfI889ZhMhqJ1sZFZJgKi9cXvCUCL5Iea5t0wGz08-2FVBYQXogT8Rz9x-2FZg1U2uz7qdGFZ4dwKpe9RWu-2BSegl-2Frw4fcyXBocHk-2F4HaS128ZYDBX-2BmvCdm2gsFsORg5d9y7SJ9hx6rTH-2BKR6Vr7KsYVgBgGBRjdxjqmr0BfXR8lEDNELLGpCiXSs62T4TiPLars5Nb8Of7A5kE1lPBpIthe4eJQcoGg3Tw0Zm6wpL3ChYTzbtzchhWAh6hHy8M1ggoMdmKb1Cre10UcLLdMYdbD23JZoMAjI3N1JfPSKeOB4RMd7n1ZaBTQeAGbz7MXS6YkUwZSQOg-2FkbsOd17HFrV2FAmQ-3D-3D ]

Thank you for understanding.
Sincerely,
Team Trust Wallet.

The most trusted & secure crypto wallet.
Terms and Conditions - © 2023 Trust Wallet Cryptocurrency Ltd. All Rights Reserved.",1,1,8,"Urgent tone and lack of personalization, suspicious URL, and no clear indication of the sender's authenticity.","{
  ""is_phishing"": 1,
  ""reason"": ""Urgent tone and lack of personalization, suspicious URL, and no clear indication of the sender's authenticity."",
  ""score"": 8
}"
Concern Over Delays in Payroll Processing,We have received several complaints about delayed payroll processing. A potential system glitch might be the cause. We have reviewed the software and employee data but have not yet found a solution.,0,0,2,"Lack of urgency, specific details, and a clear call to action.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency, specific details, and a clear call to action."",
  ""score"": 2
}"
API Monitoring Dashboard Discrepancy,"Hi Aetheros Support,

I've been noticing some inconsistencies between the data displayed on the API Monitoring dashboard and the actual performance of our application.

Specifically, the dashboard seems to be underreporting response times for several of our key endpoints. I've cross-checked these times with our internal logs and other monitoring tools, and the discrepancy is significant.

Could you please investigate this issue? It's crucial for us to have accurate performance data to ensure the smooth operation of our services.

Thanks,
John Doe",0,0,1,"Legitimate email with proper formatting and language, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting and language, no suspicious links or attachments."",
  ""score"": 1
}"
Re: URGENT: Cloud Deployment Failure with Mercury and Resource Limits,"Aetheros Support,

Here's the information you requested:

* Account ID: AET-857429
* Issue Time: Around 08:00 UTC
* Changes: We rolled back a minor update to our payment processing API, but that shouldn't have affected resources
* Screenshots: Attached

This is severely impacting our business, please prioritize this.

Regards,
John Doe",0,0,2,"Legitimate email with proper formatting, sender authenticity, and no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting, sender authenticity, and no suspicious links or attachments."",
  ""score"": 2
}"
Irregularities in Campaign Analytics Linked to Sales Data,"Noted discrepancies in the sales data are a result of a complication with the integration between Shopify and Azure. Despite restarting the services and reviewing the logs, the problem remains unresolved. We require your assistance to fix the issue and obtain correct sales data.",0,0,2,"Lack of urgency, specific request, and suspicious language","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency, specific request, and suspicious language"",
  ""score"": 2
}"
National City corporate customer service: important security notice!,[],1,1,8,"Urgent and vague subject, empty body","{
  ""is_phishing"": 1,
  ""reason"": ""Urgent and vague subject, empty body"",
  ""score"": 8
}"
Haal vandaag nog je gratis boxershorts in huis,"<!DOCTYPE html><html xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""urn:schemas-microsoft-com:office:office"" lang=""en""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title></title><meta name=""viewport"" content=""width=device-width,initial-scale=1""><!--[if mso]><xml><o:OfficeDocumentSettings><o:PixelsPerInch>96</o:PixelsPerInch><o:AllowPNG/></o:OfficeDocumentSettings></xml><![endif]--><!--[if !mso]><!--><link href=""https://fonts.googleapis.com/css?family=Open+Sans"" rel=""stylesheet"" type=""text/css""><!--<![endif]--><style>
*{box-sizing:border-box}body{margin:0;padding:0}a[x-apple-data-detectors]{color:inherit!important;text-decoration:inherit!important}#MessageViewBody a{color:inherit;text-decoration:none}p{line-height:inherit}.desktop_hide,.desktop_hide table{mso-hide:all;display:none;max-height:0;overflow:hidden}@media (max-width:520px){.image_block img.big,.row-content{width:100%!important}.mobile_hide{display:none}.stack .column{width:100%;display:block}.mobile_hide{min-height:0;max-height:0;max-width:0;overflow:hidden;font-size:0}.desktop_hide,.desktop_hide table{display:table!important;max-height:none!important}}
</style></head><body style=""background-color:#fff;margin:0;padding:0;-webkit-text-size-adjust:none;text-size-adjust:none""><table class=""nl-container"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;background-color:#fff""><tbody><tr><td><table class=""row row-1"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;color:#000;width:500px"" width=""500""><tbody>
<tr>
<td align=""center"" style=""font-family:Arial, Helvetica, sans-serif; color:#095F23; font-size:11px"">Opmerking: als de link niet werkt, verplaats deze dan naar jouw Postvak IN.<br><br></td>
</tr>
<tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;vertical-align:top;padding-top:20px;padding-bottom:20px;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""image_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""width:100%;padding-right:0;padding-left:0""><div class=""alignment"" align=""center"" style=""line-height:10px""><img src=""https://userimg-bee.customeriomail.com/images/client-env-96027/Mailing-logo.png"" style=""display:block;height:auto;border:0;width:175px;max-width:100%"" width=""175""><img src=""//userimg-bee.customeriomail.com/images/client-env-96027/Mailing-logo.png"" style=""display:block;height:auto;border:0;width:175px;max-width:100%"" width=""175""></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table>
<table class=""row row-2"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0"">
<tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;vertical-align:top;padding-top:0;padding-bottom:0;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""image_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""width:100%;padding-right:0;padding-left:0""><div class=""alignment"" align=""center"" style=""line-height:10px"">
<img class=""big"" src=""https://onthatass.com/images/email/content/affiliate/mail-banner.png"" style=""display:block;height:auto;border:0;width:500px;max-width:100%"" width=""500""><img class=""big"" src=""//onthatass.com/images/email/content/affiliate/mail-banner.png"" style=""display:block;height:auto;border:0;width:500px;max-width:100%"" width=""500""></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table><table class=""row row-3"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;padding-left:50px;padding-right:50px;vertical-align:top;padding-top:0;padding-bottom:0;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""text_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;word-break:break-word""><tr><td class=""pad"" style=""padding-top:10px""><div style=""font-family:Arial,sans-serif""><div class="""" style=""font-size:14px;font-family:'Open Sans','Helvetica Neue',Helvetica,Arial,sans-serif;mso-line-height-alt:16.8px;color:#555;line-height:1.2""><p style=""margin:0;font-size:14px;mso-line-height-alt:16.8px""><strong><span style=""font-size:16px;color:#555555;"">Probeer eenmalig gratis!</span></strong></p></div>
</div></td></tr></table><table class=""text_block block-2"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;word-break:break-word""><tr><td class=""pad"" style=""padding-top:10px""><div style=""font-family:Arial,sans-serif""><div class="""" style=""font-size:14px;font-family:'Open Sans','Helvetica Neue',Helvetica,Arial,sans-serif;mso-line-height-alt:16.8px;color:#555;line-height:1.2""><p style=""margin:0;font-size:14px;mso-line-height-alt:16.8px""><span style=""color:#555555;font-size:13px;"">Nooit meer boxershorts shoppen met een membership van ON THAT ASS! Ontvang maandelijks een nieuwe boxershort met uniek design in je brievenbus. Probeer nu eenmalig <strong>gratis</strong>.*</span></p></div></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table><table class=""row row-4"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;vertical-align:top;padding-top:0;padding-bottom:0;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""button_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-left:50px;padding-right:50px;padding-top:20px;text-align:left""><div class=""alignment"" align=""left"">
<!--[if mso]><v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:word"" style=""height:38px;width:160px;v-text-anchor:middle;"" arcsize=""72%"" stroke=""false"" fillcolor=""#f3a100""><w:anchorlock/><v:textbox inset=""0px,0px,0px,0px""><center style=""color:#ffffff; font-family:Arial, sans-serif; font-size:14px""><![endif]--><div style=""text-decoration:none;display:inline-block;color:#fff;background-color:#f3a100;border-radius:27px;width:auto;border-top:0 solid transparent;font-weight:400;border-right:0 solid transparent;border-bottom:0 solid transparent;border-left:0 solid transparent;padding-top:5px;padding-bottom:5px;font-family:Open Sans,Helvetica Neue,Helvetica,Arial,sans-serif;font-size:14px;text-align:center;mso-border-alt:none;word-break:keep-all"">
<span style=""padding-left:20px;padding-right:20px;font-size:14px;display:inline-block;letter-spacing:normal;""><span dir=""ltr"" style=""word-break: break-word; line-height: 28px;""><strong><a href=""https://app.simplycast.com//files/7147649/files/cnsjdncksdjnckjsdjcnjc.shtml#cl/6471_md/4049/25068/1164/257/8664"">Gratis boxershort<br></strong></span></span></div><!--[if mso]></center></v:textbox></v:roundrect><![endif]--></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table><table class=""row row-5"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;padding-left:50px;padding-right:50px;vertical-align:top;padding-top:0;padding-bottom:0;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""text_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;word-break:break-word""><tr><td class=""pad"" style=""padding-top:10px""><div style=""font-family:sans-serif""><div class="""" style=""font-size:14px;mso-line-height-alt:16.8px;color:#555;line-height:1.2;font-family:Open Sans,Helvetica Neue,Helvetica,Arial,sans-serif""><p style=""margin:0;font-size:14px;text-align:left;mso-line-height-alt:16.8px""><span style=""font-size:9px;color:#555555;"">*Alleen geldig wanneer je nog geen member bent (geweest).</span></p></div></div></td></tr></table><table class=""divider_block block-2"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-top:40px""><div class=""alignment"" align=""center""><table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""divider_inner"" style=""font-size:1px;line-height:1px;border-top:1px solid #bbb""><span> </span></td></tr></table></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table><table class=""row row-6"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;vertical-align:top;padding-top:30px;padding-bottom:0;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""image_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-bottom:30px;width:100%;padding-right:0;padding-left:0""><div class=""alignment"" align=""center"" style=""line-height:10px"">
<img src=""https://onthatass.com/images/email/content/affiliate/review.jpg"" style=""display:block;height:auto;border:0;width:250px;max-width:100%"" width=""250""><img src=""//onthatass.com/images/email/content/affiliate/review.jpg"" style=""display:block;height:auto;border:0;width:250px;max-width:100%"" width=""250""></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table><table class=""row row-7"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-co",1,1,8,"Suspicious link in email body, potential phishing attempt","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link in email body, potential phishing attempt"",
  ""score"": 8
}"
We're having some trouble with your current billing information,"NETFLIX Dear Customer, We're having some trouble with your current billing information. We'll try again, but in the meantime you may want to update your payment details. Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â UPDATE YOUR DETAILS NETFLIX Dear Customer, We're having some trouble with your current billing information. We'll try again, but in the meantime you may want to update your payment details. UPDATE YOUR DETAILS Â Â Â Â Â Â Â Â Â Â Â Â Â NETFLIX Dear Customer, We're having some trouble with your current billing information. We'll try again, but in the meantime you may want to update your payment details. Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â UPDATE YOUR DETAILS",1,1,8,"Suspicious email with repeated content and no clear sender information, attempting to trick the user into updating their billing information.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with repeated content and no clear sender information, attempting to trick the user into updating their billing information."",
  ""score"": 8
}"
"Work Study Opportunity, Carnegie Mellon University","CMU archived phishing listing entry.

Date: 8/26/24
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/work-study-opportunity.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,1,8,"Redirects to a general page, lack of original message body, and suspicious archived listing entry","{
  ""is_phishing"": 1,
  ""reason"": ""Redirects to a general page, lack of original message body, and suspicious archived listing entry"",
  ""score"": 8
}"
Dispute Transaction,"Dear PayPal Member, This email confirms that you have sent an eBay payment of $47.85 USD to acoyner2@comcast.net for an eBay item. ----------------------------------- Payment Details ----------------------------------- Amount: $47.85 USD Transaction ID: 2LC956793J776333Y Subject: Digimax 130 Note: If you haven't authorized this charge ,click the link below to dispute transaction and get full refund Dispute transaction (Encrypted Link ) *SSL connection: PayPal automatically encrypts your confidential information in transit from your computer to ours using the Secure Sockets Layer protocol (SSL) with an encryption key length of 128-bits (the highest level commercially available) ----------------------------------- Item Information ----------------------------------- eBay User ID: scratchandgnaw2 ---------------------------------------------------------------- Edward Harrell's UNCONFIRMED Address ---------------------------------------------------------------- Edward Harrell 211 David St. Springtown, TX 76082 United States Important Note: Edward Harrell has provided an Unconfirmed Address. If you are planning on shipping items to Edward Harrell, please check the Transaction Details page of this payment to find out whether you will be covered by the PayPal Seller Protection Policy. ---------------------------------------------------------------- This payment was sent using your bank account. By using your bank account to send money, you just: - Paid easily and securely - Sent money faster than writing and mailing paper checks - Paid instantly -- your purchase won't show up on bills at the end of the month. Thanks for using your bank account! ---------------------------------------------------------------- Thank you for using PayPal! The PayPal Team PayPal Email ID PP118",1,1,8,"Suspicious link with 'Encrypted Link' and 'SSL connection' claims, lack of clear PayPal branding, and unverified sender information.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link with 'Encrypted Link' and 'SSL connection' claims, lack of clear PayPal branding, and unverified sender information."",
  ""score"": 8
}"
