row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,1,llm_guard_002001_002100_chunk_input,Overdue: Customer 539398948 - 48 days,0,uberjugaad,221,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,2,llm_guard_002001_002100_chunk_input,Amazon.com - Important Notice,1,phishyai-phishing,1287,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,3,llm_guard_002001_002100_chunk_input,🚀 Claim Your FREE Web3 Domain NOW for a Limited Time Only!,1,phishing_pot,2300,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,4,llm_guard_002001_002100_chunk_input,Urgent Reporting of Severe Data Breach Event,0,tobiasbuek,209,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,5,llm_guard_002001_002100_chunk_input,Job Interview Invitation (Tepper School of Business),1,cmu-archived-phish,401,True,0,,True,-0.7,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,6,llm_guard_002001_002100_chunk_input,Pipeline Update - February 18,0,uberjugaad,223,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,7,llm_guard_002001_002100_chunk_input,best offers right now. these lewd bitches can be yours.,1,phishing_pot,170,True,0,,True,-0.7,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,8,llm_guard_002001_002100_chunk_input,Support Required for Data Analytics Platform,0,tobiasbuek,624,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,9,llm_guard_002001_002100_chunk_input,"PO Approval Required: €55,523",0,uberjugaad,170,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_002001_002100/chunk_input.csv,10,llm_guard_002001_002100_chunk_input,Wrox Press Developer's Journal,0,phishyai-hard-ham,12032,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
