row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,1,llm_guard_000301_000400_chunk_input,Syncing Issues with Project Timelines Across Platforms,0,S8-fill-bracket-full:llama,1731,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,2,llm_guard_000301_000400_chunk_input,Assistance Required: Synchronization Issues between Project Management Tools,0,S8-fill-bracket-full:llama,1168,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,3,llm_guard_000301_000400_chunk_input,Request for Assistance with Project Timeline Sync Errors,0,S8-fill-bracket-full:llama,1419,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,4,llm_guard_000301_000400_chunk_input,Urgent: Severe Service Disruptions due to API Performance Issues,0,S8-fill-bracket-full:llama,1511,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,5,llm_guard_000301_000400_chunk_input,URGENT - Critical API Monitoring Issue Affecting Service Uptime,0,S8-fill-bracket-full:llama,2582,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,6,llm_guard_000301_000400_chunk_input,URGENT: API Endpoint Issues,0,S8-fill-bracket-full:llama,1679,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,7,llm_guard_000301_000400_chunk_input,Security Alert: Unrecognized Login Attempt on Your Account,1,S8-fill-bracket-full:llama,2092,False,2,ban_substrings | sensitive,True,-1.0,False,1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,8,llm_guard_000301_000400_chunk_input,Security Alert: Unrecognized Device Activity on Your Account,1,S8-fill-bracket-full:llama,1633,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,9,llm_guard_000301_000400_chunk_input,Security Alert: Account Access Attempt Notification,1,S8-fill-bracket-full:llama,1547,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,10,llm_guard_000301_000400_chunk_input,Urgent: Verify Your Account Security,1,S8-fill-bracket-full:llama,2128,False,2,ban_substrings | sensitive,True,-1.0,False,1.0,False,1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,11,llm_guard_000301_000400_chunk_input,Urgent: Verify Your Device and Recovery Phrase for Security,1,S8-fill-bracket-full:llama,1966,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,12,llm_guard_000301_000400_chunk_input,Important Security Check: Protect Your Account,1,S8-fill-bracket-full:llama,2325,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000301_000400/chunk_input.csv,13,llm_guard_000301_000400_chunk_input,Your Login Credentials and Account Setup Instructions,1,S8-fill-bracket-full:llama,1450,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
