subject,body,label,model_prediction
Wil je daten met een Oekraïense schoonheid?,"ONTMOET PRACHTIGE OEKRAÏENSE VROUWEN!

CHARMANT, ELEGANT & KLAAR OM TE FLIRTEN!

Op zoek naar spanning en romantiek? Ontdek betoverende Oekraïense
vrouwen die graag willen chatten, flirten en connecten met iemand
zoals jij.

JOUW PERFECTE MATCH IS SLECHTS EEN KLIK VERWIJDERD!

Ontmoet Haar Nu
[https://mail.bebopstation.com/index.php/campaigns/lb9164twcfe34/track-url/fm831qer5l935/eba045d7458eaef2411840b9a8fead24c2bb5c55]
_Wacht niet langer – ze wil jou ontmoeten!_

Als je geen e-mails van ons wilt ontvangen, klik dan hieronder om je
af te melden.
Marinus Dammeweg 30
Venlo Limburg 5928 PW
Netherlands

Unsubscribe
[https://mail.bebopstation.com/index.php/campaigns/lb9164twcfe34/track-url/fm831qer5l935/65fe4068277013f19be54c9290644b010b8c766d]",1,1
2016-06-29T00:00:00,We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account information VALIDATE YOUR EMAIL to cancel terminationFailure to cancel termination will result to closure of your account Thanks.We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account information VALIDATE YOUR EMAIL to cancel terminationFailure to cancel termination will result to closure of your account Thanks. We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account informationÂ VALIDATE YOUR EMAILÂ to cancel terminationFailure to cancel termination will result to closure of your accountThanks.We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account informationÂ VALIDATE YOUR EMAILÂ to cancel terminationFailure to cancel termination will result to closure of your accountThanks.,1,0
Urgent security notification!,[],1,1
"phishing@pot F P, agora você é Bradesco Prime.","<html class=""value-helpful""><head class=""fresh-weigh"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><meta name=""viewport"" content=""width=device-width"" class=""own-climb"">

<title class=""correctly-throw"">Comunicado</title>

<style type=""text/css"" class=""amount-late"">* {

margin: 0;

padding: 0;

font-family: ""Helvetica Neue"", ""Helvetica"", Helvetica, Arial, sans-serif;

box-sizing: border-box;

font-size: 14px;

}

img {

max-width: 100%;

}

body {

-webkit-font-smoothing: antialiased;

-webkit-text-size-adjust: none;

width: 100% !important;

height: 100%;

line-height: 1.6;

}

table td {

vertical-align: top;

}

body {

background-color: #f6f6f6;

}

.body-wrap {

background-color: #f6f6f6;

width: 100%;

}

.container {

display: block !important;

max-width: 600px !important;

margin: 0 auto !important;

clear: both !important;

}

.content {

max-width: 600px;

margin: 0 auto;

display: block;

padding: 20px;

}

.main {

background: #fff;

border: 1px solid #e9e9e9;

border-radius: 3px;

}

.content-wrap {

padding: 20px;

}

.content-block {

padding: 0 0 20px;

}

.header {

width: 100%;

margin-bottom: 20px;

}

.footer {

width: 100%;

clear: both;

color: #999;

padding: 20px;

}

.footer a {

color: #999;

}

.footer p, .footer a, .footer unsubscribe, .footer td {

font-size: 12px;

}

.column-left {

float: left;

width: 50%;

}

.column-right {

float: left;

width: 50%;

}

h1, h2, h3 {

font-family: ""Helvetica Neue"", Helvetica, Arial, ""Lucida Grande"", sans-serif;

color: #000;

margin: 40px 0 0;

line-height: 1.2;

font-weight: 400;

}

h1 {

font-size: 32px;

font-weight: 500;

}

h2 {

font-size: 24px;

}

h3 {

font-size: 18px;

}

h4 {

font-size: 14px;

font-weight: 600;

}

p, ul, ol {

margin-bottom: 10px;

font-weight: normal;

}

p li, ul li, ol li {

margin-left: 5px;

list-style-position: inside;

}

a {

color: #348eda;

text-decoration: underline;

}

.btn-primary {

text-decoration: none;

color: #FFF;

background-color: #ee022b;

border: solid #ee022b;

border-width: 10px 20px;

line-height: 2;

font-weight: bold;

text-align: center;

cursor: pointer;

display: inline-block;

border-radius: 5px;

text-transform: capitalize;

}

.last {

margin-bottom: 0;

}

.first {

margin-top: 0;

}

.padding {

padding: 10px 0;

}

.aligncenter {

text-align: center;

}

.alignright {

text-align: right;

}

.alignleft {

text-align: left;

}

.clear {

clear: both;

}

.alert {

font-size: 16px;

color: #fff;

font-weight: 500;

padding: 20px;

text-align: center;

border-radius: 3px 3px 0 0;

}

.alert a {

color: #fff;

text-decoration: none;

font-weight: 500;

font-size: 16px;

}

.alert.alert-warning {

background: #ff9f00;

}

.alert.alert-bad {

background: #d0021b;

}

.alert.alert-good {

background: #68b90f;

}

@media only screen and (max-width: 640px) {

h1, h2, h3, h4 {

font-weight: 600 !important;

margin: 20px 0 5px !important;

}

h1 {

font-size: 22px !important;

}

h2 {

font-size: 18px !important;

}

h3 {

font-size: 16px !important;

}

.container {

width: 100% !important;

}

.content, .content-wrapper {

padding: 10px !important;

}

.invoice {

width: 100% !important;

}

}

</style>

<meta name=""keywords"" content=""upward, arm, prevent, aloud, hole""></head>

<body class=""brave-oxygen"">

<table class=""body-wrap"">

<tbody class=""negative-tax"">

<tr class=""break-mean"">

<td class=""brass-obtain""><span></span>&nbsp;</td>

<td class=""container"" width=""600"">

<div class=""content"">

<table cellpadding=""0"" cellspacing=""0"" class=""main"" width=""100%"">

<tbody class=""us-raise"">

<tr class=""rays-these"">

<td class=""content-wrap"">

<table cellpadding=""0"" cellspacing=""0"" width=""100%"" class=""former-free"">

<tbody class=""iron-became"">

<tr class=""offer-sat"">

<td class=""content-block""><strong style=""color:#8e7741;font-size: 22px;"" class=""zulu-animal"">phishing@pot F P,</strong></td>

</tr>

<tr class=""caught-party"">

<td class=""content-block""><span>O</span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span> <strong class=""iron-dinner"">Bradesco</strong>&nbsp;lhe parabeniza por sua parceria, lhe desejando as boas vindas ao segmento&nbsp;<strong class=""officer-make"">Bradesco Prime</strong>.<br class=""hunt-anything"">

<br class=""power-enemy"">

Feito exclusivamente para clientes de grande potencial, <strong class=""find-four"">assim como você</strong>, com maiores e melhores oportunidades de crédito, com atendimento e <strong class=""found-likely"">agências exclusivas com gerente disponível 24h por dia</strong> pelo fone fácil.<br class=""fewer-land"">

<br class=""electric-one"">

Para concluir, basta se cadastrar.<br class=""hope-hill"">

<br class=""every-bat"">

Veja tudo que inclui nessa atualização de conta:<br class=""blind-helpful"">

&nbsp;

<ul style=""list-style: none;margin:0;padding:0;"" class=""sets-wherever"">

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""wear-activity""><strong class=""instrument-negative"">Acesso às agências exclusivas</strong> Bradesco Prime sem filas;</li>

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""meet-western""><strong class=""listen-running"">2 Cartões de Crédito</strong>&nbsp;(MasterCard&nbsp;Black e Visa Infinite) <strong class=""magnet-local"">sem anunidade</strong>;</li>

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""warm-larger""><strong class=""level-wolf"">Crédito Imobiliário</strong> com juros de 6% ao ano e carência de até 12 meses para começar a pagar;</li>

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""becoming-accurate""><strong class=""answer-like"">Financiamento de Veículos</strong>&nbsp;com juros de 6% ao ano e Carência de até 12 meses para começar a pagar.</li>

</ul>

Todas as modalidades acima já estão disponíveis para você, habilite.</td>

</tr>

<tr class=""scene-wing"">

<td align=""center"" class=""content-block""><a class=""btn-primary"" href=""https://b-a4qxna7jwq-rj.a.run.app/xd/?tr=2b94dc9b2e8b48e6b3271876772e3c97&amp;t1=bra"">ACESS<span>AR SUA CONT</span>A</a></td>

</tr>

<tr class=""search-very"">

<td class=""content-block""><span>—</span><span></span> <strong class=""support-job"">Bradesco Prime</strong></td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

</div>

</td>

<td class=""about-volume""><span></span>&nbsp;</td>

</tr>

</tbody>

</table>

<span style=""color: #fefefe01;"">halfway, softly, hurry, shop, collect, melted, suit, screen, party, country, throat, far, deep, claws, stick</span></body></html>",1,1
Concern Regarding JIRA System,"Encountered a system crash while using the JIRA project management tool. The issue might have arisen due to heavy server load. After restarting my desktop computer and clearing the cache, the problem still persists.",0,0
"PO Approval Required: €66,599","Purchase Order Request:

Vendor: TechSupply Ltd
Amount: €53,597
Description: Equipment rental
Urgency: Standard

Please approve in system.

Richard",0,1
[EXTERNAL]Project of Kindness,"Mr. Bernard has donated $3.5million to you for the purpose of charity. Note you will not have to pay any fee to receive these funds, charges have been paid on your behalf. Contact for details on how to claim your donation.
NOTA DE CONFIDENCIALIDAD: La información contenida en esta transmisión está destinada únicamente a las personas o entidades a la que se dirige. Puede contener información privilegiada y confidencial, incluida Información de Salud Protegida (PHI). Si usted no es el destinatario, se le notifica que cualquier revisión, difusión, distribución o duplicación de esta comunicación está estrictamente prohibida. Si recibe esta comunicación por error, notifique al remitente inmediatamente y destruya este mensaje. CONFIDENTIALITY NOTE: The information contained in this transmission is intended only for the persons or entities to which it is addressed. It may contain privileged and confidential information, including Protected Health Information (PHI). If you are not the recipient, you are hereby notified that any revision, dissemination, distribution or duplication of this communication is strictly prohibited. If you receive this communication by error, notify the sender immediately and destroy this message.",1,1
Overdue: Customer 513958503 - 68 days,"Please contact customer immediately:

Invoice: 2499831
Amount: €302,509
Days overdue: 83
Last contact: 7 days ago

Customer threatening to switch suppliers but owes us money!

Andrea",0,1
Important: Potential Contact with Recently Diagnosed Individual,"CMU archived phishing listing entry.

Date: 2/23/25
Target Audience: Staff/Faculty
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2025/potential-contact-with-recently-diagnosed-individual.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,0
Willkommensbonus 4.500 ��� B0NUS + 350 GG,"<!DOCTYPE html><html><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title>Sonderangebot Deutschland</title>

<style type=""text/css"">
/* Styles et corrections spécifiques au client */
#outlook a {padding:0;}
body{width:100% !important; -webkit-text-size-adjust:100%; -ms-text-size-adjust:100%; margin:0; padding:0; line-height: 100% !important;}

/*STYLES TABLETTE*/
@media only screen and (max-width: 479px) {
table[class=Responsive] {width: 100% !important;}
}
/*STYLES MOBILE*/
@media only screen and (max-width: 479px) {
table[class=Responsive] {width: 100% !important;}
}
*{
margin:0;
padding: 0;
box-sizing: border-box;
}
</style>
</head>

<body yahoo=""fix"" bgcolor=""#F7F7F7"" width=""100%"" leftmargin=""0"" marginwidth=""0"" topmargin=""0"" marginheight=""0"" offset=""0"">
<table width=""100%"" bgcolor=""#F7F7F7"" cellpadding=""0"" cellspacing=""0"" border=""0"" id=""backgroundTable"" align=""center"" style=""border-width:1px; border-style:solid; border-color:#E4E4E4;"">
<tr>
<td align=""center"">

<table width=""650"" class=""Responsive"" cellpadding=""15"" cellspacing=""0"" border=""0"" style=""font-family: 'Poppins', sans-serif !important;line-height: 25px;background-color:black;"">
<tr>
<td align=""right"" style=""padding-top: 40px;"">
<p style=""display:none;""></p>
<center>
<h1 style=""font-size:70px;color:rgb(210,111,4);"">Corgibet<b style=""font-size:70px;color:#fff;"">Casino </b> </h1></center><br><br><br>
</td>
</tr>
<br>
<tr>
<td style=""color: black;
font-weight: 600;
padding: 30px;"">
<center> <p style=""font-size: 25pt;
line-height: 70px;""></p>
<p style=""font-size:36px;
font-weight: 400;
color: #FECC00;"">4.500 € + 350 FREISPIELE</p></center>
<p style=""font-size: 35pt;
font-weight: 500;
line-height: 88px;
color: #fff;"">Exklusiver Corgibet-Bonus
Beginnen Sie noch heute zu spielen!</p>
<p style=""font-size: 18pt;
line-height: 32px;
margin: 0px 0 60px;color: #fff;"">
Alles was Sie tun müssen, ist sich zu registrieren<br>

</p>
<a href=""https://akorganizing.net/4TxNYy4117TNWZ114axgsgavusj14JFRLAKDIAHSFFDF47634RLQD6591k4"" style=""background:rgb(55,203,137);
color: #fff;
font-size: 14pt;
text-decoration: none;
letter-spacing: 2px;
padding: 15px 30px;
border-radius: 4px;"">Jetzt bewerben</a>
</td>
</tr>
<tr>
<td style=""
padding: 30px;
font-size: 18pt;
color: #fff;
"">
<p>Guten Morgen
phishing@pot </p><br>
<p style=""margin: 10px 0;"">
Kennen Sie jemanden, der keine Boni mag? <b style=""color: rgb(214,88,65);"">CorgiBet Casino</b> ist die beste Plattform, die alle Spieler mit fantastischen Boni anlockt.
</p>
<p>
Hier finden Sie tolle Bargeldprämien!
</p>
</td>
</tr>

<td align=""center"">
<a href=""https://akorganizing.net/4tydMp4117cZUq114bhulkntxca14SIPTHHOUVDYEGRQ47634LJBF6591O4"" style=""background: rgb(55,203,137);
color: #fff;
font-size: 14pt;
text-decoration: none;
letter-spacing: 2px;
padding: 15px 30px;
border-radius: 4px;"">Holen Sie sich einen Bonus</a>
</td>
</tr>
<tr>
<td align=""center"" style=""font-size: 10pt;color: #fff;"">
<p>
<br>
<br>
<br>
<br>

Wenn Sie diese E-Mails nicht mehr erhalten möchten, können Sie sich abmelden, indem Sie auf
<a href=""https://akorganizing.net/3AuuZR4117jtfi114sotqowozls14GARTRCIXIRXOOEH47634GKFP6591G4"" style=""font-size: 10pt;color: #FECC00;"">ici</a>
</p>
</td>
</tr>
</table>
</td>
</tr>
</table>
</body>
</html>",1,1
