row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,1,phishing_email_agent_002201_002300_chunk_input,"PO Approval Required: €50,241",0,uberjugaad,phishing,0.5386088203822,0.5386088203822,0,0,0,162,0,0,0,0.0,0,,7,0,29,1,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,2,phishing_email_agent_002201_002300_chunk_input,Advice on Securing Medical Data,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,372,0,0,0,0.0,0,,5,0,31,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,3,phishing_email_agent_002201_002300_chunk_input,Yeti Crossroads Backpack,1,phishing_pot,legitimate,0.32649919955827567,0.6735008004417243,12,0,16,658,0,19,0,0.006069802731411229,4,104.219.248.205,117,1,24,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,4,phishing_email_agent_002201_002300_chunk_input,Check Your Mail,1,phishpuzzer,phishing,0.511990037883438,0.511990037883438,0,0,0,419,0,0,0,0.0,0,,8,0,15,1,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,5,phishing_email_agent_002201_002300_chunk_input,Update your Account information For your Bank,1,phishyai-phishing,phishing,0.5515088929373638,0.5515088929373638,0,0,0,889,0,0,0,0.0,0,,15,0,45,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,6,phishing_email_agent_002201_002300_chunk_input,_Your_Offer_is_waiting_,1,phishing_pot,legitimate,0.18237550385158524,0.8176244961484147,0,0,11,401,0,2,0,0.004975124378109453,2,tinyurl.com,25,1,23,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,7,phishing_email_agent_002201_002300_chunk_input,Inquiry About Healthcare Data Security Solutions,0,tobiasbuek,phishing,0.5036732914391502,0.5036732914391502,0,0,0,164,0,0,0,0.0,0,,3,0,48,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,8,phishing_email_agent_002201_002300_chunk_input,"phishing@pot Ferreira Peixoto, seu pedido esta retido.",1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,12000,0,120,0,0.0,0,,1131,0,54,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,9,phishing_email_agent_002201_002300_chunk_input,Enquiry on Pricing for Large Team Plans,0,tobiasbuek,legitimate,0.262515129694247,0.737484870305753,0,0,0,454,0,0,0,0.0,0,,7,0,39,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,10,phishing_email_agent_002201_002300_chunk_input,Pipeline Update - January 09,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,194,0,0,0,0.0,0,,10,0,28,0,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,11,phishing_email_agent_002201_002300_chunk_input,"USA Mechanics, Dream Tools or More? Peek Inside!",1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,11999,0,0,0,0.0,0,,1589,0,48,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,12,phishing_email_agent_002201_002300_chunk_input,"Morning Distribution for Tuesday, May 23, 2023",1,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,1769,0,0,0,0.0,0,,36,0,46,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,13,phishing_email_agent_002201_002300_chunk_input,Security Update [L456KJ43098DD2],1,phishyai-phishing,legitimate,0.45789336167131983,0.5421066383286801,0,0,0,2204,0,0,0,0.0,0,,53,0,32,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,14,phishing_email_agent_002201_002300_chunk_input,Support for Alteryx Data Analytics Training,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,360,0,0,0,0.0,0,,8,0,43,0,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,15,phishing_email_agent_002201_002300_chunk_input,"Fwd: Proposta no plano @Amil Saúde para você, condição especial com preços até 40% menores",1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,16,1973,0,4,1,0.0010131712259371835,2,cp.seguros-help.com,111,1,90,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,16,phishing_email_agent_002201_002300_chunk_input,Concerns Regarding Declining Engagement Rates in Digital Campaigns Due to Algorithm Changes and Ineffective Targeting,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,198,0,0,0,0.0,0,,3,0,117,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,17,phishing_email_agent_002201_002300_chunk_input,"High-quality, convenient, and affordable care that's 100% online.",1,phishing_pot,legitimate,0.4236472066138213,0.5763527933861787,0,0,4,1814,0,48,0,0.0011019283746556473,2,t.co,236,1,65,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,18,phishing_email_agent_002201_002300_chunk_input,Security Center Advisory,1,phishyai-phishing,legitimate,0.4367878586851784,0.5632121413148217,0,0,0,1689,0,0,0,0.0,0,,21,0,24,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,19,phishing_email_agent_002201_002300_chunk_input,You Have An Important Message From M& T Bank.,1,nazario,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,345,0,0,0,0.0,0,,9,0,45,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,20,phishing_email_agent_002201_002300_chunk_input,Potential Data Breach in Medical Records System,0,tobiasbuek,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,451,0,0,0,0.0,0,,9,0,47,1,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002201_002300/chunk_input.csv,21,phishing_email_agent_002201_002300_chunk_input,Total Rewards Statement at CMU,1,cmu-archived-phish,legitimate,0.41489558388775594,0.5851044161122441,0,0,7,353,0,0,0,0.002824858757062147,1,www.cmu.edu,21,1,30,0,200,
