row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,1,phishing_email_agent_002701_002800_chunk_input,Please verify your Exodus Wallet,1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,11,12000,0,11,0,8.332638946754438e-05,1,verify.cexodus.com,515,1,32,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,2,phishing_email_agent_002701_002800_chunk_input,How Do I Break Up with My Hairdresser?,1,phishpuzzer,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,765,0,0,0,0.0,0,,16,0,38,1,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,3,phishing_email_agent_002701_002800_chunk_input,"����Nach dem Einspr��hen m��ssen Sie nur noch darauf warten, dass Ihr Glied erigiert!������������",1,phishing_pot,legitimate,0.20523730390626405,0.794762696093736,0,0,20,7736,0,163,0,0.0019387359441644049,15,topmarktingplace.com,1508,1,97,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,4,phishing_email_agent_002701_002800_chunk_input,Overdue: Customer 511352822 - 51 days,0,uberjugaad,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,183,0,0,0,0.0,0,,7,0,37,1,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,5,phishing_email_agent_002701_002800_chunk_input,Magnetic Insoles That Revolutionize Foot Comfort! gp-7516,1,phishing_pot,phishing,0.5088756832033525,0.5088756832033525,0,0,14,12000,0,217,0,0.0004999583368052662,6,d15k2d11r6t6rl.cloudfront.net,1992,1,57,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,6,phishing_email_agent_002701_002800_chunk_input,Project Management Services,0,tobiasbuek,legitimate,0.36799679633033544,0.6320032036696646,0,0,0,99,0,0,0,0.0,0,,1,0,27,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,7,phishing_email_agent_002701_002800_chunk_input,Welcome to ESPN.,1,phishpuzzer,legitimate,0.35324888412177674,0.6467511158782233,0,0,0,944,0,0,0,0.0,0,,23,0,16,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,8,phishing_email_agent_002701_002800_chunk_input,Support for Campaign Performance,0,tobiasbuek,legitimate,0.3189542327379619,0.681045767262038,0,0,0,253,0,0,0,0.0,0,,5,0,32,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,9,phishing_email_agent_002701_002800_chunk_input,Congrats! You've Been Selected For Netflix Reward,1,nazario,legitimate,0.4150353771538458,0.5849646228461542,0,0,6,1489,0,0,0,0.0013422818791946308,2,savagegrowpro.za.com,179,1,49,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,10,phishing_email_agent_002701_002800_chunk_input,Overdue: Customer 566481885 - 19 days,0,uberjugaad,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,184,0,0,0,0.0,0,,7,0,37,1,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,11,phishing_email_agent_002701_002800_chunk_input,Request for Assistance with Investment Forecasting Issues,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,552,0,0,0,0.0,0,,10,0,57,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,12,phishing_email_agent_002701_002800_chunk_input,Limited Account Access Appeal Denied,1,phishyai-phishing,legitimate,0.4757242686363638,0.5242757313636361,0,0,0,1649,0,0,0,0.0,0,,27,0,36,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,13,phishing_email_agent_002701_002800_chunk_input,⚠️ Ihr McAfee-Schutz ist ABGELAUFEN – Geräte JETZT ungeschützt!,1,phishing_pot,legitimate,0.4599379220917715,0.5400620779082286,0,0,4,7039,0,127,0,0.0008522727272727272,6,t.co,1082,1,63,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,14,phishing_email_agent_002701_002800_chunk_input,Report on Data Security Incident at the Hospital,0,tobiasbuek,legitimate,0.32312704895247785,0.6768729510475222,0,0,0,563,0,0,0,0.0,0,,9,0,48,0,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,15,phishing_email_agent_002701_002800_chunk_input,📦 Aviso Urgente: Documentos Necessários para Liberação - Envio Postal 🚚,1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,12000,0,122,0,0.0,0,,1145,0,71,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,16,phishing_email_agent_002701_002800_chunk_input,Pipeline Update - February 05,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,195,0,0,0,0.0,0,,10,0,29,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,17,phishing_email_agent_002701_002800_chunk_input,Re: Overdue: Customer 582788091,0,uberjugaad,legitimate,0.43550646491803263,0.5644935350819673,0,0,0,57,0,0,0,0.0,0,,2,0,31,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,18,phishing_email_agent_002701_002800_chunk_input,Hi,1,phishing_pot,legitimate,0.29254472005204424,0.7074552799479558,0,0,11,687,0,0,0,0.0,0,outlook.com,26,1,2,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,19,phishing_email_agent_002701_002800_chunk_input,You have won an Stanley Tumbler,1,phishing_pot,legitimate,0.4599379220917715,0.5400620779082286,0,0,4,8579,0,68,0,0.0006993006993006993,6,t.co,2448,1,31,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002701_002800/chunk_input.csv,20,phishing_email_agent_002701_002800_chunk_input,Protections for Confidential Medical Information,0,tobiasbuek,legitimate,0.4737755467175388,0.5262244532824611,0,0,0,161,0,0,0,0.0,0,,2,0,48,0,200,
