stage_group,stage,source,principle_group,left_principle,right_principle,value
S4,S4,HW,A-A,Authority,Authority,0.7938613981210001
S4,S4,HW,A-A,Authority,Authority,0.582732230161
S4,S4,HW,A-A,Authority,Authority,0.869683074624
S4,S4,HW,A-A,Authority,Authority,0.360787630336
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.929812775824
S4,S4,HW,A-A,Authority,Authority,0.9413928245159999
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.48088261084899997
S4,S4,HW,A-A,Authority,Authority,0.267360350761
S4,S4,HW,A-A,Authority,Authority,0.19460802873599997
S4,S4,HW,A-A,Authority,Authority,0.7931861721
S4,S4,HW,A-A,Authority,Authority,0.987056159049
S4,S4,HW,A-A,Authority,Authority,0.788886805249
S4,S4,HW,A-A,Authority,Authority,0.531830357289
S4,S4,HW,A-A,Authority,Authority,0.23320979472400002
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.372285463104
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.7834374144
S4,S4,HW,A-A,Authority,Authority,0.996714702736
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.9654968644090001
S4,S4,HW,A-A,Authority,Authority,0.999438078961
S4,S4,HW,A-A,Authority,Authority,0.9653514455290001
S4,S4,HW,A-A,Authority,Authority,0.28316552968899994
S4,S4,HW,A-A,Authority,Authority,0.785637595044
S4,S4,HW,A-A,Authority,Authority,0.9605117232489999
S4,S4,HW,A-A,Authority,Authority,0.7780615980840001
S4,S4,HW,A-A,Authority,Authority,0.999946000729
S4,S4,HW,A-A,Authority,Authority,0.9999980000009999
S4,S4,HW,A-A,Authority,Authority,0.522556940161
S4,S4,HW,A-A,Authority,Authority,0.965840803984
S4,S4,HW,A-A,Authority,Authority,0.9999360010239999
S4,S4,HW,A-A,Authority,Authority,0.9987084173159999
S4,S4,HW,A-A,Authority,Authority,0.46040296089999994
S4,S4,HW,A-A,Authority,Authority,0.998934284089
S4,S4,HW,A-A,Authority,Authority,0.7780615980840001
S4,S4,HW,A-A,Authority,Authority,0.2710868356
S4,S4,HW,A-A,Authority,Authority,0.558321289681
S4,S4,HW,A-A,Authority,Authority,0.9974216641
S4,S4,HW,A-A,Authority,Authority,0.6083547608409999
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.516125859561
S4,S4,HW,A-A,Authority,Authority,0.333237189289
S4,S4,HW,A-A,Authority,Authority,0.8973393984
S4,S4,HW,A-A,Authority,Authority,0.788886805249
S4,S4,HW,A-A,Authority,Authority,0.4745928546490001
S4,S4,HW,A-A,Authority,Authority,0.473766526249
S4,S4,HW,A-A,Authority,Authority,0.185894634025
S4,S4,HW,A-A,Authority,Authority,0.185894634025
S4,S4,HW,A-A,Authority,Authority,0.7938613981210001
S4,S4,HW,A-A,Authority,Authority,0.36106398499600006
S4,S4,HW,A-A,Authority,Authority,0.477970353316
S4,S4,HW,A-A,Authority,Authority,0.207082333969
S4,S4,HW,A-A,Authority,Authority,0.22331673409599997
S4,S4,HW,A-A,Authority,Authority,0.928629031716
S4,S4,HW,A-A,Authority,Authority,0.9999420008410002
S4,S4,HW,A-A,Authority,Authority,0.9999800001000001
S4,S4,HW,A-A,Authority,Authority,0.7938613981210001
S4,S4,HW,A-A,Authority,Authority,0.7938613981210001
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.10469495635600001
S4,S4,HW,A-A,Authority,Authority,0.9999980000009999
S4,S4,HW,A-A,Authority,Authority,0.178588224409
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.9999980000009999
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.9999040023039999
S4,S4,HW,A-A,Authority,Authority,0.7938613981210001
S4,S4,HW,A-A,Authority,Authority,0.667964578681
S4,S4,HW,A-A,Authority,Authority,0.998928287296
S4,S4,HW,A-A,Authority,Authority,0.983740634569
S4,S4,HW,A-A,Authority,Authority,0.782246495809
S4,S4,HW,A-A,Authority,Authority,0.39629291232400005
