stage_group,stage,source,principle_group,left_principle,right_principle,value
S1,S1,HW,A-A,Authority,Authority,0.950016697344
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.091865366649
S1,S1,HW,A-A,Authority,Authority,0.995532999696
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.141494840964
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.444997060561
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.083756990464
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.999956000484
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9996820252809999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9998200080999999
S1,S1,HW,A-A,Authority,Authority,0.999454074529
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.875828324449
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9841711389159999
S1,S1,HW,A-A,Authority,Authority,0.9999400009
S1,S1,HW,A-A,Authority,Authority,0.9765155233439999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.999932001156
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.9984905700250001
S1,S1,HW,A-A,Authority,Authority,0.8973393984
S1,S1,HW,A-A,Authority,Authority,0.9995540497290001
S1,S1,HW,A-A,Authority,Authority,0.5552425613159999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.8587840104360001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.786470996224
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.985941758916
S1,S1,HW,A-A,Authority,Authority,0.999168173056
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.785637595044
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9378992763039999
S1,S1,HW,A-A,Authority,Authority,0.9999380009609999
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.999976000144
S1,S1,HW,A-A,Authority,Authority,0.943142034025
S1,S1,HW,A-A,Authority,Authority,0.998928287296
S1,S1,HW,A-A,Authority,Authority,0.9997020222010001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9950581206760001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.987064107121
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.789135518889
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.7099949825440001
S1,S1,HW,A-A,Authority,Authority,0.25745374520100006
S1,S1,HW,A-A,Authority,Authority,0.784030557025
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.999746016129
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9609724052640001
S1,S1,HW,A-A,Authority,Authority,0.9999080021160001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7780615980840001
S1,S1,HW,A-A,Authority,Authority,0.999072215296
S1,S1,HW,A-A,Authority,Authority,0.9999240014440001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.999624035344
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.9999580004409999
S1,S1,HW,A-A,Authority,Authority,0.9825963876
S1,S1,HW,A-A,Authority,Authority,0.354601194256
S1,S1,HW,A-A,Authority,Authority,0.8278743353760001
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,0.9998200080999999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9998500056249999
S1,S1,HW,A-A,Authority,Authority,0.9668257925289999
S1,S1,HW,A-A,Authority,Authority,0.9996200360999999
S1,S1,HW,A-A,Authority,Authority,1.0
