row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,1,phishing_email_agent_001401_001500_chunk_input,Re-enrolment for 2008,0,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,962,0,0,0,0.0010384215991692627,1,,17,0,21,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,2,phishing_email_agent_001401_001500_chunk_input,Ihr 100��� Geschenkgutschein,1,phishing_pot,legitimate,0.37614648527689976,0.6238535147231002,0,0,16,12000,0,275,0,0.0008332638946754438,10,getlevsgt.online,2062,1,28,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,3,phishing_email_agent_001401_001500_chunk_input,Problems with Software Update,0,tobiasbuek,legitimate,0.314486208790642,0.6855137912093581,0,0,0,523,0,0,0,0.0,0,,7,0,29,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,4,phishing_email_agent_001401_001500_chunk_input,Project Schedule View Not Functional,0,tobiasbuek,legitimate,0.1635991899436817,0.8364008100563183,0,0,0,88,0,0,0,0.0,0,,1,0,36,0,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,5,phishing_email_agent_001401_001500_chunk_input,Investment Dashboard Problem,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,582,0,0,0,0.0,0,,11,0,28,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,6,phishing_email_agent_001401_001500_chunk_input,Pipeline Update - January 14,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,195,0,0,0,0.0,0,,10,0,28,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,7,phishing_email_agent_001401_001500_chunk_input,Important NOTICE,1,phishyai-phishing,legitimate,0.35324888412177674,0.6467511158782233,0,0,0,906,0,0,0,0.0,0,,19,0,16,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,8,phishing_email_agent_001401_001500_chunk_input,API Monitoring - Irregular Latency Spikes,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,298,0,0,0,0.0,0,,9,0,41,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,9,phishing_email_agent_001401_001500_chunk_input,Details on Netgear Nighthawk Mesh Wi-Fi 6 System,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,445,0,0,0,0.0,0,,7,0,48,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_001401_001500/chunk_input.csv,10,phishing_email_agent_001401_001500_chunk_input,You have won an Le Creuset,1,phishing_pot,legitimate,0.4094276424356672,0.5905723575643328,10,0,14,510,0,16,0,0.009784735812133072,5,162.0.228.240,119,1,26,0,200,
