row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,1,[Notice Update Activity] : Your AppIe ID has been locked for security reason.,MALICIOUS,95.0,8,Apple,Typosquatting in subject line ('AppIe' instead of 'Apple') | Urgency in body text | Missing standard headers ('Date' and 'Message-ID') | SPF check failed | DKIM check failed | Domain 'example.com' differs from mentioned brand 'Apple',"The email exhibits multiple red flags indicative of a phishing attempt. The subject line contains a typo ('AppIe' instead of 'Apple'), suggesting typosquatting. The body text uses urgent language to pressure the recipient into verifying their identity, a common phishing tactic. Additionally, the email lacks standard headers ('Date' and 'Message-ID'), and authentication checks (SPF and DKIM) failed. The domain 'example.com' does not match the brand likely being impersonated ('Apple').",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,2,Your USAA Checking/Savings Account Urgent Security Update,MALICIOUS,90.0,8,USAA,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found | Urgency in body text,"The email lacks standard headers ('Date' and 'Message-ID'), fails SPF and DKIM authentication, and contains urgent language ('PLEASE LOOK FOR THE ATACHED DOC AND OPEN') without any legitimate context or attachment. The absence of authentication and suspicious body text strongly indicate a phishing attempt.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,3,Undeliverable: Email Delivery Blocked,CLEAN,80.0,2,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a standard delivery failure notification. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,4,Reminder: update your card information on PayPal,SUSPICIOUS,80.0,7,PayPal,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Brand impersonation (PayPal),"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body text impersonates PayPal, urging urgency to update card information, a common phishing tactic. However, no links or attachments were found to further confirm malicious intent.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,5,TOP 5 Best-Selling Products 📈🤩,CLEAN,80.0,2,Temu,SPF check failed (not_found) | DKIM check failed (not_found) | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a promotional message with no overt signs of phishing. No suspicious links, attachments, or urgent language were detected. However, the absence of SPF and DKIM authentication and missing standard headers ('Date' and 'Message-ID') raise minor concerns. The DMARC policy is set to 'reject', which adds some legitimacy to the sender domain.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,6,Request To Close Your Email Address,SUSPICIOUS,80.0,7,Email Admin Services,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text ('kindly cancel it manually') | Shortened link (http://bit.ly/28JOrZV) | Suspicious-looking URL (http://scripts.dreamhost.com/add_list.cgi?g=85e71a1018f5815a7e8b3bc3f5a791b4) | Impersonation of 'Email Admin Services' brand,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains urgent language urging immediate action ('kindly cancel it manually') and includes shortened links (http://bit.ly/28JOrZV) and a suspicious-looking URL (http://scripts.dreamhost.com/add_list.cgi?g=85e71a1018f5815a7e8b3bc3f5a791b4), both of which could lead to malicious sites. The email also impersonates an 'Email Admin Services' brand, which is not a well-known entity.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,7,IT Scheduled Maintenance!!!,MALICIOUS,95.0,8,Microsoft,Urgency in body text ('Password will expire in 3 days') | Impersonation of Microsoft | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email exhibits multiple suspicious indicators, including urgency in the body text ('Password will expire in 3 days'), impersonation of Microsoft, and missing standard headers ('Date' and 'Message-ID'). Additionally, the email lacks proper SPF and DKIM authentication, which increases the likelihood of it being a phishing attempt. The absence of links does not mitigate the overall risk given the other red flags.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,8,19 Easy Campbell's Recipes to Try,CLEAN,95.0,1,Campbell's | Recipe Chatter,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate newsletter from Recipe Chatter promoting Campbell's recipes. No suspicious links, attachments, or urgent language were found. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. SPF and DKIM checks were not found, but DMARC policy is set to reject, which aligns with legitimate email practices. No evidence of phishing or brand impersonation was detected.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,9,Someone sent you some file (jose@monkey.org),SUSPICIOUS,75.0,6,Dropbox,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Brand mention 'Dropbox' without verifying links,"The email lacks standard headers ('Date' and 'Message-ID'), and SPF/DKIM authentication checks failed, raising concerns about its legitimacy. The body mentions 'Dropbox' but lacks any links to verify brand impersonation. The absence of attachments reduces immediate risk, but the combination of missing headers, failed authentication, and brand mention without verification suggests a potential phishing attempt.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,10,server is rejecting mail from single domain,CLEAN,95.0,1,,SPF check not_found | DKIM check not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, urgent language, or brand impersonation. While SPF and DKIM checks are missing, the DMARC policy is correctly configured to reject, and the email content appears to be a legitimate technical issue report. No attachments or malicious elements were found.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,11,"[Spambayes-checkins] spambayes/spambayes i18n.py,1.7,1.8",CLEAN,95.0,0,Spambayes | Python,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate update notification related to Spambayes, a known open-source project. The content is technical and relevant to the project, with no signs of urgency, poor grammar, or brand impersonation. The absence of standard headers like 'Date' and 'Message-ID' is unusual but not inherently malicious. The link points to a legitimate Python mailing list, and no attachments are present. Authentication checks (SPF, DKIM) are missing, but DMARC policy is correctly configured for the domain.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,12,CAPITAL ONE ONLINE NEW MESSAGE,MALICIOUS,90.0,8,Capital One Bank,"Mismatch From/Reply-To domains | Urgency in body text ('avoid been blocked') | Missing standard headers ('Date', 'Message-ID') | SPF check failed for domain example.com | DKIM check failed for domain example.com","The email exhibits multiple phishing indicators: it impersonates Capital One Bank, uses urgent language ('avoid been blocked'), and lacks standard headers ('Date', 'Message-ID'). Authentication checks (SPF, DKIM) are missing, and the domain 'example.com' does not match the claimed brand. The link 'www.capitalone.com/update' appears legitimate but could be obfuscated or redirected. The absence of attachments reduces risk but does not negate the phishing intent.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,13,"[Spambayes-checkins] website developer.ht, 1.13, 1.14 download.ht, 1.37, 1.38 index.ht, 1.41, 1.42",CLEAN,95.0,0,Spambayes,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate update notification related to Spambayes project. No phishing indicators such as urgency, mismatched domains, or suspicious links were found. The absence of standard headers like 'Date' and 'Message-ID' is unusual but not inherently malicious. The email lacks any signs of brand impersonation, typosquatting, or malicious attachments.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,14,A birthday gift for you!,CLEAN,80.0,2,facebook.com | instagram.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The body text mentions brands like facebook.com and instagram.com, but no links are present to verify impersonation. The email content appears to be a promotional message for a birthday gift, with no urgent language or suspicious requests. No attachments were found.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,15,Action Update,MALICIOUS,95.0,8,AT&T,Mismatch From/Reply-To domains | Urgency in body text | Link domain differs from mentioned brand | SPF check failed for domain | DKIM check failed for domain | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators, including urgency in the body text, a mismatched domain (example.com vs. AT&T), and failed SPF/DKIM authentication checks. The email claims to be from AT&T but originates from example.com, which is suspicious. The absence of standard headers like 'Date' and 'Message-ID' further raises concerns. The body text urges immediate action with a threat of account deletion, a common phishing tactic.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,16,Purchase order RFQ-HL51L05.,CLEAN,85.0,2,Carrack Ltd,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate business communication. The body contains a standard purchase order request with no urgency or suspicious language. The link provided matches the company's domain mentioned in the email. However, the absence of SPF and DKIM records and missing standard headers like 'Date' and 'Message-ID' raise minor concerns, but these alone are not definitive indicators of phishing.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,17,buildbot failure in jm-feisty,CLEAN,85.0,2,Buildbot,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate notification from a buildbot system. The links provided point to a known buildbot domain (buildbot.spamassassin.org), and there are no attachments. While the email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, these alone do not indicate phishing. The content is technical and specific, lacking urgency or suspicious requests.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,18,"Webmail (jose@monkey.org,) Blacklistedt.",MALICIOUS,90.0,8,Mail security team,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text | Threat of account blacklisting and file deletion,"The email exhibits multiple phishing indicators: it lacks standard headers ('Date' and 'Message-ID'), fails SPF and DKIM authentication, and uses urgent language to pressure the recipient into clicking a link. The body claims the recipient's email account is blacklisted and threatens permanent deletion of files unless immediate action is taken, a common phishing tactic. The absence of attachments does not mitigate the risk.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,19,What food blogging taught me about my Asian heritage and identity,CLEAN,95.0,0,NPR,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be legitimate based on the provided data. The subject and body content are consistent with a newsletter from NPR, and there are no suspicious links, attachments, or urgent language. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a strong security measure. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate malicious intent in this context.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002181_002200/chunk_input.csv,20,Reminder - We've issued a security concern (Action Required),SUSPICIOUS,85.0,7,American Express,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Brand impersonation of American Express,"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and urgent language prompting immediate action. The body text impersonates American Express, urging the recipient to update their profile, but lacks specific details or legitimate links. The absence of attachments reduces immediate risk, but the overall context strongly suggests a phishing attempt.",Analysis completed successfully,,0
