row_principle,col_principle,feature_type,mean_group_a,mean_group_b,delta_group_a_minus_group_b,welch_t,welch_p,permutation_p,fdr_p,hedges_g,bootstrap_ci_low,bootstrap_ci_high,significant_fdr_0_05
Authority,Authority,diagonal,0.7935641158068059,0.8651999050464065,-0.07163578923960068,-17.54974208296062,8.715734753761618e-67,0.004975124378109453,0.004975124378109453,-0.3798755786687373,-0.07942066132205973,-0.06346426340247052,True
Authority,Liking,cooccurrence,0.4584083053280442,0.5132412312943372,-0.05483292596629297,-7.680843907538603,1.872482858119871e-14,0.004975124378109453,0.004975124378109453,-0.14084387620491015,-0.07067537529479921,-0.03991866900327124,True
Authority,Reciprocity,cooccurrence,0.3083040581034103,0.20562812006754871,0.10267593803586156,19.265717007981074,3.539927385976033e-79,0.004975124378109453,0.004975124378109453,0.5380664309146646,0.09172921503832857,0.11314378030668525,True
Authority,Social Proof,cooccurrence,0.2977703770371171,0.18449231159146717,0.11327806544564994,21.251880931012096,6.754248444797416e-95,0.004975124378109453,0.004975124378109453,0.6549556566621656,0.1027742529447133,0.12283874569893594,True
Authority,Scarcity,cooccurrence,0.08561178996446317,0.03168931845948583,0.05392247150497734,23.87614442787525,2.1041960018042657e-117,0.004975124378109453,0.004975124378109453,0.8305245942338758,0.04939294514619148,0.05798548395183939,True
Authority,Commitment,cooccurrence,0.026803496286302783,0.009428459755111262,0.01737503653119152,21.282176461510623,5.939615647827396e-95,0.004975124378109453,0.004975124378109453,0.7548672742781644,0.015658347187511773,0.018904126057807037,True
Liking,Liking,diagonal,0.5055278125686034,0.5441369992459396,-0.03860918667733626,-5.670939257611402,1.4917854424029003e-08,0.004975124378109453,0.004975124378109453,-0.09884268436688372,-0.053207477866651115,-0.02422075990315944,True
Liking,Reciprocity,cooccurrence,0.25137797031348585,0.14895224810097474,0.10242572221251112,19.001360466955166,3.344272250231789e-77,0.004975124378109453,0.004975124378109453,0.5130064315280063,0.09121021857284614,0.11217831883784402,True
Liking,Social Proof,cooccurrence,0.24607551455177598,0.13056954728318318,0.1155059672685928,21.467158374970364,9.991807427480103e-97,0.004975124378109453,0.004975124378109453,0.646161387568124,0.1054431229587217,0.1257676635453553,True
Liking,Scarcity,cooccurrence,0.076133604118,0.02303771765485733,0.05309588646314267,23.28770462971145,3.821427957073234e-112,0.004975124378109453,0.004975124378109453,0.8110331249593413,0.048422723695202695,0.05732640278773271,True
Liking,Commitment,cooccurrence,0.023867689633948485,0.007157617813786828,0.016710071820161657,20.235919473808153,1.7745771842831343e-86,0.004975124378109453,0.004975124378109453,0.7182616612361177,0.014962628401060636,0.018278035572674694,True
Reciprocity,Reciprocity,diagonal,0.330451823545553,0.2351394987819039,0.09531232476364912,18.666272926288176,1.1300048135220698e-74,0.004975124378109453,0.004975124378109453,0.504234426346634,0.0859752430432895,0.10565898680084977,True
Reciprocity,Social Proof,cooccurrence,0.18852242516598042,0.055900754692557765,0.13262167047342266,27.703470139251543,6.118972463396529e-154,0.004975124378109453,0.004975124378109453,0.9354119781822633,0.12338456051154897,0.14134538367296978,True
Reciprocity,Scarcity,cooccurrence,0.062463493961294005,0.010402782062181575,0.05206071189911243,24.16990995353596,5.004968407234352e-120,0.004975124378109453,0.004975124378109453,0.8565399219308285,0.04791715518172995,0.05588521890015983,True
Reciprocity,Commitment,cooccurrence,0.019649446117644305,0.003252549359248165,0.01639689675839614,20.675314552308926,5.6039155992233964e-90,0.004975124378109453,0.004975124378109453,0.7458359438446185,0.014812805189598799,0.017738295595901045,True
Social Proof,Social Proof,diagonal,0.3153447703073556,0.19912933741299252,0.11621543289436306,22.703891875050143,3.2652531851708094e-107,0.004975124378109453,0.004975124378109453,0.7111731429534537,0.10568772123958563,0.12550429264104995,True
Social Proof,Scarcity,cooccurrence,0.06408753166438667,0.009903288315737174,0.0541842433486495,24.60446654989138,5.558372806140904e-124,0.004975124378109453,0.004975124378109453,0.8812636061378676,0.049694616488472926,0.05824625538672292,True
Social Proof,Commitment,cooccurrence,0.01986165004370449,0.002955311760461865,0.016906338283242624,21.137912800379546,9.794873377549244e-94,0.004975124378109453,0.004975124378109453,0.7686409738216207,0.01529993194487029,0.01826881057285984,True
Scarcity,Scarcity,diagonal,0.08917241739846368,0.03366846635730861,0.055503951041155075,24.913273256789658,6.774605959496177e-127,0.004975124378109453,0.004975124378109453,0.8686131999856931,0.05106313687397637,0.059507664395720486,True
Scarcity,Commitment,cooccurrence,0.008566572842524127,0.0007117931033014521,0.007854779739222675,14.829969923026445,2.2609988509726476e-48,0.004975124378109453,0.004975124378109453,0.5528726459094002,0.006776868742271735,0.008833666707846265,True
Commitment,Commitment,diagonal,0.02858429665203072,0.010033940661252974,0.018550355990777746,23.006604569674515,1.2302822808481454e-109,0.004975124378109453,0.004975124378109453,0.8164756172794045,0.016848615673431613,0.019995491600202264,True
