stage_group,stage,source,principle_group,left_principle,right_principle,value
S2,S2,HW,A-A,Authority,Authority,0.14325997900899998
S2,S2,HW,A-A,Authority,Authority,0.162869552041
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,0.260572474369
S2,S2,HW,A-A,Authority,Authority,0.35949857472399993
S2,S2,HW,A-A,Authority,Authority,0.061422187225
S2,S2,HW,A-A,Authority,Authority,0.41576961920399996
S2,S2,HW,A-A,Authority,Authority,0.4367742703209999
S2,S2,HW,A-A,Authority,Authority,0.11533359366400002
S2,S2,HW,A-A,Authority,Authority,0.588143279025
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.10469495635600001
S2,S2,HW,A-A,Authority,Authority,0.013835875876
S2,S2,HW,A-A,Authority,Authority,0.391706998225
S2,S2,HW,A-A,Authority,Authority,0.9182583945640002
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.943142034025
S2,S2,HW,A-A,Authority,Authority,0.155719419769
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.646803586081
S2,S2,HW,A-A,Authority,Authority,0.7689395796640001
S2,S2,HW,A-A,Authority,Authority,0.9628672625639999
S2,S2,HW,A-A,Authority,Authority,0.999614037249
S2,S2,HW,A-A,Authority,Authority,0.24659566905600003
S2,S2,HW,A-A,Authority,Authority,0.9983267005690001
S2,S2,HW,A-A,Authority,Authority,0.31998707427600004
S2,S2,HW,A-A,Authority,Authority,0.999890003025
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.36614964060899996
S2,S2,HW,A-A,Authority,Authority,0.05342616188100001
S2,S2,HW,A-A,Authority,Authority,0.14109714564099998
S2,S2,HW,A-A,Authority,Authority,0.997335776889
S2,S2,HW,A-A,Authority,Authority,0.9439443786239999
S2,S2,HW,A-A,Authority,Authority,0.284914683076
S2,S2,HW,A-A,Authority,Authority,0.083756990464
S2,S2,HW,A-A,Authority,Authority,0.344578392064
S2,S2,HW,A-A,Authority,Authority,0.28601638802499996
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.999978000121
S2,S2,HW,A-A,Authority,Authority,0.4093146097290001
S2,S2,HW,A-A,Authority,Authority,0.727359945316
S2,S2,HW,A-A,Authority,Authority,0.667964578681
S2,S2,HW,A-A,Authority,Authority,0.24682514422500001
S2,S2,HW,A-A,Authority,Authority,0.40958848008099996
S2,S2,HW,A-A,Authority,Authority,0.21793211622400002
S2,S2,HW,A-A,Authority,Authority,0.662944437796
S2,S2,HW,A-A,Authority,Authority,0.10187587240000001
S2,S2,HW,A-A,Authority,Authority,0.930021069376
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.383946293956
S2,S2,HW,A-A,Authority,Authority,0.998732401956
S2,S2,HW,A-A,Authority,Authority,0.253402498881
S2,S2,HW,A-A,Authority,Authority,0.309004797924
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9676440487210001
S2,S2,HW,A-A,Authority,Authority,0.9997340176889999
S2,S2,HW,A-A,Authority,Authority,0.238595125444
S2,S2,HW,A-A,Authority,Authority,0.37290563559999995
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.418572768784
S2,S2,HW,A-A,Authority,Authority,0.998666444889
S2,S2,HW,A-A,Authority,Authority,0.9814270489000001
S2,S2,HW,A-A,Authority,Authority,0.201914523801
S2,S2,HW,A-A,Authority,Authority,0.999372098596
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9975734737959999
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.563900370489
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.523304666404
S2,S2,HW,A-A,Authority,Authority,0.9951858080999999
