row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,1,llm_guard_000601_000700_chunk_input,Delivery Notification: Resolution Required,1,S8-fill-bracket-full:llama,1954,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,2,llm_guard_000601_000700_chunk_input,Package Delivery Issue - Assistance Required,1,S8-fill-bracket-full:llama,2055,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,3,llm_guard_000601_000700_chunk_input,Delivery Error - Update Your Information and Pay Any Outstanding Fees,1,S8-fill-bracket-full:llama,893,True,0,,True,-0.7,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,4,llm_guard_000601_000700_chunk_input,URGENT NOTICE TO ALL CUSTOMERS,1,S8-fill-bracket-full:llama,921,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,5,llm_guard_000601_000700_chunk_input,Join Our Loyalty Program and Unlock Exclusive Offers,1,S8-fill-bracket-full:llama,1504,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,6,llm_guard_000601_000700_chunk_input,Introducing CarePlus: Your Path to Better Health and Rewards,1,S8-fill-bracket-full:llama,2051,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,7,llm_guard_000601_000700_chunk_input,Introducing Version 5.2 of BlogSphere: The Ultimate Blogging Platform,0,S8-fill-bracket-full:llama,1818,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,8,llm_guard_000601_000700_chunk_input,Software Update Notification,0,S8-fill-bracket-full:llama,1830,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,9,llm_guard_000601_000700_chunk_input,Exciting Update: New Software Release Now Available,0,S8-fill-bracket-full:llama,2118,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,10,llm_guard_000601_000700_chunk_input,,1,S8-fill-bracket-full:llama,763,True,0,,True,-0.7,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,11,llm_guard_000601_000700_chunk_input,Exclusive Offer: Unlock New Creative Templates,1,S8-fill-bracket-full:llama,1418,True,0,,True,-0.6,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,12,llm_guard_000601_000700_chunk_input,Early Bird Special: Exclusive Discounts & Free Gift Tag!,1,S8-fill-bracket-full:llama,1373,True,0,,True,-0.7,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,13,llm_guard_000601_000700_chunk_input,Upcoming Mandatory Online Training Session: Registration and Instructions,0,S8-fill-bracket-full:llama,1603,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,14,llm_guard_000601_000700_chunk_input,,0,S8-fill-bracket-full:llama,495,True,0,,True,-0.7,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,15,llm_guard_000601_000700_chunk_input,,0,S8-fill-bracket-full:llama,285,True,0,,True,-0.7,True,-1.0,True,-1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,16,llm_guard_000601_000700_chunk_input,Mandatory Security Update Notification,1,S8-fill-bracket-full:llama,1420,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,17,llm_guard_000601_000700_chunk_input,Security Update Notification,1,S8-fill-bracket-full:llama,1931,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,18,llm_guard_000601_000700_chunk_input,Scheduled Security Update for Enhanced Online Banking Experience,1,S8-fill-bracket-full:llama,1793,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,19,llm_guard_000601_000700_chunk_input,Urgent: Verify Your Account Information to Prevent Suspension,1,S8-fill-bracket-full:llama,1648,False,2,ban_substrings | sensitive,True,-1.0,False,1.0,False,1.0
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,20,llm_guard_000601_000700_chunk_input,Urgent: Unusual Account Activity - Verify Your Account,1,S8-fill-bracket-full:llama,1450,False,2,ban_substrings | sensitive,True,-0.7,False,1.0,False,1.0
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000601_000700/chunk_input.csv,21,llm_guard_000601_000700_chunk_input,Urgent Security Alert: Possible Unauthorized Access Incident,1,S8-fill-bracket-full:llama,2501,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
