row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,1,llm_guard_000401_000500_chunk_input,Notice: Verify your wallet,1,phishing_pot,1716,True,0,,True,-0.7,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,2,llm_guard_000401_000500_chunk_input,Secure your Nano Portfolio,1,phishing_pot,12028,True,0,,True,-0.7,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,3,llm_guard_000401_000500_chunk_input,Please Update Your Profile - Personal Information Error !,1,phishyai-phishing,1764,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,4,llm_guard_000401_000500_chunk_input,Customer issue: ABC Shop Ltd - Product specifications do not match requirements,0,uberjugaad,272,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,5,llm_guard_000401_000500_chunk_input,Enhance Digital Marketing Strategies for Brand Growth Online,0,tobiasbuek,427,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,6,llm_guard_000401_000500_chunk_input,jose@monkey.org: Your account has been set to expire.,1,nazario,412,False,1,sensitive,True,-0.6,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,7,llm_guard_000401_000500_chunk_input,Leadership Development Session Tomorrow,0,uberjugaad,196,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,8,llm_guard_000401_000500_chunk_input,100 Free Spins just for signing up!,1,phishing_pot,1716,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,9,llm_guard_000401_000500_chunk_input,Pipeline Update - February 05,0,uberjugaad,229,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000401_000500/chunk_input.csv,10,llm_guard_000401_000500_chunk_input,Available Training Options for New Hire Orientation,0,tobiasbuek,319,True,0,,True,-1.0,True,-1.0,True,-1.0
