stage_group,stage,source,principle_group,left_principle,right_principle,value
S1,S1,HW,A-A,Authority,Authority,0.36783497203599996
S1,S1,HW,A-A,Authority,Authority,0.970668300625
S1,S1,HW,A-A,Authority,Authority,0.13884491916099997
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.481933077796
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.997277855044
S1,S1,HW,A-A,Authority,Authority,0.091865366649
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.995532999696
S1,S1,HW,A-A,Authority,Authority,0.419197977025
S1,S1,HW,A-A,Authority,Authority,0.9967446536410001
S1,S1,HW,A-A,Authority,Authority,0.9999420008410002
S1,S1,HW,A-A,Authority,Authority,0.141494840964
S1,S1,HW,A-A,Authority,Authority,0.920693982784
S1,S1,HW,A-A,Authority,Authority,0.39686346084099994
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.9993001225000001
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.8631970790560001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9159868131840001
S1,S1,HW,A-A,Authority,Authority,0.49050693104400006
S1,S1,HW,A-A,Authority,Authority,0.9997500156249999
S1,S1,HW,A-A,Authority,Authority,0.444997060561
S1,S1,HW,A-A,Authority,Authority,0.9671896377640001
S1,S1,HW,A-A,Authority,Authority,0.9957864478809999
S1,S1,HW,A-A,Authority,Authority,0.726548254884
S1,S1,HW,A-A,Authority,Authority,0.501135152281
S1,S1,HW,A-A,Authority,Authority,0.998070931225
S1,S1,HW,A-A,Authority,Authority,0.990524553001
S1,S1,HW,A-A,Authority,Authority,0.992484175225
S1,S1,HW,A-A,Authority,Authority,0.9974875800490001
S1,S1,HW,A-A,Authority,Authority,0.239957921025
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.39443172944399996
S1,S1,HW,A-A,Authority,Authority,0.993339128896
S1,S1,HW,A-A,Authority,Authority,0.083756990464
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.644609871376
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.888251585841
S1,S1,HW,A-A,Authority,Authority,0.6077231483559999
S1,S1,HW,A-A,Authority,Authority,0.15554978240400003
S1,S1,HW,A-A,Authority,Authority,0.44884774152100004
S1,S1,HW,A-A,Authority,Authority,0.861850432881
S1,S1,HW,A-A,Authority,Authority,0.999956000484
S1,S1,HW,A-A,Authority,Authority,0.920609546256
S1,S1,HW,A-A,Authority,Authority,0.4075392385439999
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.9996820252809999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.16865149158399997
S1,S1,HW,A-A,Authority,Authority,0.43774764062500005
S1,S1,HW,A-A,Authority,Authority,0.480448604736
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.999154178929
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.206015224321
S1,S1,HW,A-A,Authority,Authority,0.875828324449
S1,S1,HW,A-A,Authority,Authority,0.407318386225
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.9869031649000001
S1,S1,HW,A-A,Authority,Authority,0.9998960027039999
S1,S1,HW,A-A,Authority,Authority,0.899637074064
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.5943577349160001
S1,S1,HW,A-A,Authority,Authority,0.792463161616
S1,S1,HW,A-A,Authority,Authority,0.971133382521
S1,S1,HW,A-A,Authority,Authority,0.780888575041
S1,S1,HW,A-A,Authority,Authority,0.9765155233439999
S1,S1,HW,A-A,Authority,Authority,0.400386483121
S1,S1,HW,A-A,Authority,Authority,0.984312015625
S1,S1,HW,A-A,Authority,Authority,0.43774764062500005
S1,S1,HW,A-A,Authority,Authority,0.39443172944399996
S1,S1,HW,A-A,Authority,Authority,0.9996120376359999
S1,S1,HW,A-A,Authority,Authority,0.9973956978089998
S1,S1,HW,A-A,Authority,Authority,0.473697698049
S1,S1,HW,A-A,Authority,Authority,0.394243340544
S1,S1,HW,A-A,Authority,Authority,0.563900370489
S1,S1,HW,A-A,Authority,Authority,0.999932001156
S1,S1,HW,A-A,Authority,Authority,0.277145390916
S1,S1,HW,A-A,Authority,Authority,0.963004643584
S1,S1,HW,A-A,Authority,Authority,0.24099557356899998
S1,S1,HW,A-A,Authority,Authority,0.9697758919839999
S1,S1,HW,A-A,Authority,Authority,0.9990202401
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.10187587240000001
S1,S1,HW,A-A,Authority,Authority,0.999398090601
S1,S1,HW,A-A,Authority,Authority,0.9886782283289999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.8683425588010001
S1,S1,HW,A-A,Authority,Authority,0.9995540497290001
S1,S1,HW,A-A,Authority,Authority,0.232724232225
S1,S1,HW,A-A,Authority,Authority,0.5552425613159999
S1,S1,HW,A-A,Authority,Authority,0.958366597444
S1,S1,HW,A-A,Authority,Authority,0.9934567387290001
S1,S1,HW,A-A,Authority,Authority,0.659115035881
S1,S1,HW,A-A,Authority,Authority,0.218802224169
S1,S1,HW,A-A,Authority,Authority,0.987344297104
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.8587840104360001
S1,S1,HW,A-A,Authority,Authority,0.968598462276
S1,S1,HW,A-A,Authority,Authority,0.9999600004
S1,S1,HW,A-A,Authority,Authority,0.9970901199359999
S1,S1,HW,A-A,Authority,Authority,0.995616813636
S1,S1,HW,A-A,Authority,Authority,0.572376981136
S1,S1,HW,A-A,Authority,Authority,0.9957764689960001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.361920153604
S1,S1,HW,A-A,Authority,Authority,0.7780615980840001
S1,S1,HW,A-A,Authority,Authority,0.994954380676
S1,S1,HW,A-A,Authority,Authority,0.998450600625
S1,S1,HW,A-A,Authority,Authority,0.33683862288399996
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.35444162250000005
S1,S1,HW,A-A,Authority,Authority,0.9902837168999999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9973857108640001
S1,S1,HW,A-A,Authority,Authority,0.697722748804
S1,S1,HW,A-A,Authority,Authority,0.22914986041600002
S1,S1,HW,A-A,Authority,Authority,0.813959426809
S1,S1,HW,A-A,Authority,Authority,0.786470996224
S1,S1,HW,A-A,Authority,Authority,0.9978411664000001
S1,S1,HW,A-A,Authority,Authority,0.998466588289
S1,S1,HW,A-A,Authority,Authority,0.9983047191040001
S1,S1,HW,A-A,Authority,Authority,0.6806497502250001
S1,S1,HW,A-A,Authority,Authority,0.9996260349689999
S1,S1,HW,A-A,Authority,Authority,0.9999640003240001
S1,S1,HW,A-A,Authority,Authority,0.9996880243359999
S1,S1,HW,A-A,Authority,Authority,0.9995340542889999
S1,S1,HW,A-A,Authority,Authority,0.9812110947210001
S1,S1,HW,A-A,Authority,Authority,0.846589530609
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.8323460289
S1,S1,HW,A-A,Authority,Authority,0.996251519376
S1,S1,HW,A-A,Authority,Authority,0.997817192464
S1,S1,HW,A-A,Authority,Authority,0.0041727724090000005
S1,S1,HW,A-A,Authority,Authority,0.27373824
S1,S1,HW,A-A,Authority,Authority,0.35104440009999993
S1,S1,HW,A-A,Authority,Authority,0.268598610225
S1,S1,HW,A-A,Authority,Authority,0.944546846884
S1,S1,HW,A-A,Authority,Authority,0.9986204761
S1,S1,HW,A-A,Authority,Authority,0.7106287681439999
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.9839687703039999
S1,S1,HW,A-A,Authority,Authority,0.938790463744
S1,S1,HW,A-A,Authority,Authority,0.997509552516
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999800001000001
S1,S1,HW,A-A,Authority,Authority,0.35871115562500006
S1,S1,HW,A-A,Authority,Authority,0.489100213449
S1,S1,HW,A-A,Authority,Authority,0.588988711936
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.785637595044
S1,S1,HW,A-A,Authority,Authority,0.9927033590250001
S1,S1,HW,A-A,Authority,Authority,0.997335776889
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,0.33375924296099996
