stage_group,stage,source,principle_group,left_principle,right_principle,value
S5,S5,HW,A-A,Authority,Authority,0.19426232550399997
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.8378491462809999
S5,S5,HW,A-A,Authority,Authority,0.999744016384
S5,S5,HW,A-A,Authority,Authority,0.406810525489
S5,S5,HW,A-A,Authority,Authority,0.999930001225
S5,S5,HW,A-A,Authority,Authority,0.999974000169
S5,S5,HW,A-A,Authority,Authority,0.9990542237290001
S5,S5,HW,A-A,Authority,Authority,0.572656941081
S5,S5,HW,A-A,Authority,Authority,0.6060373382559999
S5,S5,HW,A-A,Authority,Authority,0.9880797364839999
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9893365797160001
S5,S5,HW,A-A,Authority,Authority,0.9934706929
S5,S5,HW,A-A,Authority,Authority,0.9885469820489999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.999974000169
S5,S5,HW,A-A,Authority,Authority,0.6298914336489999
S5,S5,HW,A-A,Authority,Authority,0.939858508369
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9976194184809999
S5,S5,HW,A-A,Authority,Authority,0.42706094300100006
S5,S5,HW,A-A,Authority,Authority,0.9999140018489999
S5,S5,HW,A-A,Authority,Authority,0.989266955161
S5,S5,HW,A-A,Authority,Authority,0.16513901512899998
S5,S5,HW,A-A,Authority,Authority,0.7897343688999999
S5,S5,HW,A-A,Authority,Authority,0.963497333241
S5,S5,HW,A-A,Authority,Authority,0.993554419984
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.701471576521
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.168528312484
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.25838312259600005
S5,S5,HW,A-A,Authority,Authority,0.999968000256
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.35705524668099997
S5,S5,HW,A-A,Authority,Authority,0.9975754713689999
S5,S5,HW,A-A,Authority,Authority,0.6599531406249999
S5,S5,HW,A-A,Authority,Authority,0.8961272896000001
S5,S5,HW,A-A,Authority,Authority,0.880840437961
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.863345738896
S5,S5,HW,A-A,Authority,Authority,0.9989242894439999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.898884129025
S5,S5,HW,A-A,Authority,Authority,0.999352104976
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.715215255616
S5,S5,HW,A-A,Authority,Authority,0.169822289025
S5,S5,HW,A-A,Authority,Authority,0.9999980000009999
S5,S5,HW,A-A,Authority,Authority,0.45122522328900005
S5,S5,HW,A-A,Authority,Authority,0.39226546872099993
S5,S5,HW,A-A,Authority,Authority,0.2765602921
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.994531496644
S5,S5,HW,A-A,Authority,Authority,0.9008154867689999
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.9869031649000001
S5,S5,HW,A-A,Authority,Authority,0.9926734689000001
S5,S5,HW,A-A,Authority,Authority,0.512687504484
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.207433791601
S5,S5,HW,A-A,Authority,Authority,0.40609520953600003
S5,S5,HW,A-A,Authority,Authority,0.9999980000009999
S5,S5,HW,A-A,Authority,Authority,0.787198366564
S5,S5,HW,A-A,Authority,Authority,0.985558519009
S5,S5,HW,A-A,Authority,Authority,0.563889857476
S5,S5,HW,A-A,Authority,Authority,0.999652030276
S5,S5,HW,A-A,Authority,Authority,0.9999980000009999
S5,S5,HW,A-A,Authority,Authority,0.9910302050249999
S5,S5,HW,A-A,Authority,Authority,0.9999140018489999
S5,S5,HW,A-A,Authority,Authority,0.531255850129
S5,S5,HW,A-A,Authority,Authority,0.9999140018489999
S5,S5,HW,A-A,Authority,Authority,0.19627292272900002
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9053027726760001
S5,S5,HW,A-A,Authority,Authority,0.9698901288999999
S5,S5,HW,A-A,Authority,Authority,0.997409679616
S5,S5,HW,A-A,Authority,Authority,0.6523970595209999
S5,S5,HW,A-A,Authority,Authority,0.935152823089
S5,S5,HW,A-A,Authority,Authority,0.756306776281
S5,S5,HW,A-A,Authority,Authority,0.931651578841
S5,S5,HW,A-A,Authority,Authority,0.999478068121
S5,S5,HW,A-A,Authority,Authority,0.9964311897960001
S5,S5,HW,A-A,Authority,Authority,0.9946531663289999
S5,S5,HW,A-A,Authority,Authority,0.956789160336
S5,S5,HW,A-A,Authority,Authority,0.9999980000009999
S5,S5,HW,A-A,Authority,Authority,0.9994720696959999
S5,S5,HW,A-A,Authority,Authority,0.9998980026009999
S5,S5,HW,A-A,Authority,Authority,0.997515545049
S5,S5,HW,A-A,Authority,Authority,0.22573331299599997
S5,S5,HW,A-A,Authority,Authority,0.999190164025
S5,S5,HW,A-A,Authority,Authority,0.9999260013690001
S5,S5,HW,A-A,Authority,Authority,0.871244894025
S5,S5,HW,A-A,Authority,Authority,0.557444410884
S5,S5,HW,A-A,Authority,Authority,0.991868597476
S5,S5,HW,A-A,Authority,Authority,0.316810253881
S5,S5,HW,A-A,Authority,Authority,0.8826903142560001
S5,S5,HW,A-A,Authority,Authority,0.8843145444
S5,S5,HW,A-A,Authority,Authority,0.457387100416
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.318364520644
S5,S5,HW,A-A,Authority,Authority,0.997509552516
S5,S5,HW,A-A,Authority,Authority,0.976685499076
S5,S5,HW,A-A,Authority,Authority,0.9999860000490001
S5,S5,HW,A-A,Authority,Authority,0.37563415210000006
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.663509622721
S5,S5,HW,A-A,Authority,Authority,0.9990482265759999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9932833164959999
S5,S5,HW,A-A,Authority,Authority,0.49050693104400006
S5,S5,HW,A-A,Authority,Authority,0.5856213370810001
S5,S5,HW,A-A,Authority,Authority,0.332288838025
S5,S5,HW,A-A,Authority,Authority,0.426634967929
S5,S5,HW,A-A,Authority,Authority,0.9865713871690001
S5,S5,HW,A-A,Authority,Authority,0.9962415381609999
S5,S5,HW,A-A,Authority,Authority,0.5896934472250001
S5,S5,HW,A-A,Authority,Authority,0.9999960000040001
S5,S5,HW,A-A,Authority,Authority,0.439633976401
S5,S5,HW,A-A,Authority,Authority,0.9977972144039999
S5,S5,HW,A-A,Authority,Authority,0.9983806561
S5,S5,HW,A-A,Authority,Authority,0.4686538838890001
S5,S5,HW,A-A,Authority,Authority,0.5185728144
S5,S5,HW,A-A,Authority,Authority,0.457975674121
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.963004643584
S5,S5,HW,A-A,Authority,Authority,0.9999960000040001
S5,S5,HW,A-A,Authority,Authority,0.978999429136
S5,S5,HW,A-A,Authority,Authority,0.9956647089
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.974433533956
S5,S5,HW,A-A,Authority,Authority,0.384209063716
S5,S5,HW,A-A,Authority,Authority,0.953800297129
S5,S5,HW,A-A,Authority,Authority,0.9075229696000001
S5,S5,HW,A-A,Authority,Authority,0.36236667696099994
S5,S5,HW,A-A,Authority,Authority,0.611642869776
S5,S5,HW,A-A,Authority,Authority,0.999970000225
S5,S5,HW,A-A,Authority,Authority,0.9330690620250001
S5,S5,HW,A-A,Authority,Authority,0.998278741321
S5,S5,HW,A-A,Authority,Authority,0.9995960408039999
S5,S5,HW,A-A,Authority,Authority,0.9999860000490001
S5,S5,HW,A-A,Authority,Authority,0.4093146097290001
S5,S5,HW,A-A,Authority,Authority,0.461227064769
S5,S5,HW,A-A,Authority,Authority,0.078392720169
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.348437561796
S5,S5,HW,A-A,Authority,Authority,0.9628083879839999
S5,S5,HW,A-A,Authority,Authority,0.999652030276
S5,S5,HW,A-A,Authority,Authority,0.108514901056
S5,S5,HW,A-A,Authority,Authority,0.457387100416
S5,S5,HW,A-A,Authority,Authority,0.9968884242489999
S5,S5,HW,A-A,Authority,Authority,0.988727945104
S5,S5,HW,A-A,Authority,Authority,0.997447630729
S5,S5,HW,A-A,Authority,Authority,0.194879868304
S5,S5,HW,A-A,Authority,Authority,0.9878193198809999
S5,S5,HW,A-A,Authority,Authority,0.9999340010890001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.999886003249
S5,S5,HW,A-A,Authority,Authority,0.534539378884
S5,S5,HW,A-A,Authority,Authority,0.999624035344
S5,S5,HW,A-A,Authority,Authority,0.27177975562500006
S5,S5,HW,A-A,Authority,Authority,0.976928629609
S5,S5,HW,A-A,Authority,Authority,0.965076358689
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9999640003240001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9857173658889999
S5,S5,HW,A-A,Authority,Authority,0.5582809411240001
S5,S5,HW,A-A,Authority,Authority,0.335505075984
S5,S5,HW,A-A,Authority,Authority,0.9989742631690001
S5,S5,HW,A-A,Authority,Authority,0.943126495609
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.9477256141440001
S5,S5,HW,A-A,Authority,Authority,0.966381404209
S5,S5,HW,A-A,Authority,Authority,0.9999900000249999
S5,S5,HW,A-A,Authority,Authority,0.9467173240360001
S5,S5,HW,A-A,Authority,Authority,0.9738887121640001
S5,S5,HW,A-A,Authority,Authority,0.987521175081
S5,S5,HW,A-A,Authority,Authority,0.829516565284
S5,S5,HW,A-A,Authority,Authority,0.7876686750490001
S5,S5,HW,A-A,Authority,Authority,0.7223776051840001
S5,S5,HW,A-A,Authority,Authority,0.8639758270089999
S5,S5,HW,A-A,Authority,Authority,0.512452676164
S5,S5,HW,A-A,Authority,Authority,0.5516032900000001
S5,S5,HW,A-A,Authority,Authority,0.999838006561
S5,S5,HW,A-A,Authority,Authority,0.9887020922249999
S5,S5,HW,A-A,Authority,Authority,0.15984323841599998
S5,S5,HW,A-A,Authority,Authority,0.9926575276840001
S5,S5,HW,A-A,Authority,Authority,0.13576940396099998
S5,S5,HW,A-A,Authority,Authority,0.999822007921
S5,S5,HW,A-A,Authority,Authority,0.643451039716
S5,S5,HW,A-A,Authority,Authority,0.990968484676
S5,S5,HW,A-A,Authority,Authority,0.39816731002500005
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.20651116922499999
S5,S5,HW,A-A,Authority,Authority,0.9841770912489999
S5,S5,HW,A-A,Authority,Authority,0.9999960000040001
S5,S5,HW,A-A,Authority,Authority,0.667846893961
S5,S5,HW,A-A,Authority,Authority,0.626247484164
S5,S5,HW,A-A,Authority,Authority,0.970410188836
S5,S5,HW,A-A,Authority,Authority,0.9974636103610001
S5,S5,HW,A-A,Authority,Authority,0.997425658944
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.996041924361
S5,S5,HW,A-A,Authority,Authority,0.999552050176
S5,S5,HW,A-A,Authority,Authority,0.876006146304
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.999882003481
S5,S5,HW,A-A,Authority,Authority,0.197549136225
S5,S5,HW,A-A,Authority,Authority,0.38407766759999995
S5,S5,HW,A-A,Authority,Authority,0.9910043220640001
S5,S5,HW,A-A,Authority,Authority,0.8922294872409999
S5,S5,HW,A-A,Authority,Authority,0.995880251844
S5,S5,HW,A-A,Authority,Authority,0.409095835236
S5,S5,HW,A-A,Authority,Authority,0.9987563868839999
S5,S5,HW,A-A,Authority,Authority,0.387839981824
S5,S5,HW,A-A,Authority,Authority,0.9720697960960001
S5,S5,HW,A-A,Authority,Authority,0.999966000289
S5,S5,HW,A-A,Authority,Authority,0.992199272464
S5,S5,HW,A-A,Authority,Authority,0.9845104506250001
S5,S5,HW,A-A,Authority,Authority,0.810520283521
S5,S5,HW,A-A,Authority,Authority,0.999984000064
S5,S5,HW,A-A,Authority,Authority,0.774917526436
S5,S5,HW,A-A,Authority,Authority,0.9342749632409999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.7928780509690001
S5,S5,HW,A-A,Authority,Authority,0.999252139876
S5,S5,HW,A-A,Authority,Authority,0.9998200080999999
S5,S5,HW,A-A,Authority,Authority,0.6042714678009999
S5,S5,HW,A-A,Authority,Authority,0.188838048025
S5,S5,HW,A-A,Authority,Authority,0.9847843237689999
S5,S5,HW,A-A,Authority,Authority,0.26096772250000005
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.6552578703999999
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.991693322244
S5,S5,HW,A-A,Authority,Authority,0.43774764062500005
S5,S5,HW,A-A,Authority,Authority,0.48311674435599994
S5,S5,HW,A-A,Authority,Authority,0.9765926035289999
S5,S5,HW,A-A,Authority,Authority,0.9737564776809999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.354066651225
S5,S5,HW,A-A,Authority,Authority,0.992577823524
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9999980000009999
S5,S5,HW,A-A,Authority,Authority,0.6350384534489999
S5,S5,HW,A-A,Authority,Authority,0.999362101761
S5,S5,HW,A-A,Authority,Authority,0.993099943936
S5,S5,HW,A-A,Authority,Authority,0.987898832761
S5,S5,HW,A-A,Authority,Authority,0.22701508452100003
S5,S5,HW,A-A,Authority,Authority,0.774917526436
S5,S5,HW,A-A,Authority,Authority,0.9968624649000001
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.1644059209
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.578221847281
S5,S5,HW,A-A,Authority,Authority,0.992308845609
S5,S5,HW,A-A,Authority,Authority,0.581668579584
