stage_group,stage,source,principle_group,left_principle,right_principle,value
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.350089955856
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.196904300121
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999552050176
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7888637124
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9970202230809999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999984000064
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8902903767039999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.875828324449
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.248849327104
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9766163211209999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.842417415889
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5158399683999999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999956000484
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9986824342810001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999438078961
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9650822529959999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999940000090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.4703998244490001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999260013690001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.171491233225
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999960000040001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7938613981210001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999876003844
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999980000009999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.23320979472400002
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7780615980840001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9987603844000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.960878299536
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.456602924176
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.963497333241
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9627730641000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5086813419610001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9994420778409999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.788886805249
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.038912296644
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9999280012959999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.128978666496
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999346106929
