stage_group,stage,source,principle_group,left_principle,right_principle,value
S4,S4,HW,A-A,Authority,Authority,0.6293756622240001
S4,S4,HW,A-A,Authority,Authority,0.44872447716100006
S4,S4,HW,A-A,Authority,Authority,0.9842346313960001
S4,S4,HW,A-A,Authority,Authority,0.529305721156
S4,S4,HW,A-A,Authority,Authority,0.7938613981210001
S4,S4,HW,A-A,Authority,Authority,0.424286785129
S4,S4,HW,A-A,Authority,Authority,0.9823981456
S4,S4,HW,A-A,Authority,Authority,0.994577371225
S4,S4,HW,A-A,Authority,Authority,0.664215220036
S4,S4,HW,A-A,Authority,Authority,0.34965579448899997
S4,S4,HW,A-A,Authority,Authority,0.582732230161
S4,S4,HW,A-A,Authority,Authority,0.286091265625
S4,S4,HW,A-A,Authority,Authority,0.615594021604
S4,S4,HW,A-A,Authority,Authority,0.869683074624
S4,S4,HW,A-A,Authority,Authority,0.531807021001
S4,S4,HW,A-A,Authority,Authority,0.360787630336
S4,S4,HW,A-A,Authority,Authority,0.8354874025000001
S4,S4,HW,A-A,Authority,Authority,0.988429663204
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.997425658944
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.973042172041
S4,S4,HW,A-A,Authority,Authority,0.929812775824
S4,S4,HW,A-A,Authority,Authority,0.9413928245159999
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.089038979236
S4,S4,HW,A-A,Authority,Authority,0.48088261084899997
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.887810564169
S4,S4,HW,A-A,Authority,Authority,0.9737564776809999
S4,S4,HW,A-A,Authority,Authority,0.5086685041
S4,S4,HW,A-A,Authority,Authority,0.790507701025
S4,S4,HW,A-A,Authority,Authority,0.999966000289
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.43774764062500005
S4,S4,HW,A-A,Authority,Authority,0.9973857108640001
S4,S4,HW,A-A,Authority,Authority,0.999190164025
S4,S4,HW,A-A,Authority,Authority,0.8791612684960001
S4,S4,HW,A-A,Authority,Authority,0.998778373321
S4,S4,HW,A-A,Authority,Authority,0.9999980000009999
S4,S4,HW,A-A,Authority,Authority,0.995596857616
S4,S4,HW,A-A,Authority,Authority,0.267360350761
S4,S4,HW,A-A,Authority,Authority,0.19460802873599997
S4,S4,HW,A-A,Authority,Authority,0.7931861721
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.960499962601
S4,S4,HW,A-A,Authority,Authority,0.987056159049
S4,S4,HW,A-A,Authority,Authority,0.9847843237689999
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.9999980000009999
S4,S4,HW,A-A,Authority,Authority,0.33312982627599996
S4,S4,HW,A-A,Authority,Authority,0.9893365797160001
S4,S4,HW,A-A,Authority,Authority,0.600874575921
S4,S4,HW,A-A,Authority,Authority,0.798612109801
S4,S4,HW,A-A,Authority,Authority,0.9539760980889999
S4,S4,HW,A-A,Authority,Authority,0.788886805249
S4,S4,HW,A-A,Authority,Authority,0.26465057136399994
S4,S4,HW,A-A,Authority,Authority,0.271283680801
S4,S4,HW,A-A,Authority,Authority,0.531830357289
S4,S4,HW,A-A,Authority,Authority,0.3047857014759999
S4,S4,HW,A-A,Authority,Authority,0.47081691792100006
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.26465057136399994
S4,S4,HW,A-A,Authority,Authority,0.115445691529
S4,S4,HW,A-A,Authority,Authority,0.542542730625
S4,S4,HW,A-A,Authority,Authority,0.23320979472400002
S4,S4,HW,A-A,Authority,Authority,0.775047815424
S4,S4,HW,A-A,Authority,Authority,0.34009891240000006
S4,S4,HW,A-A,Authority,Authority,0.542055227536
S4,S4,HW,A-A,Authority,Authority,0.36160257955600006
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.9682776481209999
S4,S4,HW,A-A,Authority,Authority,0.9999860000490001
S4,S4,HW,A-A,Authority,Authority,0.372285463104
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.7834374144
S4,S4,HW,A-A,Authority,Authority,0.996714702736
S4,S4,HW,A-A,Authority,Authority,0.611208112804
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.478230337764
S4,S4,HW,A-A,Authority,Authority,0.9654968644090001
S4,S4,HW,A-A,Authority,Authority,0.7024501631289999
S4,S4,HW,A-A,Authority,Authority,0.999438078961
S4,S4,HW,A-A,Authority,Authority,1.0
S4,S4,HW,A-A,Authority,Authority,0.9868415732010001
S4,S4,HW,A-A,Authority,Authority,0.9653514455290001
S4,S4,HW,A-A,Authority,Authority,0.9999980000009999
S4,S4,HW,A-A,Authority,Authority,0.999746016129
S4,S4,HW,A-A,Authority,Authority,0.28316552968899994
S4,S4,HW,A-A,Authority,Authority,1.0
