row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,1,phishing_email_agent_002501_002600_chunk_input,"Account Alerts From Fifth Third Bank,Take Action Now.",1,nazario,phishing,0.5302753478754458,0.5302753478754458,0,0,0,453,0,0,0,0.0,0,,6,0,53,1,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,2,phishing_email_agent_002501_002600_chunk_input,$30 Million guaranteed in our Winter OSS,1,phishing_pot,legitimate,0.4468790863114687,0.5531209136885313,0,0,11,12000,0,1,0,0.001583201399883343,19,link.yapoker.com,263,1,40,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,3,phishing_email_agent_002501_002600_chunk_input,Your Account Has Been Frozen,1,phishpuzzer,legitimate,0.2699211073720617,0.7300788926279382,0,0,5,959,0,0,0,0.0,0,boohoo.comâ,41,1,28,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,4,phishing_email_agent_002501_002600_chunk_input,19 Clever Uses for Leftover Yarn,1,phishpuzzer,legitimate,0.3860563472054568,0.6139436527945432,0,0,18,2234,0,0,0,0.0,0,allfreecrochet.com,53,1,32,1,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,5,phishing_email_agent_002501_002600_chunk_input,#rodrigofp: V2 Airdrop,1,phishing_pot,phishing,0.501580100751377,0.501580100751377,0,0,9,12000,0,2,0,0.00016665277893508876,2,click.pstmrk.it,502,1,22,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,6,phishing_email_agent_002501_002600_chunk_input,Concern About Project Schedule,0,tobiasbuek,legitimate,0.1635991899436817,0.8364008100563183,0,0,0,691,0,0,0,0.0,0,,14,0,30,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,7,phishing_email_agent_002501_002600_chunk_input,"Brampton shooting sends young woman to hospital, 9 schools in hold-and-secure",1,phishpuzzer,legitimate,0.4998986874298703,0.5001013125701297,0,0,10,1342,0,0,0,0.0,0,thestar.ca,25,1,77,1,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,8,phishing_email_agent_002501_002600_chunk_input,Urgent Assistance Required for Data Encryption Issue,0,tobiasbuek,phishing,0.5386088203822,0.5386088203822,0,0,0,896,0,0,0,0.0,0,,16,0,52,1,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,9,phishing_email_agent_002501_002600_chunk_input,PayPal Funds Available,1,phishpuzzer,phishing,0.5438007360136619,0.5438007360136619,0,0,10,672,0,0,0,0.004457652303120356,3,pxsend.com,60,1,22,1,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002501_002600/chunk_input.csv,10,phishing_email_agent_002501_002600_chunk_input,Re: Issue with Null Pointer Exception in Mercury Lambda Function,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,347,0,0,0,0.0,0,,8,0,64,0,200,
