row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,1,TO: bruce@untroubled.org,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body content appears to be a generic business proposal without urgency, poor grammar, or suspicious links. No attachments were present. While the absence of authentication raises minor concerns, there is no clear evidence of phishing intent.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,2,NEW MESSAGE: USAA was unable to process your request,MALICIOUS,90.0,8,USAA,Missing SPF and DKIM authentication | Missing 'Date' and 'Message-ID' headers | Urgency in body text | Link prompts credential submission | Domain 'example.com' differs from mentioned brand USAA | Grammatical errors in body text,"The email exhibits multiple phishing indicators: it impersonates USAA, uses urgent language ('immediate response', 'Do not ignore this warning'), and contains a suspicious link prompting credential submission. Authentication checks (SPF, DKIM) are missing, and the email lacks standard headers ('Date', 'Message-ID'). The domain 'example.com' does not match the brand USAA, and the body contains grammatical errors ('more better').",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,3,Re: [Python-Dev] os.rename on windows,CLEAN,95.0,0,Python,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate discussion thread related to Python development. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is noted but does not indicate malicious intent in this context. The email content is technical and relevant to the Python community.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,4,[Bug 5820] URIBL_SBL from zen?,CLEAN,95.0,1,Apache | SpamAssassin,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not_found | DKIM check not_found,"The email appears to be a legitimate communication related to a bug report in SpamAssassin. The link provided points to a known Apache domain (issues.apache.org), which is not suspicious. While the email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, these alone do not indicate phishing. The absence of attachments and the context of the email further support its legitimacy.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,5,[SM-USERS] errors,CLEAN,95.0,0,SquirrelMail,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical notification related to SquirrelMail. There are no suspicious links, attachments, or urgent language. The missing 'Date' and 'Message-ID' headers are unusual but not indicative of phishing. The SPF and DKIM checks are not found, but the DMARC policy is correctly configured and set to reject, which adds credibility. The content is technical and does not impersonate any brand or request sensitive information.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,6,SASL questions,CLEAN,95.0,0,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate technical inquiry regarding SASL configuration. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,7,Protégez vos locaux avec une assurance adaptée,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, there are no suspicious links, attachments, or typosquatting detected. The body content appears to be a legitimate insurance advertisement without urgency or poor grammar. DMARC policy is set to reject, which adds a layer of security.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,8,RE: digital infrastructure for research,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be clean with no clear indicators of phishing. The headers lack standard fields like 'Date' and 'Message-ID', but this alone is not sufficient to classify the email as malicious. Authentication checks (SPF, DKIM) are not found, but DMARC policy is correctly configured. The body content is professional and lacks urgency, suspicious links, or brand impersonation. No attachments are present, eliminating risks associated with malicious files.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,9,[clamav-virusdb] Update (daily: 5734),CLEAN,90.0,1,ClamAV,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate notification related to ClamAV database updates. No suspicious links, attachments, or urgent language were found. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing. SPF and DKIM checks were not found, but DMARC policy is set to reject, which aligns with the sender's domain. The email content is consistent with expected ClamAV update notifications.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001841_001860/chunk_input.csv,10,You've received a new file.,SUSPICIOUS,65.0,3,LinkedIn,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Typo 'linkedln' instead of 'LinkedIn',"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual and raises suspicion. The SPF and DKIM authentication checks were not found, indicating potential issues with email authentication. The body mentions 'linkedln' instead of 'LinkedIn', which could be a typo or an attempt at typosquatting. However, there are no links or attachments to analyze further, and the DMARC policy is set to reject, which adds some credibility.",Analysis completed successfully,,0
