row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,1,llm_guard_000101_000200_chunk_input,,0,S8-fill-bracket-full:llama,442,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,2,llm_guard_000101_000200_chunk_input,Resent Invoice: INV2023-005,0,S8-fill-bracket-full:llama,416,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,3,llm_guard_000101_000200_chunk_input,URGENT SECURITY ALERT,1,S8-fill-bracket-full:llama,2645,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,4,llm_guard_000101_000200_chunk_input,URGENT - VIRUS THREAT DETECTED,1,S8-fill-bracket-full:llama,2479,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,5,llm_guard_000101_000200_chunk_input,URGENT SECURITY NOTIFICATION,1,S8-fill-bracket-full:llama,1366,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,6,llm_guard_000101_000200_chunk_input,,0,S8-fill-bracket-full:llama,854,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,7,llm_guard_000101_000200_chunk_input,Overdue Invoice and Urgent Attention Required,0,S8-fill-bracket-full:llama,1636,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,8,llm_guard_000101_000200_chunk_input,Overdue Account: Immediate Attention Required,0,S8-fill-bracket-full:llama,2164,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,9,llm_guard_000101_000200_chunk_input,Integrating Design Software with Existing Project Management System,0,S8-fill-bracket-full:llama,1565,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000101_000200/chunk_input.csv,10,llm_guard_000101_000200_chunk_input,Request for Information: Integrating Design Tool into Project Management Environment,0,S8-fill-bracket-full:llama,2131,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
