stage_group,stage,source,principle_group,left_principle,right_principle,value
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9783840916890001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,1.0
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.998084917764
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999970000225
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,1.0
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9993880936359999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.998564515524
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999558048841
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999960000040001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999440007839999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.909013510084
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.998984258064
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999864004624
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9994080876160001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999956000484
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999952000576
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999900000249999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.997955046529
S8-claude,S8-claude,LLM,A-A,Authority,Authority,1.0
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9985085565159999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.995297541316
S8-claude,S8-claude,LLM,A-A,Authority,Authority,1.0
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9995500506249999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9930640686760001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9935225235359999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999644031684
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9873661575689999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999868004356
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999878003721
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999000025
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.997513547536
