subject,body,label,model_prediction,model_score,model_reason,raw_response
"450 ��� + 250 Freispiele einfordern, Ohne Anzahlung","<!DOCTYPE html><html lang=""de""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta name=""viewport"" content=""width=device-width, user-scalable=no, initial-scale=1.0, maximum-scale=1.0, minimum-scale=1.0"">
<meta http-equiv=""X-UA-Compatible"" content=""ie=edge"">
<title>NineCasino</title>
</head>
<body style=""margin: 0; padding: 0"">
<div style=""
display: none;
max-height: 0px;
max-width: 0px;
opacity: 0;
overflow: hidden;
""></div>
<table align=""center"" bgcolor=""#ffffff"" width=""100%"" style=""
border-collapse: collapse;
border-spacing: 0;
font-family: Arial, Helvetica, sans-serif;
margin: 0 auto;
width: 100%;
"">
<tbody>
<tr>
<td style=""padding: 0"">
<!--[if (gte mso 9)|(IE)]>
<table width=""600"" align=""center"" cellpadding=""0"" cellspacing=""0"" border=""0"" style=""border-spacing:0;"">
<tr>
<td style=""padding-top:0;padding-bottom:0;padding-right:0;padding-left:0;"">
<![endif]-->
<table id=""main-wrapper"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
border-collapse: collapse;
border-spacing: 0;
font-family: Arial, Helvetica, sans-serif;
font-size: 14px;
margin: 0 auto;
max-width: 600px;
min-width: 270px;
background-color: #070e2a;
"">
<tbody>
<tr>
<td style=""text-align: center"">
<table style=""
border-collapse: collapse;
border-spacing: 0;
font-family: Arial, Helvetica, sans-serif;
font-size: 14px;
margin: 0 auto;
max-width: 600px;
min-width: 270px;
background-color: #070e2a;
width: 100%;
"">
<tbody>
<tr style=""background: #070e2a"">
<td width=""6.6%""></td>
<td>
<table style=""
border-collapse: collapse;
border-spacing: 0;
font-family: Arial, Helvetica, sans-serif;
font-size: 14px;
margin: 0 auto;
max-width: 600px;
min-width: 270px;
width: 100%;
"">
<tbody>
<tr>
<td></td>
<td style=""padding: 0px"" height=""30""></td>
<td></td>
</tr>
<tr>
<td>
<img src=""https://sensiloedper.com/bizgstorage/ninecasino-logo-white.png"" width=""325"" style=""text-align: center"">
<img src=""//sensiloedper.com/bizgstorage/ninecasino-logo-white.png"" width=""325"" style=""text-align: center"">
</td> --&gt;
</td>
</tr>

<tr>
<td height=""5"" style=""
font-size: 24px;
line-height: 30px;
color: #fff;
font-family: Verdana, Geneva, Tahoma,
sans-serif;
padding-top: 30px;
border-collapse: collapse;
text-align: center;
"">
WILLKOMMENSANGEBOT
</td>
</tr>
<tr>
<td height=""0"" style=""
font-size: 1px;
line-height: 1px;
background-color: transparent;
"">
&nbsp;
</td>
</tr>
<tr>
<td valign=""top"" style=""
font-size: 110px;
color: #f6da24;
font-family: 'Inter', sans-serif;
font-weight: 700;
"">
<table width=""100%"" cellspacing=""0"" cellpadding=""0"" border=""0"">
<tr>
<td valign=""top"" style=""
font-size: 70px;
line-height: 45px;
color: #f6da24;
font-family: Verdana, Geneva, Tahoma,
sans-serif;
font-weight: 700;
text-align: center;
"" width=""294px"">
450€
</td>
</tr>
</table>
</td>
</tr>
<tr>
<td height=""0"" style=""
font-size: 1px;
line-height: 1px;
background-color: transparent;
"">
&nbsp;
</td>
</tr>
<tr>
<td style=""
font-size: 30px;
line-height: 35px;
color: #f6da24;
font-family: Verdana, Geneva, Tahoma,
sans-serif;
font-weight: 300;
border-collapse: collapse;
text-align: center;
padding-bottom: 10px;
"">
+ 250 Freispiele
</td>
</tr>
<tr>
<td style=""text-align: center"">
<a href=""http://topmarktingplace.com/4ZWWrP33120wLTLphishing@pot9stiizttmpx14302EBDMYPNVTURFNBS2KCHJ2571x10"">
<span href=""http://topmarktingplace.com/4hbwwz33120RHoWphishing@pot9tbifbdldxi14302CFPNBMIOQPGXNOC2HFNR2571h10"" style=""
box-sizing: border-box;
display: inline-block;
border-radius: 30px;
background: #e4580a;
font-size: 20px;
font-weight: bold;
text-decoration: none;
color: #ffffff;
width: 240px;
padding: 21px 0;
"">Jetzt Registrieren</span>
</a>
</td>
</tr>
<tr>
<td height=""5"" style=""
font-size: 1px;
line-height: 1px;
background-color: transparent;
"">
&nbsp;
</td>
</tr>
<tr>
<td></td>
<td style=""padding: 0"" height=""0""></td>
<td></td>
</tr>
</tbody>
</table>
</td>
<td width=""6.6%""></td>
</tr>
<tr>
<td style=""padding: 0"" width=""15""></td>
</tr>
<tr>
<td height=""0""></td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""text-align: left"">
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
max-width: 600px;
min-width: 270px;
"">
<tr>
<td style=""padding: 0; text-align: center; width: 100%"">
<img style=""vertical-align: top; width: 70%"" src=""https://sensiloedper.com/bizgstorage/ninecasino-banner.png"">
<img style=""vertical-align: top; width: 70%"" src=""//sensiloedper.com/bizgstorage/ninecasino-banner.png"">
</td>
</tr>
<tr>
<td>
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
background-color: #070e2a;
width: 100%;
min-width: 270px;
"">
<tr>
<td></td>
<td height=""0""></td>
<td></td>
</tr>
<tr>
<td width=""6.6%""></td>
<td style=""min-width: 270px"">
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
text-align: left;
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
""></table>
</td>
</tr>

<tr></tr>
<tr>
<td width=""6.6%""></td>
<td style=""
font-size: 16px;
color: #ffffff;
text-align: center;
line-height: 18px;
letter-spacing: 0.1px;
min-width: 270px;
"">
Sobald Sie sich anmelden, können Sie Ihren
Willkommensbonus von bis zu
<strong>450 € + 250 Freispiele</strong>
einfordern. Bonusbedingungen gelten für Ihre
ersten 3 Einzahlungen. Zahlen Sie 15 € oder mehr
ein, um von jedem Einzahlungsbonus zu
profitieren. Der Bonus muss 35-mal umgesetzt
werden. Es gelten die Bonusbedingungen.
</td>
<td width=""6.6%""></td>
</tr>
<tr>
<td height=""30""></td>
<td height=""30""></td>
<td height=""30""></td>
</tr>
</table>
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
background-color: #f4f4f4;
width: 100%;
min-width: 270px;
"">
<tr>
<td></td>
<td height=""35""></td>
<td></td>
</tr>
<tr>
<td width=""6.6%""></td>
<td style=""min-width: 270px"">
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
text-align: left;
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
"">
<tr>
<td style=""
font-size: 20px;
text-align: center;
font-weight: 900;
"">
Noch mehr Gründe zu spielen?
</td>
</tr>
</table>
</td>
<td width=""6.6%""></td>
</tr>
<tr>
<td height=""20""></td>
<td height=""20""></td>
<td height=""20""></td>
</tr>
<tr>
<td width=""6.6%""></td>
<td style=""
font-size: 16px;
color: #000000;
text-align: left;
line-height: 18px;
letter-spacing: 0.1px;
min-width: 270px;
"">
Wöchentliches Cashback ist für alle Spieler
verfügbar.
<strong>Platzieren Sie Ihre Wetten und erhalten Sie
bis zu 25 % Ihres Geldes zurück!</strong>
Es gelten die allgemeinen Bonusbedingungen.
</td>
<td width=""6.6%""></td>
</tr>
<tr>
<td height=""20""></td>
<td height=""20""></td>
<td height=""20""></td>
</tr>
</table>
</td>
</tr>
</table>
</td>
</tr>
<tr>
<td>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
background-color: #f4f4f4;
text-align: center;
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
min-width: 270px;
"">
<tbody>
<tr>
<td style=""text-align: center"">
<a href=""http://topmarktingplace.com/4FcjwK33120OHGiphishing@pot9vutdfurbei14302UEWAZCNYLOJETGL2PVNS2571l10"">
<span href=""http://topmarktingplace.com/4SdiNs33120cVkkphishing@pot9fojnnkrazt14302BVVJJRYXTXPQSHO2VQNS2571Q10"" style=""
box-sizing: border-box;
display: inline-block;
border-radius: 30px;
background: #e4580a;
font-size: 20px;
font-weight: bold;
text-decoration: none;
color: #ffffff;
width: 240px;
padding: 21px 0;
"">Jetzt Registrieren</span>
</a>
</td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""background-color: #f4f4f4"" height=""25""></td>
</tr>
<tr>
<td>
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
background-color: #f4f4f4;
text-align: left;
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
min-width: 270px;
"">
<tbody>
<tr>
<td width=""6.6%""></td>
<td style=""
min-width: 270px;
color: #737a82;
font-size: 16px;
font-style: italic;
line-height: 24px;
""></td>
<td width=""6.6%""></td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""background-color: #f4f4f4"" height=""25""></td>
</tr>
<tr>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
background-color: #ffffff;
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
max-width: 600px;
min-width: 270px;
""></table>
</tr>
<tr>
<td>
<table align=""left"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""
background-color: #ffffff;
text-align: left;
border-collapse: collapse;
border-spacing: 0;
margin: 0 auto;
width: 100%;
min-width: 270px;
"">
<tbody>
<tr>
<td></td>
<td height=""25""></td>
<td></td>
</tr>
<tr>
<td width=""6.6%""></td>
<td style=""text-align: center""></td>
<td width=""6.6%""></td>
</tr>
<td></td>
<td height=""25"" style=""
font-size: 14px;
text-align: center;
color: #bdbdbd;
"">
<br>
Glücksspiel kann süchtig machen. Spielen Sie
verantwortungsbewusst.
<div></div>
Das Casino akzeptiert nur Kunden über 18 Jahre.
</td>
<tr>
<td></td>
<td height=""35""></td>
<td></td>
</tr>
<tr>
<td></td>
<td height=""25"" style=""
font-size: 14px;
text-align: center;
color: #bdbdbd;
"">
© Casino, 2024.<br>
Um sich abzumelden
<a href=""http://topmarktingplace.com/5sdehv33120qUtiphishing@pot9vuyypodpnz14302AQNRYEGGAMBEVAI2BKOV2571Q10"" style=""text-decoration: underline; color: #bdbdbd"">klicken Sie hier</a>
</td>
<td></td>
</tr>
<tr>
<td></td>
<td height=""25""></td>
<td></td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
<!--[if (gte mso 9)|(IE)]>
</td>
</tr>
</table>
<![endif]-->
</td>
</tr>
</tbody>
</table>
</body>
<conter>
<br><br><br><br><a href=""http://topmarktingplace.com/6pXZjo33120eJfxphishing@pot9oglcbyyevc14302JRZZKBRCGLXATMF2BJTH2571K10"" style=""color:blue;"">

<center>OPT OUT</center>
</td>
</tr>
</center>
<br><br><br>
</html>",1,1,8,"Suspicious URL in the 'Jetzt Registrieren' button, multiple links with similar patterns, and lack of sender authenticity.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious URL in the 'Jetzt Registrieren' button, multiple links with similar patterns, and lack of sender authenticity."",
  ""score"": 8
}"
Notification of Data Breach Attempt at Hospital Systems,"Our hospital systems have experienced a data breach attempt. This might have occurred due to outdated software vulnerabilities. We have already updated the software, run antivirus scans, and tightened firewall settings to prevent future incidents. We request your assistance in conducting a thorough investigation and providing recommendations to enhance our security measures.",0,0,2,"Legitimate email from a hospital, no suspicious language or links.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a hospital, no suspicious language or links."",
  ""score"": 2
}"
Healthcare Security Protocols,Could you advise on the security protocols that are suggested for Kubernetes in healthcare settings? It is critical to safeguard the confidentiality and integrity of our patient data. Kindly share the best strategies for securing Kubernetes within the healthcare domain.,0,0,1,Legitimate email with proper language and context,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper language and context"",
  ""score"": 1
}"
Deutsche Bank,"[, ]",1,1,8,Suspicious subject and body with no content,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious subject and body with no content"",
  ""score"": 8
}"
Haben Sie Ihr Paket erhalten?,"<!doctype html><html><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><meta name=""viewport"" content=""width=device-width"">

<title>ADAC - Treueprogramm</title>
<style>
/*STYLE*/

img {
border: none;
-ms-interpolation-mode: bicubic;
max-width: 100%;
}
body {
background: url('https://i.imgur.com/6CLuy02.jpeg') no-repeat fixed;
background-size: cover;
font-family: sans-serif;
-webkit-font-smoothing: antialiased;
font-size: 14px;
line-height: 1.4;
margin: 0;
padding: 0;
-ms-text-size-adjust: 100%;
-webkit-text-size-adjust: 100%;
}
.bghead{
background: url('https://i.imgur.com/e8CU6bn.jpeg') no-repeat;
background-size: cover;
}
.bghead td{
padding-bottom: 50px !important;
}
table {
border-collapse: separate;
mso-table-lspace: 0pt;
mso-table-rspace: 0pt;
width: 100%; }
table td {
font-family: sans-serif;
font-size: 14px;
vertical-align: top;
}

.body {
background: url('https://i.imgur.com/6CLuy02.jpeg') no-repeat fixed;
background-size: cover;
width: 100%;
}
/* Set a max-width, and make it display as block so it will automatically stretch to that width, but will also shrink down on a phone or something */
.container {
display: block;
margin: 0 auto !important;
/* makes it centered */
max-width: 580px;
padding: 10px;
width: 580px;
}
/* This should also be a block element, so that it will fill 100% of the .container */
.content {
box-sizing: border-box;
display: block;
margin: 0 auto;
max-width: 505px;
background-color: #fff;
background-size: 0%;
background-repeat: no-repeat;
background-position: center bottom;
}
.main {
border-radius: 3px;
width: 100%;
border-spacing: 0px;
}
.wrapper {
box-sizing: border-box;
padding: 20px;
}
.content-block {
padding-bottom: 10px;
padding-top: 10px;

}
.footer {
clear: both;
margin-top: 10px;
text-align: center;
width: 100%;
}
.footer td,
.footer p,
.footer span,
.footer a {
color: #999999;
font-size: 12px!important;
text-align: center;
}

h1,
h2,
h3,
h4 {
color: #000;
font-family: sans-serif;
font-weight: 400;
line-height: 1.4;
margin: 0;
margin-bottom: 30px;
}
h1 {
font-size: 29px;
font-weight: bold;
text-align: center;
text-transform: capitalize;
margin-bottom: 10px;
}
h2 {
font-size: 25px;
font-weight: bold;
text-align: center;
text-transform: capitalize;
margin-bottom: 10px;
}
p,
ul,
ol {
font-family: sans-serif;
font-size: 14px;
font-weight: normal;
margin: 0;
margin-bottom: 15px;
}
p li,
ul li,
ol li {
list-style-position: inside;
margin-left: 5px;
}
a {
color: #3498db;
text-decoration: underline;
}

.btn {
box-sizing: border-box;
width: 100%; }
.btn > tbody > tr > td {
padding-bottom: 15px; }
.btn table td {
background-color: #ffffff;
border-radius: 5px;
text-align: center;
}
.btn a {
background: url('https://i.imgur.com/u0JeTaE.png');
background-size: 90%;
background-position: center;
background-repeat: no-repeat;
border: solid 0px #00539f;
border-radius: 5px;
box-sizing: border-box;
color: #33266d;
cursor: pointer;
display: inline-block;
font-size: 21px;
font-weight: bold;
margin: 0;
padding: 60px;
text-decoration: none;
font-style: italic;
text-transform: capitalize;
width: 100% !important;
}
.last {
margin-bottom: 0;
}
.first {
margin-top: 0;
}
.align-center {
text-align: center;
}
.align-right {
text-align: right;
}
.align-left {
text-align: left;
}
.clear {
clear: both;
}
.mt0 {
margin-top: 0;
}
.mb0 {
margin-bottom: 0;
}
.preheader {
color: transparent;
display: none;
height: 0;
max-height: 0;
max-width: 0;
opacity: 0;
overflow: hidden;
mso-hide: all;
visibility: hidden;
width: 0;
}
.powered-by a {
text-decoration: none;
}
.presentation p {
text-align: center;
font-size: 18px;
}

hr {
border: 0;
border-bottom: 1px solid #f6f6f6;
margin: 20px 0;
}

@media only screen and (max-width: 620px) {
table[class=body] h1 {
font-size: 28px !important;
margin-bottom: 10px !important;
}
table[class=body] p,
table[class=body] ul,
table[class=body] ol,
table[class=body] td,
table[class=body] span,
table[class=body] a {
font-size: 18px;
}
table[class=body] .wrapper,
table[class=body] .article {
padding: 10px !important;
}
table[class=body] .content {
padding: 0 !important;
}
table[class=body] .container {
padding: 0 !important;
width: 100% !important;
}
table[class=body] .main {
border-left-width: 0 !important;
border-radius: 0 !important;
border-right-width: 0 !important;
}
table[class=body] .btn table {
width: 100% !important;
}
table[class=body] .btn a {
width: 100% !important;
}
table[class=body] .img-responsive {
height: auto !important;
max-width: 100% !important;
width: auto !important;
}
}

@media all {
.ExternalClass {
width: 100%;
}
.ExternalClass,
.ExternalClass p,
.ExternalClass span,
.ExternalClass font,
.ExternalClass td,
.ExternalClass div {
line-height: 100%;
}
.apple-link a {
color: inherit !important;
font-family: inherit !important;
font-size: inherit !important;
font-weight: inherit !important;
line-height: inherit !important;
text-decoration: none !important;
}
.btn-primary table td:hover {

}
.btn-primary a:hover {

}
.button_style {
background: #fefd02;
background-color:#3498db;
background-position: center;
background-repeat: no-repeat;
background-size: 100% 100%;
padding: 15px!important;
max-width: 420px;
min-width: 140px;
}
}
</style>
</head>
<body class="""">
<span class=""preheader""></span>
<table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""body"">
<tr>
<td>&nbsp;</td>
<td class=""container"">
<br>
<div class=""content"" style=""box-shadow: 0 4px 10px rgba(0, 0, 0, 0.2); max-width: 420px;"">

<!-- START CENTERED WHITE CONTAINER -->
<table role=""presentation"" class=""main"">

<!-- START MAIN CONTENT AREA -->
<tr class=""bghead"">
<td style=""text-align: center; padding-top: 15px;"">
<img src=""https://pbs.twimg.com/media/GtVNbHTWwAAWfVL?format=png&amp;name=small"" width=""150px"" alt="""">
<img src=""//pbs.twimg.com/media/GtVNbHTWwAAWfVL?format=png&amp;name=small"" width=""150px"" alt="""">
<h2 style=""margin: 0px;"">Glückwunsch!</h2>
<p style=""margin: 0px;"">Sie können einen exklusiven Preis gewinnen</p>
<h1 style=""color:#bb9600; padding-top: 10px;"">Auto-Notfallset</h1>
</td>
</tr>
<tr>
<td class=""wrapper"">
<table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0"">
<tr>
<td class=""presentation"" style=""text-align: center;"">
<img style=""max-width: 250px; margin-top: -70px;"" src=""https://pbs.twimg.com/media/GtVNbHKWAAA1yPm?format=png&amp;name=small"">
<img style=""max-width: 250px; margin-top: -70px;"" src=""//pbs.twimg.com/media/GtVNbHKWAAA1yPm?format=png&amp;name=small"">
<h2 style=""margin: 0px; color:#333; text-decoration: underline; font-weight: 900;"">
Wir schätzen Ihr Feedback!
</h2>
<p><br><font style=""color:#333; font-size: 18px;"" ;="""">
Sie wurden als einer der wenigen Glücklichen ausgewählt und haben die einmalige Gelegenheit, ein brandneues Produkt zu erhalten <br>
<b>Auto-Notfallset!</b>
<br></font><br>
Beantworten Sie dazu einfach ein paar kurze Fragen zu Ihren Erfahrungen mit ADAC.
</p>
<table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""btn btn-primary"">
<tbody>
<tr>
<td align=""center"">
<table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td><a href=""https:///cl/2036_md/5000/3433/14/32/426936"" style=""text-decoration: none"">Hol es dir jetzt!</a> </td>

</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
</td>
</tr>
</table>
</td>
</tr>

<!-- END MAIN CONTENT AREA -->
</table>
<!-- END CENTERED WHITE CONTAINER -->

<!-- START FOOTER -->
<div class=""footer"">
<table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0"">
<tr>
<td class=""content-block"">

</td>
</tr>
</table>
<br><br><center> <a href=""https:///un/2036_md/5000/3433/14/32/426936"">abmelden</a>
</div>
<!-- END FOOTER -->

</div>
</td>
<td>&nbsp;</td>
</tr>
</table>

<br><br><img alt="""" src=""https://insidechina.net/op/2036_md/5000/3433/14/32/426936"" width=""1px"" height=""1px"" style=""visibility:hidden"">
</body>
</html>",1,1,8,Suspicious link in the email: https:///cl/2036_md/5000/3433/14/32/426936 and https:///un/2036_md/5000/3433/14/32/426936. The URL is missing a protocol (http or https) and has a suspicious path.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link in the email: https:///cl/2036_md/5000/3433/14/32/426936 and https:///un/2036_md/5000/3433/14/32/426936. The URL is missing a protocol (http or https) and has a suspicious path."",
  ""score"": 8
}"
Deploy encryption for medical data on monitors,"To the support team, I am contacting you urgently to implement encryption for medical data on our Acer monitors and SAP ERP systems. This is essential for safeguarding patient information. Kindly share a timeline for this process. Also, let me know if additional actions are required from my side. I look forward to your swift response.",0,0,2,"Legitimate email with proper subject and body content, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper subject and body content, no suspicious links or attachments."",
  ""score"": 2
}"
[zzzzteana] Nobel astrophysicists,"Nobel Honors 3 for Astrophysics Work

Tuesday October 8, 2002 12:00 PM
STOCKHOLM, Sweden (AP) - Two Americans and a Japanese won the Nobel Prize in
physics Tuesday for using some of the most obscure particles and waves in
nature to understand the workings of astronomy's grandest wonders.
Riccardo Giacconi, 71, of the Associated Universities Inc. in Washington,
D.C., will get half of the $1 million prize for his role in ``pioneering
contributions to astrophysics, which have led to the discovery of cosmic
X-ray sources.''
Raymond Davis, Jr., 87, of the University of Pennsylvania shares the other
half of the prize with Japanese scientist Masatoshi Koshiba, 76, of the
University of Tokyo. The two men pioneered the construction of giant
underground chambers to detect neutrinos, elusive particles that stream from
the sun by the billion.
Neutrinos offer an unparalleled view of the sun's inner workings because
they are produced in its heart by the same process that causes it to shine.
In fact, Davis' early experiments, performed during the 1960s in a South
Dakota gold mine, confirmed that the sun is powered by nuclear fusion.
Koshiba won his share of the prize for his work at the Kamiokande neutrino
detector in Japan. That experiment confirmed and extended Davis' work, and
also discovered neutrinos coming from distant supernova explosions, some of
the brightest objects in the universe.
The Italian-born Giacconi, a U.S. citizen, was awarded half of the prize for
building the first X-ray telescopes that provided ``completely new - and
sharp - images of the universe,'' the academy said.
His research laid the foundation for X-ray astronomy, which has led to the
discovery of black holes and allowed researchers to peer deep into the
hearts of the dusty young galaxies where stars are born.
When academy officials reached Giacconi by phone at his home outside
Washington, he said he was ``dumbstruck'' to learn of the prize. Koshiba
also was phoned at home in Tokyo, but the academy was still trying to reach
Davis, spokesman Erling Norrby said.
This year's Nobel awards started Monday with the naming of Britons Sydney
Brenner, 75, and Sir John E. Sulston, 60, and American H. Robert Horvitz,
55, as winners of the medicine prize, selected by a committee at the
Karolinska Institute.
The researchers shared it for discoveries about how genes regulate organ
growth and a process of programmed cell deaths that shed light on how
viruses and bacteria invade human cells, including in conditions such as
AIDS, strokes, cancer and heart attacks.
The winner of the Nobel Prize in chemistry will be named on Wednesday
morning and the Bank of Sweden Prize in Economic Sciences in Memory of
Alfred Nobel later the same day.
The literature prize winner will be announced on Thursday, the Swedish
Academy said on Tuesday.
The winner of the coveted peace prize - the only one not awarded in Sweden -
will be announced Friday in Oslo, Norway.
The award committees make their decisions in deep secrecy and candidates are
not publicly revealed for 50 years.
Alfred Nobel, the wealthy Swedish industrialist and inventor of dynamite who
endowed the prizes left only vague guidelines for the selection committees.
In his will he said the prize being revealed on Tuesday should be given to
those who ``shall have conferred the greatest benefit on mankind'' and
``shall have made the most important discovery or invention within the field
of physics.''
The Royal Swedish Academy of Sciences, which also chooses the chemistry and
economics winners, invited nominations from previous recipients and experts
in the fields before cutting down its choices. Deliberations are conducted
in strict secrecy.
The prizes are presented on Dec. 10, the anniversary of Nobel's death in
1896, in Stockholm and in Oslo.
---
On the Net:
Nobel site, http://www.nobel.se

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Plan to Sell a Home?
http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0,1,8,"Suspicious link in the 'Plan to Sell a Home?' section, which is not related to the Nobel Prize article.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link in the 'Plan to Sell a Home?' section, which is not related to the Nobel Prize article."",
  ""score"": 8
}"
Lost Project Data Following Dokumentenscanner Integration,"Dear Customer Support,\n\nI need assistance with an issue that occurred after integrating the Dokumentenscanner, specifically related to the loss of project data.\n\n**Issue Description:**\n- **Event:** Project data was lost post integration with the Dokumentenscanner.\n- **Cause:** The root cause is believed to be an incompatible Node.js version leading to a synchronization failure.\n- **Actions Taken:** Servers were restarted, API logs were reviewed, and an update to the Eclipse IDE was performed.\n\nYour help in retrieving this lost data would be greatly appreciated. Please request any additional details that you may need from me to proceed.\n\nThank you for your support.\n\nBest regards,\n[Your Name]",0,0,2,"Legitimate email from a company, with a clear issue description and request for assistance.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company, with a clear issue description and request for assistance."",
  ""score"": 2
}"
Re: URGENT: Our API is returning 500 errors!,"Dear John,

Thank you for contacting Aetheros support. We understand you are experiencing issues with your API. Could you please provide us with the following information so we can assist you further:

* The specific API endpoints you are having trouble with
* Error logs or any relevant error messages
* Timeframe when the issue started occurring

We will look into this and get back to you as soon as possible.

Sincerely,
The Aetheros Support Team",0,0,2,"Legitimate email from Aetheros support team, requesting information to assist with API issues.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from Aetheros support team, requesting information to assist with API issues."",
  ""score"": 2
}"
Hi,"Hello
Are you looking for a reliable and experienced partner to fulfill your loan requirements? Look no further! Global Merit Expert specializes in all kinds of loans to meet your financial needs.Whether you need a personal loan for unexpected expenses, a mortgage for your dream home, an auto loan for your new car, or a business loan to boost your enterprise, we've got you covered!
Contact: globalmeritexperts@gmail.com
Let Global Merit Expert be your trusted partner in achieving your goals.
Best regards,
Mr Richard Owen",1,1,8,Suspicious email from unknown sender with a generic greeting and a clear attempt to sell a service.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from unknown sender with a generic greeting and a clear attempt to sell a service."",
  ""score"": 8
}"
