row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,1,"Goodbye, paywalls. Hello, unlimited access.",SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Obfuscated text in body (repeated '͏‌' characters) | Urgency in body text ('subscribe NOW'),"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are red flags. The body contains obfuscated text (repeated '͏‌' characters) and urgency ('subscribe NOW'), but no suspicious links or attachments were found. The domain 'example.com' does not match any known brand, reducing the likelihood of brand impersonation.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,2,GOOD DAY TO YOU,MALICIOUS,90.0,8,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Unverifiable sender identity ('HRM Crown Ruler of Eleme Kingdom'),"The email exhibits multiple suspicious indicators, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a body text that uses urgent and persuasive language typical of phishing scams. The sender claims to be a royal figure ('HRM Crown Ruler of Eleme Kingdom') and requests attention from the recipient, which is a common tactic in phishing emails to create a sense of importance or urgency. The email lacks any legitimate business context or identifiable brand, further increasing suspicion.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,3,Re: Getting ? in spam scores.,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be clean with no clear indicators of phishing. The headers lack standard elements like 'Date' and 'Message-ID', but this alone does not indicate phishing. Authentication checks show SPF and DKIM as 'not_found', but DMARC policy is correctly configured with a 'reject' policy. The body text is conversational and does not contain urgent language, suspicious links, or brand impersonation. No attachments are present, and there are no signs of typosquatting or obfuscated content.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,4,[opensuse] Logitech Orbit AF webcam anybody?,CLEAN,95.0,0,Logitech | opensuse,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate inquiry about a Logitech Orbit AF webcam under opensuse. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM checks is noted, but the DMARC policy is set to reject, which adds a layer of security. The missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,5,Instagram copyright infringement notice: Secure your account now,SUSPICIOUS,85.0,7,Instagram,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Generic sender domain (example.com) | Missing 'Reply-To' field,"The email exhibits multiple suspicious elements, including a lack of standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and urgent language prompting immediate action. The absence of a 'Reply-To' field and the generic sender domain further raise concerns. While no attachments or links are present, the email's tone and authentication failures strongly suggest a phishing attempt.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,6,"Valentine, be on time! Shop by Sunday",CLEAN,85.0,2,Lands' End,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is suspicious. However, the body content appears legitimate, mentioning Lands' End and providing standard promotional information without urgency or grammatical errors. No attachments or links were found, reducing potential risks. The absence of phishing indicators like mismatched domains, typosquatting, or malicious links suggests the email is likely clean.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,7,Capitalone Bank,MALICIOUS,90.0,8,Capital One,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text | Grammatical errors in body text,"The email exhibits multiple suspicious indicators: it lacks standard headers ('Date' and 'Message-ID'), fails SPF and DKIM authentication, and uses urgent language to prompt action. The body text mimics Capital One branding but contains grammatical errors ('temporary suspended') and repetitive content. The absence of attachments reduces risk, but the overall presentation strongly suggests phishing intent.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,8,Chic Eats: Three Restaurants That Went Viral On TikTok,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate promotional message. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is notable but not inherently malicious, especially since DMARC policy is set to reject. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,9,Mail Sending problem,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not performed | DKIM check not performed,"The email appears to be a technical discussion about mail server configurations with no phishing indicators. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. No links, attachments, or urgent language were found. The SPF and DKIM checks were not performed, but DMARC policy is set to reject, which is a positive sign. The email does not impersonate any brand or request sensitive information.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002101_002120/chunk_input.csv,10,🛍️ Shop Smarter: Deals Under $30 Near You!,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the DMARC policy is set to reject, and the domain checked aligns with the sender's domain. The body content appears to be a legitimate promotional email for various deals, with no suspicious links, urgent language, or grammatical errors. No attachments were present, and no brand impersonation or typosquatting was detected.",Analysis completed successfully,,0
