row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,1,phishing_email_agent_000701_000800_chunk_input,Detected Unauthorized Access to Medical Data System Due to Phishing Email,0,tobiasbuek,phishing,0.5998090278787792,0.5998090278787792,0,0,0,104,0,0,0,0.0,0,,1,0,73,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,2,phishing_email_agent_000701_000800_chunk_input,Problem with Data Integration,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,485,0,0,0,0.0,0,,8,0,29,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,3,phishing_email_agent_000701_000800_chunk_input,stevegeche: Oral B iO Series 9 Exclusive Rewards For You. Details inside.,1,phishing_pot,legitimate,0.4510232779242294,0.5489767220757706,1,0,6,12000,0,100,0,0.0005832847262728105,7,www.w3.org,987,1,73,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,4,phishing_email_agent_000701_000800_chunk_input,"phishing@pot F P, você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",1,phishing_pot,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,11999,0,101,0,0.0,0,,1182,0,113,1,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,5,phishing_email_agent_000701_000800_chunk_input,"Fw: Good Day , ----------From United Nation Economic (UN).",1,phishing_pot,legitimate,0.2466280283314785,0.7533719716685214,0,0,9,1137,0,0,0,0.0,0,gmail.com,63,1,58,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,6,phishing_email_agent_000701_000800_chunk_input,Approval needed: Extended terms,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,146,0,0,0,0.0,0,,9,0,31,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,7,phishing_email_agent_000701_000800_chunk_input,Your account has been limited.,1,phishpuzzer,legitimate,0.370165166943605,0.629834833056395,0,0,0,862,0,0,0,0.0,0,,37,0,30,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,8,phishing_email_agent_000701_000800_chunk_input,Delayed Data Analytics Response,0,tobiasbuek,legitimate,0.3027938247371402,0.6972061752628598,0,0,0,37,0,0,0,0.0,0,,0,0,31,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,9,phishing_email_agent_000701_000800_chunk_input,"Sophia versucht, Sie zu kontaktieren",1,phishing_pot,legitimate,0.41489558388775594,0.5851044161122441,1,0,6,12000,0,213,0,0.00016665277893508876,2,www.w3.org,2094,1,36,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,10,phishing_email_agent_000701_000800_chunk_input,Re: Urgent: API Monitoring - Massive Spike in Latency and Error Rates,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,331,0,0,0,0.0,0,,14,0,69,0,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,11,phishing_email_agent_000701_000800_chunk_input,Commonwealth Bank Phone Verification,1,phishyai-phishing,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,4,0,0,0,0.0,0,,3,0,36,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,12,phishing_email_agent_000701_000800_chunk_input,Query Regarding Unexpected System Downtime Impacting Data Analytics Investment Optimization,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,441,0,0,0,0.0,0,,6,0,91,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,13,phishing_email_agent_000701_000800_chunk_input,Mandatory Safety Training Due,0,uberjugaad,legitimate,0.27538601220502723,0.7246139877949728,0,0,14,159,0,0,0,0.00625,1,training.uberjugaad.com,11,1,29,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,14,phishing_email_agent_000701_000800_chunk_input,Want to Boost Your Savings? Here's the Energy Trick,1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,3801,0,0,0,0.0,0,,272,0,51,0,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,15,phishing_email_agent_000701_000800_chunk_input,Create and manage your online business with the Shopify app,1,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,828,0,0,0,0.0,0,,12,0,59,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,16,phishing_email_agent_000701_000800_chunk_input,佐川急便 - 配送情報のご案内,1,phishpuzzer,legitimate,0.31472486721684273,0.6852751327831572,0,0,0,477,0,0,0,0.0,0,,7,0,15,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,17,phishing_email_agent_000701_000800_chunk_input,Status Update,1,nazario,legitimate,0.290746671401545,0.709253328598455,0,0,17,285,0,0,0,0.006993006993006993,2,portal.referralcandy.com,31,1,13,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,18,phishing_email_agent_000701_000800_chunk_input,Update Your Account,1,phishpuzzer,legitimate,0.3550824309690687,0.6449175690309312,0,0,0,870,0,0,0,0.0,0,,16,0,19,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,19,phishing_email_agent_000701_000800_chunk_input,Urgent Issue: Recent Failures in Device Application Connections,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,200,0,0,0,0.0,0,,3,0,63,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,20,phishing_email_agent_000701_000800_chunk_input,Message From eBay Member,1,phishyai-phishing,legitimate,0.45005092547614967,0.5499490745238503,0,0,0,2051,0,0,0,0.0004873294346978557,1,,58,0,24,0,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,21,phishing_email_agent_000701_000800_chunk_input,Your inbox is reaching its limit,1,nazario,legitimate,0.31621854835360386,0.6837814516463961,0,0,10,213,0,0,0,0.0,0,monkey.org,6,1,32,0,200,
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000701_000800/chunk_input.csv,22,phishing_email_agent_000701_000800_chunk_input,Investment in Data Analytics Solutions,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,559,0,2,0,0.0,0,,11,0,38,0,200,
