stage_group,stage,source,principle_group,left_principle,right_principle,value
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.898884129025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.724441001881
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.16800161440000003
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.992199272464
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.888159226084
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8930193300089999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5325773888409999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9982687499559999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999638032761
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.167703354256
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.646235916544
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.958689682129
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9981608463999999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8087296984360001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.4738918064039999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.997455620529
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998354677329
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9996500306249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.788886805249
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.942693413776
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.274972286884
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.253402498881
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.45544951689999996
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.979806981904
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998812352836
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6253330084000001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9986144802489999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.571206431524
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9962095986089999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8791612684960001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.989177441476
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.994531496644
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.894409015824
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9830524200999999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999770013225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.17221836006400001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.864213796161
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.20651116922499999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.891938580625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.376669422756
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9941445966239999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.503952330816
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5878472909439999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998976262144
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999890003025
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5962202554089999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9995960408039999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7481834805759999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8889529226489999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7780615980840001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.872369076049
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9932833164959999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9770096798440001
