row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,1,llm_guard_001401_001500_chunk_input,Re-enrolment for 2008,0,phishpuzzer,985,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,2,llm_guard_001401_001500_chunk_input,Ihr 100��� Geschenkgutschein,1,phishing_pot,12030,False,1,malicious_urls,False,0.2,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,3,llm_guard_001401_001500_chunk_input,Problems with Software Update,0,tobiasbuek,554,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,4,llm_guard_001401_001500_chunk_input,Project Schedule View Not Functional,0,tobiasbuek,126,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,5,llm_guard_001401_001500_chunk_input,Investment Dashboard Problem,0,tobiasbuek,612,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,6,llm_guard_001401_001500_chunk_input,Pipeline Update - January 14,0,uberjugaad,225,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,7,llm_guard_001401_001500_chunk_input,Important NOTICE,1,phishyai-phishing,924,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,8,llm_guard_001401_001500_chunk_input,API Monitoring - Irregular Latency Spikes,0,rtweera,341,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,9,llm_guard_001401_001500_chunk_input,Details on Netgear Nighthawk Mesh Wi-Fi 6 System,0,tobiasbuek,495,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,10,llm_guard_001401_001500_chunk_input,You have won an Le Creuset,1,phishing_pot,538,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,11,llm_guard_001401_001500_chunk_input,Pipeline Update - February 21,0,uberjugaad,227,False,1,sensitive,True,-1.0,True,-1.0,False,0.5
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001401_001500/chunk_input.csv,12,llm_guard_001401_001500_chunk_input,RE: AOL NOTIFICATION,1,millersmiles,475,True,0,,True,-1.0,True,-1.0,True,-1.0
