row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,1,"clamav-users Digest, Vol 41, Issue 7",CLEAN,85.0,2,ClamAV,SPF check failed for domain None | DKIM check failed for domain None | Link domain 'cs.waikato.ac.nz' suspected typosquatting of 'ups.com',"The email appears to be a legitimate mailing list digest related to ClamAV. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the DMARC policy is correctly configured. The links provided are consistent with ClamAV-related resources, and while one link shows a potential typosquatting alert, it is unlikely to be malicious in this context. No attachments are present, and the content aligns with expected mailing list behavior.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,2,Your USAA Checking Account Untrusted Authorization,CLEAN,90.0,1,USAA,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks suspicious content in the body, links, or attachments. While SPF and DKIM checks are missing, DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are noted but not inherently malicious. No phishing indicators such as urgency, mismatched domains, or suspicious links are present.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,3,BCC mail 'storms',CLEAN,95.0,0,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate technical inquiry regarding email behavior and system load balancing. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is noted but does not indicate phishing in this context. The email lacks phishing indicators such as brand impersonation, typosquatting, or malicious content.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,4,18 Vintage Recipes from Grandma,CLEAN,80.0,2,FaveHealthyRecipes,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate newsletter from 'FaveHealthyRecipes'. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is notable but not inherently malicious, especially since DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing. No brand impersonation or typosquatting was detected.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,5,10 All-Star Copycat Restaurant Recipes,CLEAN,90.0,1,Everyday Diabetic Recipes,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate newsletter promoting diabetic recipes. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is noted, but DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,6,RE: Ticket: Daily Bulletin !!,MALICIOUS,95.0,8,Microsoft Outlook,SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Urgency in body text | Poor grammar and spelling errors | Request to update account via suspicious link,"The email exhibits multiple phishing indicators: lack of SPF and DKIM authentication, missing standard headers ('Date' and 'Message-ID'), and urgent language urging immediate action. The body text contains poor grammar and requests users to update their account via a suspicious link, which is a common phishing tactic. The absence of attachments does not mitigate the risk.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,7,"Let’s Grow : untroubled.org,",CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email lacks standard headers ('Date' and 'Message-ID') and has failed SPF and DKIM authentication checks, which are suspicious. However, the DMARC policy is set to 'reject', which adds some credibility. The body content appears to be a legitimate SEO service offer without urgent language, poor grammar, or mismatched domains. The link 'http://untroubled.org' could not be verified due to a VirusTotal API error, but there is no evidence of typosquatting or brand impersonation. No attachments were found.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,8,[zzzzteana] Fake bank website cons victims,SUSPICIOUS,75.0,6,paypal.com,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Link domain 'us.click.yahoo.com' suspected typosquatting of 'ups.com' | Mentioned brand 'paypal.com' but links to unrelated domains 'docs.yahoo.com', 'us.click.yahoo.com'","The email exhibits several suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication checks, and a potential typosquatting attempt with the link domain 'us.click.yahoo.com' resembling 'ups.com'. Additionally, the email mentions 'paypal.com' but contains links to unrelated domains ('docs.yahoo.com', 'us.click.yahoo.com'), which is a common phishing tactic. However, the absence of malicious attachments and the lack of urgent or threatening language reduce the likelihood of a definitive phishing attempt.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,9,RE: HELP CENTER!,MALICIOUS,90.0,8,Microsoft,Impersonation of Microsoft brand | Urgency in body text (account blocking threat) | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed,"The email exhibits multiple strong indicators of phishing: it impersonates Microsoft, uses urgent language to pressure the recipient into verifying their account, and lacks standard headers like 'Date' and 'Message-ID'. Additionally, SPF and DKIM authentication checks failed, and the email claims account blocking due to fraudulent activities, a common phishing tactic.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002561_002580/chunk_input.csv,10,Try the New Veeam Release – 30-Day Free Trial,CLEAN,85.0,2,Veeam,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate promotional message from Veeam, offering a 30-day free trial of their new release. The content is professional and aligns with Veeam's known offerings. While there are some missing standard headers ('Date' and 'Message-ID'), the absence of SPF and DKIM records does not necessarily indicate malicious intent, especially since DMARC is properly configured with a 'reject' policy. No suspicious links, attachments, or urgent language were found. The email lacks indicators commonly associated with phishing attempts.",Analysis completed successfully,,0
