row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,1,We detected Unusual activity on your account,MALICIOUS,90.0,8,USAA,Mismatch From/Reply-To domains | Urgency in body text | Link domain example.com differs from mentioned brand USAA | SPF check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators: it impersonates USAA, a known brand, with a mismatched sender domain (example.com vs. mailcenter.usaa.com). The body contains urgent language ('review this activity immediately') and a suspicious link. Authentication checks (SPF, DKIM) failed, and standard headers like 'Date' and 'Message-ID' are missing, which is unusual for legitimate emails.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,2,So THAT’S why you shrink as you get older,CLEAN,95.0,1,netflix.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no significant phishing indicators. The subject and body content are generic and do not exhibit urgency or suspicious language. No links or attachments were found, and while SPF and DKIM checks were not found, DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,3,Unusual debit card activity detected,SUSPICIOUS,75.0,6,CHASE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text ('Unusual debit card activity detected'),"The email lacks standard headers ('Date' and 'Message-ID'), and SPF/DKIM authentication checks failed, which is unusual for legitimate emails. The body text mentions 'CHASE' and directs to a URL that matches the mentioned brand, but the urgency in the message ('Unusual debit card activity detected') and the lack of proper authentication raise suspicions. No attachments were found, but the absence of VT link analysis leaves uncertainty.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,4,The pandemic masked Canadians' debt problem — what now?,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks clear phishing indicators such as suspicious links, attachments, or brand impersonation. While SPF and DKIM checks are missing, the DMARC policy is set to reject, which is a positive sign. The absence of standard headers like 'Date' and 'Message-ID' is unusual but not definitively malicious. The body content appears to be a news snippet without urgency or requests for sensitive information.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,5,Account Alert: You have a new message!,MALICIOUS,90.0,8,Bank of America,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text | Link domain differs from mentioned brand (Bank of America),"The email exhibits multiple suspicious indicators: missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication checks, and a body text that impersonates Bank of America with urgent language and a request for profile verification. The absence of attachments does not mitigate the phishing risk.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,6,web of science and ugc care group 2 journal,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Link domain novyimir.eu could not be verified | Urgency in body text ('Acceptance and publication status within 24hrs'),"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM checks failed, indicating potential authentication issues. The email body contains a link to a domain (novyimir.eu) that could not be verified due to a VirusTotal API error, leaving its legitimacy uncertain. The email promotes urgent acceptance and publication within 24 hours, which is a common phishing tactic. However, no malicious attachments or typosquatting were detected, and the email does not impersonate a well-known brand.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,7,[zzzzteana] Playboy wants to go out with a bang,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Link domain 'us.click.yahoo.com' suspected typosquatting of 'ups.com',"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which raises concerns. The body contains a link that may be typosquatting 'ups.com', though the content itself does not exhibit typical phishing characteristics. No attachments were found, reducing immediate risk. The email's subject and content appear unrelated to phishing but the technical anomalies and potential typosquatting warrant caution.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,8,"[Spambayes-checkins] spambayes/spambayes storage.py,1.61,1.62",CLEAN,95.0,0,Spambayes | Python,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate update notification related to Spambayes, a known open-source project. No phishing indicators were found. The email lacks standard headers like 'Date' and 'Message-ID', but this is not uncommon in technical or automated emails. The link provided points to a legitimate Python mailing list. No attachments were present, and no suspicious elements were detected in the body or headers.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,9,Use your 10% OFF welcome coupon before it expires!,CLEAN,80.0,2,YesStyle,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body content promotes a discount coupon and mentions 'YS Points', likely referring to 'YesStyle', a legitimate brand. No suspicious links, attachments, or urgent language were detected. The absence of phishing indicators such as mismatched domains, typosquatting, or malicious content suggests the email is likely legitimate.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001701_001720/chunk_input.csv,10,Re: Branching,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. The body content appears to be a legitimate discussion snippet. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. SPF and DKIM checks were not found, but DMARC policy is correctly configured and set to reject, which is a positive sign. No evidence of brand impersonation, typosquatting, or malicious intent.",Analysis completed successfully,,0
