stage_group,stage,source,principle_group,left_principle,right_principle,value
S2,S2,HW,A-A,Authority,Authority,0.14325997900899998
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9298995619689999
S2,S2,HW,A-A,Authority,Authority,0.5724602053210001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.061422187225
S2,S2,HW,A-A,Authority,Authority,0.11533359366400002
S2,S2,HW,A-A,Authority,Authority,0.999854005329
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.986871375396
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.013835875876
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.9182583945640002
S2,S2,HW,A-A,Authority,Authority,0.999568046656
S2,S2,HW,A-A,Authority,Authority,0.7931861721
S2,S2,HW,A-A,Authority,Authority,0.9999940000090001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.788886805249
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.943142034025
S2,S2,HW,A-A,Authority,Authority,0.9981748335689999
S2,S2,HW,A-A,Authority,Authority,0.976685499076
S2,S2,HW,A-A,Authority,Authority,0.9628672625639999
S2,S2,HW,A-A,Authority,Authority,0.999614037249
S2,S2,HW,A-A,Authority,Authority,0.24659566905600003
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.17989219476899998
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9983267005690001
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.999890003025
S2,S2,HW,A-A,Authority,Authority,0.36614964060899996
S2,S2,HW,A-A,Authority,Authority,0.785637595044
S2,S2,HW,A-A,Authority,Authority,0.05342616188100001
S2,S2,HW,A-A,Authority,Authority,0.14109714564099998
S2,S2,HW,A-A,Authority,Authority,0.997335776889
S2,S2,HW,A-A,Authority,Authority,0.9439443786239999
S2,S2,HW,A-A,Authority,Authority,0.9943141054089999
S2,S2,HW,A-A,Authority,Authority,0.083756990464
S2,S2,HW,A-A,Authority,Authority,0.28396535745600004
S2,S2,HW,A-A,Authority,Authority,0.344578392064
S2,S2,HW,A-A,Authority,Authority,0.28601638802499996
S2,S2,HW,A-A,Authority,Authority,0.7780615980840001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.999978000121
S2,S2,HW,A-A,Authority,Authority,0.16716895276899998
S2,S2,HW,A-A,Authority,Authority,0.9989402809
S2,S2,HW,A-A,Authority,Authority,0.5679204960249999
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.964989910921
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.4896500625
S2,S2,HW,A-A,Authority,Authority,0.999916001764
S2,S2,HW,A-A,Authority,Authority,0.9974276563689999
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.40958848008099996
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
