subject,body,label,model_prediction,model_score,model_reason,raw_response
Unplanned Exposure of Medical Information,Medical records were compromised owing to obsolete software.,0,0,2,"Lack of urgency and specificity in the message, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specificity in the message, no suspicious links or attachments."",
  ""score"": 2
}"
Ihre 24-st��ndige kostenlose IPTV-Testversion wartet ����,"<!DOCTYPE html><html lang=""de""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>IPTV-Angebot</title>
</head>
<body style=""font-family: Arial, sans-serif; background-color:#f4f4f4; margin:0; padding:0;"">

<table align=""center"" width=""100%"" cellspacing=""0"" cellpadding=""0"" style=""max-width:600px; background:#ffffff; margin:auto; border-radius:8px;"">

<tr>
<td style=""background-color:#0b3a6f; color:#ffffff; text-align:center; padding:20px;"">
<h2 style=""margin:0;"">🔥 Exklusives IPTV-Angebot 🔥</h2>
</td>
</tr>

<tr>
<td style=""padding:20px; text-align:center;"">
<h3 style=""color:#333; margin:0 0 10px 0;"">Unbegrenztes Streaming an einem Ort!</h3>
<p style=""color:#555; font-size:14px; line-height:1.4; margin:0;"">
Genieße <strong>über 10.000 Live-TV-Kanäle</strong>, die neuesten Filme und Serien in HD-Qualität.
Funktioniert nahtlos auf Smart TVs, Android, iOS und Webbrowsern.
</p>
</td>
</tr>

<tr>
<td style=""padding:15px 20px; text-align:center;"">
<p style=""font-size:16px; color:#0b3a6f; margin:0 0 10px 0;"">
<strong>Nur 9,99 €/Monat</strong> — Kein Vertrag, jederzeit kündbar.
</p>
<a href=""http://wigjfsyx.20.196.139.106.static.hostiran.name/4jaOhJ16921TzNM817ewotaavxta322HTISSCHIQEHLUJA266231GIBK137555N8"" style=""background-color:#ff6b35; color:#fff; padding:12px 24px; text-decoration:none; border-radius:4px; font-weight:bold; display:inline-block;"">
Jetzt kostenlos testen
</a>
</td>
</tr>

<tr>
<td style=""padding:20px;"">
<ul style=""list-style:none; padding:0; margin:0; color:#444; font-size:14px; line-height:1.6;"">
<li>✅ Über 10.000 Live- und VOD-Kanäle</li>
<li>✅ Schnelles, stabiles HD-Streaming</li>
<li>✅ Technischer Support rund um die Uhr</li>
<li>✅ Kompatibel mit allen Geräten</li>
</ul>
</td>
</tr>

<tr>
<td style=""text-align:center; padding:20px; background-color:#f0f0f0; font-size:12px; color:#666;"">
© 2025 {{CompanyName}} |
<a href=""http://yaanqmul.20.196.139.106.static.hostiran.name/6rrWpU16921eRdK817xrhtnhiorh322IPEDRXHLVYVDYQD266231HGTY137555i8"" style=""color:#666; text-decoration:underline;"">Abmelden</a>
</td>
</tr>
</table>
<img src=""http://xqgaodcp.20.196.139.106.static.hostiran.name/track/3EUdaz16921BnwP817olmjynqshc322DTLAYHCFKEAEQQD266231ZLRB137555W8"" width=""1"" height=""1"">
</body>
</html>",1,1,8,"Suspicious URL in the email, potential phishing attempt","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious URL in the email, potential phishing attempt"",
  ""score"": 8
}"
Unapproved Entry into Health Records,"Hello Customer Support,\n\nI am contacting you to report an alarming event that has transpired. Our health records have been accessed without authorization. Upon a brief investigation, we suspect that an obsolete encryption method might be the cause of the breach.\n\nTo manage this situation, we have reset all pertinent passwords and verified our firewall to ensure its robustness. However, we need further support to fully address and prevent such occurrences in the future.\n\nWe would be grateful for guidance on updating our encryption methods to the most current protocols, as well as any other security measures we can implement to protect our health records more effectively. Please inform us of the steps we need to take and any specific documents or procedures that we should provide.\n\nWe thank you for your swift action on this matter and look forward to your response.\n\nWarm regards,\n[Your Name]",0,0,2,Legitimate email from a company reporting a security breach and seeking support.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company reporting a security breach and seeking support."",
  ""score"": 2
}"
RE: Payment of outstanding return RE: for jose 46731147365,"jose@monkey.org

Payment To be Returned

Dear jose,

Your Monthly bill payment of AED 1,634.79 for for your account is due to be returned to your account.

Please review and verify payment transaction details HERE
for your confimration.to ensure service continuity.

Kndly ensure to verify this payment today to avoid any disruption or delays.

This notice is forjose@monkey.org For more information or inquiries, please contact our Customer Care Centre at call 04-6819999.

Your happiness is our priority.
Dubai Electricity & Water Authority

Disclaimer:",1,1,8,Suspicious URL 'HERE' and lack of proper sender authentication,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious URL 'HERE' and lack of proper sender authentication"",
  ""score"": 8
}"
Notification of Account Acces Limited for user@example.com,[],1,1,8,"Suspicious email subject with no body content, may be a phishing attempt.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email subject with no body content, may be a phishing attempt."",
  ""score"": 8
}"
Urgent: Our Production API is Down! (Cloud Deployment Issue),"Our production API, which is managed on your Cloud Management platform, is currently down. We believe this is related to the recent deployment we made through your system. We are experiencing a complete outage and this is severely impacting our business operations. Please advise ASAP on how to resolve this issue.",0,1,8,"Urgent tone and lack of personalization, typical of phishing emails.","{
  ""is_phishing"": 1,
  ""reason"": ""Urgent tone and lack of personalization, typical of phishing emails."",
  ""score"": 8
}"
Problem with Google Meet Integration,"Customer Support, <br>We are encountering issues with data visualization for investment analysis meetings using Google Meet. The problem appears to be related to integration conflicts with Excel 2021 and Google Meet. Despite attempting to restart the applications and optimize settings, the issue continues. <br>We would greatly appreciate if you could look into this matter and provide a solution at your earliest convenience. <br>Thank you for your assistance. <br>Best regards",0,0,2,"Legitimate email from a company, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company, no suspicious links or attachments."",
  ""score"": 2
}"
Gl��ckwunsch! Jetzt Gewinndaten eintragen ��������,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""></head>
<body bgcolor=""#f2f2f2"">

<a href=""https://1.2.3"" style=""text-decoration:none"">
<a href=""https://t.co/CZ1NRsBiXC"" style=""color:black;text-decoration:none"">

<table width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" id=""wrappertable"" style=""table-layout: fixed;"">
<tbody>
<tr>
<td align=""center"" valign=""top"">
<table cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td width=""600"" align=""center"" valign=""top"" style=""background-color: #ffffff; box-shadow: 11px 11px 49px 0px rgba(0, 0, 0, 0.5);"">
<!-- GK: image-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"" style=""background-color: #ffffff; padding:0px 0px 10px 0px;"">
<tbody>
<tr>
<td valign=""middle"" style="" line-height:1px;""></td>
</tr>
<tr>
<td align=""center"" valign=""top"" style=""padding: 0 0px;"">
<table cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td width=""600"" align=""center"" valign=""middle""> <img src=""//imgur.com/u06EADL.jpg"" style=""width: 100%; max-width: 100%;"" border=""0""> </td>
</tr>
</tbody>
</table> </td>
</tr>
</tbody>
</table>

<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 10px; line-height: 0px;""></td>
</tr>
</tbody>
</table>

<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"" style=""background-color: #ffffff; "">
<tbody>
<tr>
<td valign=""middle"" style=""font-family:Arial, Helvetica, sans-serif; font-size:18px; font-weight:normal; line-height:24px; letter-spacing:0px; color:#414141; padding-left:20px; padding-right:20px; min-height:20px; mso-line-height-rule: exactly; ""> Hallo phishing@pot,<br><br> Leider konnten wir Sie bisher nicht erreichen, um Ihnen bei der Einlösung Ihres <span style=""color: #e31017;"">Black Friday 250€ REWE-Gutscheins</span> zu helfen. <br> <br> ab nächstem Monat werden alle nicht eingelösten Gutscheine an andere Gewinner verschenkt. <br> <br> Wenn Sie diese E-Mail empfangen haben, dann verlieren Sie keine Zeit mehr und bestätigen Sie ihren Gutschein:<br> <span style=""color: #e31017;"">Black Friday REWE-Gutschein 250€</span>. <br> <br> Diese Chance ist Ihnen unter Tausenden von REWE-Kunden vorbehalten. Verpassen Sie sie nicht. Klicken Sie hier:<br> <p style=""color: #e31017;"" target=""_blank""><b>Black Friday REWE-Gutschein 250€</b></p>.<br> <br> Mit freundlichen Grüßen<br> Rene Jung<br> - Kundendienst - <br> <br>
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td align=""center"" valign=""top"" style=""padding: 0 20px;"">
<table cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 5px; line-height: 0px;""></td>
</tr>
<tr>
<td width=""310"" align=""center"" valign=""top"">
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"" class=""bungy"">
<tbody>
<tr>
<td width=""310"" height=""40"" align=""center"" valign=""middle"" style=""background-color: #c8201f; padding: 6px 12px;""><p style=""display: block; text-decoration: none; font-family: 'Arial', verdana, sans-serif; font-size: 18px; mso-line-height-rule: exactly; line-height: 32px;font-weight: bold; text-transform: uppercase; color: #ffffff;"">» BESTÄTIGEN «</p></td>
</tr>
</tbody>
</table></td>
</tr>
</tbody>
</table></td>
</tr>
</tbody>
</table> <br> <br> </td>
</tr>
</tbody>
</table>
<!--GK: / text-->
<!--GK: / spacer-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 10px; line-height: 0px;""></td>
</tr>
</tbody>
</table>
<!--GK: / spacer-->
<!--GK: / spacer-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 10px; line-height: 0px;""></td>
</tr>
</tbody>
</table>
<!--GK: / spacer--> </td>
</tr>
</tbody>
</table></td>
</tr>
</tbody>
</table> </a>

<br> <br> <br> <br> <br> <br> <br>
<div align=""center"" style=""font-family:Helvetica, Arial, sans-serif; font-size:10px; color:#000000; line-height:15px; padding-bottom:10px"">
Um sich abzumelden, klicken Sie bitte auf
<a href=""http://myhealthyliving.life/cUEyZTZqQklCYXUyZmdYSHZEZFZpczNOLzkxbTNTMlIxcGxuSmFnbGFDVFBxSE8vQ3crSHdJd0t5eUt1Q2VCc294U2dQcXZWTElDS2k4Y2Q4Rnp6TWc9PQ__"">Hier</a> oder schreiben Sie an:
<br> 616 Corporate Way Ste.2-9092
<br> Valley Cottage, NY 10989
</div>
</body>
</html>
<br><br><span style=""color:#888;font-size:11px;font-family:verdana;display:block;text-align:center;margin-top:10px"">click <a href=""http://myhealthyliving.life/YWN1ZjNQZ1h0R0lIcU9sVHM3ejJGNUk5ZkF5QlpLdW83MHAyWUlkcWNoZHBtTjIyT2pYSzJQTWp6RURWeGN0bHZZbm1POElZbU9MYmtqb0xSakgvU0E9PQ__"">here</a> to remove yourself from our emails list</span><br><br><img alt="""" src=""http://myhealthyliving.life/SyswMlEzS3dqdDRKY2V6SVFUdXhZdUQxWlVnWjhET1JnSnpCL2t4dExLT3JXWTUyejZyN0pTeWtERGJMV1E2UjN3d0tObXVodlBaOXgyWGJKa3pYV2c9PQ__"" width=""1px"" height=""1px"" style=""visibility:hidden"">",1,1,9,"Suspicious email with a fake REWE-Gutschein 250€ offer, asking for confirmation and containing multiple links to potentially malicious websites.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a fake REWE-Gutschein 250€ offer, asking for confirmation and containing multiple links to potentially malicious websites."",
  ""score"": 9
}"
[opensuse] See packages that were updated on a certain day?,Using 10.1 and would like to view all packages that were updated on Sat the 9th. Is there any way to do this?,0,0,1,"Legitimate email from opensuse community, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from opensuse community, no suspicious links or attachments."",
  ""score"": 1
}"
Can you take care of a task on my behalf now?,"CMU archived phishing listing entry.

Date: 9/30/24
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/take-care-of-this-task.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,1,8,"The message is a phishing attempt because it asks the recipient to take care of a task on behalf of the sender, which is a common tactic used by attackers to trick victims into performing actions that compromise their security.","{
  ""is_phishing"": 1,
  ""reason"": ""The message is a phishing attempt because it asks the recipient to take care of a task on behalf of the sender, which is a common tactic used by attackers to trick victims into performing actions that compromise their security."",
  ""score"": 8
}"
