row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,1,llm_guard_009401_009500_chunk_input,Prioritário: contate-nos - 906680583507,1,phishing_pot,303,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,2,llm_guard_009401_009500_chunk_input,"Ihr McAfee-Schutz ist abgelaufen – Handeln Sie jetzt, um Gefahren zu vermeiden",1,phishing_pot,6837,False,1,sensitive,True,-0.5,True,-1.0,False,0.6
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,3,llm_guard_009401_009500_chunk_input,Request for Assistance with Microsoft Azure Integration,0,tobiasbuek,283,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,4,llm_guard_009401_009500_chunk_input,Re: URGENT: Mercury Language Compiler Errors - Project Halted! - This is unacceptable!,0,rtweera,296,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,5,llm_guard_009401_009500_chunk_input,Re: Mercury Lambda Function Deployment Issue,0,rtweera,251,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,6,llm_guard_009401_009500_chunk_input,"Beyond Bug Bounties: 10 Incredible Ways YOU Can Make Money As An
 Ethical Hacker!",1,phishing_pot,5034,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,7,llm_guard_009401_009500_chunk_input,5 Big Changes You'll See at Burger Chains This Year,1,phishpuzzer,2733,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,8,llm_guard_009401_009500_chunk_input,Detail Integration for KNIME Mailchimp,0,tobiasbuek,311,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,9,llm_guard_009401_009500_chunk_input,Your Online Banking Is Blocked,1,phishyai-phishing,34,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,10,llm_guard_009401_009500_chunk_input,Score released: 🔔 +$42 date 2024.01.16 time 14:44,1,phishing_pot,941,True,0,,True,-1.0,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,11,llm_guard_009401_009500_chunk_input,PayPal Funds Available,1,phishpuzzer,696,True,0,,True,-0.7,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,12,llm_guard_009401_009500_chunk_input,What it takes to live healthy in America,1,phishpuzzer,6033,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,13,llm_guard_009401_009500_chunk_input,Saldo Disponivel-lNQvZekTCc,1,phishing_pot,332,False,1,sensitive,True,-1.0,True,-1.0,False,0.8
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,14,llm_guard_009401_009500_chunk_input,Strategies for Expanding a Gaming Brand Digitally,0,tobiasbuek,101,True,0,,True,-1.0,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,15,llm_guard_009401_009500_chunk_input,Re: lifegem,0,phishpuzzer,548,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,16,llm_guard_009401_009500_chunk_input,"This email is being sent to all employees with a company email address. If someone on your team does not have an company email, please refer them to our intranet to read this and other company wide co",1,phishyai-gmail,1086,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,17,llm_guard_009401_009500_chunk_input,Your Solution to Night Driving Challenges: ClearView Glasses,1,phishpuzzer,1005,True,0,,True,-1.0,True,-1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,18,llm_guard_009401_009500_chunk_input,Your account will be frozen until you update your information,1,phishpuzzer,577,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,19,llm_guard_009401_009500_chunk_input,History Department Job Offer,1,cmu-archived-phish,378,True,0,,True,-0.7,True,-1.0,True,-1.0
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,20,llm_guard_009401_009500_chunk_input,Overdue: Customer 509423062 - 32 days,0,uberjugaad,222,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,21,llm_guard_009401_009500_chunk_input,HELP UKRAINIANS DEFEAT THE DARKNESS,1,phishing_pot,7530,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,22,llm_guard_009401_009500_chunk_input,Account Security Lock,1,phishpuzzer,1126,True,0,,True,-1.0,True,-1.0,True,-1.0
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,23,llm_guard_009401_009500_chunk_input,Customer issue: XYZ Builders LLC - Cancelling remaining orders,0,uberjugaad,238,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,24,llm_guard_009401_009500_chunk_input,Your Cash Back earning starts now!,1,phishpuzzer,1579,True,0,,True,-1.0,True,-1.0,True,-1.0
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,25,llm_guard_009401_009500_chunk_input,"���� Starten Sie heute mit Kaffee DI��T ��� verlieren Sie m��helos Gewicht! Vous aussi, vous pouvez perdre jusqu����� 1,3 KILOS toutes les 24 heures !",1,phishing_pot,728,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,26,llm_guard_009401_009500_chunk_input,Bonsai for hotel or office buildings,1,phishpuzzer,2740,False,1,sensitive,True,-0.7,True,-1.0,False,0.5
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,27,llm_guard_009401_009500_chunk_input,Your Online Banking is Blocked,1,phishyai-phishing,669,True,0,,True,-1.0,True,-1.0,True,-1.0
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,28,llm_guard_009401_009500_chunk_input,"Rodrigo F P, você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",1,phishing_pot,6974,True,0,,True,-0.7,True,-1.0,True,-1.0
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,29,llm_guard_009401_009500_chunk_input,Jouw kans om een ??GRATIS Oral B iO Series 9 te ontvangen,1,phishing_pot,3597,False,2,malicious_urls | sensitive,False,0.2,True,-1.0,False,1.0
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,30,llm_guard_009401_009500_chunk_input,"REDACTED, Here is Your Daily OzBargain Newsletter for 18 June",1,phishpuzzer,3123,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,31,llm_guard_009401_009500_chunk_input,"Olá, rodrigo-f-p! Sua CNH esta em processo de cassação! ID: 09473109",1,phishing_pot,93,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,32,llm_guard_009401_009500_chunk_input,One (1) Notification For Pending Undelivered Mails,1,phishpuzzer,504,True,0,,True,-1.0,True,-1.0,True,-1.0
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,33,llm_guard_009401_009500_chunk_input,DHL YOUR PACKAGE ARRIVED,1,phishpuzzer,529,True,0,,True,-1.0,True,-1.0,True,-1.0
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_009401_009500/chunk_input.csv,34,llm_guard_009401_009500_chunk_input,Invitation from eBay,1,phishyai-phishing,1105,True,0,,True,-1.0,True,-1.0,True,-1.0
