Subject,Body,label,data_source,text
"Ρⅼеаѕе Սрⅾаtе Υоսr Ιⅾеոtіtу tо Ꮐеt Ιոсοⅿе Τах Ꭱеtսrոѕ. Fri, July 14, 2023  2:37 AM.","&nbsp;

Third Round of Economic Impact Payments Status Available.

Dear Tax Payer, We hope this message finds you well. We are writing to inform you about an important matter regarding your recent tax return filing.
&nbsp;
Our record indicate that we have received your tax return for the fiscal year 2023. However, upon review, we have identified certain inconsistencies or missing information that require your attention and clarification.
&nbsp;
You will receive a tax refund of $976.00 , We will process this amount once you have submitted the document we need for the steps to claim your tax refund.&nbsp;
&nbsp;
Date : Fri, July 14, 2023 2:37 AM
Sender : INTERNAL REVENUE SERVICE
&nbsp;
To expedite the process and avoid further delays or penalties, we advise you to confirm the required document now . For your convenience, we recommend not using a prepaid card, because sending funds does not support this card

Complete My Information

&nbsp;

Questions? We&rsquo;re here to help. Call us at 1-800-659-2955 | TTY/TDD: 1-800-977-8339 Office of Disaster Assistance U.S. Small Business Administration.",1,phishing_pot,"Ρⅼеаѕе Սрⅾаtе Υоսr Ιⅾеոtіtу tо Ꮐеt Ιոсοⅿе Τах Ꭱеtսrոѕ. Fri, July 14, 2023  2:37 AM.

&nbsp;

Third Round of Economic Impact Payments Status Available.

Dear Tax Payer, We hope this message finds you well. We are writing to inform you about an important matter regarding your recent tax return filing.
&nbsp;
Our record indicate that we have received your tax return for the fiscal year 2023. However, upon review, we have identified certain inconsistencies or missing information that require your attention and clarification.
&nbsp;
You will receive a tax refund of $976.00 , We will process this amount once you have submitted the document we need for the steps to claim your tax refund.&nbsp;
&nbsp;
Date : Fri, July 14, 2023 2:37 AM
Sender : INTERNAL REVENUE SERVICE
&nbsp;
To expedite the process and avoid further delays or penalties, we advise you to confirm the required document now . For your convenience, we recommend not using a prepaid card, because sending funds does not support this card

Complete My Information

&nbsp;

Questions? We&rsquo;re here to help. Call us at 1-800-659-2955 | TTY/TDD: 1-800-977-8339 Office of Disaster Assistance U.S. Small Business Administration."
"CONGRATS! phishing@pot, Your Hilton Reward Has Arrived... Open Immediately!","<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><p style=""color:white""></p>
<center>
<p style=""text-align: center;"">
<a href=""https://t.co/luiTgmCkDv"" target=""_blank"" style=""text-decoration:none;"">
<span style=""font-size:79px;""><span style=""color:#FF0000;"">Hilton Hotel<span style=""font-size:24px;"">®</span></span></span></em></span><span class=""header"" style=""display: block; font-size: 35px; color: #4D010B; text-align: center;""> </span><span class=""header"" style=""display: block; font-size: 35px; text-align: center;""><span style=""font-size:36px;""><span style=""color:#000000;"">Department</span></span></span></td></a>
<br>

<br>

<br>
<center>

Dear phishing@pot,

<br>

<br>

<br>

Congratulations! Complete this short 30-second survey about your Travel experience to select one of our exclusive reward offers

<br><br><br>

Your Reward: Hilton Gift Card

<br><br><br>

Click on the button below to confirm and receive your Hilton Reward!

<br>

<br>

<br>

<a href=""https://t.co/luiTgmCkDv"">

<h2>Confirm-Here</h2>

</a><br><br>

<br><br>

<b>ATTENTION : This Reward Offer Expire On 12-26-2023
</b>

<br><br>

<br>
<br>

<a href=""https://t.co/luiTgmCkDv"">

<h2>Please confirm receipt</h2>

</a><br><br>
<br>
Regards,<br><br>

Hilton Department<br>

<br>

<br>

<br><br><br>

<center>
<h6>
<br>If you no longer wish to receive these emails, you may unsubscribe by
<a href=""http://tinyurl.com/sds74s54se"" style=""color:#404040 !important;text-decoration: underline; -ms-text-size-adjust:100%; -webkit-text-size-adjust:100%; "">
clicking here</a><br> or by writing to 110 n interstate 35 round rock tx 78681
</h6>",1,phishing_pot,"CONGRATS! phishing@pot, Your Hilton Reward Has Arrived... Open Immediately!

<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><p style=""color:white""></p>
<center>
<p style=""text-align: center;"">
<a href=""https://t.co/luiTgmCkDv"" target=""_blank"" style=""text-decoration:none;"">
<span style=""font-size:79px;""><span style=""color:#FF0000;"">Hilton Hotel<span style=""font-size:24px;"">®</span></span></span></em></span><span class=""header"" style=""display: block; font-size: 35px; color: #4D010B; text-align: center;""> </span><span class=""header"" style=""display: block; font-size: 35px; text-align: center;""><span style=""font-size:36px;""><span style=""color:#000000;"">Department</span></span></span></td></a>
<br>

<br>

<br>
<center>

Dear phishing@pot,

<br>

<br>

<br>

Congratulations! Complete this short 30-second survey about your Travel experience to select one of our exclusive reward offers

<br><br><br>

Your Reward: Hilton Gift Card

<br><br><br>

Click on the button below to confirm and receive your Hilton Reward!

<br>

<br>

<br>

<a href=""https://t.co/luiTgmCkDv"">

<h2>Confirm-Here</h2>

</a><br><br>

<br><br>

<b>ATTENTION : This Reward Offer Expire On 12-26-2023
</b>

<br><br>

<br>
<br>

<a href=""https://t.co/luiTgmCkDv"">

<h2>Please confirm receipt</h2>

</a><br><br>
<br>
Regards,<br><br>

Hilton Department<br>

<br>

<br>

<br><br><br>

<center>
<h6>
<br>If you no longer wish to receive these emails, you may unsubscribe by
<a href=""http://tinyurl.com/sds74s54se"" style=""color:#404040 !important;text-decoration: underline; -ms-text-size-adjust:100%; -webkit-text-size-adjust:100%; "">
clicking here</a><br> or by writing to 110 n interstate 35 round rock tx 78681
</h6>"
Limited Access,"Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity.. Again Thanks for joining the millions of people who rely on us to make secure financial transactions around the world. Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright Â© 1999-2018 PayPal. All rights reserved. PayPal PPC000478:37fe6b9571d1a Untitled Document Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity..Â Again Thanks for joining the millions of people who rely on us to make secure financial transactions around the world. Â Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright Â© 1999-2018 PayPal. All rights reserved. PayPal PPC000478:37fe6b9571d1a",1,phishpuzzer,"Limited Access

Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity.. Again Thanks for joining the millions of people who rely on us to make secure financial transactions around the world. Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright Â© 1999-2018 PayPal. All rights reserved. PayPal PPC000478:37fe6b9571d1a Untitled Document Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity..Â Again Thanks for joining the millions of people who rely on us to make secure financial transactions around the world. Â Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright Â© 1999-2018 PayPal. All rights reserved. PayPal PPC000478:37fe6b9571d1a"
Technical services of the Capital One Bank,"Fwd: Software Upgrade Dear client of Capital One Technical services of the Capital One are carrying out a planned software update. As part of our commitment to excellent service, we want to let you know you have to update your Capital One Online Service. These changes should not impact the way you bank online today. To get started, please click the link below: This instruction has been sent to all bank customers and is obligatory to follow. Thank you, Customers Support Service.",1,phishyai-phishing,"Technical services of the Capital One Bank

Fwd: Software Upgrade Dear client of Capital One Technical services of the Capital One are carrying out a planned software update. As part of our commitment to excellent service, we want to let you know you have to update your Capital One Online Service. These changes should not impact the way you bank online today. To get started, please click the link below: This instruction has been sent to all bank customers and is obligatory to follow. Thank you, Customers Support Service."
Tienes (1) paquete pendiente de entrega.,"<meta http-equiv=""Content-Type"" content=""text/html; charset=us-ascii""><body>
<img src=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrpY6SdrjLXmLydepqqDeHLj-iaA3eFgqDQdoaAevar34r7A_pPi7MGWq6ejBJyzBeYryaH34Yjj3sz8F6ppAZJWvzj8UC9rJhMlHNQtnK609anW_6tEQfdn2ROINF4pm_gTw7b5R8SpFF4NFC4ju_9Q===="" width=""1"" height=""1"">
<center><br><br><br>
</font>
<table width=""600"" style=""text-align:center"">
<tr width=""600"" style=""text-align:center"">
<th width=""600"" style=""text-align:center"">
<a href=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrqJb3LkMAuNEGVYBAk24lkXzFDkNHZe8G44Y63pg4XohBqKqQ7UY4nTzk8Pf4ARzep7vIMwnfHcNota9vSsuY2CnIKzHy8IxXO93aOpDfFYrgXnsiDvn30U4aB-5LsGI8mkXfl5vqLyGFEtvBODvrgA===="" border=""0"">
<font color=""blue"" face=""Comic Sans MS"" size=""4"">
</font>
<img src=""https://i.imgur.com/dYeQyHC.png""><br>
</tr>
</th>
</table>
<table width=""600"" style=""text-align:center"">
<tr width=""600"" style=""text-align:center"">
<th width=""600"" style=""text-align:center"">
<a href=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrAcfdP4kAvzLxPj4iWby5ErkdcL75B10QW5oqhoIZIFZ9GIK6QZV3BGk1lK3HSbkixQlCfkLrxtDl8xUHz94zO_yAsZdXYFoYRFXl_myROyli8MnHxv_tdSB_nHRFAae23oieVc9MgbFMmLr9ZqewBA===="" border=""0""><img src=""https://i.imgur.com/lFhfEnz.png""><br>
</tr>
</th>
</table>
<table width=""600"" style=""text-align:center"">
<tr width=""600"" style=""text-align:center"">
<th width=""600"" style=""text-align:center"">
<a href=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrcma1Uure1xMCmSLACkcD906TvyUjfSMXMtlRYcuXV74uDbvS6pM7QE9CWjkJ-8Mi1idjxq5Qx36-D0eYjcTDOj0So0NE-vW7ipblE0urLzD55KLdVC6q7da0Z7-NZYeyHtsfrvd-fu69r8unoXQFrQ===="" border=""0""><img src=""https://zupimages.net/up/23/12/e413.png""><br>
</tr>
</th>
</table>

<i style=""color:#f7f7f7;text-decoration: underline;font-size:6px;"">
<div class=""d1"">________________________________________________________________________________________________________________</div>
5865214
2584651
2658452
Verification Code
To verify your account, enter this code in TikTok: 2548623521
5865421
Verification codes expire after 48 hours. 2658423
If you didn't request this code, you can ignore this message. 4096069
8564215
TikTok Support Team
2563254
TikTok Help Center: https://support.tiktok.com/
Have a question? 215487451
Check out our help center or contact us in the app using Settings &gt; Report a Problem.
This is an automatically generated email. Replies to this email address aren't monitored.
Privacy Policy 8795412
TikTok, 584512 Venice Bivd, Culver City, CA 58456
7854154
6584512
,<o:p></o:p></b>
</blockquote></i>
<script>
<none>
<input type=""hidden""
micos
>--------
ED4M75EO|BEG5|OKRZ|ZNA1|2KOHX6PG1XS
0RBXPYOC|K2RO|XVXS|I0IQ|RMS9L3QNJYS
R15F9QMR|CEEF|DMBI|JUNC|84H3HL3GDFI
7EW3CBGW|W6DP|R0LC|EZHO|PGA9037NPNH
GPY9PATN|UJCL|0DWB|NXGI|11Y56C4XZWA
XM4OMZBT|JI75|0ZOK|P459|MPQDKVTM83G
O5L39U10|MFHV|B54S|QLCF|GMICUQEW7SH
9H3YBHWZ|6LZ9|PKBV|4RVU|9P5I2O0W2XZ
GT2DNGQF|U5UI|25AN|HTAN|GTLTWBYSHFM
A5EGXYAW|QD1H|VPE9|14SJ|HSXC1S52Z4F
7Z8AVE9K|W3NS|GLEW|HFVB|01C5TCQUMFR
4402R38H|09UV|T8YA|CHHY|S5KSMW2YOOD
O9E3HYNO|7C8B|AX7I|7VVM|6QH8VYJVXIP
RZYIR7XR|I29L|OGSY|IE2X|NZSF1Q6HEVS
GUJETAG9|1RJQ|ME04|QNQ8|KQSO3287412
/>
</none></script>",1,phishing_pot,"Tienes (1) paquete pendiente de entrega.

<meta http-equiv=""Content-Type"" content=""text/html; charset=us-ascii""><body>
<img src=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrpY6SdrjLXmLydepqqDeHLj-iaA3eFgqDQdoaAevar34r7A_pPi7MGWq6ejBJyzBeYryaH34Yjj3sz8F6ppAZJWvzj8UC9rJhMlHNQtnK609anW_6tEQfdn2ROINF4pm_gTw7b5R8SpFF4NFC4ju_9Q===="" width=""1"" height=""1"">
<center><br><br><br>
</font>
<table width=""600"" style=""text-align:center"">
<tr width=""600"" style=""text-align:center"">
<th width=""600"" style=""text-align:center"">
<a href=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrqJb3LkMAuNEGVYBAk24lkXzFDkNHZe8G44Y63pg4XohBqKqQ7UY4nTzk8Pf4ARzep7vIMwnfHcNota9vSsuY2CnIKzHy8IxXO93aOpDfFYrgXnsiDvn30U4aB-5LsGI8mkXfl5vqLyGFEtvBODvrgA===="" border=""0"">
<font color=""blue"" face=""Comic Sans MS"" size=""4"">
</font>
<img src=""https://i.imgur.com/dYeQyHC.png""><br>
</tr>
</th>
</table>
<table width=""600"" style=""text-align:center"">
<tr width=""600"" style=""text-align:center"">
<th width=""600"" style=""text-align:center"">
<a href=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrAcfdP4kAvzLxPj4iWby5ErkdcL75B10QW5oqhoIZIFZ9GIK6QZV3BGk1lK3HSbkixQlCfkLrxtDl8xUHz94zO_yAsZdXYFoYRFXl_myROyli8MnHxv_tdSB_nHRFAae23oieVc9MgbFMmLr9ZqewBA===="" border=""0""><img src=""https://i.imgur.com/lFhfEnz.png""><br>
</tr>
</th>
</table>
<table width=""600"" style=""text-align:center"">
<tr width=""600"" style=""text-align:center"">
<th width=""600"" style=""text-align:center"">
<a href=""http://aspinquid.com/LomyEOzopYQQwPo.leyamqfw?gAAAAABldutrcma1Uure1xMCmSLACkcD906TvyUjfSMXMtlRYcuXV74uDbvS6pM7QE9CWjkJ-8Mi1idjxq5Qx36-D0eYjcTDOj0So0NE-vW7ipblE0urLzD55KLdVC6q7da0Z7-NZYeyHtsfrvd-fu69r8unoXQFrQ===="" border=""0""><img src=""https://zupimages.net/up/23/12/e413.png""><br>
</tr>
</th>
</table>

<i style=""color:#f7f7f7;text-decoration: underline;font-size:6px;"">
<div class=""d1"">________________________________________________________________________________________________________________</div>
5865214
2584651
2658452
Verification Code
To verify your account, enter this code in TikTok: 2548623521
5865421
Verification codes expire after 48 hours. 2658423
If you didn't request this code, you can ignore this message. 4096069
8564215
TikTok Support Team
2563254
TikTok Help Center: https://support.tiktok.com/
Have a question? 215487451
Check out our help center or contact us in the app using Settings &gt; Report a Problem.
This is an automatically generated email. Replies to this email address aren't monitored.
Privacy Policy 8795412
TikTok, 584512 Venice Bivd, Culver City, CA 58456
7854154
6584512
,<o:p></o:p></b>
</blockquote></i>
<script>
<none>
<input type=""hidden""
micos
>--------
ED4M75EO|BEG5|OKRZ|ZNA1|2KOHX6PG1XS
0RBXPYOC|K2RO|XVXS|I0IQ|RMS9L3QNJYS
R15F9QMR|CEEF|DMBI|JUNC|84H3HL3GDFI
7EW3CBGW|W6DP|R0LC|EZHO|PGA9037NPNH
GPY9PATN|UJCL|0DWB|NXGI|11Y56C4XZWA
XM4OMZBT|JI75|0ZOK|P459|MPQDKVTM83G
O5L39U10|MFHV|B54S|QLCF|GMICUQEW7SH
9H3YBHWZ|6LZ9|PKBV|4RVU|9P5I2O0W2XZ
GT2DNGQF|U5UI|25AN|HTAN|GTLTWBYSHFM
A5EGXYAW|QD1H|VPE9|14SJ|HSXC1S52Z4F
7Z8AVE9K|W3NS|GLEW|HFVB|01C5TCQUMFR
4402R38H|09UV|T8YA|CHHY|S5KSMW2YOOD
O9E3HYNO|7C8B|AX7I|7VVM|6QH8VYJVXIP
RZYIR7XR|I29L|OGSY|IE2X|NZSF1Q6HEVS
GUJETAG9|1RJQ|ME04|QNQ8|KQSO3287412
/>
</none></script>"
Problem with Investment Prediction Update,"Hello Customer Support, I am contacting you to address an issue I encountered with the investment predictions update. The predictions failed to update and suspect it might be due to a compatibility problem with the data analytics software I am using. I have already restarted the Laravel and Hadoop services, but the issue still persists. I would appreciate your assistance in investigating this and providing a resolution at your earliest convenience. Please inform me if you need more information from me. Thank you for your help, and I hope to hear back from you soon.",0,tobiasbuek,"Problem with Investment Prediction Update

Hello Customer Support, I am contacting you to address an issue I encountered with the investment predictions update. The predictions failed to update and suspect it might be due to a compatibility problem with the data analytics software I am using. I have already restarted the Laravel and Hadoop services, but the issue still persists. I would appreciate your assistance in investigating this and providing a resolution at your earliest convenience. Please inform me if you need more information from me. Thank you for your help, and I hope to hear back from you soon."
Mandatory Safety Training Due,"Hi Michael,

Your training is scheduled for tomorrow.

Course: Excel Advanced
Duration: 30 minutes

Register/Complete at: http://training.uberjugaad.com

Training Team",0,uberjugaad,"Mandatory Safety Training Due

Hi Michael,

Your training is scheduled for tomorrow.

Course: Excel Advanced
Duration: 30 minutes

Register/Complete at: http://training.uberjugaad.com

Training Team"
Win a Yeti Crossroads Backpack from REI!,"<tr>
<img src=""http://104.219.248.205/track/3twBFa4881DdCM148oewrjmrqbh308IACOZGBJNQRVJTP707QJUE1739014U12"" width=""1"" height=""1"">
<img src=""//104.219.248.205/track/3VSdTz4881NWMB148jeuulayhyr308FDMOGZNHFOTNRXR707VMAZ1739014H12"" width=""1"" height=""1"">
</tr>
<center>
<a href=""https://t.co/ZW4kPwqjw6"">
<h1>Enter to Win the Ultimate Yeti Crossroads Backpack!</h1>
<br>
<img src=""https://zupimages.net/up/24/35/cig1.png"">
<br>
<img src=""//zupimages.net/up/24/35/cig1.png"">
</a>
<br>
<a href=""https://t.co/RMKkho6YpS"">

<img src=""https://zupimages.net/up/24/35/ivap.png"">
<br>
<img src=""//zupimages.net/up/24/35/ivap.png"">
</a>
</center>",1,phishing_pot,"Win a Yeti Crossroads Backpack from REI!

<tr>
<img src=""http://104.219.248.205/track/3twBFa4881DdCM148oewrjmrqbh308IACOZGBJNQRVJTP707QJUE1739014U12"" width=""1"" height=""1"">
<img src=""//104.219.248.205/track/3VSdTz4881NWMB148jeuulayhyr308FDMOGZNHFOTNRXR707VMAZ1739014H12"" width=""1"" height=""1"">
</tr>
<center>
<a href=""https://t.co/ZW4kPwqjw6"">
<h1>Enter to Win the Ultimate Yeti Crossroads Backpack!</h1>
<br>
<img src=""https://zupimages.net/up/24/35/cig1.png"">
<br>
<img src=""//zupimages.net/up/24/35/cig1.png"">
</a>
<br>
<a href=""https://t.co/RMKkho6YpS"">

<img src=""https://zupimages.net/up/24/35/ivap.png"">
<br>
<img src=""//zupimages.net/up/24/35/ivap.png"">
</a>
</center>"
Customer Support Ticket,"Customer Support, I need guidance on optimizing digital strategies for promoting the Logitech G502 and Adobe Premiere Pro. Could you provide tips on effectively marketing these products to our target audience? I would appreciate advice on social media campaigns, influencer partnerships, and content creation. I look forward to your assistance and will hear back from you soon.",0,tobiasbuek,"Customer Support Ticket

Customer Support, I need guidance on optimizing digital strategies for promoting the Logitech G502 and Adobe Premiere Pro. Could you provide tips on effectively marketing these products to our target audience? I would appreciate advice on social media campaigns, influencer partnerships, and content creation. I look forward to your assistance and will hear back from you soon."
Security Measures,"[, ]",1,phishyai-phishing,"Security Measures

[, ]"
