stage_group,stage,source,principle_group,left_principle,right_principle,value
S1,S1,HW,A-A,Authority,Authority,0.36783497203599996
S1,S1,HW,A-A,Authority,Authority,0.970668300625
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999900000249999
S1,S1,HW,A-A,Authority,Authority,0.9967446536410001
S1,S1,HW,A-A,Authority,Authority,0.9999420008410002
S1,S1,HW,A-A,Authority,Authority,0.199842079369
S1,S1,HW,A-A,Authority,Authority,0.39686346084099994
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.9936979603359999
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.49050693104400006
S1,S1,HW,A-A,Authority,Authority,0.793401714361
S1,S1,HW,A-A,Authority,Authority,0.501135152281
S1,S1,HW,A-A,Authority,Authority,0.990524553001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9974875800490001
S1,S1,HW,A-A,Authority,Authority,0.239957921025
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,0.993339128896
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.644609871376
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.997987014049
S1,S1,HW,A-A,Authority,Authority,0.9890600852250001
S1,S1,HW,A-A,Authority,Authority,0.861850432881
S1,S1,HW,A-A,Authority,Authority,0.774917526436
S1,S1,HW,A-A,Authority,Authority,0.979688203264
S1,S1,HW,A-A,Authority,Authority,0.9996820252809999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.16865149158399997
S1,S1,HW,A-A,Authority,Authority,0.9965849206810001
S1,S1,HW,A-A,Authority,Authority,0.938594753721
S1,S1,HW,A-A,Authority,Authority,0.7704468180009999
S1,S1,HW,A-A,Authority,Authority,0.407318386225
S1,S1,HW,A-A,Authority,Authority,0.9869031649000001
S1,S1,HW,A-A,Authority,Authority,0.267064669089
S1,S1,HW,A-A,Authority,Authority,0.971133382521
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.43774764062500005
S1,S1,HW,A-A,Authority,Authority,0.394243340544
S1,S1,HW,A-A,Authority,Authority,0.9999380009609999
S1,S1,HW,A-A,Authority,Authority,0.9990202401
S1,S1,HW,A-A,Authority,Authority,0.8973393984
S1,S1,HW,A-A,Authority,Authority,0.5552425613159999
S1,S1,HW,A-A,Authority,Authority,0.9934567387290001
S1,S1,HW,A-A,Authority,Authority,0.659115035881
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.968598462276
S1,S1,HW,A-A,Authority,Authority,0.9970901199359999
S1,S1,HW,A-A,Authority,Authority,0.995616813636
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.35444162250000005
S1,S1,HW,A-A,Authority,Authority,0.6385368372250001
S1,S1,HW,A-A,Authority,Authority,0.786470996224
S1,S1,HW,A-A,Authority,Authority,0.9978411664000001
S1,S1,HW,A-A,Authority,Authority,0.9995340542889999
S1,S1,HW,A-A,Authority,Authority,0.999976000144
S1,S1,HW,A-A,Authority,Authority,0.846589530609
S1,S1,HW,A-A,Authority,Authority,0.9582667459209999
S1,S1,HW,A-A,Authority,Authority,0.9782990281
S1,S1,HW,A-A,Authority,Authority,0.996251519376
S1,S1,HW,A-A,Authority,Authority,0.27373824
S1,S1,HW,A-A,Authority,Authority,0.35104440009999993
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.998772376996
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.35169762768100005
S1,S1,HW,A-A,Authority,Authority,0.938790463744
S1,S1,HW,A-A,Authority,Authority,0.999168173056
S1,S1,HW,A-A,Authority,Authority,0.997509552516
S1,S1,HW,A-A,Authority,Authority,0.945725130256
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999800001000001
S1,S1,HW,A-A,Authority,Authority,0.489100213449
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.785637595044
S1,S1,HW,A-A,Authority,Authority,0.935195373025
S1,S1,HW,A-A,Authority,Authority,0.997335776889
S1,S1,HW,A-A,Authority,Authority,0.9969263654439999
S1,S1,HW,A-A,Authority,Authority,0.5016733075209999
S1,S1,HW,A-A,Authority,Authority,0.988721979025
S1,S1,HW,A-A,Authority,Authority,0.9981748335689999
S1,S1,HW,A-A,Authority,Authority,0.789306088041
S1,S1,HW,A-A,Authority,Authority,0.9231424048089999
S1,S1,HW,A-A,Authority,Authority,0.997455620529
S1,S1,HW,A-A,Authority,Authority,0.994964355441
S1,S1,HW,A-A,Authority,Authority,0.989810091664
S1,S1,HW,A-A,Authority,Authority,0.5538589430890001
S1,S1,HW,A-A,Authority,Authority,0.945050346769
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.998928287296
S1,S1,HW,A-A,Authority,Authority,0.632306461329
S1,S1,HW,A-A,Authority,Authority,0.9999940000090001
S1,S1,HW,A-A,Authority,Authority,0.9766894521760001
S1,S1,HW,A-A,Authority,Authority,0.266521290049
S1,S1,HW,A-A,Authority,Authority,0.168758283204
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.774917526436
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.977770925329
S1,S1,HW,A-A,Authority,Authority,0.9804564323999999
S1,S1,HW,A-A,Authority,Authority,0.997877127844
S1,S1,HW,A-A,Authority,Authority,0.8961272896000001
S1,S1,HW,A-A,Authority,Authority,0.9601981306090001
S1,S1,HW,A-A,Authority,Authority,0.5917024852839999
S1,S1,HW,A-A,Authority,Authority,0.532158578064
S1,S1,HW,A-A,Authority,Authority,0.898832932624
S1,S1,HW,A-A,Authority,Authority,0.976685499076
S1,S1,HW,A-A,Authority,Authority,0.990604174681
S1,S1,HW,A-A,Authority,Authority,0.774917526436
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.972884349801
S1,S1,HW,A-A,Authority,Authority,0.832037689921
S1,S1,HW,A-A,Authority,Authority,0.9997260187689999
S1,S1,HW,A-A,Authority,Authority,0.1859161924
S1,S1,HW,A-A,Authority,Authority,0.10161941328400001
S1,S1,HW,A-A,Authority,Authority,0.987849136836
S1,S1,HW,A-A,Authority,Authority,0.794192880625
S1,S1,HW,A-A,Authority,Authority,0.9195064702810001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.997409679616
S1,S1,HW,A-A,Authority,Authority,0.789135518889
S1,S1,HW,A-A,Authority,Authority,0.8791612684960001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.557444410884
S1,S1,HW,A-A,Authority,Authority,0.937258270641
S1,S1,HW,A-A,Authority,Authority,0.7099949825440001
S1,S1,HW,A-A,Authority,Authority,0.995712605316
S1,S1,HW,A-A,Authority,Authority,0.10161941328400001
S1,S1,HW,A-A,Authority,Authority,0.953288613225
S1,S1,HW,A-A,Authority,Authority,0.960966523521
S1,S1,HW,A-A,Authority,Authority,0.999422083521
S1,S1,HW,A-A,Authority,Authority,0.26982830249999995
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.9974875800490001
S1,S1,HW,A-A,Authority,Authority,0.999828007396
S1,S1,HW,A-A,Authority,Authority,0.9648347076
S1,S1,HW,A-A,Authority,Authority,0.999546051529
S1,S1,HW,A-A,Authority,Authority,0.501809308225
S1,S1,HW,A-A,Authority,Authority,0.8677034280359999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999080021160001
S1,S1,HW,A-A,Authority,Authority,0.992916588304
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9778124563359999
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.999624035344
S1,S1,HW,A-A,Authority,Authority,0.9953693731239999
S1,S1,HW,A-A,Authority,Authority,0.983218997476
S1,S1,HW,A-A,Authority,Authority,0.48814116624100007
S1,S1,HW,A-A,Authority,Authority,0.999828007396
S1,S1,HW,A-A,Authority,Authority,0.942011948329
S1,S1,HW,A-A,Authority,Authority,0.609709543921
S1,S1,HW,A-A,Authority,Authority,0.9825963876
S1,S1,HW,A-A,Authority,Authority,0.354601194256
S1,S1,HW,A-A,Authority,Authority,0.8278743353760001
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,0.653206636944
S1,S1,HW,A-A,Authority,Authority,0.667964578681
S1,S1,HW,A-A,Authority,Authority,0.6385368372250001
