row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,1,Re: [SM-USERS] squirrelmail v1.4.13 and Login Redirect Plugin v2.1,CLEAN,80.0,2,Microsoft,"Missing standard 'Date' header | Missing standard 'Message-ID' header | Mismatch between mentioned brand (microsoft.com) and linked domains (squirrelmail.org, lists.sourceforge.net, news.gmane.org)","The email appears to be a technical discussion related to SquirrelMail plugin issues. While there are some suspicious elements such as missing standard headers and a mismatch between mentioned brand (microsoft.com) and linked domains (squirrelmail.org, lists.sourceforge.net, news.gmane.org), the content does not exhibit typical phishing characteristics like urgency, poor grammar, or malicious intent. The absence of attachments and the technical nature of the discussion further support the assessment that this email is likely clean.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,2,The Hero: This Straw Hat From Gigi Burris Is The Ultimate Summer Must-Have,CLEAN,95.0,1,Gigi Burris | Harper’s,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a promotional message for a product, with no suspicious links, attachments, or urgent language. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. SPF and DKIM checks were not found, but DMARC policy is set to reject, which is a positive sign. No evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,3,"New Coupons for Bass Pro Shops, Sephora, Old Navy, Belk, Microsoft Store, The Children's Place, JCPenney, Home Depot, Dell Technologies, Staples, Lowe's, QVC just added!",CLEAN,80.0,2,Bass Pro Shops | Sephora | Old Navy | Belk | Microsoft | The Children's Place | JCPenney | Home Depot | Dell Technologies | Staples | Lowe's | QVC,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is suspicious. However, there are no links or attachments to analyze, and the body content appears to be a legitimate promotional message for various brands. The DMARC policy is set to reject, which adds some credibility. No direct phishing indicators such as mismatched domains, urgency, or malicious attachments were found.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,4,Open Up! BIG Deals Inside >>,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not_found | DKIM check not_found,"The email lacks clear phishing indicators such as suspicious links, attachments, or urgent language. However, it has missing standard headers ('Date', 'Message-ID') and failed SPF/DKIM authentication, which raises minor concerns. The DMARC policy is set to reject, but no specific malicious content or impersonation is detected.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,5,Welcome to NET-A-PORTER,CLEAN,80.0,2,NET-A-PORTER,SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate newsletter from NET-A-PORTER. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is notable but not definitive evidence of phishing, especially since DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,6,"TuxOnIce-users Digest, Vol 36, Issue 11",CLEAN,95.0,0,TuxOnIce,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate mailing list digest related to TuxOnIce. No suspicious elements were found in the headers, body, or links. The absence of SPF and DKIM records is not inherently suspicious for mailing lists. The links point to legitimate TuxOnIce domains, and no attachments were present. The email lacks urgency, poor grammar, or brand impersonation.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,7,Re: [ILUG] rpm dependencies,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion related to Linux package dependencies. No phishing indicators were found. The missing 'Date' and 'Message-ID' headers are unusual but not inherently suspicious in this context. The link provided points to a legitimate Linux mailing list, and there are no attachments or urgent language. Authentication checks (SPF, DKIM) are missing, but this is not uncommon for older emails or non-commercial domains.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,8,5 DIY Skills You Can Master Like Pro (Day 2): Tiling,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate DIY tutorial with no suspicious elements detected. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured to reject, which adds some level of trust. The email content is benign, focusing on DIY skills without any urgency, poor grammar, or mismatched domains. No attachments or links were found, further reducing the risk.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,9,Re: server is rejecting mail from single domain,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion regarding server mail rejection issues. No phishing indicators such as suspicious links, attachments, or brand impersonation were found. The absence of standard headers like 'Date' and 'Message-ID' is noted but does not suggest malicious intent in this context. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which aligns with typical security practices.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002521_002540/chunk_input.csv,10,[ spambayes-Bugs-1103976 ] Outlook.exe will not terminate when launched via mailto,CLEAN,85.0,2,SourceForge | Outlook,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found for domain example.com | DKIM check not found for domain example.com,"The email appears to be a legitimate bug report related to Outlook, referencing SourceForge, a known software development platform. The lack of SPF and DKIM records is concerning but not definitive, especially since the domain 'example.com' is likely a placeholder. The absence of standard headers like 'Date' and 'Message-ID' is unusual but not inherently malicious. No suspicious links or attachments were detected, and the content aligns with typical bug report formats.",Analysis completed successfully,,0
