row_principle,col_principle,feature_type,mean_group_a,mean_group_b,delta_group_a_minus_group_b,welch_t,welch_p,permutation_p,fdr_p,hedges_g,bootstrap_ci_low,bootstrap_ci_high,significant_fdr_0_05
Authority,Authority,diagonal,0.8892096675985175,0.9462612578370265,-0.05705159023850903,-41.426392380067625,0.0,0.004975124378109453,0.0052238805970149255,-0.3866341521764838,-0.05966579013632523,-0.054516031449900616,True
Authority,Liking,cooccurrence,0.5314167400180124,0.8419077891462803,-0.31049104912826786,-103.59522426055453,0.0,0.004975124378109453,0.0052238805970149255,-0.9597939913198361,-0.31607083377279505,-0.30525220664508507,True
Authority,Reciprocity,cooccurrence,0.32959341338325654,0.5193669418560912,-0.18977352847283468,-65.95487876689334,0.0,0.004975124378109453,0.0052238805970149255,-0.6630500864216169,-0.19592095750360758,-0.1837212634877151,True
Authority,Social Proof,cooccurrence,0.2502298483017258,0.3670960662030856,-0.11686621790135981,-53.96818926853754,0.0,0.004975124378109453,0.0052238805970149255,-0.5419631048135125,-0.12127765601062171,-0.11234538329618206,True
Authority,Scarcity,cooccurrence,0.052487569755556525,0.06469379808606247,-0.012206228330505949,-21.08941923902829,3.322636595679154e-98,0.004975124378109453,0.0052238805970149255,-0.20024948170096302,-0.013256823969337425,-0.011083853891635633,True
Authority,Commitment,cooccurrence,0.018160293423944315,0.02338693951385001,-0.0052266460899056955,-24.816574005997108,5.807345996409974e-135,0.004975124378109453,0.0052238805970149255,-0.23427948936509543,-0.005612294495281065,-0.004839990656082224,True
Liking,Liking,diagonal,0.5591408373823723,0.8772553448296235,-0.3181145074472512,-111.37315101651859,0.0,0.004975124378109453,0.0052238805970149255,-1.023000787298893,-0.323457242449372,-0.313451603577776,True
Liking,Reciprocity,cooccurrence,0.25989597337051307,0.49809065237276695,-0.23819467900225388,-80.38945194868124,0.0,0.004975124378109453,0.0052238805970149255,-0.8131285575161434,-0.2444020312867229,-0.23254340451556038,True
Liking,Social Proof,cooccurrence,0.1964534524096939,0.3502055127325141,-0.1537520603228202,-68.72574096089379,0.0,0.004975124378109453,0.0052238805970149255,-0.6909508743415835,-0.1579427947449345,-0.1496176814217102,True
Liking,Scarcity,cooccurrence,0.04214320163987104,0.06170312846659523,-0.019559926826724187,-33.561741828632165,1.2968401442238942e-243,0.004975124378109453,0.0052238805970149255,-0.3194781891078092,-0.020589954186473587,-0.018474109511171333,True
Liking,Commitment,cooccurrence,0.014573845640497343,0.02236112219864857,-0.007787276558151228,-36.77875426893797,2.1985364377469548e-291,0.004975124378109453,0.0052238805970149255,-0.3482186332244883,-0.00817081214343953,-0.007387146874625412,True
Reciprocity,Reciprocity,diagonal,0.34257040792220034,0.5297891237333305,-0.1872187158111302,-66.77625244057937,0.0,0.004975124378109453,0.0052238805970149255,-0.6711196446507596,-0.19337526712403602,-0.181588649914436,True
Reciprocity,Social Proof,cooccurrence,0.13757890444722548,0.2537968312669176,-0.11621792681969212,-53.914085449456095,0.0,0.004975124378109453,0.0052238805970149255,-0.5589511532362998,-0.12077373099528078,-0.11225313938990368,True
Reciprocity,Scarcity,cooccurrence,0.03027222731414058,0.04626301751410822,-0.015990790199967637,-29.093786685885632,3.9557344863989447e-184,0.004975124378109453,0.0052238805970149255,-0.28154509360534563,-0.017051564562408705,-0.014994567320726846,True
Reciprocity,Commitment,cooccurrence,0.01032226522057981,0.016592684980539448,-0.006270419759959638,-31.66203160352574,2.7229522822643668e-217,0.004975124378109453,0.0052238805970149255,-0.3052976333589535,-0.0066255375961952094,-0.00593144412108936,True
Social Proof,Social Proof,diagonal,0.260626152458945,0.37377594891851973,-0.11314979645957474,-53.83330975270446,0.0,0.004975124378109453,0.0052238805970149255,-0.5409135656126554,-0.11753108115068531,-0.1088604937301391,True
Social Proof,Scarcity,cooccurrence,0.025516206544061316,0.03473489110511399,-0.009218684561052674,-18.707036117907048,9.165762235256687e-78,0.004975124378109453,0.0052238805970149255,-0.1775349016041328,-0.010061203095337994,-0.008302518796227811,True
Social Proof,Commitment,cooccurrence,0.00874318282619063,0.012348823299077629,-0.003605640472886999,-20.426699034347653,2.759022693753888e-92,0.004975124378109453,0.0052238805970149255,-0.19229195474403843,-0.003904097568225395,-0.003297489204627026,True
Scarcity,Scarcity,diagonal,0.05462037496554731,0.06567213641481459,-0.011051761449267283,-19.337878042510457,6.053294375911132e-83,0.004975124378109453,0.0052238805970149255,-0.18350794438608642,-0.012099988305325786,-0.009971581251455973,True
Scarcity,Commitment,cooccurrence,0.002549606859209433,0.0024891528213169764,6.0454037892456684e-05,0.8182990900907128,0.41319164248339935,0.4925373134328358,0.4925373134328358,0.007077635818217044,-6.266921372319801e-05,0.0002017804336185036,False
Commitment,Commitment,diagonal,0.01906150502027833,0.023819995970370485,-0.004758490950092155,-22.832796281228347,1.1096061045481623e-114,0.004975124378109453,0.0052238805970149255,-0.21521935597858075,-0.0051257015415823795,-0.004364620088304759,True
