subject,body,label,model_prediction,model_score,model_reason,raw_response
Your account has been suspended,"Your account has been suspended Dear member, Your account has been indefinitely suspended from eBay because our records indicate your account was involved in activities that violate our policy governing seller non-performance. Unsuspend your eBay account:. Regards, eBay",1,1,8,Suspicious email from eBay with a sense of urgency and a direct link to unsuspend the account.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from eBay with a sense of urgency and a direct link to unsuspend the account."",
  ""score"": 8
}"
Overdue: Customer 555625918 - 19 days,"Please contact customer immediately:

Invoice: 2032747
Amount: €69,243
Days overdue: 41
Last contact: 18 days ago

Customer threatening to switch suppliers but owes us money!

Othmar",0,0,4,"Legitimate email from a company with a clear subject and body, but the tone is alarming and may be an attempt to create a sense of urgency.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company with a clear subject and body, but the tone is alarming and may be an attempt to create a sense of urgency."",
  ""score"": 4
}"
Fw: Unusual_activity_on_your_Account,"________________________________
De: FB-support' <support@funko.com>
Enviado: quinta-feira, 9 de março de 2023 00:31
Para: phishing@pot <merciayanmact@hotmail.com>
Cc: phishing@pot <merciayanmact@hotmail.com>
Assunto: Unusual_activity_on_your_Account

[https://i.ibb.co/zFZRPxv/myW8.png%20alt=]

<mailto:fwrakib03@gmail.com?cc=fwrakib03@gmail.com&subject=-Report%20User%20Now.>",1,1,8,Suspicious email with mismatched sender domain (funko.com) and potential malicious link (mailto:),"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with mismatched sender domain (funko.com) and potential malicious link (mailto:)"",
  ""score"": 8
}"
✔️ Make Your Honey-Do List a Honey-Done List ✔️,"LivingSocial Get your home looking great with cleaning pros, remodeling, lawn care, and more! FREE Shipping with $35 Purchase ACTIVITIES BEAUTY FOOD & DRINK SHOP TRAVEL GIFTS Air-Duct Cleaning Services The Duct Guys (672) $275 $49 Carpet Cleaning (450) $355 $149 Moving Services Abe Lincoln Movers (244) $200 $99 Carpet Cleaning Chemfree Carpet Care (258) $90 $32 Carpet or Tile & Grout Cleaning Doctor Carpet Multiple locations (777) $120 $59 Pest-Control Services Beeline Pest Control (105) $125 $65 Air Duct Cleaning Packages Apex Clean Air (1,809) $210 $35 Pest-Control Treatment White Knight Pest Control, Inc (288) $99 $29 House / Room TJ'S Spotless Cleaning (19) $460 $230 A/C Tuneup Goodfella's Heating and Cooling (85) $120 $49 Carpet Cleaning Next Level Carpet Masters (131) $100 $70 Window Washing Clearer Windows (1) $60 $37 Get the Free Groupon App Need help? Have feedback? Feel free to contact us Delivered by LivingSocial, Inc. 600 W. Chicago Avenue, Suite 400 Chicago, IL, 60654, USA You are receiving this email because honeypottercsu+livingsocial@gmail.com is signed up to receive LivingSocial communications. To adjust how often you receive LivingSocial emails, including unsubscribing, click here",1,0,2,Legitimate email from LivingSocial with clear unsubscribe link and no suspicious language.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from LivingSocial with clear unsubscribe link and no suspicious language."",
  ""score"": 2
}"
-Notice- Update Your Information,"New Page 1 Important Notice: Jan, 2006 Dear Sir/Madam, Barclays Bank PLC. always look forward for the high security of our clients. Some customers have been receiving an email claiming to be from Barclays advising them to follow a link to what appear to be a Barclays web site, where they are prompted to enter their personal Online Banking details. Barclays is in no way involved with this email and the web site does not belong to us. Barclays is proud to announce about their new updated secure system. We updated our new SSL servers to give our customers a better, fast and secure online banking service. Due to the recent update of the servers, you are requested to please update your account info at the following link. *Important* We have asked few additional information which is going to be the part of secure login process. These additional information will be asked during your future login security so, please provide all these info completely and correctly otherwise due to security reasons we may have to close your account temporarily. J. S. Smith Security Advisor Barclays Bank PLC. Please do not reply to this e-mail. Mail sent to this address cannot be answered. For assistance, log in to your Barclays Online Bank account and choose the ""Help"" link on any page. Barclays Email ID # 1009",1,1,8,"The email asks for sensitive information (account info and additional security info) via a link, which is a common phishing tactic.","{
  ""is_phishing"": 1,
  ""reason"": ""The email asks for sensitive information (account info and additional security info) via a link, which is a common phishing tactic."",
  ""score"": 8
}"
Research Opportunity,"CMU archived phishing listing entry.

Date: 10/2/24
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/research-opportunity.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,0,2,Legitimate source with a valid entry in a phishing awareness page,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate source with a valid entry in a phishing awareness page"",
  ""score"": 2
}"
"����Nach dem Einspr��hen m��ssen Sie nur noch darauf warten, dass Ihr Glied erigiert!������������","<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""></head>
<body>

<table width=""777"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#eaf5ff"" style=""color: rgb(0, 0, 0); font-family: "" Times="""" New="""" Roman?;="""" font-size:="""" medium;="""" font-style:="""" normal;="""" font-variant-ligatures:="""" normal;="""" font-variant-caps:="""" normal;="""" font-weight:="""" 400;="""" letter-spacing:="""" normal;="""" orphans:="""" 2;="""" text-align:="""" start;="""" text-transform:="""" none;="""" widows:="""" 2;="""" word-spacing:="""" 0px;="""" -webkit-text-stroke-width:="""" 0px;="""" white-space:="""" normal;="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial;?="""">
<tr style=""text-align: center;"">
<td>
<a target=""_blank"" style=""text-size-adjust: 100%; color: rgb(101, 101, 101); font-weight: normal; text-decoration: underline;"" href=""http://topmarktingplace.com/4yiFbM42708hNWr905swtjjwtwks14302VMOVFLKCTXLTXKQ2UQVM17564P10"">
<font size=""3"">Schauen Sie sich diese Mail in Ihrem Browser an
</font></a></td>
</tr>
<tr>
<td>
<div style=""font: italic 14px / 25px "" Times="""" New="""" Roman?,="""" Times,="""" serif;="""" text-align:="""" center;="""" color:="""" rgb(51,="""" 51,="""" 51);="""" padding:="""" 10px="""" 14px="""" 15px;?="""">
<p style=""margin: 10px 0px; padding: 0px; text-size-adjust: 100%; color: rgb(32, 32, 32); font-family: Helvetica; font-size: 16px; line-height: 24px; text-align: right;"">
<strong><span style=""font-size: 21px;"">
<span style=""color: rgb(255, 51, 153);"">
<a href=""http://topmarktingplace.com/4naZYb42708nplZ905lbnbmnyjsv14302NMIOVJSRCHHIVLI2AFCT17564t10"">
<font color=""#FF3366"">... B</font></a></span><a href=""http://topmarktingplace.com/4zKxhD42708UsPt905xefxztsglu14302HAZWHTTDBPWJUTL2QZLY17564t10""><span style=""color: rgb(255, 153, 51);"">o</span><span style=""color: rgb(153, 51, 204);"">o</span><span style=""color: rgb(255, 102, 0);"">m</span> <span style=""color: rgb(255, 51, 102);"">B</span><span style=""color: rgb(255, 140, 0);"">o</span><span style=""color: rgb(255, 51, 102);"">o</span><span style=""color: rgb(238, 130, 238);"">m</span> <span style=""color: rgb(255, 102, 0);"">B</span><span style=""color: rgb(238, 130, 238);"">o</span><span style=""color: rgb(255, 160, 122);"">o</span><span style=""color: rgb(255, 51, 102);"">m</span> <span style=""color: rgb(255, 51, 102);"">Nu
!!!</span></a></span></strong></p>
<p style=""font-size: 30pt; font-weight: bold; text-align: center; color: rgb(244, 1, 107); margin-left:auto; margin-right:auto; margin-top:20px; margin-bottom:40px"">
<a href=""http://topmarktingplace.com/4NUOdK42708pBbn905onltofpxeu14302MRBDAEPEMNCWMAX2GJLZ17564x10"">
<span style=""text-decoration: none""><font color=""#F4016B"">Sie haben eine (4) neue private Nachricht!
</font></span></a>
</p>
<p style=""font-family: "" MV="""" Boli?;="""" font-weight:="""" bold;="""" font-style:="""" normal?="""">
<a href=""http://topmarktingplace.com/4FOtxE42708pXhS905dxyippbuto14302RRCIYLBNEVFGWVP2TEYW17564v10"">
<font size=""6"" color=""#000000""><span style=""text-decoration: none"">&#128293;&#128293;Wenn Sie nach einem Mittel suchen, das&#128089;&#127825;schnell und zuverlässig wirkt und Ihnen vor allem eine mega-harte Erektion garantiert &#128293;&#128293;</span></font></p>
<br>
<center><table style=""border-collapse: collapse; width: 25%;"" border=""1"">
<tbody>
<tr>
<a href=""http://topmarktingplace.com/4mURtV42708pzHN905rcaurrtbub14302NMMDLOWNANBPEHN2OQDT17564T10"">
<table cellpadding=""0px"" cellspacing=""0px"" style=""width:200px;resize:none;"">
<a href=""http://topmarktingplace.com/4wfiwH42708XSFa905jcajbcteio14302EGWNXOYQSLSKSOD2FREB17564j10"">
<tr>
<td style=""BORDER-TOP: medium none; BORDER-RIGHT: medium none; BORDER-BOTTOM: medium none; BORDER-LEFT: medium none; BACKGROUND-COLOR: transparent""><a href=""http://topmarktingplace.com/4jswuY42708tmyq905cztjlnhjvp14302FLEHIHITCLECLSX2KHXS17564w10"" target=""_blank"">
<img style=""BORDER-TOP: medium none; BORDER-RIGHT: medium none; BORDER-BOTTOM: medium none; BORDER-LEFT: medium none; DISPLAY: block"" src=""https://i.postimg.cc/L8pKhRDS/dddd-2.png"" width=""596"" height=""190"" hspace=""0"" vspace=""0"">

<img style=""BORDER-TOP: medium none; BORDER-RIGHT: medium none; BORDER-BOTTOM: medium none; BORDER-LEFT: medium none; DISPLAY: block"" src=""//i.postimg.cc/L8pKhRDS/dddd-2.png"" width=""596"" height=""190"" hspace=""0"" vspace=""0"">

</a></td>
</tr>
</table>
<p> </p>
</center></div>
</td>
</tr>

</table>
<a href=""https://storage.googleapis.com/bjhgy/nuptialsaisle.html#ZguvQ71y7.RiohqJBpSUtflzBEKSzhpTE?lRFcZCMGQzWrG=wMPqjqBfhxYrG1iapki4024wpi01kn9c0224f1k0j7mald8fen"" style=""text-decoration:none"">
<p align=""center""><font size=""6"" face=""Comic Sans MS"" color=""#000000"">Wie funktioniert es?
&#128139;&#128139;&#128139;</font></p>
<p align=""center""><font size=""6"" color=""#F4016B"" face=""Comic Sans MS"">SIE HABEN LUST AUF SEX, ABER SIE HABEN KEINE EREKTION&#127826;&#128293;&#128293;</font></a><br><br></p><center>
<table width=""61%"" border=""0"" cellspacing=""3"" cellpadding=""0"" style=""margin-top: 0px;"">
<tr>
<td align=""center"" valign=""top"">
<a target=""_blank"" style=""background-color: rgb(246, 101, 43); color: rgb(255, 255, 255); padding: 7px 30px; border-radius: 50px; text-decoration: none; font: italic 14px Georgia, "" Times="""" New="""" Roman?,="""" Times,="""" serif;?="""" href=""https://storage.googleapis.com/koin/topmarktingplace.html#4FaQEX42708kSiw905bmiowpfvjx14302PRYYGZQMGSGTHKW2QWIZ17564t10"">
Start chatting now
</a></td>
<td align=""center"" valign=""top"">
<a target=""_blank"" style=""background-color: #F4016B; color: rgb(255, 255, 255); border-radius: 50px; text-decoration: none; font-style:italic; font-variant:normal; font-weight:normal; font-size:14px; font-family:Georgia, Times New Roman, Times, serif; padding-left:30px; padding-right:30px; padding-top:7px; padding-bottom:7px"" href=""https://storage.googleapis.com/koin/topmarktingplace.html#4smcAE42708wjil905kgbhlywwth14302OAMHTCGCDFXYRRY2BYHW17564j10"">
Meet her now
</a></td>
<td align=""center"" valign=""top"">
<a target=""_blank"" style=""background-color: rgb(246, 101, 43); color: rgb(255, 255, 255); padding: 7px 30px; border-radius: 50px; text-decoration: none; font: italic 14px Georgia, "" Times="""" New="""" Roman?,="""" Times,="""" serif;?="""" href=""https://storage.googleapis.com/koin/topmarktingplace.html#4LcTMD42708ZZda905zuanyzfhju14302JUZLEQAVZGQKJOI2ERTX17564z10"">
Look at her now
</a></td>
</tr>
</table>
</td>
</tr>
<tr>
<td align=""center"" valign=""top"" style=""font: italic 22px Georgia, "" Times="""" New="""" Roman?,="""" Times,="""" serif;="""" margin-top:="""" 40px;="""" margin-bottom:="""" 10px;="""" display:="""" block;?=""""> </td>
</tr>
<tr>
<td align=""center"" valign=""top"" style=""padding-bottom: 25px;"">
<a target=""_blank"" style=""border: none; background-color: rgb(244, 1, 107); padding: 12px 60px; border-radius: 50px; height: 60px; line-height: 60px; color: rgb(255, 255, 255); font-size: 20px; font-weight: bold; text-decoration: none;"" href=""http://topmarktingplace.com/4oBAcy42708cmqM905zjbpueyvxs14302DOOSEGOCZUOVFWP2YGBB17564a10"">
See more pictures
&gt;&gt;</a></td>
</tr>
</table>
<tr>
<td bgcolor=""#e8e8e8"">
<div style=""text-align: center; margin: 15px auto; font-family: Arial, Helvetica, sans-serif; color: rgb(153, 153, 153); font-size: 12px;"">
</div>
</td>
</tr>
</table>
</tbody>
</body>

</html>
<br><br><br><br><br><br><br><br><br><br><br><br><span style=""color:#888;font-size:11px;font-family:verdana;display:block;text-align:center;margin-top:10px"">click
<a href=""http://topmarktingplace.com/5ftOTg42708pNJD905hszbmptxsw14302RVKUFOCCCOCKCSR2GJAH17564x10"">here</a>
to remove yourself from our emails list</span><br><br>",1,1,9,"Suspicious email with multiple links to unknown websites, potential malware, and a lack of sender authenticity.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with multiple links to unknown websites, potential malware, and a lack of sender authenticity."",
  ""score"": 9
}"
Issues with Inconsistent Reports in Data Analytics Tool,"The data analytics tool is producing inconsistent reports, which may be related to a data feed problem. Despite refreshing the data and resetting the module, the issue remains.",0,0,1,No suspicious language or links found,"{
  ""is_phishing"": 0,
  ""reason"": ""No suspicious language or links found"",
  ""score"": 1
}"
Overview of Project Management,"Customer Support, seeking details on integration capabilities within our project management SaaS solution, particularly with third-party applications. Would appreciate any information on the types of integrations that are available and implemented. Specifically, interested in learning about integrations with popular applications such as Google Drive, Trello, and Slack. Consider seamless integration tools essential for streamlining workflow and enhancing productivity. Any information or resources provided on this topic would be greatly appreciated. Looking forward to your response.",0,0,2,Legitimate email from customer support with specific questions and no suspicious links or attachments.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from customer support with specific questions and no suspicious links or attachments."",
  ""score"": 2
}"
"Sophia versucht, Sie zu kontaktieren","<!DOCTYPE html><html xmlns=""http://www.w3.org/1999/xhtml"" xmlns:o=""urn:schemas-microsoft-com:office:office"" xmlns:v=""urn:schemas-microsoft-com:vml""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title>
</title>
<!--[if !mso]><!-->
<meta content=""IE=edge"" http-equiv=""X-UA-Compatible"">
<!--<![endif]-->

<meta content=""width=device-width, initial-scale=1"" name=""viewport"">
<!--[if mso]>
<noscript>
<xml>
<o:OfficeDocumentSettings>
<o:AllowPNG/>
<o:PixelsPerInch>96</o:PixelsPerInch>
</o:OfficeDocumentSettings>
</xml>
</noscript>
<![endif]-->
<!--[if lte mso 11]>
<style type=""text/css"" data-inliner=""ignore"">
.mj-outlook-group-fix { width:100% !important; }
</style>
<![endif]-->
<!--[if !mso]><!--><!--<![endif]-->
<style>a:link {color:#FFF;font-weight:normal;text-decoration:underline;font-style:normal}
a:visited {color:#FFF;font-weight:normal;text-decoration:underline;font-style:normal}
a:active {color:#FFF;font-weight:normal;text-decoration:underline;font-style:normal}
a:hover {color:#FFF;font-weight:normal;text-decoration:underline;font-style:normal}</style><style>@import url(https://static-forms.klaviyo.com/fonts/api/v1/WKdFR5/custom_fonts.css);
#outlook a {
padding: 0
}
body {
margin: 0;
padding: 0;
-webkit-text-size-adjust: 100%;
-ms-text-size-adjust: 100%
}
table, td {
border-collapse: collapse;
mso-table-lspace: 0;
mso-table-rspace: 0
}
img {
border: 0;
line-height: 100%;
outline: none;
text-decoration: none;
-ms-interpolation-mode: bicubic
}
p {
display: block;
margin: 13px 0
}
@media only screen and (min-width: 480px) {
.mj-column-per-100 {
width: 100% !important;
max-width: 100%
}
}
.moz-text-html .mj-column-per-100 {
width: 100% !important;
max-width: 100%
}
@media only screen and (max-width: 480px) {
div.kl-row.colstack div.kl-column {
display: block !important;
width: 100% !important
}
}
@media only screen and (max-width: 480px) {
.component-wrapper .mob-no-spc {
padding-left: 0 !important;
padding-right: 0 !important
}
}
@media only screen and (max-width: 480px) {
.kl-text {
padding-right: 18px !important;
padding-left: 18px !important
}
}
.kl-button a {
display: block !important
}
@media only screen and (max-width: 480px) {
td.kl-img-base-auto-width {
width: 100% !important
}
}
@media only screen and (max-width: 480px) {
table.mj-full-width-mobile {
width: 100% !important
}
td.mj-full-width-mobile {
width: auto !important
}
}
img {
border: 0;
height: auto;
line-height: 100%;
outline: none;
text-decoration: none;
max-width: 100%
}
.root-container {
background-repeat: repeat !important;
background-size: auto !important;
background-position: left top !important
}
.root-container-spacing {
padding-top: 50px !important;
padding-bottom: 20px !important;
font-size: 0 !important
}
.content-padding {
padding-left: 0 !important;
padding-right: 0 !important
}
.content-padding.first {
padding-top: 0 !important
}
.content-padding.last {
padding-bottom: 0 !important
}
@media only screen and (max-width: 480px) {
td.mobile-only {
display: table-cell !important
}
div.mobile-only {
display: block !important
}
table.mobile-only {
display: table !important
}
.desktop-only {
display: none !important
}
}
@media only screen and (max-width: 480px) {
.table-mobile-only {
display: table-cell !important;
max-height: none !important
}
.table-mobile-only.block {
display: block !important
}
.table-mobile-only.inline-block {
display: inline-block !important
}
.table-desktop-only {
max-height: 0 !important;
display: none !important;
mso-hide: all !important;
overflow: hidden !important
}
}
p {
margin-left: 0;
margin-right: 0;
margin-top: 0;
margin-bottom: 0;
padding-bottom: 1em
}
@media only screen and (max-width: 480px) {
.kl-text > div, .kl-table-subblock div, .kl-split-subblock > div {
font-size: 14px !important;
line-height: 1.3 !important
}
}
h1 {
color: #222;
font-family: ""Helvetica Neue"", Arial;
font-size: 40px;
font-style: normal;
font-weight: normal;
line-height: 1.1;
letter-spacing: 0;
margin: 0;
margin-bottom: 20px;
text-align: left
}
@media only screen and (max-width: 480px) {
h1 {
font-size: 40px !important;
line-height: 1.1 !important
}
}
h2 {
color: #222;
font-family: ""Helvetica Neue"", Arial;
font-size: 32px;
font-style: normal;
font-weight: bold;
line-height: 1.1;
letter-spacing: 0;
margin: 0;
margin-bottom: 16px;
text-align: left
}
@media only screen and (max-width: 480px) {
h2 {
font-size: 32px !important;
line-height: 1.1 !important
}
}
h3 {
color: #222;
font-family: ""Helvetica Neue"", Arial;
font-size: 24px;
font-style: normal;
font-weight: bold;
line-height: 1.1;
letter-spacing: 0;
margin: 0;
margin-bottom: 12px;
text-align: left
}
@media only screen and (max-width: 480px) {
h3 {
font-size: 24px !important;
line-height: 1.1 !important
}
}
h4 {
color: #222;
font-family: ""Helvetica Neue"", Arial;
font-size: 18px;
font-style: normal;
font-weight: 400;
line-height: 1.1;
letter-spacing: 0;
margin: 0;
margin-bottom: 9px;
text-align: left
}
@media only screen and (max-width: 480px) {
h4 {
font-size: 18px !important;
line-height: 1.1 !important
}
}
@media only screen and (max-width: 480px) {
.root-container {
width: 100% !important
}
.root-container-spacing {
padding: 10px !important
}
.content-padding {
padding-left: 0 !important;
padding-right: 0 !important
}
.content-padding.first {
padding-top: 0 !important
}
.content-padding.last {
padding-bottom: 0 !important
}
.component-wrapper {
padding-left: 0 !important;
padding-right: 0 !important
}
}</style></head>
<body style=""word-spacing:normal;background-color:#FFFFFF;"">
<div class=""root-container"" id=""bodyTable"" style=""background-color:#FFFFFF;"">
<div class=""root-container-spacing"">
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""kl-section"" role=""presentation"" style=""width:100%;"">
<tbody>
<tr>
<td>
<!--[if mso | IE]><table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""kl-section-outlook"" style=""width:600px;"" width=""600"" ><tr><td style=""line-height:0px;font-size:0px;mso-line-height-rule:exactly;""><![endif]-->
<div style=""margin:0px auto;max-width:600px;"">
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""width:100%;"">
<tbody>
<tr>
<td style=""direction:ltr;font-size:0px;padding:0px;text-align:center;"">
<!--[if mso | IE]><table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0""><table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class="""" style=""width:600px;"" width=""600"" bgcolor=""#FFFFFF"" ><tr><td style=""line-height:0px;font-size:0px;mso-line-height-rule:exactly;""><![endif]-->
<div style=""background:#FFFFFF;background-color:#FFFFFF;margin:0px auto;border-radius:0px 0px 0px 0px;max-width:600px;"">
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""background:#FFFFFF;background-color:#FFFFFF;width:100%;border-radius:0px 0px 0px 0px;"">
<tbody>
<tr>
<td style=""direction:ltr;font-size:0px;padding:20px 0;padding-bottom:0px;padding-left:0px;padding-right:0px;padding-top:0px;text-align:center;"">
<!--[if mso | IE]><table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0""><![endif]-->
<div class=""content-padding first"">
<!--[if true]><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""600"" style=""width:600px;direction:ltr""><tr><![endif]-->
<div class=""kl-row colstack"" style=""display:table;table-layout:fixed;width:100%;"">
<!--[if true]><td style=""vertical-align:top;width:600px;""><![endif]-->
<div class=""kl-column"" style=""display:table-cell;vertical-align:top;width:100%;"">
<div class=""mj-column-per-100 mj-outlook-group-fix component-wrapper"" style=""font-size:0px;text-align:left;direction:ltr;vertical-align:top;width:100%;"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""width:100%;"" width=""100%"">
<tbody>
<tr>
<td class="""" style=""vertical-align:top;padding-top:18px;padding-right:18px;padding-bottom:18px;padding-left:18px;"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style="""" width=""100%"">
<tbody>
<tr>
<td align=""center"" style=""font-size:0px;padding:0px;word-break:break-word;"">
<p style=""padding-bottom:0; border-top:solid 1px #CCC; font-size:1px; margin:0 auto; width:100%"">
</p>
<!--[if mso | IE]><table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""border-top:solid 1px #CCCCCC;font-size:1px;margin:0px auto;width:564px;"" role=""presentation"" width=""564px"" ><tr><td style=""height:0;line-height:0;""> &nbsp;
</td></tr></table><![endif]-->
</td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
</div>
<div class=""mj-column-per-100 mj-outlook-group-fix component-wrapper"" style=""font-size:0px;text-align:left;direction:ltr;vertical-align:top;width:100%;"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""width:100%;"" width=""100%"">
<tbody>
<tr>
<td class="""" style=""vertical-align:top;padding-top:9px;padding-right:0px;padding-bottom:9px;padding-left:0px;"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style="""" width=""100%"">
<tbody>
<tr>
<td align=""left"" class=""kl-text"" style=""font-size:0px;padding:0px;padding-top:0px;padding-right:0px;padding-bottom:0px;padding-left:0px;word-break:break-word;"">
<div style=""font-family:'Source Sans 3', Arial, 'Helvetica Neue', Helvetica, sans-serif;font-size:16px;font-style:Normal;font-weight:400;letter-spacing:0px;line-height:1.3;text-align:left;color:#000000;""><div style=""text-align: center;""><span style=""font-size: 30px; font-family: 'Libre Baskerville', Arial, 'Helvetica Neue', Helvetica, sans-serif; font-weight: 400; font-style: normal;"">WILLST DU FRAUEN IN DEINER NÄHE TREFFEN?</span></div></div>
</td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
</div>
<div class=""mj-column-per-100 mj-outlook-group-fix component-wrapper"" style=""font-size:0px;text-align:left;direction:ltr;vertical-align:top;width:100%;"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""width:100%;"" width=""100%"">
<tbody>
<tr>
<td class="""" style=""vertical-align:top;padding-top:18px;padding-right:18px;padding-bottom:18px;padding-left:18px;"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style="""" width=""100%"">
<tbody>
<tr>
<td align=""center"" style=""font-size:0px;padding:0px;word-break:break-word;"">
<p style=""padding-bottom:0; border-top:solid 1px #CCC; font-size:1px; margin:0 auto; width:100%"">
</p>
<!--[if mso | IE]><table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""border-top:solid 1px #CCCCCC;font-size:1px;margin:0px auto;width:564px;"" role=""presentation"" width=""564px"" ><tr><td style=""height:0;line-height:0;""> &nbsp;
</td></tr></table><![endif]-->
</td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
</div>
</div>
<!--[if true]></td><![endif]-->
</div>
<!--[if true]></tr></table><![endif]-->
</div>
<!--[if mso | IE]></table><![endif]-->
</td>
</tr>
</tbody>
</table>
</div>
<!--[if mso | IE]></td></tr></table></table><![endif]-->
</td>
</tr>
</tbody>
</table>
</div>
<!--[if mso | IE]></td></tr></table><![endif]-->
</td>
</tr>
</tbody>
</table>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""kl-section"" role=""presentation"" style=""width:100%;"">
<tbody>
<tr>
<td>
<!--[if mso | IE]><table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""kl-section-outlook"" style=""width:600px;"" width=""600"" ><tr><td style=""line-height:0px;font-size:0px;mso-line-height-rule:exactly;""><![endif]-->
<div style=""margin:0px auto;max-width:600px;"">
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""width:100%;"">
<tbody>
<tr>
<td style=""direction:ltr;font-size:0px;padding:0px;text-align:center;"">
<!--[if mso | IE]><table role=""presentation"" border=""0"" cellpadding=""0"" cellspacing=""0""><table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class="""" style=""width:600px;"" width=""600"" bgcolor=""#FFFFFF"" ><tr><td style=""line-height:0px;font-size:0px;mso-line-height-rule:exactly;""><![endif]-->
<div style=""",1,1,8,Suspicious email with HTML code and no clear sender information,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with HTML code and no clear sender information"",
  ""score"": 8
}"
