subject,body,label,model_prediction,model_score,model_reason,raw_response
You have added a new e-mail address,"You have added jhonnyk33@hotmail.com as a new e-mail address for your PayPal account. If you did not authorize this change or if you need assistance with your account, please click here to contact PayPal customer service. Thank you for using PayPal The PayPal Team Please do not reply to this e-mail. Mail sent to this address cannot be answered. For assistance, log in to your PayPal account and choose the ""Help"" link in the header of any page.",1,1,8,"Suspicious email from PayPal with a link to contact customer service, which could be a phishing attempt to steal user credentials.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from PayPal with a link to contact customer service, which could be a phishing attempt to steal user credentials."",
  ""score"": 8
}"
Account Suspension Case #00302173813,"Dear Bank of America customer. Please read this message and follow it's instructions Confirm Your Identity: We are performing maintenance, which may interfere with access to your Online Services. Due to these technical updates your online account has been flagged and we must confirm that you are the rightful owner of the account. To Confirm Your Identity click the link below, Please make sure you do this in a timely fashion as we look forward of bringing you updates regularly To get started, please click the link below: Important information from Bank of America. This e-mail contains information directly related to your account with us, other services to which you have subscribed, and/or any application you may have submitted. Bank of America and its service providers are committed to protecting your privacy and ask you not to send sensitive account information through e-mail.",1,1,8,"Suspicious email asking for immediate action and providing a link to confirm identity, which is a common phishing tactic.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email asking for immediate action and providing a link to confirm identity, which is a common phishing tactic."",
  ""score"": 8
}"
Fw: The goddess of classic sex. Berenice dreams of meeting you.,"________________________________
De: Tracy Berenice <info@sellmyhousequicklygrays.co.uk>
Enviado: sexta-feira, 5 de maio de 2023 19:54
Para: ilanyaacov@013.net <ilanyaacov@013.net>
Assunto: The goddess of classic sex. Berenice dreams of meeting you.

You will be rewarded!

There are a lot of single girls who want to meet men on the site now. A special service selects a girl from your city according to your preferences. Girls are not shy and write first, even inviting men to meet. Only here you can find a partner for sex. There is a search by geolocation in the parameters.You need to register and start chatting with ease. If you like comfort, ease of use, come to our site.

Berenice

[Berenice is eager for you to cum in her vagina now]

Open Site<https://o.tr1net.com/dxaCBk>

Unsubscribe<mailto:voavavavaaaa@bk.ru?subject=To%20unsubscribe%20from%20the%20mailing%20list.> from this newsletter.",1,1,9,"Suspicious sender authenticity, formatting, and language. The email contains a clear attempt to lure the recipient into a dating scam.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious sender authenticity, formatting, and language. The email contains a clear attempt to lure the recipient into a dating scam."",
  ""score"": 9
}"
Guidelines for Safeguarding Patient Information,"Respected Customer Service Team, I am contacting you to seek advice on the effective security measures for maintaining confidential patient data. As a healthcare organization, it is imperative for us to safeguard our patients' private and health-related details against unauthorized access. We are interested in learning about the best practices for storing and transferring sensitive patient data. Could you kindly furnish us with details on the prescribed security measures, such as encryption techniques, user access controls, and data backup routines? We would also be grateful for any suggestions on security software or systems that can assist us in protecting our patients' data. Furthermore, could you provide us with information regarding any pertinent rules or benchmarks that we must adhere to, such as HIPAA? Our goal is to ensure that we take all necessary actions to protect our patients' sensitive information. We appreciate your attention and assistance. We are eagerly awaiting your response and look forward to a prompt reply.",0,0,2,"Legitimate email with proper language and formatting, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper language and formatting, no suspicious links or attachments."",
  ""score"": 2
}"
Overdue: Customer 522215479 - 71 days,"Please contact customer immediately:

Invoice: 2787195
Amount: €277,008
Days overdue: 64
Last contact: 22 days ago

Customer threatening to switch suppliers but owes us money!

Andrea",0,0,4,"Legitimate email from a company, but the tone is alarming and may be an attempt to create a sense of urgency.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company, but the tone is alarming and may be an attempt to create a sense of urgency."",
  ""score"": 4
}"
Customer Support Ticket,"Customer Support, we are reaching out to request an enhancement to improve the compatibility of our applications across multiple platforms, which would greatly enhance the user experience in project management. Currently, our team is facing challenges in seamlessly integrating different tools and software, which hinders our productivity and efficiency. Enhancing compatibility would allow us to work more smoothly and effectively. We believe that this improvement would greatly benefit our workflow and overall project outcomes. We would appreciate it if you could consider our request.",0,0,2,Legitimate email from a company discussing a support ticket and enhancement request.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company discussing a support ticket and enhancement request."",
  ""score"": 2
}"
Your Online Banking is Blocked,"Bank of America Account Review Department ! Your Online Banking is Blocked Because of unusual number of invalid login attempts on you account, we had to believe that, their might be some security problem on you account. So we have decided to put an extra verification process to ensure your identity and your account security. Please click on sign in to Online Banking to continue to the verification process and ensure your account security. It is all about your security. Thank you, and visit the customer service section. Bank of America, N.A. Member FDIC. Equal Housing Lender © 2006 Bank of America Corporation. All rights reserved.",1,1,8,"Suspicious email with urgent tone and request to click on a link to resolve an issue, which is a common phishing tactic.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with urgent tone and request to click on a link to resolve an issue, which is a common phishing tactic."",
  ""score"": 8
}"
Unapproved Access Incidents Involving Medical Data Detected,A healthcare organization has encountered unapproved access incidents involving medical data. This could be due to weak password policies. Updating passwords and strengthening firewall settings might address the situation. Assistance is needed to secure medical data.,0,0,2,"Lack of urgency and specific action required, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific action required, no suspicious links or attachments."",
  ""score"": 2
}"
Your Account KYC is unverified.,"Your WalIet Account KYC has expired

Your Account KYC information will expire on 31 th January 2024. We urge you to update this information now to ensure uninterrupted services.
After this date, all waIIets linked to this Registrant's smart contract will be temporarily suspended until your account is duly verified.
To get started, simply folIow the link to update your KYC detaiIs.

To get started, simply folIow the link to update your KYC detaiIs.

Verify Now

Thank you for your prompt attention to this matter. We value your trust in us and remain committed to providing a secure and seamless experience. We appreciate your cooperation in this regard.

Best regards,
TW APP

Thank you for choosing Trust WalIet",1,1,8,"Urgent language, lack of personalization, and suspicious link without clear destination.","{
  ""is_phishing"": 1,
  ""reason"": ""Urgent language, lack of personalization, and suspicious link without clear destination."",
  ""score"": 8
}"
Activate Your PRima Subscription,"CMU archived phishing listing entry.

Date: 8/21/25
Target Audience: Staff/Students/Faculty
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2025/activate-your-prima-subscription.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,1,8,"The message is a real archived phishing listing entry, but the original message body is not publicly available, however, the subject line is suspicious and could be used in a phishing attack.","{
  ""is_phishing"": 1,
  ""reason"": ""The message is a real archived phishing listing entry, but the original message body is not publicly available, however, the subject line is suspicious and could be used in a phishing attack."",
  ""score"": 8
}"
Problems with Website Malfunction,"I am encountering difficulties with the website, which is experiencing crashes, displaying error messages, and causing data loss. I believe this could be due to incompatible software updates or security issues. Despite my efforts to restart the site, use backups, and follow troubleshooting advice, the problem continues. I would greatly appreciate support in addressing this issue promptly.",0,0,1,"Legitimate email with a clear and specific problem description, no suspicious language or links.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear and specific problem description, no suspicious language or links."",
  ""score"": 1
}"
ATTENTION DEAR BENEFICIARY!,"ATTENTION DEAR BENEFICIARY!

YOU'RE WELCOME TO CITIBANK.

My Name Is Mr. Mark Ben, the Director Of Foreign Remittance
Department, Citibank. We know that you have not received Your funds
here in America, we have finally cashed your abandoned long a lost
check, confirmed to be your won compensation fund. And we decided to
box the money to avoid expiry of the check because it has stayed a
longtime here in Citibank. After searching for your contact to reach
you through, We found your Email address on the check. The fund values
is the sum of $10.8million dollars USD. kindly reconfirm your full
information as instructed below so that we can get your money to you
safely.

Your full Name..............
Your phone number.......
Your international passport/or drivers license /or state I.D..............
Do you want to receive it Via an ATM CARD or Online Banking..............
For ATM only
Your home address.......
Your city..................
Your nearest airport.......

I'm waiting for your urgent and positive respond.

Below is my ID Card.

Sincerely
Mr. Mark Ben,
officialcitibankofamerica@gmail.com,
Director Of Foreign Remittance Department.
CitiBank USA.",1,1,8,"Suspicious email with a generic greeting, unclear sender authenticity, and a request for sensitive information.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a generic greeting, unclear sender authenticity, and a request for sensitive information."",
  ""score"": 8
}"
