Subject,Body,label,data_source
Your Mailbox,"Dear email User, There is a security alert on your EMAIL account. Kindly click ""Verify My Account"" below to resolve this problem. Verify My Account http://indokegstes.tripod.com/ Â© Copyright 2016 INC. Dear email User, There is a security alert on your EMAIL account. Kindly click ""Verify My Account"" below to resolve this problem. Verify My Account http://indokegstes.tripod.com/ Â© Copyright 2016 INC.",1,fuzzer-LLM
"Last reminder : Your membership will be cenceled tomorrow , please update your information","Your account is on hold. Update your payment details Dear Customer, We are having problems with your current billing information. We will try again, but in the meantime, you may want to update your payment details. Update your information Need help? We are here if you need it. Visit the Help Center or contact us now. â€“Your friends on Netflix Â Â Your account is on hold. Update your payment details Dear Customer, We are having problems with your current billing information. We will try again, but in the meantime, you may want to update your payment details. Update your information Need help? We are here if you need it. Visit the Help Center or contact us now. â€“Your friends on Netflix",1,fuzzer-LLM
[clamav-virusdb] Update (daily: 5761),"ClamAV database updated (09 Feb 2008 18-02 +0000): daily.cvd Version: 5761 Submission-ID: 2534875 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2661 Added: No Submission-ID: 2535209 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2662 Added: No Submission-ID: 2535210 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2663 Added: No Submission-ID: 2535211 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2535210 Added: No Submission-ID: 2535212 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2664 Added: No Submission-ID: 2535213 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2535209 Added: No Submission-ID: 2535844 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2665 Added: No Submission-ID: 2535845 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2666 Added: No Submission-ID: 2535846 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2667 Added: No Submission-ID: 2536480 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2668 Added: No Submission-ID: 2536482 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2536480 Added: No Submission-ID: 2537098 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2669 Added: No Submission-ID: 2537227 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538860 Added: No Submission-ID: 2537573 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2671 Added: No Submission-ID: 2537575 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2537573 Added: No Submission-ID: 2537599 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2672 Added: No Submission-ID: 2537600 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2537573 Added: No Submission-ID: 2537891 Sender: Nigel Horne Submission notes: Same as in Submission-ID 2537599 Added: No Submission-ID: 2538008 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2673 Added: No Submission-ID: 2538187 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538188 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538189 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538190 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538191 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538192 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538193 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538194 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538196 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538197 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538198 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538199 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538202 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538203 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538204 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538205 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538206 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538207 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538210 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538209 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538211 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538212 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538213 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538214 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538215 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538216 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538218 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538219 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538220 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538221 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538222 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538223 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538224 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538225 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538226 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538227 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538228 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538304 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2675 Added: No Submission-ID: 2538305 Sender: phishery.internetdefence.net Submission notes: Already detected as HTML.Phishing.Bank-1274 Added: No Submission-ID: 2538306 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538307 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538308 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538309 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538310 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2676 Added: No Submission-ID: 2538312 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538311 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538313 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2538316 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538310 Added: No Submission-ID: 2538530 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2677 Added: No Submission-ID: 2538860 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2670 Added: No Submission-ID: 2540633 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2679 Added: No Submission-ID: 2540908 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2694 Added: No Submission-ID: 2540909 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2681 Added: No Submission-ID: 2540910 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2540911 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2693 Added: No Submission-ID: 2540912 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2540914 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2682 Added: No Submission-ID: 2542144 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2538305 Added: No Submission-ID: 2542145 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2683 Added: No Submission-ID: 2542463 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2684 Added: No Submission-ID: 2543606 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2543608 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2543610 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2543612 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2685 Added: No Submission-ID: 2543631 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2544045 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2547192 Added: No Submission-ID: 2544175 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2687 Added: No Submission-ID: 2544596 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2547192 Added: No Submission-ID: 2544597 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2688 Added: No Submission-ID: 2544598 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2689 Added: No Submission-ID: 2544737 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2544597 Added: No Submission-ID: 2544738 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2547192 Added: No Submission-ID: 2545136 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2690 Added: No Submission-ID: 2545560 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2544597 Added: No Submission-ID: 2547192 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2686 Added: No Submission-ID: 2547193 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2547192 Added: No Submission-ID: 2547196 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2547199 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2695 Added: No Submission-ID: 2547201 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2547199 Added: No Submission-ID: 2548104 Sender: phishery.internetdefence.net Submission notes: Already detected as Email.Phishing.RB-2691 Added: No Submission-ID: 2548105 Sender: phishery.internetdefence.net Submission notes: Same as in Submission-ID 2540911 Added: No Submission-ID: 2548453 Sender: Anonymous Submission notes: Already detected as Email.Phishing.RB-2692 Added: No Submission-ID: 2560031 Sender: Anonymous Submission notes: file whitelisted in fp database. Submission-ID: n/a Sender: n/a Added: Email.Phishing.RB-2696 Added: Email.Phishing.RB-2697 Added: Email.Phishing.DblDom-97 Added: Email.Phishing.RB-2698 Added: Email.Phishing.RB-2699 Added: Email.Phishing.RB-2700 Added: Email.Phishing.RB-2701 Added: Email.Phishing.DblDom-98 Added: Email.Phishing.RB-2702 Added: Email.Phishing.RB-2703 Added: Email.Phishing.RB-2704 -- Best regards, Sven _______________________________________________ http://lists.clamav.net/cgi-bin/mailman/listinfo/clamav-virusdb",0,fuzzer-LLM
Everyday styles for your everyday wardrobe,"Everyday styles for your everyday wardrobe Stock up on go-to looks to wear season after season ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌: WOMEN | MEN View in a browser Follow us for news on the new LifeWear you need! UNSUBSCRIBE | CUSTOMER SUPPORT | PRIVACY POLICY | STORE LOCATOR Don't miss out, add email@us.uniqlo.com to your address book to make sure you get our emails. UNIQLO USA LLC 546-548 Broadway, 3rd floor New York NY 10012 | UNIQLO.COM *Colors, styles, prices and promotions may vary by location (online and in stores). Your email address : REDACTED+uniqlo@gmail.com",1,fuzzer-LLM
2008 AAAI Fellows Nomination Deadline,"Dear AAAI Members, Please note nomination and reference forms for the 2008 AAAI Fellows Program are due Friday, February 15. Each year, the Fellows program honors a small group of individuals who have made significant, sustained contributions to the field of artificial intelligence. Nominees for Fellow must be either life members of the Association or current members of AAAI with membership for the past three consecutive years. Usually, only members who have contributed to the field for a decade or more after receiving their Ph.D. (or are at an equivalent career stage) will be selected. The nominator or one of the people providing a reference must be a AAAI Fellow who is a current member. For more information, please see http://www.aaai.org/Awards/fellows.php. Thank you! Carol Hamilton Executive Director, AAAI -- To unsubscribe from: AAAI-Members, follow this link: http://www.aaai.org/cgi-dada/mail.cgi?f=u&l=members&t=tyh@gvc.ceas-challenge.cc&p=4114076 Click this link, or copy and paste the address into your browser.",0,fuzzer-LLM
"Brampton shooting sends young woman to hospital, 9 schools in hold-and-secure","The Star - Breaking News Officers were called to the area of Central Park Drive and Grenoble Boulevard on Friday morning around 11:30 a.m. Peel police said the suspect is still outstanding ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ BREAKING NEWS Brampton shooting sends young woman to hospital, 9 schools in hold-and-secure Friday, May 26, 2023. 1:17 PM EDT Officers were called to the area of Central Park Drive and Grenoble Boulevard on Friday morning around 11:30 a.m. Peel police said the suspect is still outstanding READ MORE Get unlimited access to the Star Limited time sale: Only $1/week for 52 weeks Get This Offer If you’re not enjoying these emails, please tell us how we can make them better by emailing newsletterfeedback@thestar.ca. Or, if you’d prefer, you can unsubscribe from this newsletter by clicking the first link below. Unsubscribe From This Newsletter Sign Up for More Newsletters and Email Alerts Toronto Star Newspapers Limited. One Yonge Street, 4th Floor, Toronto, ON M5E 1E6. 416-367-2000 PRIVACY POLICY - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -",1,fuzzer-LLM
Action Required: UPS Exception Notification,"Hello, We inform you that your packageÂ 1Z6R18V12048992414Â is in transit on our logistics platform and is awaiting instruction from you. Â Please confirm the payment of the delivery fee ($2,49) and the delivery address of the package byÂ clicking here. Follow-up message from UPS: Order: o-yf3z8xy looking forward to joining you| Shipping information Â Tracking numberÂ : 1Z6R18V12048992414 UPS ServiceÂ : UPS STANDARD Package weight : 3.90 KGS Order number: N87654690 Download the UPS Mobile Application Â©2022 United Parcel Service of America, Inc. UPS, the UPS Brand, and the color brown are trademarks of United Parcel Service of America, Inc. All rights reserved. Â All trademarks, trade names or service marks appearing in connection with UPS services are the property of their respective owners. Please do not reply directly to this message. UPS will not receive your message. View the UPS Privacy Policy If you have any questions, please visit our help and support center Â Hello, We inform you that your packageÂ 1Z6R18V12048992414Â is in transit on our logistics platform and is awaiting instruction from you. Â Please confirm the payment of the delivery fee ($2,49) and the delivery address of the package byÂ clicking here. Follow-up message from UPS: Order: o-yf3z8xy looking forward to joining you| Shipping information Â Tracking numberÂ : 1Z6R18V12048992414 UPS ServiceÂ : UPS STANDARD Package weight : 3.90 KGS Order number: N87654690 Download the UPS Mobile Application Â©2022 United Parcel Service of America, Inc. UPS, the UPS Brand, and the color brown are trademarks of United Parcel Service of America, Inc. All rights reserved. Â All trademarks, trade names or service marks appearing in connection with UPS services are the property of their respective owners. Please do not reply directly to this message. UPS will not receive your message. View the UPS Privacy Policy If you have any questions, please visit our help and support center",1,fuzzer-LLM
Re: [opensuse] After SLES10 SP1 Update,"On Saturday 09 February 2008 09:18:34 pm Chris Arnold wrote: > Chris Arnold wrote: > OK, i tried joe, which is a vim like text editor and the files appear as > they are suppose to (they are not blank or missing code). It has > something to do with the way gedit parses the php files. HTML files are > fine. Also, back-dated readline to the one that was on the install disk, same problem. Anybody got any suggestions>",0,fuzzer-LLM
Re: Mail attachements truncated,"On Sat, Feb 09, 2008 at 09:42:13AM +0100, Jakub Nadolny wrote: > > I use debug_peer_level = 4. Debug goes like: > > postfix/smtpd[15907]: rec_put: type N len 76 data KiYsKiYvLC > postfix/smtpd[15907]: rec_put: type N len 76 data KiYsLCYsLC > postfix/smtpd[15907]: rec_put: type N len 76 data LyYxMSY1LC > postfix/smtpd[15907]: rec_put: type N len 76 data MSoxMSYxMS > postfix/smtpd[15907]: rec_put: type N len 16 data saSttKmuta > postfix/smtpd[15907]: rec_put: type X len 0 data > postfix/smtpd[15907]: rec_put: type E len 0 data Postfix sees end-of-message ("".""). Premature EOF longjmps() out of the data input loop and aborts delivery, so it is rather unlikely that ""."" was not sent. You are not showing *network* traffic, so this is not that illuminating. -- Viktor. Disclaimer: off-list followups get on-list replies or get ignored. Please do not ignore the ""Reply-To"" header. To unsubscribe from the postfix-users list, visit http://www.postfix.org/lists.html or click the link below: If my response solves your problem, the best way to thank me is to not send an ""it worked, thanks"" follow-up. If you must respond, please put ""It worked, thanks"" in the ""Subject"" so I can delete these quickly.",0,fuzzer-LLM
Re: sa-learn weirdness...,"On Fri, 8 Feb 2008, Paolo Cravero wrote: > Don't forget that sa-learn remembers which messages have been learned. > Once your old messages have all been learned, you need to feed to it > only new arrivals, that is since the last sa-learn run. No need to keep > 180 days worth of ham and spam in the temp folder! Agreed. I rotate learning mailboxes to historical names monthly. In other words, everybody has SpamAssassin-SPAM and SpamAssassin-HAM mail folders that sa-learn processes nightly, then on the first of the month those get moved to somthing like SpamAssassin-x-YYYYMM. In addition, the script that launches sa-learn only tells it about learning folders that have been modified in the last three days. -- John Hardin KA7OHZ http://www.impsec.org/~jhardin/ ewhxebq@impsec.org FALaholic #11174 pgpk -a ewhxebq@impsec.org key: 0xB8732E79 -- 2D8C 34F4 6411 F507 136C AF76 D822 E6E6 B873 2E79 ----------------------------------------------------------------------- Homeland Security: Specializing in Tactical Band-aids for Strategic Problems. -- Eric K. in Bruce Schneier's blog ----------------------------------------------------------------------- 4 days until Abraham Lincoln's and Charles Darwin's 199th Birthdays",0,fuzzer-LLM
