Subject,Body,label,data_source
Important Information Regarding Fake Check Scams,"Recently, there has been an increase in fraudulent emails posing as payroll services from Cornell University. These emails may contain fake checks in the form of PDF attachments. It is important to be cautious and not attempt to deposit these checks.

If you have already interacted with these emails or have any concerns, please refer to the Beware of Job and Internship Scams guide from Career Services for more information on how to protect yourself. Thank you.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Important Notice Regarding Phishing Email,"Dear [Recipient],

We have noticed an increase in phishing emails with subjects like ""Part-Time Job Opening"" or ""Research Project Available"". These emails often come from non-Cornell email addresses and may appear to be from a spoofed faculty member.

Please be cautious and do not engage with these emails. They are not legitimate job offers or research opportunities. For more information on how to spot job and internship scams, please refer to the Beware of Job and Internship Scams from Career Services.

Thank you for your attention to this matter.

Best regards,
[Your Name]",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Urgent Message Regarding Your Email Account,"Hello,

You received a new voice message on your mailbox [Number] from [Name] on Monday January 29, 2024 at [Time]. Please be cautious of emails that may look suspicious, especially those coming from non-Cornell accounts like ""Lori [Surname] <[user]@bissnussinc.com>"".

If you have opened any email attachments that redirect to a login page and entered your credentials, please reset your NetID password immediately for security purposes at https://netid.cornell.edu.

Thank you.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Important Information Regarding Phishing Emails,"It has come to our attention that there may be phishing emails circulating that appear to be from Cornell University email addresses but are actually sent from non-Cornell email infrastructure. These emails may come from a sender with the name ""[Spoofed Name] <[NetID or alias]@cornell.edu>"" and may impersonate a faculty member. Please be cautious and do not reply to these emails. For more information, please refer to the Beware of Job and Internship Scams from Career Services.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Verification Needed for Your Cornell University Account,"Hello,

We have noticed that your Cornell University Microsoft account is scheduled for deactivation due to retirement, graduation, or account holder transfer. However, our records indicate that you are still an active member. To ensure that your account remains active, please verify this request.

Please verify your CORNELL account promptly to prevent deactivation.

[Verification Link]

This is a one-time submission and entry requirement.

Thank you,

Cornell University Service Desk Team",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Access Your Document Now,We want to inform you that your document is now available for download. Thank you.,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Apply for Research Assistant Position,Please download the attached barcode and scan it to access the application form for the Research Assistant position. We look forward to receiving your application.,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
"Reminder: Mailbox Expiration Notice - March 30, 2023",,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Important Notice Regarding Student Debt Payment,"Dear [Recipient],

Please be advised that the Office of the Bursar will not contact you via SMS or text message for direct payments of student debt. If you receive any messages claiming to be from the Bursar's Office asking for payment, please do not click on any links or call any phone numbers provided. These messages could be fraudulent and lead to potential security risks.

If you have any concerns or questions about your student debt payment, please contact the Bursar's Office directly through official channels.

Thank you for your attention to this matter.

Sincerely,
[Your Name]
Bursar's Office, Cornell University",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Safety Alert from Cornell University,"Dear [Recipient],

We wanted to bring to your attention a phishing attempt that has been reported using subject lines such as ""Important Notice: Account disconnection will take place tomorrow at 12:00 Midnight if not resolved"" or ""Thank you for being part of Cornell University."" Please be cautious and aware of any suspicious emails you receive.

Thank you for your attention to this matter.

Sincerely,
Cornell University",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
