Subject,Body,label,data_source
**Immediate Attention Required on Payment Notification**,"This communiqué, often originating beyond Cornell's domain, masquerades as an authentic message from an official Cornell address. It might appear as ""Payment Division <compensation@cornell.edu>"". Generally, it follows a response to a dubious job proposition targeting students. An illegitimate payment document is included as a PDF attachment. Refrain from proceeding with any transactions and discontinue interaction with this sender promptly. For further details, consult the Career Services guide on Job and Internship Fraud.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Exciting Flexible Role Opportunity Awaiting,"Greetings,

I hope this message finds you well. I am reaching out to present you with a remarkable opportunity for a flexible, part-time role combined with a research position. I am utilizing my personal account to provide you with this distinctive offer directly, allowing for seamless communication.

Embrace a rewarding position with substantial benefits under the guidance of a respected faculty authority.

Please respond promptly to explore this tailored opportunity and begin the selection process. Don’t miss out—your path to success is ready!

Best Wishes,

[Name Here]
[Faculty Role]
[Direct Contact or Email]

*If uncertain about employment offers, always verify with Career Services or a reliable source.*",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
"Voice Note Received from [Name] - Access on Jan 29, 2024","Hello,

You have a new voice note from [Name] delivered on January 29, 2024. It could show as ""Lori [Surname] <[usër]@Bizznizsinc.com>"".

Please refer to the attached file for steps to access the voicemail. By opening it, you'll be redirected to a protected portal where your login details are required. Once submitted, remember to promptly update your NetID password at https://netid.cornell.edu.

Warm regards,

[Your IT Support Team]",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Urgent Notification: Evaluation of Fees Required,"Greetings,

This message might seem like it's arriving from a counterfeit Cornell University address, but it originates from an external source. The sender could present as ""[Imitated Name] <[Name or ID]@cornell.edu>"", pretending to be affiliated with faculty. You might be receiving this due to past interactions with a student job fraud email. Specific details such as the supposed sender's name, departmental mention, and included inquiries are subject to change. It is advised not to respond to this communication. For further guidance, consult Career Services' advisories on Employment and Internship Fraud.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Urgent: Confirm Your University Account to Avoid Deactivation,"Attention Required: Cornell Student Microsoft Access

We have noted a scheduled deactivation of your Cornell University account due to potential changes in your academic standing, like graduation or transferring. If you are still enrolled, please update your details quickly to prevent any service disruption.

Validate Your Account Without Delay

Click Below to Proceed

Your immediate attention is necessary.

Thank You,

Cordially,

Cornell IT Assistance Team",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Quick Access to Your Document,"Greetings,

Your requested file is now ready and accessible. Please proceed with the download at your earliest convenience.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Assistant Research Role Available – Immediate Action Required,"Dear Candidate,

Please access and scan the attached QR code. Complete the form provided to explore the chance for the Research Assistant role.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
"Immediate Attention Needed: Mailbox Closure Warning – March 30, 2023","Dear Esteemed Subscriber,

Attention Required: Your email account is scheduled for termination on March 30, 2023. To avoid any service interruptions, please confirm your account details by following the attached link. Failure to do so may lead to loss of access.

[Confirmation Link]

Your prompt action regarding this matter is greatly valued.

Warm regards,
Support Services Team",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Important Alert: Immediate Steps Required Regarding Your Tuition,"Dear [Student's Name],

Please be advised that our Finance Office is not authorized to request direct payments for outstanding tuition balances via email. Be cautious, as such messages may contain links leading to harmful sites or phone numbers not associated with our institution.

Stay vigilant,

Cornell Univ. Financial Office",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Urgent Notification: Action Needed to Prevent Account Deactivation,"Hello Valued Member,

We are reaching out about a potential suspension of your account, set to take effect at 12:00 midnight tomorrow. To avoid any service disruption, immediate action is necessary.

Thank you for your continued association with Cornell University.

Sincerely,
Cornell IT Support Team",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Immediate Attention Required: Security Alert for Cornell Faculty and Staff,"Esteemed Cornell Scholars,

An urgent matter has surfaced regarding a potential breach of one of our campus email accounts, potentially disguised as ""AbdaIiah [Surname] <[NetID]@cornell.edu>."" We're addressing this as a priority. The attached document in this correspondence may falsely direct you to a so-called Cornell Google Form—this is unauthorized by our university.

Please refrain from engaging with the attachment or following any embedded links. Should you have accidentally disclosed your login details, swiftly update your NetID password at https://netid.cornell.edu.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Immediate Attention Required: Update Your Account Details,"Dear User,

An issue has been detected in your account that needs immediate resolution. To ensure your information stays updated, please visit the link provided below. This alert originates from our support division. Address this promptly to avoid any possible disruptions in your service.

Thank you for your quick cooperation.

[Secure Update Link]

Please do not respond to this email.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Quick Task for Today,"Hello [Name],

Do you have a moment for a brief assignment today?

I'm about to attend a meeting but can respond promptly via email.

Would you be able to take care of a confidential issue for me?

I appreciate your assistance.

Regards,

[Impersonated Name]

[Org] HR Lead

###-###-2251 ext ###

Cornell Cooperative Center

[County Name] Region

[Location]

PH: (###) ###-2251

FAX: (###) ###-5148

[user]@cornell.edu",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
Immediate Attention Required: Data Entry Position Available,"Please be aware that this message typically hails from an address not linked to the official Cornell network. It might seem to come from ""cornelluniversity.edu <[user]@mailservice.com>"". Avoid responding or reaching out to any contact numbers included. This is not a genuine job opportunity. Refer to Career Support for insights on Work and Internship Frauds.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl
