Subject,Body,label
Support for Integrating Scrivener,"Could you provide details on integrating the Scrivener project management software? I am interested in learning how tools can work together to enhance my workflow. Specifically, I would like to know about existing integrations and the APIs used to connect the two systems. Thank you for your time, and I look forward to hearing from you soon.",0
Microsoft Outlook Encrypted Message,"This message is encrypted, you will need to login to view its content. Login",1
Seek Improved Updates,Kindly improve the user notifications for task updates on the project management dashboard to boost team coordination and productivity.,0
Online Banking Update,"Dear Customer, Wachovia Internet Banking, is here by announcing the New Security Upgrade. We've upgraded our new SSL servers to serve our customers for a better and secure banking service,against any fraudulent activities. Due to this recent upgrade, you are requested to update your account information by following the reference below. Reference* ww.wachovia.com/secure/update/ssl.cfm Regards Wachovia Bank, N.A. and its affiliates.",1
Available Cell Number,"CMU archived phishing listing entry.

Date: 9/13, 9/16/24
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/cell-number-scam.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1
Purchase Order,"CMU archived phishing listing entry.

Date: 8/11/24
Target Audience: Staff
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/purchase-order.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1
Customer Support Ticket,"Customer Support, inquiring about the underperformance of marketing campaigns, which are impeding the brand's growth. Although we have reviewed campaign metrics and adjusted targeting parameters, the results have not shown significant improvement. Our team has spent considerable time analyzing the data, but the results continue to be disappointing. We are struggling to identify the root cause of the issue, whether it is due to ineffective digital strategies or poor audience targeting. We would greatly appreciate your guidance and recommendations to help us improve.",0
Individuelle Prognose f��r schnellen Gewichtsverlust �������,"<!doctype html><html><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title>KetoXplode</title> </head> <body centermargin=""0"" topmargin=""0"" marginwidth=""0"" marginheight=""0"" bgcolor=""#eeeeee""> <center> <a href=""https://t.co/2EF8yO5dhs"" target=""_blank"" style=""color:#202020;text-decoration:none"">age ist der Vorrat an KetoXplode Apple Gummies aufgebraucht. Juni begrenzt.<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0""> <tr> <td> <!--Preheader--> <table align=""center"" width=""100%"" style=""max-width:700px;""> <tr> <td align=""center"" style=""color:#202020; font-family:Helvetica, Arial, sans-serif; font-size:10px; max-width:700px; font-weight:100; padding-top:5px; padding-bottom:5px; line-height:17px""> Aufgrund der extrem hohen Nachfr Beeilen Sie sich! </td> </tr> </table> <!--Preheader--> <table align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""max-width:700px;""> <tr> <td> <!--Content--> <table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""max-width:700px; background-color:#f8f3f0;""> <tr> <td align=""center"" style=""background-color:#fffbf9;""> <img border=""0"" src=""//naintl.s3.eu-west-1.amazonaws.com/_CTJU/2020/2023/June/13/25345_DEATCH_KetoXplode_GummiesDiet.png"" width=""700"" alt=""DERMA 360 ANTI-AGING"" style=""color: #fffbf9; font-weight: bold; font-size: 30px; text-align:center; margin:0; padding:0; border:none; display:block; max-width:100%; font-family:Helvetica, Arial, sans-serif;""></a> </td> </tr> <tr> <td> <table align=""center"" width=""70%"" style=""max-width:700px; background-color:#f8f3f0;padding-bottom: 20px;padding-top: 20px;""> <tr> <td align=""center"" style=""background-color:#f8f3f0; padding-top:15px; font-family:Helvetica, Arial, sans-serif; font-size:32px; line-height:42px; color:#2a2a2a; font-weight:300; text-align:center;"">

<h2 style=""color:#c84686""><b>SCHMELZEN<br>FAT SCHNELL!</b><br><h2>

<h5 style=""background-color:#a44987;color:#fff"">OHNE DIAT ODER SPORT</h5><br>

<h2 style=""color:#c84686""><b>😍KetoXplode😍</b><br><br>🧴 🍇 🍓 <h2>
</td></tr>

<tr> <td align=""center"" style=""background-color:#f8f3f0; padding-top:15px; font-family:Helvetica, Arial, sans-serif; font-size:32px; line-height:42px; color:#2a2a2a; font-weight:300; text-align:center;""> Individuelle Prognose für Ihr schnelles Gewichtsmanagement </tr> </table> </td> </tr> <tr> <td align=""center"" style=""background-color:#f8f3f0;""> <table width=""50%"" cellpadding=""0"" cellspacing=""0"" border=""0""> <tr> <td align=""center""> <a href=""https://t.co/2EF8yO5dhs"" target=""_blank"" style=""color:#f8f3f0; text-decoration:none;""> <table width=""100%"" height=""45"" cellpadding=""5"" cellspacing=""5"" border=""0"" style="" background-color:#a44987; border-radius:04px;""> <tr> <td align=""center"" style=""color:#f8f3f0; text-decoration:none; font-size:16px; font-family:Helvetica, Arial, sans-serif; font-weight: bold;text-transform: uppercase;""> ERHALTEN SIE IHRE BESTELLUNG! </td> </tr> </table> </a> </td> </tr> </table> </td> </tr> <!--Button--> </table> <table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""max-width:700px; background-color:#f8f3f0;""> <tr> <td> <table align=""center"" width=""80%"" style=""max-width:700px; background-color:#f8f3f0; padding-top:15px;padding-bottom:10px;""> <tr> <td align=""center"" style=""background-color:#f8f3f0; padding-top:10px;padding-bottom:15px;font-family:Helvetica, Arial, sans-serif; font-size:16px; line-height:28px; color:#2a2a2a; text-align:left;""> Der Nutzen und Erfolg der einzigartigen KETOXPLODE-Formel ist durch Studien belegt. Anhand dieser Informationen können wir berechnen, wie viel Zeit Sie benötigen, um Ihr Wunschgewicht zu erreichen. </td> </tr> <tr> <td align=""center"" style=""background-color:#f8f3f0; padding-top:10px;padding-bottom:15px;font-family:Helvetica, Arial, sans-serif; font-size:14px; line-height:28px; color:#2a2a2a; text-align:left;""> Finden Sie heraus, wie viel Gewicht Sie mit einer KETOXPLODE-Anwendung verlieren können und wie schnell. KETOXPLODE ist derzeit rezeptfrei erhältlich.<br> <a href=""https://t.co/2EF8yO5dhs"" style=""text-decoration: underline; color:#0a4abb;font-weight: bold;""> Finden Sie heraus, ob KETOXPLODE für Sie persönlich das Richtige ist und wie viel Zeit Sie benötigen, um Ihre persönlichen Ziele zu erreichen.</a> </td> </tr> <tr> <td>&nbsp; </td> </tr> </table> </td> </tr> </table> </td> </tr> </table></a></center> <center><table align=""center"" width=""100%"" style=""max-width:700px;""> <tr> <td align=""center"" width=""100%"" style=""font-family:Helvetica, Arial, sans-serif; font-size:10px; color:#202020; line-height:15px; padding-top:10px;""> Gehen Sie <a href=""http://iol3.myhealthyliving.life/RjhIZnBudTViUHo1OUlzQk5POXNGZG9FWG1iNzBOMnhkbnUvQjJXdVpWZUhPd01Yd0p3QitGdUt2NHNIeCt2K29xRXBIMmVYQXZDV1MrWFlyK21KZlE9PQ__"" style=""color:#202020;"">hier</a> oder schreiben Sie an: <br> 616 Corporate Way Ste.2-9092 <br> Valley Cottage, NY 10989 </td> </tr> </table> </td> </tr> </table> </center></body></html>

<center><br><br><span style=""color:#888;font-size:9px;font-family:verdana;display:block;text-align:center;margin-top:10px"">click <a href=""http://iol3.myhealthyliving.life/eE40L1ZvckJqZGNzcENBV2VPZTIrWnN6UE9UYnFvSHFPY2ltY3pZY0d0dDlrV1hvMDg3cVNvUHVENG4ySElINm9BbHR0YjdCM3FVVmJibWpJa29PUlE9PQ__"">here</a> to remove yourself from our emails list</span><br><br><img alt="""" src=""http://iol3.myhealthyliving.life/ZVQ3ZnF4UDFCNFArWUdPWnMvcWphdzd4YjZrQjlzOHNyNE1EVENDNm9hVnRuVkl4RzhYVUNwTDVuck5sSmdva0hTTnBtVmZrckovMEk4Y0hxQVlRYnc9PQ__"" width=""1px"" height=""1px"" style=""visibility:hidden""></center>",1
Customer issue: Professional Service LLC - Invoice routing issues,"FYI - Customer complaint received:

Customer: Professional Service LLC
Issue: Invoice routing issues
Severity: 5/5

Please review and advise if escalation needed.

Nelli Larson",0
Enhancement of Data Analytics Workflow,"Hello support team, I am reaching out to seek advice on optimizing our data analytics process to enhance our investment decisions and streamline our workflow. Currently, our process is inefficient, leading to delays in critical decision-making. I am confident that refining our data analytics can significantly improve our investment strategies. Kindly provide guidance on how to optimize our workflow. I would greatly appreciate any recommendations or best practices you can offer, especially regarding data visualization, minimizing redundancy, and fostering better teamwork. I am looking forward to your response and collaborating to improve our data analytics. Thanks for your help and support. I am excited to learn more about optimizing our workflow and making better investment decisions.",0
